"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour"
2016-09-14 03:00:00;403,691497802734;396,666666667;1,77096583253659;"September";"Wednesday";16,2;1004;97;15,7;2,9;7,408;12,964;80;0;3
2016-09-14 04:00:00;390,023782730103;407,833333333;4,36686978412227;;;;;;;;;;;;
2016-09-14 05:00:00;315,849243164062;330,833333333;4,52919602084209;;;;;;;;;;;;
2016-09-14 06:00:00;340,757934570312;317,166666667;7,43812965947063;"September";"Wednesday";15,5;1004,6;94;14,5;45;18;36;100;0;6
2016-09-14 07:00:00;410,804298400879;384,833333333;6,74862669586005;;;;;;;;;;;;
2016-09-14 08:00:00;483,565795898438;458,833333333;5,39029333064776;;;;;;;;;;;;
2016-09-14 09:00:00;529,909057617188;478,333333333;10,7823813834614;"September";"Wednesday";18;1005,9;82;14,9;29;28,8;46,8;130;0;9
2016-09-14 10:00:00;557,851079940796;504;10,6847380834912;;;;;;;;;;;;
2016-09-14 11:00:00;538,70662021637;492,333333333;9,41908332093454;;;;;;;;;;;;
2016-09-14 12:00:00;590,691589355469;519,5;13,7038670559131;"September";"Wednesday";20,2;1007,2;65;13,4;7;32,4;54;140;0;12
2016-09-14 13:00:00;597,930136203766;543,333333333;10,048491325914;;;;;;;;;;;;
2016-09-14 14:00:00;601,718158721924;573;5,01189506490817;;;;;;;;;;;;
2016-09-14 15:00:00;529,765747070312;539;1,71321946747449;"September";"Wednesday";20,4;1007,9;62;12,9;28;25,2;46,8;150;0;15
2016-09-14 16:00:00;440,070129394531;438,833333333;0,281837309882006;;;;;;;;;;;;
2016-09-14 17:00:00;388,082641601562;380,5;1,9928098821452;;;;;;;;;;;;
2016-09-14 18:00:00;493,044952392578;426;15,738251735347;"September";"Wednesday";18,6;1009,3;63;11,4;45;25,2;43,2;130;0;18
2016-09-14 19:00:00;531,426486968994;480,5;10,5986445304879;;;;;;;;;;;;
2016-09-14 20:00:00;537,863445281982;471,833333333;13,994372013217;;;;;;;;;;;;
2016-09-14 21:00:00;534,811157226562;477,166666667;12,0805778329421;"September";"Wednesday";13,8;1010,5;89;12;60;3,6;10,8;50;0;21
2016-09-14 22:00:00;662,803825378418;607,166666667;9,16340796783763;;;;;;;;;;;;
2016-09-14 23:00:00;665,859115600586;539,833333333;23,3453131709164;;;;;;;;;;;;
2016-09-15 00:00:00;527,868469238281;445,333333333;18,5333389009004;"September";"Thursday";13,4;1010,4;89;11,6;60;10,8;14,4;40;0;0
2016-09-15 01:00:00;467,977718353271;393,166666667;19,0278215395188;;;;;;;;;;;;
2016-09-15 02:00:00;393,55078125;358,5;9,77706589958159;;;;;;;;;;;;
2016-09-15 03:00:00;403,726806640625;383,833333333;5,18284150437923;"September";"Thursday";12,7;1009,8;94;11,8;60;7,2;7,2;100;0;3
2016-09-15 04:00:00;385,995193481445;396,833333333;2,73115661946168;;;;;;;;;;;;
2016-09-15 05:00:00;299,948173522949;316;5,07969192311734;;;;;;;;;;;;
2016-09-15 06:00:00;348,783874511719;294;18,6339709223533;"September";"Thursday";13,8;1010,1;92;12,5;4,6;7,2;18;20;;6
2016-09-15 07:00:00;405,000915527344;357,5;13,286969378278;;;;;;;;;;;;
2016-09-15 08:00:00;484,216003417969;459,166666667;5,45539094394567;;;;;;;;;;;;
2016-09-15 09:00:00;591,427978515625;503;17,5801150130467;"September";"Thursday";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;9
2016-09-15 10:00:00;606,014941215515;525,5;15,3215872912493;;;;;;;;;;;;
2016-09-15 11:00:00;640,561698913574;593,666666667;7,89921935652127;;;;;;;;;;;;
2016-09-15 12:00:00;606,45361328125;615,5;1,46976226137287;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;12
2016-09-15 13:00:00;574,971990585327;625,333333333;8,05351962916307;;;;;;;;;;;;
2016-09-15 14:00:00;549,348098754883;658;16,5124469977382;;;;;;;;;;;;
2016-09-15 15:00:00;571,388000488281;613;6,78825440647941;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;15
2016-09-15 16:00:00;517,454002380371;522;0,870880770043852;;;;;;;;;;;;
2016-09-15 17:00:00;448,909866333008;437;2,7253698702535;;;;;;;;;;;;
2016-09-15 18:00:00;540,900146484375;485,5;11,4109467527034;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;18
2016-09-15 19:00:00;565,213708877563;557;1,47463355072953;;;;;;;;;;;;
2016-09-15 20:00:00;572,798788070679;533,166666667;7,43334568371128;;;;;;;;;;;;
2016-09-15 21:00:00;522,120483398438;497,666666667;4,91369391790109;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;21
2016-09-15 22:00:00;657,935989379883;616,5;6,72116616056493;;;;;;;;;;;;
2016-09-15 23:00:00;565,232601165771;541,833333333;4,31853605034497;;;;;;;;;;;;
2016-09-16 00:00:00;499,991790771484;442,5;12,992495089601;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;0
2016-09-16 01:00:00;426,859886169434;412,5;3,4811845259233;;;;;;;;;;;;
2016-09-16 02:00:00;377,728675842285;371,166666667;1,76794140330828;;;;;;;;;;;;
2016-09-16 03:00:00;393,671844482422;412;4,44858143630537;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;3
2016-09-16 04:00:00;378,425736427307;407,166666667;7,05876305517872;;;;;;;;;;;;
2016-09-16 05:00:00;367,7841796875;341,833333333;7,59166641283042;;;;;;;;;;;;
2016-09-16 06:00:00;339,68359375;328;3,5620712652439;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;6
2016-09-16 07:00:00;402,964031219482;425,666666667;5,33343041053246;;;;;;;;;;;;
2016-09-16 08:00:00;484,346450805664;461,833333333;4,87472770971064;;;;;;;;;;;;
2016-09-16 09:00:00;526,906799316406;499,166666667;5,55728867767366;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;9
2016-09-16 10:00:00;539,660487174988;506;6,65227019268533;;;;;;;;;;;;
2016-09-16 11:00:00;554,759559631348;536,666666667;3,37134651509375;;;;;;;;;;;;
2016-09-16 12:00:00;577,294616699219;524,833333333;9,99579867251547;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;12
2016-09-16 13:00:00;540,647476196289;564,5;4,22542494308431;;;;;;;;;;;;
2016-09-16 14:00:00;506,481803894043;572,666666667;11,5573101466097;;;;;;;;;;;;
2016-09-16 15:00:00;500,059967041016;520,833333333;3,98848632806356;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;15
2016-09-16 16:00:00;468,706878662109;442,166666667;6,00230953526333;;;;;;;;;;;;
2016-09-16 17:00:00;476,744390487671;386,666666667;23,29596305705;;;;;;;;;;;;
2016-09-16 18:00:00;484,862487792969;447,833333333;8,26851234685441;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;18
2016-09-16 19:00:00;526,127311706543;488,166666667;7,77616491079215;;;;;;;;;;;;
2016-09-16 20:00:00;533,90230178833;493,5;8,18688992671329;;;;;;;;;;;;
2016-09-16 21:00:00;539,622985839844;511,333333333;5,53252656587918;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;21
2016-09-16 22:00:00;670,916564941406;616,5;8,82669342115268;;;;;;;;;;;;
2016-09-16 23:00:00;660,304000854492;560,5;17,8062445770726;;;;;;;;;;;;
2016-09-17 00:00:00;579,637573242188;461,333333333;25,6439826392933;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;0
2016-09-17 01:00:00;510,671211242676;397,666666667;28,416901402074;;;;;;;;;;;;
2016-09-17 02:00:00;426,881637573242;363,333333333;17,4903589652203;;;;;;;;;;;;
2016-09-17 03:00:00;382,674468994141;398,666666667;4,011420820948;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;3
2016-09-17 04:00:00;371,083595275879;398,666666667;6,91883061649617;;;;;;;;;;;;
2016-09-17 05:00:00;324,983177185059;332,166666667;2,1626160005823;;;;;;;;;;;;
2016-09-17 06:00:00;336,873718261719;316;6,60560704484771;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;6
2016-09-17 07:00:00;382,225486755371;369,166666667;3,53737790203863;;;;;;;;;;;;
2016-09-17 08:00:00;470,026153564453;452,166666667;3,94975751509914;;;;;;;;;;;;
2016-09-17 09:00:00;532,424560546875;515,166666667;3,3499632248199;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;9
2016-09-17 10:00:00;549,650419235229;510,833333333;7,59877701186065;;;;;;;;;;;;
2016-09-17 11:00:00;556,768692016602;534,833333333;4,10134472114961;;;;;;;;;;;;
2016-09-17 12:00:00;560,84228515625;524,5;6,9289390193041;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;12
2016-09-17 13:00:00;517,235069274902;567,333333333;8,83048132634438;;;;;;;;;;;;
2016-09-17 14:00:00;488,124984741211;606,166666667;19,4734696605539;;;;;;;;;;;;
2016-09-17 15:00:00;505,907562255859;556,666666667;9,11840199001979;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;15
2016-09-17 16:00:00;477,982948303223;449;6,45499962209859;;;;;;;;;;;;
2016-09-17 17:00:00;480,326406478882;401,666666667;19,5833377124854;;;;;;;;;;;;
2016-09-17 18:00:00;458,885803222656;454;1,07616811071724;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;18
2016-09-17 19:00:00;491,560718536377;489,666666667;0,386804330029064;;;;;;;;;;;;
2016-09-17 20:00:00;491,661697387695;499,833333333;1,63487214644417;;;;;;;;;;;;
2016-09-17 21:00:00;571,491088867188;517,666666667;10,397505898291;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;21
2016-09-17 22:00:00;718,851333618164;628,666666667;14,3453871078128;;;;;;;;;;;;
2016-09-17 23:00:00;699,409210205078;571,333333333;22,4170146217304;;;;;;;;;;;;
2016-09-18 00:00:00;566,103332519531;473,666666667;19,5151300181139;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;0
2016-09-18 01:00:00;487,205924987793;430,833333333;13,0845473860356;;;;;;;;;;;;
2016-09-18 02:00:00;387,144866943359;390,166666667;0,774489463555248;;;;;;;;;;;;
2016-09-18 03:00:00;397,37939453125;418,5;5,04673965800478;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3
2016-09-18 04:00:00;392,781185150146;412,666666667;4,8187758118346;;;;;;;;;;;;
2016-09-18 05:00:00;311,311561584473;348;10,5426547171056;;;;;;;;;;;;
2016-09-18 06:00:00;325,777435302734;311,5;4,58344632511537;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6
2016-09-18 07:00:00;350,252548217773;359,833333333;2,66256186620716;;;;;;;;;;;;
2016-09-18 08:00:00;406,001892089844;434,333333333;6,52297189021749;;;;;;;;;;;;
2016-09-18 09:00:00;525,948669433594;515;2,12595522982403;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;9
2016-09-18 10:00:00;566,36030960083;553;2,41596918640689;;;;;;;;;;;;
2016-09-18 11:00:00;536,248642921448;582,333333333;7,91379915482175;;;;;;;;;;;;
2016-09-18 12:00:00;583,127380371094;581,333333333;0,308609008846572;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;12
2016-09-18 13:00:00;523,518058776855;582;10,0484435091314;;;;;;;;;;;;
2016-09-18 14:00:00;472,778182983398;572,166666667;17,3705476871908;;;;;;;;;;;;
2016-09-18 15:00:00;466,90283203125;547,333333333;14,694975877308;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15
2016-09-18 16:00:00;421,279708862305;451,333333333;6,65885328007035;;;;;;;;;;;;
2016-09-18 17:00:00;433,596099853516;378,166666667;14,6574085111856;;;;;;;;;;;;
2016-09-18 18:00:00;416,253967285156;400,166666667;4,02015009199738;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18
2016-09-18 19:00:00;451,853233337402;445,166666667;1,50203669121617;;;;;;;;;;;;
2016-09-18 20:00:00;477,877227783203;453,833333333;5,29795691154333;;;;;;;;;;;;
2016-09-18 21:00:00;509,650238037109;450,5;13,1299085542973;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;21
2016-09-18 22:00:00;653,859527587891;580,166666667;12,702015671505;;;;;;;;;;;;
2016-09-18 23:00:00;648,511505126953;527;23,0572115990423;;;;;;;;;;;;
2016-09-19 00:00:00;537,763122558594;453,833333333;18,4935268216648;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0
2016-09-19 01:00:00;458,579406738281;406,166666667;12,9042445805264;;;;;;;;;;;;
2016-09-19 02:00:00;408,415054321289;370,166666667;10,3327476778716;;;;;;;;;;;;
2016-09-19 03:00:00;380,912231445312;391,166666667;2,6215002697091;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;3
2016-09-19 04:00:00;363,981410980225;402,333333333;9,53237506697775;;;;;;;;;;;;
2016-09-19 05:00:00;277,894584655762;317,5;12,4741465651144;;;;;;;;;;;;
2016-09-19 06:00:00;310,388366699219;304,166666667;2,04549042154912;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6
2016-09-19 07:00:00;370,115718841553;350,333333333;5,64673230501567;;;;;;;;;;;;
2016-09-19 08:00:00;443,401657104492;407,5;8,81022260232937;;;;;;;;;;;;
2016-09-19 09:00:00;534,401184082031;476,166666667;12,2298601501555;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9
2016-09-19 10:00:00;573,65548324585;529,166666667;8,40733541647023;;;;;;;;;;;;
2016-09-19 11:00:00;570,733486175537;561,5;1,64443208825238;;;;;;;;;;;;
2016-09-19 12:00:00;551,053894042969;581,833333333;5,29007836551972;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12
2016-09-19 13:00:00;509,496612548828;579,166666667;12,0293618621235;;;;;;;;;;;;
2016-09-19 14:00:00;483,704032897949;567,166666667;14,7157156219221;;;;;;;;;;;;
2016-09-19 15:00:00;518,86572265625;564,5;8,08401724424269;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;15
2016-09-19 16:00:00;450,503730773926;485,833333333;7,27195936036332;;;;;;;;;;;;
2016-09-19 17:00:00;368,443771362305;393;6,24840423351026;;;;;;;;;;;;
2016-09-19 18:00:00;452,697723388672;457,5;1,04967794783128;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18
2016-09-19 19:00:00;488,540050506592;499,666666667;2,22680777059389;;;;;;;;;;;;
2016-09-19 20:00:00;495,826709747314;473,666666667;4,6784045911961;;;;;;;;;;;;
2016-09-19 21:00:00;514,155212402344;470;9,39472604305186;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21
2016-09-19 22:00:00;658,443878173828;583,166666667;12,9083529305719;;;;;;;;;;;;
2016-09-19 23:00:00;646,13623046875;527,833333333;22,4129265176807;;;;;;;;;;;;
2016-09-20 00:00:00;500,147430419922;440,166666667;13,6268300839553;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;0
2016-09-20 01:00:00;414,40030670166;404,333333333;2,4897708248974;;;;;;;;;;;;
2016-09-20 02:00:00;387,430305480957;379,666666667;2,04485657961814;;;;;;;;;;;;
2016-09-20 03:00:00;379,382629394531;399,833333333;5,11480715426906;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3
2016-09-20 04:00:00;371,077585220337;412,166666667;9,96904523573713;;;;;;;;;;;;
2016-09-20 05:00:00;287,502250671387;330;12,8781058571555;;;;;;;;;;;;
2016-09-20 06:00:00;319,023986816406;313,833333333;1,65395225175097;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;6
2016-09-20 07:00:00;378,600677490234;372,833333333;1,54689606363153;;;;;;;;;;;;
2016-09-20 08:00:00;460,761291503906;469,833333333;1,930906384342;;;;;;;;;;;;
2016-09-20 09:00:00;510,820190429688;491,666666667;3,89563195173041;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9
2016-09-20 10:00:00;526,294657707214;533,5;1,35057962376488;;;;;;;;;;;;
2016-09-20 11:00:00;541,942012786865;541,833333333;0,0200577275666428;;;;;;;;;;;;
2016-09-20 12:00:00;551,40869140625;589,833333333;6,51449142584432;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;12
2016-09-20 13:00:00;507,40523147583;614,166666667;17,3831373445501;;;;;;;;;;;;
2016-09-20 14:00:00;482,947494506836;608,666666667;20,6548475618995;;;;;;;;;;;;
2016-09-20 15:00:00;514,476501464844;568;9,42315115055568;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15
2016-09-20 16:00:00;432,789703369141;482,5;10,3026521514734;;;;;;;;;;;;
2016-09-20 17:00:00;353,559707641602;412,333333333;14,2539108386692;;;;;;;;;;;;
2016-09-20 18:00:00;468,566101074219;445,333333333;5,21693886405003;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18
2016-09-20 19:00:00;527,007827758789;494,5;6,57387821209081;;;;;;;;;;;;
2016-09-20 20:00:00;498,292470932007;507,666666667;1,84652575213139;;;;;;;;;;;;
2016-09-20 21:00:00;490,240020751953;500,666666667;2,08255244641277;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21
2016-09-20 22:00:00;624,845138549805;601;3,9675771297512;;;;;;;;;;;;
2016-09-20 23:00:00;535,864395141602;536,333333333;0,0874340941079124;;;;;;;;;;;;
