"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"rose_vt";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"rr_3h";"Hour";"f_weekend";"f_evening"
2016-09-13 18:00:00;526,081176757812;505,833333333;4,00286855186014;"September";"Tuesday";"North";17,2;1005,1;98;16,9;3,9;9,26;24,076;2;18;0;1
2016-09-13 19:00:00;580,255462646484;561,166666667;3,40162684516895;;;;;;;;;;;;;;
2016-09-13 20:00:00;577,796089172363;542,333333333;6,53892240431193;;;;;;;;;;;;;;
2016-09-13 21:00:00;557,805053710938;512,833333333;8,76926624204745;"September";"Tuesday";"East";17,2;1005,1;98;16,9;3;12,964;25,928;0;21;0;1
2016-09-13 22:00:00;665,933433532715;624,333333333;6,6631233635457;;;;;;;;;;;;;;
2016-09-13 23:00:00;602,299133300781;550,666666667;9,37635592622579;;;;;;;;;;;;;;
2016-09-14 00:00:00;512,553588867188;467,166666667;9,71535972889513;"September";"Wednesday";"East";17,5;1005,5;97;17;9;12,964;24,076;3;0;0;0
2016-09-14 01:00:00;439,524375915527;405,833333333;8,30169427085545;;;;;;;;;;;;;;
2016-09-14 02:00:00;400,968788146973;362,5;10,61207948882;;;;;;;;;;;;;;
2016-09-14 03:00:00;409,010101318359;396,666666667;3,11179024823924;"September";"Wednesday";"East";16,2;1004;97;15,7;2,9;7,408;12,964;0;3;0;0
2016-09-14 04:00:00;387,795665740967;407,833333333;4,91320006343675;;;;;;;;;;;;;;
2016-09-14 05:00:00;327,249603271484;330,833333333;1,08324334353226;;;;;;;;;;;;;;
2016-09-14 06:00:00;337,628326416016;317,166666667;6,45139035701338;"September";"Wednesday";"East";15,5;1004,6;94;14,5;45;18;36;0;6;0;0
2016-09-14 07:00:00;402,918838500977;384,833333333;4,69956825500015;;;;;;;;;;;;;;
2016-09-14 08:00:00;485,976013183594;458,833333333;5,91558587372615;;;;;;;;;;;;;;
2016-09-14 09:00:00;525,892456054688;478,333333333;9,94267373973254;"September";"Wednesday";"East";18;1005,9;82;14,9;29;28,8;46,8;0;9;0;0
2016-09-14 10:00:00;547,978912353516;504;8,72597467331659;;;;;;;;;;;;;;
2016-09-14 11:00:00;564,153659820557;492,333333333;14,5877440394594;;;;;;;;;;;;;;
2016-09-14 12:00:00;592,710815429688;519,5;14,0925534994586;"September";"Wednesday";"South";20,2;1007,2;65;13,4;7;32,4;54;0;12;0;0
2016-09-14 13:00:00;589,544055223465;543,333333333;8,50504083874109;;;;;;;;;;;;;;
2016-09-14 14:00:00;610,336378097534;573;6,51594731196059;;;;;;;;;;;;;;
2016-09-14 15:00:00;508,602722167969;539;5,63956917106331;"September";"Wednesday";"South";20,4;1007,9;62;12,9;28;25,2;46,8;0;15;0;0
2016-09-14 16:00:00;426,594291687012;438,833333333;2,78899543775106;;;;;;;;;;;;;;
2016-09-14 17:00:00;373,487747192383;380,5;1,84290481146312;;;;;;;;;;;;;;
2016-09-14 18:00:00;491,611511230469;426;15,4017631996406;"September";"Wednesday";"East";18,6;1009,3;63;11,4;45;25,2;43,2;0;18;0;1
2016-09-14 19:00:00;548,555522918701;480,5;14,1634803160668;;;;;;;;;;;;;;
2016-09-14 20:00:00;554,712532043457;471,833333333;17,5653547249415;;;;;;;;;;;;;;
2016-09-14 21:00:00;538,489135742188;477,166666667;12,8513731907394;"September";"Wednesday";"East";13,8;1010,5;89;12;60;3,6;10,8;0;21;0;1
2016-09-14 22:00:00;670,258697509766;607,166666667;10,3912211105239;;;;;;;;;;;;;;
2016-09-14 23:00:00;673,220962524414;539,833333333;24,7090390598635;;;;;;;;;;;;;;
2016-09-15 00:00:00;558,184936523438;445,333333333;25,3409288601472;"September";"Thursday";"North";13,4;1010,4;89;11,6;60;10,8;14,4;0;0;0;0
2016-09-15 01:00:00;494,738639831543;393,166666667;25,8343297578101;;;;;;;;;;;;;;
2016-09-15 02:00:00;414,452819824219;358,5;15,6074811225157;;;;;;;;;;;;;;
2016-09-15 03:00:00;393,738220214844;383,833333333;2,58051764181998;"September";"Thursday";"East";12,7;1009,8;94;11,8;60;7,2;7,2;0;3;0;0
2016-09-15 04:00:00;360,906234741211;396,833333333;9,05344777618292;;;;;;;;;;;;;;
2016-09-15 05:00:00;307,65217590332;316;2,64171648629104;;;;;;;;;;;;;;
2016-09-15 06:00:00;343,723297119141;294;16,9126860949458;"September";"Thursday";"North";13,8;1010,1;92;12,5;4,6;7,2;18;;6;0;0
2016-09-15 07:00:00;396,975772857666;357,5;11,0421742259206;;;;;;;;;;;;;;
2016-09-15 08:00:00;484,66911315918;459,166666667;5,55407183132366;;;;;;;;;;;;;;
2016-09-15 09:00:00;598,011474609375;503;18,8889611549453;"September";"Thursday";"West";14;1010,8;98;13,7;2,9;7,2;14,4;9;9;0;0
2016-09-15 10:00:00;616,758211135864;525,5;17,3659773807544;;;;;;;;;;;;;;
2016-09-15 11:00:00;651,842544555664;593,666666667;9,79941794867458;;;;;;;;;;;;;;
2016-09-15 12:00:00;627,822570800781;615,5;2,00204237218217;"September";"Thursday";"West";16,4;1011,4;95;15,6;2;10,8;14,4;0;12;0;0
2016-09-15 13:00:00;609,861795425415;625,333333333;2,47412653106502;;;;;;;;;;;;;;
2016-09-15 14:00:00;602,464105606079;658;8,44010553099102;;;;;;;;;;;;;;
2016-09-15 15:00:00;592,902954101562;613;3,2784740454221;"September";"Thursday";"North";16,3;1011,8;91;14,8;19;10,8;18;1;15;0;0
2016-09-15 16:00:00;531,62495803833;522;1,84386169316668;;;;;;;;;;;;;;
2016-09-15 17:00:00;456,249877929688;437;4,40500639123284;;;;;;;;;;;;;;
2016-09-15 18:00:00;552,852294921875;485,5;13,872769293898;"September";"Thursday";"West";16,1;1012,8;94;15,1;18;7,2;10,8;;18;0;1
2016-09-15 19:00:00;582,506271362305;557;4,57922286576386;;;;;;;;;;;;;;
2016-09-15 20:00:00;585,178813934326;533,166666667;9,75532615204008;;;;;;;;;;;;;;
2016-09-15 21:00:00;540,770690917969;497,666666667;8,66122389503145;"September";"Thursday";"North";16,2;1014;96;15,6;10;14,4;25,2;0;21;0;1
2016-09-15 22:00:00;667,496681213379;616,5;8,27196775561702;;;;;;;;;;;;;;
2016-09-15 23:00:00;597,4938621521;541,833333333;10,272629126878;;;;;;;;;;;;;;
2016-09-16 00:00:00;494,386016845703;442,5;11,7256535244527;"September";"Friday";"West";15,9;1014,7;95;15,1;16;18;28,8;0;0;0;0
2016-09-16 01:00:00;425,844551086426;412,5;3,23504268761837;;;;;;;;;;;;;;
2016-09-16 02:00:00;379,837562561035;371,166666667;2,33611923503207;;;;;;;;;;;;;;
2016-09-16 03:00:00;400,439636230469;412;2,80591353629399;"September";"Friday";"North";15,2;1015,4;92;13,9;40;21,6;32,4;0;3;0;0
2016-09-16 04:00:00;369,382614135742;407,166666667;9,27975092866809;;;;;;;;;;;;;;
2016-09-16 05:00:00;346,082218170166;341,833333333;1,24296972320922;;;;;;;;;;;;;;
2016-09-16 06:00:00;332,033020019531;328;1,22957927424733;"September";"Friday";"North";15,1;1016,8;92;13,8;15;18;36;;6;0;0
2016-09-16 07:00:00;401,317375183105;425,666666667;5,72027207921898;;;;;;;;;;;;;;
2016-09-16 08:00:00;467,498062133789;461,833333333;1,22657426217102;;;;;;;;;;;;;;
2016-09-16 09:00:00;530,5751953125;499,166666667;6,2921927169574;"September";"Friday";"North";16,4;1019;76;12,2;13;28,8;39,6;;9;0;0
2016-09-16 10:00:00;545,543440818787;506;7,81490925272463;;;;;;;;;;;;;;
2016-09-16 11:00:00;556,168106079102;536,666666667;3,63380858610363;;;;;;;;;;;;;;
2016-09-16 12:00:00;586,735473632812;524,833333333;11,7946281930489;"September";"Friday";"North";16,6;1020,4;68;10,7;16;25,2;46,8;0;12;0;0
2016-09-16 13:00:00;543,909797668457;564,5;3,64751148477289;;;;;;;;;;;;;;
2016-09-16 14:00:00;516,738098144531;572,666666667;9,76633909006452;;;;;;;;;;;;;;
2016-09-16 15:00:00;491,667541503906;520,833333333;5,59983203118959;"September";"Friday";"North";16,7;1021,1;70;11,2;19;28,8;50,4;0;15;0;0
2016-09-16 16:00:00;466,54599571228;442,166666667;5,51360626730385;;;;;;;;;;;;;;
2016-09-16 17:00:00;480,67133140564;386,666666667;24,3115512254893;;;;;;;;;;;;;;
2016-09-16 18:00:00;476,2705078125;447,833333333;6,34994592025036;"September";"Friday";"North";14,5;1022,6;80;11,1;55;18;39,6;0;18;0;1
2016-09-16 19:00:00;519,035869598389;488,166666667;6,3234966742303;;;;;;;;;;;;;;
2016-09-16 20:00:00;516,254547119141;493,5;4,61085048006902;;;;;;;;;;;;;;
2016-09-16 21:00:00;549,412475585938;511,333333333;7,44702912378664;"September";"Friday";"North";13,3;1024,3;87;11,2;45;14,4;21,6;0;21;0;1
2016-09-16 22:00:00;687,10400390625;616,5;11,4523931721411;;;;;;;;;;;;;;
2016-09-16 23:00:00;721,904479980469;560,5;28,7965173916983;;;;;;;;;;;;;;
2016-09-17 00:00:00;602,220886230469;461,333333333;30,539209443115;"September";"Saturday";"North";12,2;1024,3;94;11,3;19;7,2;14,4;;0;1;0
2016-09-17 01:00:00;525,756278991699;397,666666667;32,2102964772653;;;;;;;;;;;;;;
2016-09-17 02:00:00;443,315567016602;363,333333333;22,0134588120206;;;;;;;;;;;;;;
2016-09-17 03:00:00;384,723175048828;398,666666667;3,49753134234788;"September";"Saturday";"West";12,6;1024,5;95;11,8;19;10,8;18;0;3;1;0
2016-09-17 04:00:00;370,047018051147;398,666666667;7,17884162604397;;;;;;;;;;;;;;
2016-09-17 05:00:00;333,425224304199;332,166666667;0,378893418122812;;;;;;;;;;;;;;
2016-09-17 06:00:00;323,382385253906;316;2,33619786516021;"September";"Saturday";"North";12,3;1024,7;96;11,7;18;3,6;18;0;6;1;0
2016-09-17 07:00:00;374,100814819336;369,166666667;1,33656383358866;;;;;;;;;;;;;;
2016-09-17 08:00:00;444,579818725586;452,166666667;1,6778874916495;;;;;;;;;;;;;;
2016-09-17 09:00:00;540,66015625;515,166666667;4,94859066638309;"September";"Saturday";"North";15,9;1025,3;79;12,3;35;18;28,8;0;9;1;0
2016-09-17 10:00:00;571,181232452393;510,833333333;11,8136180984206;;;;;;;;;;;;;;
2016-09-17 11:00:00;580,395618438721;534,833333333;8,51896885741646;;;;;;;;;;;;;;
2016-09-17 12:00:00;563,510925292969;524,5;7,43773599484628;"September";"Saturday";"North";17,3;1025;67;11,1;25;18;28,8;0;12;1;0
2016-09-17 13:00:00;522,186901092529;567,333333333;7,95765550655063;;;;;;;;;;;;;;
2016-09-17 14:00:00;497,002456665039;606,166666667;18,0089430852737;;;;;;;;;;;;;;
2016-09-17 15:00:00;510,504211425781;556,666666667;8,29265663015408;"September";"Saturday";"North";16,2;1024,1;71;10,9;40;18;32,4;0;15;1;0
2016-09-17 16:00:00;484,957401275635;449;8,00832990548659;;;;;;;;;;;;;;
2016-09-17 17:00:00;490,267875671387;401,666666667;22,0583922832315;;;;;;;;;;;;;;
2016-09-17 18:00:00;477,883239746094;454;5,26062549473431;"September";"Saturday";"North";14,5;1024,2;82;11,5;55;7,2;21,6;0;18;1;1
2016-09-17 19:00:00;514,685501098633;489,666666667;5,10936033320948;;;;;;;;;;;;;;
2016-09-17 20:00:00;518,195152282715;499,833333333;3,67358831938522;;;;;;;;;;;;;;
2016-09-17 21:00:00;542,029968261719;517,666666667;4,70636862743782;"September";"Saturday";"West";12;1024,4;94;11,1;17;7,2;10,8;0;21;1;1
2016-09-17 22:00:00;682,267349243164;628,666666667;8,52608948719019;;;;;;;;;;;;;;
2016-09-17 23:00:00;677,443130493164;571,333333333;18,5723098880209;;;;;;;;;;;;;;
2016-09-18 00:00:00;590,568481445312;473,666666667;24,6801860897038;"September";"Sunday";"West";9,8;1024,2;97;9,3;6;7,2;7,2;0;0;1;0
2016-09-18 01:00:00;498,829833984375;430,833333333;15,7825533426911;;;;;;;;;;;;;;
2016-09-18 02:00:00;414,493011474609;390,166666667;6,23485983962116;;;;;;;;;;;;;;
2016-09-18 03:00:00;394,692504882812;418,5;5,68876824783453;"September";"Sunday";"West";10,1;1023,7;98;9,8;0,6;3,6;10,8;0;3;1;0
2016-09-18 04:00:00;390,409153938293;412,666666667;5,39358143667736;;;;;;;;;;;;;;
2016-09-18 05:00:00;319,562232971191;348;8,17177213471511;;;;;;;;;;;;;;
2016-09-18 06:00:00;326,386260986328;311,5;4,77889598276986;"September";"Sunday";"North";10,4;1023,4;99;10,2;0,3;3,6;10,8;0;6;1;0
2016-09-18 07:00:00;352,28491973877;359,833333333;2,09775273577696;;;;;;;;;;;;;;
2016-09-18 08:00:00;417,456298828125;434,333333333;3,88573319375778;;;;;;;;;;;;;;
2016-09-18 09:00:00;526,934936523438;515;2,31746340260922;"September";"Sunday";"North";15,2;1023,5;79;11,6;18;7,2;18;0;9;1;0
2016-09-18 10:00:00;588,236892700195;553;6,37195166368812;;;;;;;;;;;;;;
2016-09-18 11:00:00;600,17618560791;582,333333333;3,06402729391877;;;;;;;;;;;;;;
2016-09-18 12:00:00;592,43212890625;581,333333333;1,90919648622528;"September";"Sunday";"West";18;1023,2;63;10,8;35;10,8;25,2;0;12;1;0
2016-09-18 13:00:00;526,719223022461;582;9,49841528823695;;;;;;;;;;;;;;
2016-09-18 14:00:00;479,694847106934;572,166666667;16,1616929030025;;;;;;;;;;;;;;
2016-09-18 15:00:00;474,866577148438;547,333333333;13,2399676342156;"September";"Sunday";"West";17,7;1023,2;62;10,3;50;10,8;25,2;0;15;1;0
2016-09-18 16:00:00;438,245105743408;451,333333333;2,89990271556901;;;;;;;;;;;;;;
2016-09-18 17:00:00;436,639514923096;378,166666667;15,4621899310826;;;;;;;;;;;;;;
2016-09-18 18:00:00;431,684356689453;400,166666667;7,8761407802816;"September";"Sunday";"North";15,7;1023,5;75;11,3;55;3,6;14,4;0;18;1;1
2016-09-18 19:00:00;468,594676971436;445,166666667;5,26275034917664;;;;;;;;;;;;;;
2016-09-18 20:00:00;468,706024169922;453,833333333;3,27712614842442;;;;;;;;;;;;;;
2016-09-18 21:00:00;502,344177246094;450,5;11,508141453073;"September";"Sunday";"North";14,2;1023,5;86;11,9;35;0;3,6;0;21;1;1
2016-09-18 22:00:00;653,051620483398;580,166666667;12,5627613587515;;;;;;;;;;;;;;
2016-09-18 23:00:00;652,097869873047;527;23,7377362187945;;;;;;;;;;;;;;
2016-09-19 00:00:00;535,427429199219;453,833333333;17,9788679837559;"September";"Monday";"West";13,3;1023,3;93;12,2;14;3,6;7,2;0;0;0;0
2016-09-19 01:00:00;459,183143615723;406,166666667;13,0528872257725;;;;;;;;;;;;;;
2016-09-19 02:00:00;393,500350952148;370,166666667;6,30356171592816;;;;;;;;;;;;;;
2016-09-19 03:00:00;379,890655517578;391,166666667;2,88266156354809;"September";"Monday";"South";13,6;1023;96;13;22;3,6;3,6;0;3;0;0
2016-09-19 04:00:00;373,749199867249;402,333333333;7,10458992521337;;;;;;;;;;;;;;
2016-09-19 05:00:00;294,565643310547;317,5;7,22341942974902;;;;;;;;;;;;;;
2016-09-19 06:00:00;312,022613525391;304,166666667;2,58277704933107;"September";"Monday";"South";14,4;1022,9;95;13,6;16;7,2;10,8;0;6;0;0
2016-09-19 07:00:00;370,089431762695;350,333333333;5,63922885719718;;;;;;;;;;;;;;
2016-09-19 08:00:00;458,144180297852;407,5;12,4280197049942;;;;;;;;;;;;;;
2016-09-19 09:00:00;550,236267089844;476,166666667;15,5553938584792;"September";"Monday";"South";15,7;1023,1;93;14,6;19;10,8;14,4;;9;0;0
2016-09-19 10:00:00;588,510726928711;529,166666667;11,2146255612612;;;;;;;;;;;;;;
2016-09-19 11:00:00;597,70484161377;561,5;6,44787918321808;;;;;;;;;;;;;;
2016-09-19 12:00:00;555,94140625;581,833333333;4,45005908043796;"September";"Monday";"West";16,2;1022,8;92;14,9;6;7,2;14,4;0;12;0;0
2016-09-19 13:00:00;534,874307632446;579,166666667;7,64760155991853;;;;;;;;;;;;;;
2016-09-19 14:00:00;533,894487380981;567,166666667;5,86638482856285;;;;;;;;;;;;;;
2016-09-19 15:00:00;542,041564941406;564,5;3,97846502366585;"September";"Monday";"North";17;1022;86;14,6;40;14,4;21,6;0;15;0;0
2016-09-19 16:00:00;478,162956237793;485,833333333;1,57880832148452;;;;;;;;;;;;;;
2016-09-19 17:00:00;398,099105834961;393;1,29748240075342;;;;;;;;;;;;;;
2016-09-19 18:00:00;463,158538818359;457,5;1,23683908598019;"September";"Monday";"North";15,2;1021,9;91;13,7;18;14,4;21,6;0;18;0;1
2016-09-19 19:00:00;508,332851409912;499,666666667;1,73439321072174;;;;;;;;;;;;;;
2016-09-19 20:00:00;522,354278564453;473,666666667;10,2788765441419;;;;;;;;;;;;;;
2016-09-19 21:00:00;527,263488769531;470;12,1837210147939;"September";"Monday";"West";14,3;1021,8;96;13,7;7;10,8;21,6;0;21;0;1
2016-09-19 22:00:00;653,99991607666;583,166666667;12,1463131311151;;;;;;;;;;;;;;
2016-09-19 23:00:00;654,870849609375;527,833333333;24,0677327962972;;;;;;;;;;;;;;
2016-09-20 00:00:00;481,162353515625;440,166666667;9,31367364981309;"September";"Tuesday";"North";14,2;1021;97;13,7;4,8;0;7,2;0;0;0;0
2016-09-20 01:00:00;393,472946166992;404,333333333;2,68599847469499;;;;;;;;;;;;;;
2016-09-20 02:00:00;353,014755249023;379,666666667;7,01981863510619;;;;;;;;;;;;;;
2016-09-20 03:00:00;380,954772949219;399,833333333;4,7216074323794;"September";"Tuesday";"East";13,3;1020,1;98;13;0,3;3,6;3,6;0;3;0;0
2016-09-20 04:00:00;374,930289745331;412,166666667;9,03430091103253;;;;;;;;;;;;;;
2016-09-20 05:00:00;282,992149353027;330;14,2448032263554;;;;;;;;;;;;;;
2016-09-20 06:00:00;327,630187988281;313,833333333;4,39623621517661;"September";"Tuesday";"North";13,5;1020;99;13,3;7;7,2;10,8;0;6;0;0
2016-09-20 07:00:00;391,374004364014;372,833333333;4,97291131811272;;;;;;;;;;;;;;
2016-09-20 08:00:00;462,944686889648;469,833333333;1,46618938134582;;;;;;;;;;;;;;
2016-09-20 09:00:00;527,807067871094;491,666666667;7,35059007540391;"September";"Tuesday";"North";14,5;1020,5;97;14;4,9;7,2;14,4;0;9;0;0
2016-09-20 10:00:00;543,089975357056;533,5;1,7975586423722;;;;;;;;;;;;;;
2016-09-20 11:00:00;547,260026931763;541,833333333;1,00154295886176;;;;;;;;;;;;;;
2016-09-20 12:00:00;542,240295410156;589,833333333;8,06889594623408;"September";"Tuesday";"North";17;1019,9;86;14,6;50;7,2;14,4;0;12;0;0
2016-09-20 13:00:00;507,875270843506;614,166666667;17,3066044760005;;;;;;;;;;;;;;
2016-09-20 14:00:00;499,2419090271;608,666666667;17,9777805541907;;;;;;;;;;;;;;
2016-09-20 15:00:00;509,288269042969;568;10,33657235159;"September";"Tuesday";"North";18,1;1018,5;81;14,8;19;14,4;25,2;0;15;0;0
2016-09-20 16:00:00;427,743286132812;482,5;11,3485417341321;;;;;;;;;;;;;;
2016-09-20 17:00:00;340,393310546875;412,333333333;17,4470548390097;;;;;;;;;;;;;;
2016-09-20 18:00:00;481,855560302734;445,333333333;8,20109887045548;"September";"Tuesday";"North";15,6;1018,6;91;14,1;12;14,4;21,6;0;18;0;1
2016-09-20 19:00:00;530,769493103027;494,5;7,33457898948986;;;;;;;;;;;;;;
2016-09-20 20:00:00;535,650970458984;507,666666667;5,51233823873263;;;;;;;;;;;;;;
2016-09-20 21:00:00;523,398315429688;500,666666667;4,54027605113296;"September";"Tuesday";"North";14,3;1018,9;98;14;1,6;7,2;10,8;;21;0;1
2016-09-20 22:00:00;672,362518310547;601;11,8739631132358;;;;;;;;;;;;;;
2016-09-20 23:00:00;580,967872619629;536,333333333;8,32216394406276;;;;;;;;;;;;;;
