"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour"
2016-09-17 23:00:00;724,612648010254;571,333333333;26,8283514604451;;;;;;;;;;;;
2016-09-18 00:00:00;562,945068359375;473,666666667;18,8483606669202;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;0
2016-09-18 01:00:00;487,378044128418;430,833333333;13,1244976701265;;;;;;;;;;;;
2016-09-18 02:00:00;393,656265258789;390,166666667;0,894386653170286;;;;;;;;;;;;
2016-09-18 03:00:00;394,051116943359;418,5;5,84202701472894;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3
2016-09-18 04:00:00;383,116690635681;412,666666667;7,16073732583885;;;;;;;;;;;;
2016-09-18 05:00:00;305,781929016113;348;12,1316295930709;;;;;;;;;;;;
2016-09-18 06:00:00;368,037017822266;311,5;18,1499254646118;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6
2016-09-18 07:00:00;387,446369171143;359,833333333;7,67384043673039;;;;;;;;;;;;
2016-09-18 08:00:00;450,736083984375;434,333333333;3,77653506939085;;;;;;;;;;;;
2016-09-18 09:00:00;498,783782958984;515;3,1487800079642;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;9
2016-09-18 10:00:00;553,88883972168;553;0,160730510249491;;;;;;;;;;;;
2016-09-18 11:00:00;528,804637908936;582,333333333;9,19210568244335;;;;;;;;;;;;
2016-09-18 12:00:00;565,371887207031;581,333333333;2,74566160423932;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;12
2016-09-18 13:00:00;529,195972442627;582;9,0728569686208;;;;;;;;;;;;
2016-09-18 14:00:00;491,531585693359;572,166666667;14,092935794977;;;;;;;;;;;;
2016-09-18 15:00:00;447,4375;547,333333333;18,2513702800964;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15
2016-09-18 16:00:00;401,083354949951;451,333333333;11,13367320157;;;;;;;;;;;;
2016-09-18 17:00:00;363,550598144531;378,166666667;3,86498065820781;;;;;;;;;;;;
2016-09-18 18:00:00;428,563812255859;400,166666667;7,09632959321175;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18
2016-09-18 19:00:00;462,019481658936;445,166666667;3,78573155939863;;;;;;;;;;;;
2016-09-18 20:00:00;466,555347442627;453,833333333;2,80323483870062;;;;;;;;;;;;
2016-09-18 21:00:00;472,837860107422;450,5;4,95845951330119;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;21
2016-09-18 22:00:00;612,044982910156;580,166666667;5,49468248948084;;;;;;;;;;;;
2016-09-18 23:00:00;598,941925048828;527;13,6512191743507;;;;;;;;;;;;
2016-09-19 00:00:00;502,694702148438;453,833333333;10,7663684499758;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0
2016-09-19 01:00:00;426,657112121582;406,166666667;5,04483679636402;;;;;;;;;;;;
2016-09-19 02:00:00;359,657531738281;370,166666667;2,83902789609436;;;;;;;;;;;;
2016-09-19 03:00:00;396,949249267578;391,166666667;1,47829124854875;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;3
2016-09-19 04:00:00;383,452437400818;402,333333333;4,69284903037227;;;;;;;;;;;;
2016-09-19 05:00:00;298,735412597656;317,5;5,91010626845472;;;;;;;;;;;;
2016-09-19 06:00:00;310,516448974609;304,166666667;2,08759966277339;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6
2016-09-19 07:00:00;368,790927886963;350,333333333;5,2685807480439;;;;;;;;;;;;
2016-09-19 08:00:00;447,386032104492;407,5;9,78798333852569;;;;;;;;;;;;
2016-09-19 09:00:00;507,218200683594;476,166666667;6,52114820089016;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9
2016-09-19 10:00:00;532,158676147461;529,166666667;0,565419114417467;;;;;;;;;;;;
2016-09-19 11:00:00;523,681222915649;561,5;6,73531203639369;;;;;;;;;;;;
2016-09-19 12:00:00;568,055358886719;581,833333333;2,36802769056818;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12
2016-09-19 13:00:00;535,543258666992;579,166666667;7,53209922301859;;;;;;;;;;;;
2016-09-19 14:00:00;487,47957611084;567,166666667;14,0500306593206;;;;;;;;;;;;
2016-09-19 15:00:00;535,55712890625;564,5;5,12716937001771;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;15
2016-09-19 16:00:00;474,533443450928;485,833333333;2,32587784879863;;;;;;;;;;;;
2016-09-19 17:00:00;387,636352539062;393;1,36479579158715;;;;;;;;;;;;
2016-09-19 18:00:00;504,984619140625;457,5;10,3791517247268;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18
2016-09-19 19:00:00;549,332939147949;499,666666667;9,93988108357226;;;;;;;;;;;;
2016-09-19 20:00:00;559,475147247314;473,666666667;18,1157946334104;;;;;;;;;;;;
2016-09-19 21:00:00;518,442504882812;470;10,3069159325133;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21
2016-09-19 22:00:00;641,851379394531;583,166666667;10,063111642326;;;;;;;;;;;;
2016-09-19 23:00:00;647,105178833008;527,833333333;22,5964974108146;;;;;;;;;;;;
2016-09-20 00:00:00;515,44140625;440,166666667;17,1014175500817;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;0
2016-09-20 01:00:00;436,41178894043;404,333333333;7,93366585510045;;;;;;;;;;;;
2016-09-20 02:00:00;377,608993530273;379,666666667;0,54196834154296;;;;;;;;;;;;
2016-09-20 03:00:00;400,008544921875;399,833333333;0,0438211560338045;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3
2016-09-20 04:00:00;397,722069263458;412,166666667;3,50455254432594;;;;;;;;;;;;
2016-09-20 05:00:00;306,062278747559;330;7,25385492498225;;;;;;;;;;;;
2016-09-20 06:00:00;327,386413574219;313,833333333;4,31855982195427;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;6
2016-09-20 07:00:00;391,341766357422;372,833333333;4,96426455729238;;;;;;;;;;;;
2016-09-20 08:00:00;461,266067504883;469,833333333;1,82346913688327;;;;;;;;;;;;
2016-09-20 09:00:00;531,365112304688;491,666666667;8,07426012969368;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9
2016-09-20 10:00:00;545,706157684326;533,5;2,28793958469094;;;;;;;;;;;;
2016-09-20 11:00:00;518,612761497498;541,833333333;4,2855561677361;;;;;;;;;;;;
2016-09-20 12:00:00;561,314697265625;589,833333333;4,83503295858567;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;12
2016-09-20 13:00:00;541,934597015381;614,166666667;11,7609882743414;;;;;;;;;;;;
2016-09-20 14:00:00;523,501823425293;608,666666667;13,9920333912914;;;;;;;;;;;;
2016-09-20 15:00:00;545,146057128906;568;4,02358149138974;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15
2016-09-20 16:00:00;484,263439178467;482,5;0,365479622480165;;;;;;;;;;;;
2016-09-20 17:00:00;454,86417388916;412,333333333;10,3146743466923;;;;;;;;;;;;
2016-09-20 18:00:00;527,84130859375;445,333333333;18,5272399537751;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18
2016-09-20 19:00:00;574,075904846191;494,5;16,0921951155089;;;;;;;;;;;;
2016-09-20 20:00:00;579,060127258301;507,666666667;14,0630585537598;;;;;;;;;;;;
2016-09-20 21:00:00;527,972778320312;500,666666667;5,45395039679647;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21
2016-09-20 22:00:00;677,823257446289;601;12,7825719544574;;;;;;;;;;;;
2016-09-20 23:00:00;629,001617431641;536,333333333;17,2781138779425;;;;;;;;;;;;
