"dt_posix";"puissance";"reality";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour"
2016-09-14 03:00:00;399,064605712891;396,666666667;"September";"Wednesday";16,2;1004;97;15,7;2,9;7,408;12,964;80;0;;3
2016-09-14 04:00:00;382,917900085449;407,833333333;;;;;;;;;;;;;
2016-09-14 05:00:00;321,696685791016;330,833333333;;;;;;;;;;;;;
2016-09-14 06:00:00;340,411010742188;317,166666667;"September";"Wednesday";15,5;1004,6;94;14,5;45;18;36;100;0;7;6
2016-09-14 07:00:00;401,594680786133;384,833333333;;;;;;;;;;;;;
2016-09-14 08:00:00;483,428680419922;458,833333333;;;;;;;;;;;;;
2016-09-14 09:00:00;528,070190429688;478,333333333;"September";"Wednesday";18;1005,9;82;14,9;29;28,8;46,8;130;0;;9
2016-09-14 10:00:00;544,700761795044;504;;;;;;;;;;;;;
2016-09-14 11:00:00;555,476457595825;492,333333333;;;;;;;;;;;;;
2016-09-14 12:00:00;576,528015136719;519,5;"September";"Wednesday";20,2;1007,2;65;13,4;7;32,4;54;140;0;7;12
2016-09-14 13:00:00;559,288372039795;543,333333333;;;;;;;;;;;;;
2016-09-14 14:00:00;567,206932067871;573;;;;;;;;;;;;;
2016-09-14 15:00:00;508,387786865234;539;"September";"Wednesday";20,4;1007,9;62;12,9;28;25,2;46,8;150;0;;15
2016-09-14 16:00:00;448,281341552734;438,833333333;;;;;;;;;;;;;
2016-09-14 17:00:00;413,749366760254;380,5;;;;;;;;;;;;;
2016-09-14 18:00:00;487,930633544922;426;"September";"Wednesday";18,6;1009,3;63;11,4;45;25,2;43,2;130;0;;18
2016-09-14 19:00:00;529,351856231689;480,5;;;;;;;;;;;;;
2016-09-14 20:00:00;533,93921661377;471,833333333;;;;;;;;;;;;;
2016-09-14 21:00:00;521,751037597656;477,166666667;"September";"Wednesday";13,8;1010,5;89;12;60;3,6;10,8;50;0;;21
2016-09-14 22:00:00;656,018890380859;607,166666667;;;;;;;;;;;;;
2016-09-14 23:00:00;659,967147827148;539,833333333;;;;;;;;;;;;;
2016-09-15 00:00:00;552,229797363281;445,333333333;"September";"Thursday";13,4;1010,4;89;11,6;60;10,8;14,4;40;0;8;0
2016-09-15 01:00:00;490,866153717041;393,166666667;;;;;;;;;;;;;
2016-09-15 02:00:00;436,193603515625;358,5;;;;;;;;;;;;;
2016-09-15 03:00:00;394,946441650391;383,833333333;"September";"Thursday";12,7;1009,8;94;11,8;60;7,2;7,2;100;0;7;3
2016-09-15 04:00:00;383,44165802002;396,833333333;;;;;;;;;;;;;
2016-09-15 05:00:00;319,460968017578;316;;;;;;;;;;;;;
2016-09-15 06:00:00;360,939697265625;294;"September";"Thursday";13,8;1010,1;92;12,5;4,6;7,2;18;20;;8;6
2016-09-15 07:00:00;416,00239944458;357,5;;;;;;;;;;;;;
2016-09-15 08:00:00;497,568786621094;459,166666667;;;;;;;;;;;;;
2016-09-15 09:00:00;570,098693847656;503;"September";"Thursday";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;8;9
2016-09-15 10:00:00;589,898490905762;525,5;;;;;;;;;;;;;
2016-09-15 11:00:00;604,526290893555;593,666666667;;;;;;;;;;;;;
2016-09-15 12:00:00;607,996520996094;615,5;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;8;12
2016-09-15 13:00:00;582,923198699951;625,333333333;;;;;;;;;;;;;
2016-09-15 14:00:00;581,24454498291;658;;;;;;;;;;;;;
2016-09-15 15:00:00;550,888977050781;613;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;8;15
2016-09-15 16:00:00;498,59944152832;522;;;;;;;;;;;;;
2016-09-15 17:00:00;444,206550598145;437;;;;;;;;;;;;;
2016-09-15 18:00:00;541,071350097656;485,5;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;8;18
2016-09-15 19:00:00;584,456089019775;557;;;;;;;;;;;;;
2016-09-15 20:00:00;590,837970733643;533,166666667;;;;;;;;;;;;;
2016-09-15 21:00:00;527,390808105469;497,666666667;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;8;21
2016-09-15 22:00:00;646,067138671875;616,5;;;;;;;;;;;;;
2016-09-15 23:00:00;591,901374816895;541,833333333;;;;;;;;;;;;;
2016-09-16 00:00:00;516,603393554688;442,5;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;8;0
2016-09-16 01:00:00;442,831153869629;412,5;;;;;;;;;;;;;
2016-09-16 02:00:00;402,285224914551;371,166666667;;;;;;;;;;;;;
2016-09-16 03:00:00;399,047607421875;412;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;8;3
2016-09-16 04:00:00;391,208196640015;407,166666667;;;;;;;;;;;;;
2016-09-16 05:00:00;343,308185577393;341,833333333;;;;;;;;;;;;;
2016-09-16 06:00:00;348,249053955078;328;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;8;6
2016-09-16 07:00:00;410,627223968506;425,666666667;;;;;;;;;;;;;
2016-09-16 08:00:00;483,444900512695;461,833333333;;;;;;;;;;;;;
2016-09-16 09:00:00;542,520690917969;499,166666667;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;6;9
2016-09-16 10:00:00;557,121645927429;506;;;;;;;;;;;;;
2016-09-16 11:00:00;560,951507568359;536,666666667;;;;;;;;;;;;;
2016-09-16 12:00:00;569,466613769531;524,833333333;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;7;12
2016-09-16 13:00:00;535,126445770264;564,5;;;;;;;;;;;;;
2016-09-16 14:00:00;490,671104431152;572,666666667;;;;;;;;;;;;;
2016-09-16 15:00:00;507,834289550781;520,833333333;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;8;15
2016-09-16 16:00:00;476,597450256348;442,166666667;;;;;;;;;;;;;
2016-09-16 17:00:00;482,612489700317;386,666666667;;;;;;;;;;;;;
2016-09-16 18:00:00;484,522613525391;447,833333333;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;;18
2016-09-16 19:00:00;528,947319030762;488,166666667;;;;;;;;;;;;;
2016-09-16 20:00:00;530,306648254395;493,5;;;;;;;;;;;;;
2016-09-16 21:00:00;544,833312988281;511,333333333;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;;21
2016-09-16 22:00:00;678,865524291992;616,5;;;;;;;;;;;;;
2016-09-16 23:00:00;687,954833984375;560,5;;;;;;;;;;;;;
2016-09-17 00:00:00;576,703186035156;461,333333333;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;;0
2016-09-17 01:00:00;490,910339355469;397,666666667;;;;;;;;;;;;;
2016-09-17 02:00:00;429,321929931641;363,333333333;;;;;;;;;;;;;
2016-09-17 03:00:00;397,412628173828;398,666666667;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;;3
2016-09-17 04:00:00;388,903398513794;398,666666667;;;;;;;;;;;;;
2016-09-17 05:00:00;330,545768737793;332,166666667;;;;;;;;;;;;;
2016-09-17 06:00:00;350,170959472656;316;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;8;6
2016-09-17 07:00:00;392,587055206299;369,166666667;;;;;;;;;;;;;
2016-09-17 08:00:00;480,318832397461;452,166666667;;;;;;;;;;;;;
2016-09-17 09:00:00;542,954284667969;515,166666667;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;7;9
2016-09-17 10:00:00;573,447957992554;510,833333333;;;;;;;;;;;;;
2016-09-17 11:00:00;571,333282470703;534,833333333;;;;;;;;;;;;;
2016-09-17 12:00:00;569,003112792969;524,5;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;7;12
2016-09-17 13:00:00;530,124412536621;567,333333333;;;;;;;;;;;;;
2016-09-17 14:00:00;488,090141296387;606,166666667;;;;;;;;;;;;;
2016-09-17 15:00:00;510,410980224609;556,666666667;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;;15
2016-09-17 16:00:00;473,462230682373;449;;;;;;;;;;;;;
2016-09-17 17:00:00;457,279678344727;401,666666667;;;;;;;;;;;;;
2016-09-17 18:00:00;483,592742919922;454;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;;18
2016-09-17 19:00:00;518,13521194458;489,666666667;;;;;;;;;;;;;
2016-09-17 20:00:00;525,474098205566;499,833333333;;;;;;;;;;;;;
2016-09-17 21:00:00;545,473266601562;517,666666667;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;;21
2016-09-17 22:00:00;689,631591796875;628,666666667;;;;;;;;;;;;;
2016-09-17 23:00:00;671,387718200684;571,333333333;;;;;;;;;;;;;
2016-09-18 00:00:00;556,7421875;473,666666667;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;;0
2016-09-18 01:00:00;477,669013977051;430,833333333;;;;;;;;;;;;;
2016-09-18 02:00:00;409,411117553711;390,166666667;;;;;;;;;;;;;
2016-09-18 03:00:00;384,525848388672;418,5;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;;3
2016-09-18 04:00:00;378,954802036285;412,666666667;;;;;;;;;;;;;
2016-09-18 05:00:00;306,140083312988;348;;;;;;;;;;;;;
2016-09-18 06:00:00;334,274780273438;311,5;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;;6
2016-09-18 07:00:00;358,134254455566;359,833333333;;;;;;;;;;;;;
2016-09-18 08:00:00;430,335014343262;434,333333333;;;;;;;;;;;;;
2016-09-18 09:00:00;527,371459960938;515;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;;9
2016-09-18 10:00:00;584,931491851807;553;;;;;;;;;;;;;
2016-09-18 11:00:00;604,779739379883;582,333333333;;;;;;;;;;;;;
2016-09-18 12:00:00;564,334899902344;581,333333333;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;7;12
2016-09-18 13:00:00;511,627872467041;582;;;;;;;;;;;;;
2016-09-18 14:00:00;492,19921875;572,166666667;;;;;;;;;;;;;
2016-09-18 15:00:00;496,765075683594;547,333333333;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;8;15
2016-09-18 16:00:00;457,645336151123;451,333333333;;;;;;;;;;;;;
2016-09-18 17:00:00;451,348403930664;378,166666667;;;;;;;;;;;;;
2016-09-18 18:00:00;477,284729003906;400,166666667;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;8;18
2016-09-18 19:00:00;509,097190856934;445,166666667;;;;;;;;;;;;;
2016-09-18 20:00:00;523,073303222656;453,833333333;;;;;;;;;;;;;
2016-09-18 21:00:00;540,872253417969;450,5;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;8;21
2016-09-18 22:00:00;680,908966064453;580,166666667;;;;;;;;;;;;;
2016-09-18 23:00:00;663,021896362305;527;;;;;;;;;;;;;
2016-09-19 00:00:00;527,526733398438;453,833333333;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;8;0
2016-09-19 01:00:00;456,704147338867;406,166666667;;;;;;;;;;;;;
2016-09-19 02:00:00;387,901916503906;370,166666667;;;;;;;;;;;;;
2016-09-19 03:00:00;382,873504638672;391,166666667;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;8;3
2016-09-19 04:00:00;377,311933517456;402,333333333;;;;;;;;;;;;;
2016-09-19 05:00:00;307,059181213379;317,5;;;;;;;;;;;;;
2016-09-19 06:00:00;322,238922119141;304,166666667;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;8;6
2016-09-19 07:00:00;377,110328674316;350,333333333;;;;;;;;;;;;;
2016-09-19 08:00:00;453,566467285156;407,5;;;;;;;;;;;;;
2016-09-19 09:00:00;538,341613769531;476,166666667;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;8;9
2016-09-19 10:00:00;563,628606796265;529,166666667;;;;;;;;;;;;;
2016-09-19 11:00:00;567,189825057983;561,5;;;;;;;;;;;;;
2016-09-19 12:00:00;561,815856933594;581,833333333;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;8;12
2016-09-19 13:00:00;538,046329498291;579,166666667;;;;;;;;;;;;;
2016-09-19 14:00:00;522,77717590332;567,166666667;;;;;;;;;;;;;
2016-09-19 15:00:00;521,054443359375;564,5;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;8;15
2016-09-19 16:00:00;460,717071533203;485,833333333;;;;;;;;;;;;;
2016-09-19 17:00:00;382,911071777344;393;;;;;;;;;;;;;
2016-09-19 18:00:00;497,117126464844;457,5;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;8;18
2016-09-19 19:00:00;534,622798919678;499,666666667;;;;;;;;;;;;;
2016-09-19 20:00:00;536,545883178711;473,666666667;;;;;;;;;;;;;
2016-09-19 21:00:00;532,608581542969;470;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;8;21
2016-09-19 22:00:00;660,250495910645;583,166666667;;;;;;;;;;;;;
2016-09-19 23:00:00;637,740737915039;527,833333333;;;;;;;;;;;;;
2016-09-20 00:00:00;500,285583496094;440,166666667;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;8;0
2016-09-20 01:00:00;431,699645996094;404,333333333;;;;;;;;;;;;;
2016-09-20 02:00:00;374,89705657959;379,666666667;;;;;;;;;;;;;
2016-09-20 03:00:00;376,617950439453;399,833333333;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;7;3
2016-09-20 04:00:00;374,878713726997;412,166666667;;;;;;;;;;;;;
2016-09-20 05:00:00;303,25910949707;330;;;;;;;;;;;;;
2016-09-20 06:00:00;328,609100341797;313,833333333;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;8;6
2016-09-20 07:00:00;388,099155426025;372,833333333;;;;;;;;;;;;;
2016-09-20 08:00:00;467,197052001953;469,833333333;;;;;;;;;;;;;
2016-09-20 09:00:00;530,715576171875;491,666666667;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;8;9
2016-09-20 10:00:00;550,754535675049;533,5;;;;;;;;;;;;;
2016-09-20 11:00:00;568,620788574219;541,833333333;;;;;;;;;;;;;
2016-09-20 12:00:00;550,571166992188;589,833333333;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;8;12
2016-09-20 13:00:00;531,442119598389;614,166666667;;;;;;;;;;;;;
2016-09-20 14:00:00;514,11124420166;608,666666667;;;;;;;;;;;;;
2016-09-20 15:00:00;500,127075195312;568;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;7;15
2016-09-20 16:00:00;431,951446533203;482,5;;;;;;;;;;;;;
2016-09-20 17:00:00;377,692230224609;412,333333333;;;;;;;;;;;;;
2016-09-20 18:00:00;496,151580810547;445,333333333;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;8;18
2016-09-20 19:00:00;540,784641265869;494,5;;;;;;;;;;;;;
2016-09-20 20:00:00;527,754096984863;507,666666667;;;;;;;;;;;;;
2016-09-20 21:00:00;515,135375976562;500,666666667;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;8;21
2016-09-20 22:00:00;641,642166137695;601;;;;;;;;;;;;;
2016-09-20 23:00:00;605,108665466309;536,333333333;;;;;;;;;;;;;
