"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour";"f_weekend";"f_evening"
2016-09-13 22:00:00;629,74471282959;624,333333333;0,866745247719064;;;;;;;;;;;;;;
2016-09-13 23:00:00;556,33805847168;550,666666667;1,02991376598238;;;;;;;;;;;;;;
2016-09-14 00:00:00;482,272918701172;467,166666667;3,23358944719823;"September";"Wednesday";17,5;1005,5;97;17;9;12,964;24,076;110;3;0;0;0
2016-09-14 01:00:00;421,841567993164;405,833333333;3,94453420784654;;;;;;;;;;;;;;
2016-09-14 02:00:00;376,814491271973;362,5;3,94882517847522;;;;;;;;;;;;;;
2016-09-14 03:00:00;377,455932617188;396,666666667;4,84304219742766;"September";"Wednesday";16,2;1004;97;15,7;2,9;7,408;12,964;80;0;3;0;0
2016-09-14 04:00:00;355,283802032471;407,833333333;12,8850505845294;;;;;;;;;;;;;;
2016-09-14 05:00:00;313,826648712158;330,833333333;5,14055958313116;;;;;;;;;;;;;;
2016-09-14 06:00:00;320,683746337891;317,166666667;1,10890583422604;"September";"Wednesday";15,5;1004,6;94;14,5;45;18;36;100;0;6;0;0
2016-09-14 07:00:00;379,712665557861;384,833333333;1,33061960376174;;;;;;;;;;;;;;
2016-09-14 08:00:00;453,663436889648;458,833333333;1,12674822594013;;;;;;;;;;;;;;
2016-09-14 09:00:00;484,233551025391;478,333333333;1,23349498795709;"September";"Wednesday";18;1005,9;82;14,9;29;28,8;46,8;130;0;9;0;0
2016-09-14 10:00:00;511,545227050781;504;1,49706885928199;;;;;;;;;;;;;;
2016-09-14 11:00:00;486,647983312607;492,333333333;1,15477657827969;;;;;;;;;;;;;;
2016-09-14 12:00:00;540,418212890625;519,5;4,02660498375842;"September";"Wednesday";20,2;1007,2;65;13,4;7;32,4;54;140;0;12;0;0
2016-09-14 13:00:00;548,50772857666;543,333333333;0,952342682882814;;;;;;;;;;;;;;
2016-09-14 14:00:00;531,145952224731;573;7,3043713394884;;;;;;;;;;;;;;
2016-09-14 15:00:00;477,148223876953;539;11,4752831397119;"September";"Wednesday";20,4;1007,9;62;12,9;28;25,2;46,8;150;0;15;0;0
2016-09-14 16:00:00;396,341087341309;438,833333333;9,68300326435025;;;;;;;;;;;;;;
2016-09-14 17:00:00;377,813331604004;380,5;0,706088934558763;;;;;;;;;;;;;;
2016-09-14 18:00:00;458,473358154297;426;7,62285402683025;"September";"Wednesday";18,6;1009,3;63;11,4;45;25,2;43,2;130;0;18;0;1
2016-09-14 19:00:00;491,835289001465;480,5;2,35906118656917;;;;;;;;;;;;;;
2016-09-14 20:00:00;498,840751647949;471,833333333;5,72393182231755;;;;;;;;;;;;;;
2016-09-14 21:00:00;498,790557861328;477,166666667;4,53172711022976;"September";"Wednesday";13,8;1010,5;89;12;60;3,6;10,8;50;0;21;0;1
2016-09-14 22:00:00;632,520843505859;607,166666667;4,17581830999377;;;;;;;;;;;;;;
2016-09-14 23:00:00;626,250450134277;539,833333333;16,0081105528862;;;;;;;;;;;;;;
2016-09-15 00:00:00;534,9140625;445,333333333;20,1154331961977;"September";"Thursday";13,4;1010,4;89;11,6;60;10,8;14,4;40;0;0;0;0
2016-09-15 01:00:00;467,458969116211;393,166666667;18,8958802329329;;;;;;;;;;;;;;
2016-09-15 02:00:00;421,852470397949;358,5;17,6715398599579;;;;;;;;;;;;;;
2016-09-15 03:00:00;370,657348632812;383,833333333;3,43273591841917;"September";"Thursday";12,7;1009,8;94;11,8;60;7,2;7,2;100;0;3;0;0
2016-09-15 04:00:00;349,097709655762;396,833333333;12,0291365839425;;;;;;;;;;;;;;
2016-09-15 05:00:00;281,040084838867;316;11,0632642914977;;;;;;;;;;;;;;
2016-09-15 06:00:00;326,418334960938;294;11,0266445445366;"September";"Thursday";13,8;1010,1;92;12,5;4,6;7,2;18;20;;6;0;0
2016-09-15 07:00:00;382,775325775146;357,5;7,07002119584517;;;;;;;;;;;;;;
2016-09-15 08:00:00;463,447830200195;459,166666667;0,932376813036411;;;;;;;;;;;;;;
2016-09-15 09:00:00;546,928833007812;503;8,73336640314364;"September";"Thursday";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;9;0;0
2016-09-15 10:00:00;556,848763465881;525,5;5,96551160149978;;;;;;;;;;;;;;
2016-09-15 11:00:00;589,320827484131;593,666666667;0,732033551297023;;;;;;;;;;;;;;
2016-09-15 12:00:00;573,733337402344;615,5;6,78581033268176;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;12;0;0
2016-09-15 13:00:00;548,526058197021;625,333333333;12,2826132946726;;;;;;;;;;;;;;
2016-09-15 14:00:00;555,051288604736;658;15,6457008199489;;;;;;;;;;;;;;
2016-09-15 15:00:00;507,272369384766;613;17,2475743254868;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;15;0;0
2016-09-15 16:00:00;447,421630859375;522;14,2870438966715;;;;;;;;;;;;;;
2016-09-15 17:00:00;388,273262023926;437;11,1502832897195;;;;;;;;;;;;;;
2016-09-15 18:00:00;484,438293457031;485,5;0,218683119046087;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;18;0;1
2016-09-15 19:00:00;537,859428405762;557;3,43636832930669;;;;;;;;;;;;;;
2016-09-15 20:00:00;509,740419387817;533,166666667;4,39379442560199;;;;;;;;;;;;;;
2016-09-15 21:00:00;500,931701660156;497,666666667;0,656068652341738;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;21;0;1
2016-09-15 22:00:00;621,036148071289;616,5;0,735790441409418;;;;;;;;;;;;;;
2016-09-15 23:00:00;581,933456420898;541,833333333;7,4008224708563;;;;;;;;;;;;;;
2016-09-16 00:00:00;472,522918701172;442,5;6,78484038444562;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;0;0;0
2016-09-16 01:00:00;404,903289794922;412,5;1,84162671638258;;;;;;;;;;;;;;
2016-09-16 02:00:00;364,333892822266;371,166666667;1,84089102237851;;;;;;;;;;;;;;
2016-09-16 03:00:00;369,392028808594;412;10,3417405804384;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;3;0;0
2016-09-16 04:00:00;355,808525085449;407,166666667;12,6135427543615;;;;;;;;;;;;;;
2016-09-16 05:00:00;342,59718132019;341,833333333;0,223456261489378;;;;;;;;;;;;;;
2016-09-16 06:00:00;324,872131347656;328;0,953618491568217;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;6;0;0
2016-09-16 07:00:00;389,317474365234;425,666666667;8,53935606148876;;;;;;;;;;;;;;
2016-09-16 08:00:00;443,558547973633;461,833333333;3,95700873894919;;;;;;;;;;;;;;
2016-09-16 09:00:00;511,190277099609;499,166666667;2,4087366475996;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;9;0;0
2016-09-16 10:00:00;519,780658721924;506;2,72345034030115;;;;;;;;;;;;;;
2016-09-16 11:00:00;534,023433685303;536,666666667;0,492527884787997;;;;;;;;;;;;;;
2016-09-16 12:00:00;539,106262207031;524,833333333;2,71951645742273;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;12;0;0
2016-09-16 13:00:00;497,368366241455;564,5;11,8922291866333;;;;;;;;;;;;;;
2016-09-16 14:00:00;469,404968261719;572,666666667;18,0317284758826;;;;;;;;;;;;;;
2016-09-16 15:00:00;483,016784667969;520,833333333;7,26077734369065;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;15;0;0
2016-09-16 16:00:00;458,529710769653;442,166666667;3,70065075823015;;;;;;;;;;;;;;
2016-09-16 17:00:00;459,19540977478;386,666666667;18,7574335623408;;;;;;;;;;;;;;
2016-09-16 18:00:00;443,169586181641;447,833333333;1,0414024156374;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;18;0;1
2016-09-16 19:00:00;481,714027404785;488,166666667;1,321810705813;;;;;;;;;;;;;;
2016-09-16 20:00:00;482,731525421143;493,5;2,18206171810687;;;;;;;;;;;;;;
2016-09-16 21:00:00;492,515472412109;511,333333333;3,68015533003316;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;21;0;1
2016-09-16 22:00:00;612,154151916504;616,5;0,704922641280794;;;;;;;;;;;;;;
2016-09-16 23:00:00;643,525024414062;560,5;14,8126716171387;;;;;;;;;;;;;;
2016-09-17 00:00:00;553,850769042969;461,333333333;20,0543574515973;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;0;1;0
2016-09-17 01:00:00;487,50853729248;397,666666667;22,5922558152737;;;;;;;;;;;;;;
2016-09-17 02:00:00;405,043609619141;363,333333333;11,4798925558291;;;;;;;;;;;;;;
2016-09-17 03:00:00;373,592163085938;398,666666667;6,28959119925791;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;3;1;0
2016-09-17 04:00:00;366,253053665161;398,666666667;8,13050493356483;;;;;;;;;;;;;;
2016-09-17 05:00:00;297,648872375488;332,166666667;10,3917092698877;;;;;;;;;;;;;;
2016-09-17 06:00:00;323,456085205078;316;2,35952063451839;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;6;1;0
2016-09-17 07:00:00;369,626930236816;369,166666667;0,124676362026901;;;;;;;;;;;;;;
2016-09-17 08:00:00;450,687828063965;452,166666667;0,3270560861852;;;;;;;;;;;;;;
2016-09-17 09:00:00;508,042419433594;515,166666667;1,38290143644159;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;9;1;0
2016-09-17 10:00:00;528,879951477051;510,833333333;3,53278006082791;;;;;;;;;;;;;;
2016-09-17 11:00:00;541,051246643066;534,833333333;1,16258896417642;;;;;;;;;;;;;;
2016-09-17 12:00:00;544,477416992188;524,5;3,80884976018827;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;12;1;0
2016-09-17 13:00:00;504,389011383057;567,333333333;11,0947688513479;;;;;;;;;;;;;;
2016-09-17 14:00:00;474,98494720459;606,166666667;21,6411965018979;;;;;;;;;;;;;;
2016-09-17 15:00:00;493,513641357422;556,666666667;11,3448548460252;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;15;1;0
2016-09-17 16:00:00;463,713804244995;449;3,27701653563366;;;;;;;;;;;;;;
2016-09-17 17:00:00;463,559953689575;401,666666667;15,4091171010433;;;;;;;;;;;;;;
2016-09-17 18:00:00;452,034851074219;454;0,432852186295429;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;18;1;1
2016-09-17 19:00:00;480,638963699341;489,666666667;1,84364253934371;;;;;;;;;;;;;;
2016-09-17 20:00:00;475,505369186401;499,833333333;4,8672152344011;;;;;;;;;;;;;;
2016-09-17 21:00:00;514,739990234375;517,666666667;0,565359259360542;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;21;1;1
2016-09-17 22:00:00;658,004348754883;628,666666667;4,66665144557804;;;;;;;;;;;;;;
2016-09-17 23:00:00;648,549987792969;571,333333333;13,5151670583455;;;;;;;;;;;;;;
2016-09-18 00:00:00;506,882232666016;473,666666667;7,01243476403777;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;0;1;0
2016-09-18 01:00:00;431,184883117676;430,833333333;0,0815976289383525;;;;;;;;;;;;;;
2016-09-18 02:00:00;357,975967407227;390,166666667;8,25049959668841;;;;;;;;;;;;;;
2016-09-18 03:00:00;366,534698486328;418,5;12,4170373987269;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3;1;0
2016-09-18 04:00:00;363,2807264328;412,666666667;11,9675137885686;;;;;;;;;;;;;;
2016-09-18 05:00:00;290,121574401855;348;16,6317314937197;;;;;;;;;;;;;;
2016-09-18 06:00:00;317,123077392578;311,5;1,80516128172653;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6;1;0
2016-09-18 07:00:00;337,434188842773;359,833333333;6,22486646324612;;;;;;;;;;;;;;
2016-09-18 08:00:00;416,744499206543;434,333333333;4,04961645275607;;;;;;;;;;;;;;
2016-09-18 09:00:00;500,666839599609;515;2,78313794182342;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;9;1;0
2016-09-18 10:00:00;551,712760925293;553;0,232773792894581;;;;;;;;;;;;;;
2016-09-18 11:00:00;547,387840270996;582,333333333;6,00094328483525;;;;;;;;;;;;;;
2016-09-18 12:00:00;551,930541992188;581,333333333;5,0578196113812;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;12;1;0
2016-09-18 13:00:00;508,994888305664;582;12,5438336244563;;;;;;;;;;;;;;
2016-09-18 14:00:00;476,03190612793;572,166666667;16,801880665135;;;;;;;;;;;;;;
2016-09-18 15:00:00;462,48974609375;547,333333333;15,5012644164376;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15;1;0
2016-09-18 16:00:00;431,661590576172;451,333333333;4,35858406724726;;;;;;;;;;;;;;
2016-09-18 17:00:00;429,877365112305;378,166666667;13,6740498312717;;;;;;;;;;;;;;
2016-09-18 18:00:00;413,701934814453;400,166666667;3,38240770031866;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18;1;1
2016-09-18 19:00:00;449,939735412598;445,166666667;1,07219814577179;;;;;;;;;;;;;;
2016-09-18 20:00:00;453,724292755127;453,833333333;0,0240265687564697;;;;;;;;;;;;;;
2016-09-18 21:00:00;471,96630859375;450,5;4,7649963582131;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;21;1;1
2016-09-18 22:00:00;608,72705078125;580,166666667;4,9227895629245;;;;;;;;;;;;;;
2016-09-18 23:00:00;583,827514648438;527;10,7832096107092;;;;;;;;;;;;;;
2016-09-19 00:00:00;520,008911132812;453,833333333;14,581471421196;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0;0;0
2016-09-19 01:00:00;445,073837280273;406,166666667;9,57911463600529;;;;;;;;;;;;;;
2016-09-19 02:00:00;389,864791870117;370,166666667;5,32142058615923;;;;;;;;;;;;;;
2016-09-19 03:00:00;372,026641845703;391,166666667;4,89306130923236;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;3;0;0
2016-09-19 04:00:00;363,852786064148;402,333333333;9,5643448058535;;;;;;;;;;;;;;
2016-09-19 05:00:00;279,85977935791;317,5;11,8551876038078;;;;;;;;;;;;;;
2016-09-19 06:00:00;316,669219970703;304,166666667;4,11042848340474;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6;0;0
2016-09-19 07:00:00;372,077045440674;350,333333333;6,20657814682051;;;;;;;;;;;;;;
2016-09-19 08:00:00;443,60498046875;407,5;8,86011790644172;;;;;;;;;;;;;;
2016-09-19 09:00:00;523,026977539062;476,166666667;9,84115734099328;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9;0;0
2016-09-19 10:00:00;546,817436218262;529,166666667;3,33557849787414;;;;;;;;;;;;;;
2016-09-19 11:00:00;560,184181213379;561,5;0,234339944188975;;;;;;;;;;;;;;
2016-09-19 12:00:00;542,378234863281;581,833333333;6,78116845655825;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12;0;0
2016-09-19 13:00:00;514,543642044067;579,166666667;11,1579323089891;;;;;;;;;;;;;;
2016-09-19 14:00:00;526,763262748718;567,166666667;7,12372681485594;;;;;;;;;;;;;;
2016-09-19 15:00:00;510,153381347656;564,5;9,62739037242582;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;15;0;0
2016-09-19 16:00:00;455,014045715332;485,833333333;6,34359264858095;;;;;;;;;;;;;;
2016-09-19 17:00:00;382,584739685059;393;2,65019346436168;;;;;;;;;;;;;;
2016-09-19 18:00:00;453,714111328125;457,5;0,827516649590164;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18;0;1
2016-09-19 19:00:00;494,712532043457;499,666666667;0,991487916652371;;;;;;;;;;;;;;
2016-09-19 20:00:00;486,917640686035;473,666666667;2,79753146073733;;;;;;;;;;;;;;
2016-09-19 21:00:00;488,432098388672;470;3,92172306141955;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21;0;1
2016-09-19 22:00:00;608,354591369629;583,166666667;4,3191639958756;;;;;;;;;;;;;;
2016-09-19 23:00:00;609,12760925293;527,833333333;15,4015047527593;;;;;;;;;;;;;;
2016-09-20 00:00:00;468,857849121094;440,166666667;6,51825424931587;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;0;0;0
2016-09-20 01:00:00;391,551834106445;404,333333333;3,16112923987598;;;;;;;;;;;;;;
2016-09-20 02:00:00;344,137741088867;379,666666667;9,35792596438147;;;;;;;;;;;;;;
2016-09-20 03:00:00;369,506225585938;399,833333333;7,58493732732499;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3;0;0
2016-09-20 04:00:00;369,832767307758;412,166666667;10,2710633301757;;;;;;;;;;;;;;
2016-09-20 05:00:00;298,239883422852;330;9,62427775065104;;;;;;;;;;;;;;
2016-09-20 06:00:00;319,263580322266;313,833333333;1,73029643842955;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;6;0;0
2016-09-20 07:00:00;374,979522705078;372,833333333;0,575643103821205;;;;;;;;;;;;;;
2016-09-20 08:00:00;447,212966918945;469,833333333;4,81455120554893;;;;;;;;;;;;;;
2016-09-20 09:00:00;499,199768066406;491,666666667;1,53215621682735;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9;0;0
2016-09-20 10:00:00;507,249097824097;533,5;4,92050649970072;;;;;;;;;;;;;;
2016-09-20 11:00:00;523,134393692017;541,833333333;3,45105007216148;;;;;;;;;;;;;;
2016-09-20 12:00:00;523,262573242188;589,833333333;11,2863679159396;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;12;0;0
2016-09-20 13:00:00;503,194368362427;614,166666667;18,0687595611147;;;;;;;;;;;;;;
2016-09-20 14:00:00;511,293641090393;608,666666667;15,997758857046;;;;;;;;;;;;;;
2016-09-20 15:00:00;478,286193847656;568;15,7946841817507;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15;0;0
2016-09-20 16:00:00;400,586303710938;482,5;16,9769318733808;;;;;;;;;;;;;;
2016-09-20 17:00:00;348,796752929688;412,333333333;15,4090332425296;;;;;;;;;;;;;;
2016-09-20 18:00:00;460,176147460938;445,333333333;3,33296724429984;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18;0;1
2016-09-20 19:00:00;501,86877822876;494,5;1,49014726567437;;;;;;;;;;;;;;
2016-09-20 20:00:00;491,545724868774;507,666666667;3,17549739951707;;;;;;;;;;;;;;
2016-09-20 21:00:00;489,548645019531;500,666666667;2,22064347153023;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21;0;1
2016-09-20 22:00:00;602,106384277344;601;0,184090561954035;;;;;;;;;;;;;;
2016-09-20 23:00:00;533,579509735107;536,333333333;0,513453747276755;;;;;;;;;;;;;;
