"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour"
2016-09-18 03:00:00;366,952606201172;418,5;12,3171789244512;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3
2016-09-18 04:00:00;362,943697452545;412,666666667;12,0491847853994;;;;;;;;;;;;
2016-09-18 05:00:00;284,103846073151;348;18,3609637720831;;;;;;;;;;;;
2016-09-18 06:00:00;319,794342041016;311,5;2,66271012552669;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6
2016-09-18 07:00:00;340,145221710205;359,833333333;5,47145297530703;;;;;;;;;;;;
2016-09-18 08:00:00;404,48962020874;434,333333333;6,87115421126999;;;;;;;;;;;;
2016-09-18 09:00:00;497,385406494141;515;3,42030941861347;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;9
2016-09-18 10:00:00;543,745830535889;553;1,67344836602375;;;;;;;;;;;;
2016-09-18 11:00:00;545,598161578178;582,333333333;6,30827219602335;;;;;;;;;;;;
2016-09-18 12:00:00;554,723205566406;581,333333333;4,57743023508183;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;12
2016-09-18 13:00:00;510,560176849365;582;12,2748837028582;;;;;;;;;;;;
2016-09-18 14:00:00;473,96635055542;572,166666667;17,1628865910031;;;;;;;;;;;;
2016-09-18 15:00:00;460,396331787109;547,333333333;15,8837396247156;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15
2016-09-18 16:00:00;431,30899810791;451,333333333;4,43670647528167;;;;;;;;;;;;
2016-09-18 17:00:00;420,251893997192;378,166666667;11,128751167075;;;;;;;;;;;;
2016-09-18 18:00:00;418,010864257812;400,166666667;4,4591914012822;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18
2016-09-18 19:00:00;453,455718994141;445,166666667;1,86201100572094;;;;;;;;;;;;
2016-09-18 20:00:00;475,670074462891;453,833333333;4,81162125521264;;;;;;;;;;;;
2016-09-18 21:00:00;469,059844970703;450,5;4,11983240193188;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;21
2016-09-18 22:00:00;607,171859741211;580,166666667;4,65473020526207;;;;;;;;;;;;
2016-09-18 23:00:00;613,232944965363;527;16,3629876594616;;;;;;;;;;;;
2016-09-19 00:00:00;527,998291015625;453,833333333;16,3418929892059;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0
2016-09-19 01:00:00;451,524696350098;406,166666667;11,167344197717;;;;;;;;;;;;
2016-09-19 02:00:00;390,393753051758;370,166666667;5,46431869916423;;;;;;;;;;;;
2016-09-19 03:00:00;363,418823242188;391,166666667;7,09361144221275;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;3
2016-09-19 04:00:00;354,174763679504;402,333333333;11,9698184722955;;;;;;;;;;;;
2016-09-19 05:00:00;283,267437934875;317,5;10,7819093118502;;;;;;;;;;;;
2016-09-19 06:00:00;316,787048339844;304,166666667;4,14916657736874;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6
2016-09-19 07:00:00;371,791030883789;350,333333333;6,12493745503601;;;;;;;;;;;;
2016-09-19 08:00:00;449,698188781738;407,5;10,3553837501198;;;;;;;;;;;;
2016-09-19 09:00:00;521,395568847656;476,166666667;9,49854438515042;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9
2016-09-19 10:00:00;550,193428039551;529,166666667;3,97356120425907;;;;;;;;;;;;
2016-09-19 11:00:00;554,744755744934;561,5;1,20307110508743;;;;;;;;;;;;
2016-09-19 12:00:00;538,378601074219;581,833333333;7,46858761251324;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12
2016-09-19 13:00:00;509,789077758789;579,166666667;11,9788642719144;;;;;;;;;;;;
2016-09-19 14:00:00;514,21540927887;567,166666667;9,33610180219204;;;;;;;;;;;;
2016-09-19 15:00:00;515,125671386719;564,5;8,74655954176816;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;15
2016-09-19 16:00:00;460,091259002686;485,833333333;5,29854017090884;;;;;;;;;;;;
2016-09-19 17:00:00;400,821048736572;393;1,99008873704129;;;;;;;;;;;;
2016-09-19 18:00:00;460,519897460938;457,5;0,66008687670765;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18
2016-09-19 19:00:00;497,168750762939;499,666666667;0,499916458450746;;;;;;;;;;;;
2016-09-19 20:00:00;493,649177789688;473,666666667;4,21868637354132;;;;;;;;;;;;
2016-09-19 21:00:00;490,765655517578;470;4,41822457820811;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21
2016-09-19 22:00:00;609,65518951416;583,166666667;4,54218739876737;;;;;;;;;;;;
2016-09-19 23:00:00;599,422752380371;527,833333333;13,5628833054783;;;;;;;;;;;;
2016-09-20 00:00:00;475,089019775391;440,166666667;7,9338931711543;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;0
2016-09-20 01:00:00;392,313179016113;404,333333333;2,97283288958696;;;;;;;;;;;;
2016-09-20 02:00:00;340,287376403809;379,666666667;10,3720694283995;;;;;;;;;;;;
2016-09-20 03:00:00;363,065002441406;399,833333333;9,19591435388688;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3
2016-09-20 04:00:00;363,497855395079;412,166666667;11,8080415540353;;;;;;;;;;;;
2016-09-20 05:00:00;282,470191210508;330;14,402972360452;;;;;;;;;;;;
2016-09-20 06:00:00;319,964935302734;313,833333333;1,95377651717713;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;6
2016-09-20 07:00:00;378,375606536865;372,833333333;1,48652835150743;;;;;;;;;;;;
2016-09-20 08:00:00;458,309993743896;469,833333333;2,45264411261689;;;;;;;;;;;;
2016-09-20 09:00:00;497,758575439453;491,666666667;1,23903229270149;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9
2016-09-20 10:00:00;508,962447166443;533,5;4,59935385821127;;;;;;;;;;;;
2016-09-20 11:00:00;523,496043205261;541,833333333;3,38430454526301;;;;;;;;;;;;
2016-09-20 12:00:00;523,857666015625;589,833333333;11,1854762335257;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;12
2016-09-20 13:00:00;502,690338134766;614,166666667;18,1508268980473;;;;;;;;;;;;
2016-09-20 14:00:00;503,185959368944;608,666666667;17,3297985703173;;;;;;;;;;;;
2016-09-20 15:00:00;476,940277099609;568;16,0316413557026;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15
2016-09-20 16:00:00;395,862548828125;482,5;17,9559484294041;;;;;;;;;;;;
2016-09-20 17:00:00;336,373359680176;412,333333333;18,4219822925349;;;;;;;;;;;;
2016-09-20 18:00:00;463,547027587891;445,333333333;4,08990140454437;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18
2016-09-20 19:00:00;506,576675415039;494,5;2,44219927503318;;;;;;;;;;;;
2016-09-20 20:00:00;497,207207679749;507,666666667;2,0603005227665;;;;;;;;;;;;
2016-09-20 21:00:00;491,433258056641;500,666666667;1,84422275839279;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21
2016-09-20 22:00:00;606,255081176758;601;0,8743895468815;;;;;;;;;;;;
2016-09-20 23:00:00;594,954272270203;536,333333333;10,9299451094914;;;;;;;;;;;;
