"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour"
2016-09-18 02:00:00;393,314498901367;390,166666667;0,806791687577398;;;;;;;;;;;;
2016-09-18 03:00:00;389,984832763672;418,5;6,81366003257542;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3
2016-09-18 04:00:00;386,220854759216;412,666666667;6,40851661738991;;;;;;;;;;;;
2016-09-18 05:00:00;303,291312217712;348;12,84732407537;;;;;;;;;;;;
2016-09-18 06:00:00;338,202514648438;311,5;8,57223584219502;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6
2016-09-18 07:00:00;360,954187393188;359,833333333;0,311492559570967;;;;;;;;;;;;
2016-09-18 08:00:00;430,525384902954;434,333333333;0,87673409747862;;;;;;;;;;;;
2016-09-18 09:00:00;521,091613769531;515;1,1828376251517;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;9
2016-09-18 10:00:00;569,652713775635;553;3,01134064658857;;;;;;;;;;;;
2016-09-18 11:00:00;570,138103306293;582,333333333;2,09420092044308;;;;;;;;;;;;
2016-09-18 12:00:00;582,596618652344;581,333333333;0,217308254474386;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;12
2016-09-18 13:00:00;532,414539337158;582;8,51983860186285;;;;;;;;;;;;
2016-09-18 14:00:00;496,965667724609;572,166666667;13,1431981839231;;;;;;;;;;;;
2016-09-18 15:00:00;465,320434570312;547,333333333;14,9840862538497;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15
2016-09-18 16:00:00;436,301704406738;451,333333333;3,33049385367935;;;;;;;;;;;;
2016-09-18 17:00:00;423,858220100403;378,166666667;12,0823852181655;;;;;;;;;;;;
2016-09-18 18:00:00;429,304504394531;400,166666667;7,28142550458316;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18
2016-09-18 19:00:00;464,810279846191;445,166666667;4,41264242138001;;;;;;;;;;;;
2016-09-18 20:00:00;487,537828445435;453,833333333;7,42662396895909;;;;;;;;;;;;
2016-09-18 21:00:00;510,4326171875;450,5;13,3035776220866;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;21
2016-09-18 22:00:00;658,952575683594;580,166666667;13,5798751536711;;;;;;;;;;;;
2016-09-18 23:00:00;663,464880466461;527;25,8946642251349;;;;;;;;;;;;
2016-09-19 00:00:00;528,87255859375;453,833333333;16,5345336601113;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0
2016-09-19 01:00:00;450,704032897949;406,166666667;10,9652932862321;;;;;;;;;;;;
2016-09-19 02:00:00;387,840812683105;370,166666667;4,77464547935782;;;;;;;;;;;;
2016-09-19 03:00:00;378,137268066406;391,166666667;3,33090718378764;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;3
2016-09-19 04:00:00;368,887128829956;402,333333333;8,3130582857676;;;;;;;;;;;;
2016-09-19 05:00:00;294,441114425659;317,5;7,26264112577664;;;;;;;;;;;;
2016-09-19 06:00:00;317,378753662109;304,166666667;4,3436998340038;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6
2016-09-19 07:00:00;376,043579101562;350,333333333;7,33879517657097;;;;;;;;;;;;
2016-09-19 08:00:00;457,176734924316;407,5;12,1906097973783;;;;;;;;;;;;
2016-09-19 09:00:00;545,698364257812;476,166666667;14,6023866133911;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9
2016-09-19 10:00:00;576,48410987854;529,166666667;8,94187903209643;;;;;;;;;;;;
2016-09-19 11:00:00;576,632862508297;561,5;2,69507791777328;;;;;;;;;;;;
2016-09-19 12:00:00;564,474243164062;581,833333333;2,98351592706058;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12
2016-09-19 13:00:00;535,43651008606;579,166666667;7,55053063267601;;;;;;;;;;;;
2016-09-19 14:00:00;537,461344957352;567,166666667;5,2374942773372;;;;;;;;;;;;
2016-09-19 15:00:00;527,242126464844;564,5;6,60015474493468;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;15
2016-09-19 16:00:00;469,274505615234;485,833333333;3,40833503624912;;;;;;;;;;;;
2016-09-19 17:00:00;406,426761627197;393;3,41647878554638;;;;;;;;;;;;
2016-09-19 18:00:00;468,108489990234;457,5;2,31879562628074;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18
2016-09-19 19:00:00;505,067493438721;499,666666667;1,0808859449734;;;;;;;;;;;;
2016-09-19 20:00:00;502,494172334671;473,666666667;6,08603216065814;;;;;;;;;;;;
2016-09-19 21:00:00;507,780456542969;470;8,03839500914229;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21
2016-09-19 22:00:00;631,241065979004;583,166666667;8,24368093374847;;;;;;;;;;;;
2016-09-19 23:00:00;620,009756088257;527,833333333;17,4631681885662;;;;;;;;;;;;
2016-09-20 00:00:00;492,500640869141;440,166666667;11,8895814166076;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;0
2016-09-20 01:00:00;406,645561218262;404,333333333;0,571861801796449;;;;;;;;;;;;
2016-09-20 02:00:00;352,428955078125;379,666666667;7,17411191980275;;;;;;;;;;;;
2016-09-20 03:00:00;379,700958251953;399,833333333;5,03519176683543;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3
2016-09-20 04:00:00;381,071402430534;412,166666667;7,54434231373405;;;;;;;;;;;;
2016-09-20 05:00:00;295,220480799675;330;10,5392482425227;;;;;;;;;;;;
2016-09-20 06:00:00;339,818786621094;313,833333333;8,2800169797519;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;6
2016-09-20 07:00:00;404,211944580078;372,833333333;8,4162569281465;;;;;;;;;;;;
2016-09-20 08:00:00;488,446762084961;469,833333333;3,96170885107644;;;;;;;;;;;;
2016-09-20 09:00:00;525,587219238281;491,666666667;6,89909543822201;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9
2016-09-20 10:00:00;538,851949691772;533,5;1,0031770743716;;;;;;;;;;;;
2016-09-20 11:00:00;551,1279296875;541,833333333;1,7153976661653;;;;;;;;;;;;
2016-09-20 12:00:00;553,882263183594;589,833333333;6,09512350654308;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;12
2016-09-20 13:00:00;529,09649848938;614,166666667;13,8513163925493;;;;;;;;;;;;
2016-09-20 14:00:00;528,678429841995;608,666666667;13,1415504093583;;;;;;;;;;;;
2016-09-20 15:00:00;488,478942871094;568;14,0001861142441;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15
2016-09-20 16:00:00;401,573287963867;482,5;16,7723755515301;;;;;;;;;;;;
2016-09-20 17:00:00;340,639263153076;412,333333333;17,3874058641831;;;;;;;;;;;;
2016-09-20 18:00:00;473,9765625;445,333333333;6,43186283690602;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18
2016-09-20 19:00:00;512,1318359375;494,5;3,5655886627907;;;;;;;;;;;;
2016-09-20 20:00:00;503,178371429443;507,666666667;0,884102804508281;;;;;;;;;;;;
2016-09-20 21:00:00;513,262145996094;500,666666667;2,51574154375872;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21
2016-09-20 22:00:00;641,512619018555;601;6,7408683891106;;;;;;;;;;;;
2016-09-20 23:00:00;627,054273605347;536,333333333;16,9150292614797;;;;;;;;;;;;
