"dt_posix";"puissance";"reality";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour"
2016-09-15 22:00:00;623,478179931641;616,5;;;;;;;;;;;;;
2016-09-15 23:00:00;576,054237365723;541,833333333;;;;;;;;;;;;;
2016-09-16 00:00:00;508,956451416016;442,5;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;8;0
2016-09-16 01:00:00;440,111907958984;412,5;;;;;;;;;;;;;
2016-09-16 02:00:00;399,73429107666;371,166666667;;;;;;;;;;;;;
2016-09-16 03:00:00;378,697875976562;412;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;8;3
2016-09-16 04:00:00;369,5503282547;407,166666667;;;;;;;;;;;;;
2016-09-16 05:00:00;322,077053070068;341,833333333;;;;;;;;;;;;;
2016-09-16 06:00:00;339,437225341797;328;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;8;6
2016-09-16 07:00:00;398,104991912842;425,666666667;;;;;;;;;;;;;
2016-09-16 08:00:00;468,156753540039;461,833333333;;;;;;;;;;;;;
2016-09-16 09:00:00;514,543212890625;499,166666667;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;6;9
2016-09-16 10:00:00;526,348454475403;506;;;;;;;;;;;;;
2016-09-16 11:00:00;533,990314483643;536,666666667;;;;;;;;;;;;;
2016-09-16 12:00:00;536,110900878906;524,833333333;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;7;12
2016-09-16 13:00:00;502,478839874268;564,5;;;;;;;;;;;;;
2016-09-16 14:00:00;467,333923339844;572,666666667;;;;;;;;;;;;;
2016-09-16 15:00:00;492,211944580078;520,833333333;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;8;15
2016-09-16 16:00:00;462,878986358643;442,166666667;;;;;;;;;;;;;
2016-09-16 17:00:00;467,065420150757;386,666666667;;;;;;;;;;;;;
2016-09-16 18:00:00;468,481903076172;447,833333333;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;;18
2016-09-16 19:00:00;509,721477508545;488,166666667;;;;;;;;;;;;;
2016-09-16 20:00:00;516,954151153564;493,5;;;;;;;;;;;;;
2016-09-16 21:00:00;506,1884765625;511,333333333;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;;21
2016-09-16 22:00:00;633,891273498535;616,5;;;;;;;;;;;;;
2016-09-16 23:00:00;646,505294799805;560,5;;;;;;;;;;;;;
2016-09-17 00:00:00;527,408874511719;461,333333333;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;;0
2016-09-17 01:00:00;445,324325561523;397,666666667;;;;;;;;;;;;;
2016-09-17 02:00:00;387,202865600586;363,333333333;;;;;;;;;;;;;
2016-09-17 03:00:00;374,950103759766;398,666666667;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;;3
2016-09-17 04:00:00;368,245761394501;398,666666667;;;;;;;;;;;;;
2016-09-17 05:00:00;308,732521057129;332,166666667;;;;;;;;;;;;;
2016-09-17 06:00:00;334,749267578125;316;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;8;6
2016-09-17 07:00:00;376,842853546143;369,166666667;;;;;;;;;;;;;
2016-09-17 08:00:00;460,731109619141;452,166666667;;;;;;;;;;;;;
2016-09-17 09:00:00;510,29296875;515,166666667;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;7;9
2016-09-17 10:00:00;536,621704101562;510,833333333;;;;;;;;;;;;;
2016-09-17 11:00:00;542,70866394043;534,833333333;;;;;;;;;;;;;
2016-09-17 12:00:00;539,131774902344;524,5;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;7;12
2016-09-17 13:00:00;505,324306488037;567,333333333;;;;;;;;;;;;;
2016-09-17 14:00:00;466,119720458984;606,166666667;;;;;;;;;;;;;
2016-09-17 15:00:00;493,533508300781;556,666666667;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;;15
2016-09-17 16:00:00;457,728652954102;449;;;;;;;;;;;;;
2016-09-17 17:00:00;452,753162384033;401,666666667;;;;;;;;;;;;;
2016-09-17 18:00:00;468,034881591797;454;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;;18
2016-09-17 19:00:00;503,63516998291;489,666666667;;;;;;;;;;;;;
2016-09-17 20:00:00;509,75191116333;499,833333333;;;;;;;;;;;;;
2016-09-17 21:00:00;505,811065673828;517,666666667;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;;21
2016-09-17 22:00:00;639,575927734375;628,666666667;;;;;;;;;;;;;
2016-09-17 23:00:00;637,163375854492;571,333333333;;;;;;;;;;;;;
2016-09-18 00:00:00;524,546081542969;473,666666667;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;;0
2016-09-18 01:00:00;445,365455627441;430,833333333;;;;;;;;;;;;;
2016-09-18 02:00:00;377,219818115234;390,166666667;;;;;;;;;;;;;
2016-09-18 03:00:00;365,103607177734;418,5;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;;3
2016-09-18 04:00:00;357,597631931305;412,666666667;;;;;;;;;;;;;
2016-09-18 05:00:00;291,687377929688;348;;;;;;;;;;;;;
2016-09-18 06:00:00;327,203094482422;311,5;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;;6
2016-09-18 07:00:00;349,673900604248;359,833333333;;;;;;;;;;;;;
2016-09-18 08:00:00;420,925109863281;434,333333333;;;;;;;;;;;;;
2016-09-18 09:00:00;508,425201416016;515;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;;9
2016-09-18 10:00:00;565,704319000244;553;;;;;;;;;;;;;
2016-09-18 11:00:00;581,17310333252;582,333333333;;;;;;;;;;;;;
2016-09-18 12:00:00;532,515808105469;581,333333333;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;7;12
2016-09-18 13:00:00;481,375431060791;582;;;;;;;;;;;;;
2016-09-18 14:00:00;449,685943603516;572,166666667;;;;;;;;;;;;;
2016-09-18 15:00:00;486,915649414062;547,333333333;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;8;15
2016-09-18 16:00:00;447,901374816895;451,333333333;;;;;;;;;;;;;
2016-09-18 17:00:00;438,773517608643;378,166666667;;;;;;;;;;;;;
2016-09-18 18:00:00;457,4482421875;400,166666667;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;8;18
2016-09-18 19:00:00;493,870094299316;445,166666667;;;;;;;;;;;;;
2016-09-18 20:00:00;495,800701141357;453,833333333;;;;;;;;;;;;;
2016-09-18 21:00:00;496,791046142578;450,5;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;8;21
2016-09-18 22:00:00;629,977920532227;580,166666667;;;;;;;;;;;;;
2016-09-18 23:00:00;613,266311645508;527;;;;;;;;;;;;;
2016-09-19 00:00:00;519,22705078125;453,833333333;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;8;0
2016-09-19 01:00:00;453,87467956543;406,166666667;;;;;;;;;;;;;
2016-09-19 02:00:00;384,454299926758;370,166666667;;;;;;;;;;;;;
2016-09-19 03:00:00;369,184326171875;391,166666667;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;8;3
2016-09-19 04:00:00;362,897399425507;402,333333333;;;;;;;;;;;;;
2016-09-19 05:00:00;297,268745422363;317,5;;;;;;;;;;;;;
2016-09-19 06:00:00;323,397399902344;304,166666667;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;8;6
2016-09-19 07:00:00;375,827907562256;350,333333333;;;;;;;;;;;;;
2016-09-19 08:00:00;449,005416870117;407,5;;;;;;;;;;;;;
2016-09-19 09:00:00;511,687652587891;476,166666667;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;8;9
2016-09-19 10:00:00;534,40598487854;529,166666667;;;;;;;;;;;;;
2016-09-19 11:00:00;538,269269943237;561,5;;;;;;;;;;;;;
2016-09-19 12:00:00;530,12744140625;581,833333333;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;8;12
2016-09-19 13:00:00;509,178483963013;579,166666667;;;;;;;;;;;;;
2016-09-19 14:00:00;490,896480560303;567,166666667;;;;;;;;;;;;;
2016-09-19 15:00:00;497,561889648438;564,5;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;8;15
2016-09-19 16:00:00;438,974555969238;485,833333333;;;;;;;;;;;;;
2016-09-19 17:00:00;379,807540893555;393;;;;;;;;;;;;;
2016-09-19 18:00:00;477,400299072266;457,5;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;8;18
2016-09-19 19:00:00;518,908016204834;499,666666667;;;;;;;;;;;;;
2016-09-19 20:00:00;514,001926422119;473,666666667;;;;;;;;;;;;;
2016-09-19 21:00:00;504,022338867188;470;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;8;21
2016-09-19 22:00:00;628,101295471191;583,166666667;;;;;;;;;;;;;
2016-09-19 23:00:00;618,553726196289;527,833333333;;;;;;;;;;;;;
2016-09-20 00:00:00;497,089385986328;440,166666667;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;8;0
2016-09-20 01:00:00;432,263580322266;404,333333333;;;;;;;;;;;;;
2016-09-20 02:00:00;375,965065002441;379,666666667;;;;;;;;;;;;;
2016-09-20 03:00:00;357,632781982422;399,833333333;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;7;3
2016-09-20 04:00:00;354,819123506546;412,166666667;;;;;;;;;;;;;
2016-09-20 05:00:00;283,532600402832;330;;;;;;;;;;;;;
2016-09-20 06:00:00;324,829467773438;313,833333333;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;8;6
2016-09-20 07:00:00;381,685325622559;372,833333333;;;;;;;;;;;;;
2016-09-20 08:00:00;455,889007568359;469,833333333;;;;;;;;;;;;;
2016-09-20 09:00:00;505,902435302734;491,666666667;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;8;9
2016-09-20 10:00:00;524,351539611816;533,5;;;;;;;;;;;;;
2016-09-20 11:00:00;544,308582305908;541,833333333;;;;;;;;;;;;;
2016-09-20 12:00:00;520,057373046875;589,833333333;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;8;12
2016-09-20 13:00:00;499,592370986938;614,166666667;;;;;;;;;;;;;
2016-09-20 14:00:00;486,639289855957;608,666666667;;;;;;;;;;;;;
2016-09-20 15:00:00;482,204040527344;568;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;7;15
2016-09-20 16:00:00;419,994289398193;482,5;;;;;;;;;;;;;
2016-09-20 17:00:00;368,657516479492;412,333333333;;;;;;;;;;;;;
2016-09-20 18:00:00;478,302673339844;445,333333333;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;8;18
2016-09-20 19:00:00;523,401027679443;494,5;;;;;;;;;;;;;
2016-09-20 20:00:00;510,081157684326;507,666666667;;;;;;;;;;;;;
2016-09-20 21:00:00;488,222412109375;500,666666667;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;8;21
2016-09-20 22:00:00;604,936264038086;601;;;;;;;;;;;;;
2016-09-20 23:00:00;586,946197509766;536,333333333;;;;;;;;;;;;;
