"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour";"f_weekend";"f_evening"
2016-09-16 03:00:00;379,724639892578;412;7,83382526879172;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;3;0;0
2016-09-16 04:00:00;372,528443336487;407,166666667;8,50713630711867;;;;;;;;;;;;;;
2016-09-16 05:00:00;327,679298400879;341,833333333;4,14062455352556;;;;;;;;;;;;;;
2016-09-16 06:00:00;322,190002441406;328;1,77134071908346;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;6;0;0
2016-09-16 07:00:00;383,052852630615;425,666666667;10,0110761244365;;;;;;;;;;;;;;
2016-09-16 08:00:00;449,892158508301;461,833333333;2,58560263256034;;;;;;;;;;;;;;
2016-09-16 09:00:00;501,496612548828;499,166666667;0,466767121567924;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;9;0;0
2016-09-16 10:00:00;509,757168769836;506;0,742523472299689;;;;;;;;;;;;;;
2016-09-16 11:00:00;516,920462608337;536,666666667;3,67941690533856;;;;;;;;;;;;;;
2016-09-16 12:00:00;541,260925292969;524,833333333;3,13005880469593;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;12;0;0
2016-09-16 13:00:00;505,452308654785;564,5;10,4601756147413;;;;;;;;;;;;;;
2016-09-16 14:00:00;467,083076477051;572,666666667;18,4371810576055;;;;;;;;;;;;;;
2016-09-16 15:00:00;473,08984375;520,833333333;9,16674999994187;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;15;0;0
2016-09-16 16:00:00;445,827268600464;442,166666667;0,82787831137454;;;;;;;;;;;;;;
2016-09-16 17:00:00;448,411100387573;386,666666667;15,968388031169;;;;;;;;;;;;;;
2016-09-16 18:00:00;458,255187988281;447,833333333;2,32717260631686;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;18;0;1
2016-09-16 19:00:00;497,847843170166;488,166666667;1,98317033181824;;;;;;;;;;;;;;
2016-09-16 20:00:00;501,350624084473;493,5;1,59080528560743;;;;;;;;;;;;;;
2016-09-16 21:00:00;499,619689941406;511,333333333;2,29080379236011;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;21;0;1
2016-09-16 22:00:00;615,913269042969;616,5;0,0951712825679238;;;;;;;;;;;;;;
2016-09-16 23:00:00;631,899154663086;560,5;12,7384754082223;;;;;;;;;;;;;;
2016-09-17 00:00:00;548,677612304688;461,333333333;18,9330084476338;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;0;1;0
2016-09-17 01:00:00;474,430435180664;397,666666667;19,3035461475942;;;;;;;;;;;;;;
2016-09-17 02:00:00;407,080673217773;363,333333333;12,0405522618753;;;;;;;;;;;;;;
2016-09-17 03:00:00;378,616424560547;398,666666667;5,02932494308605;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;3;1;0
2016-09-17 04:00:00;367,084055900574;398,666666667;7,92205955678927;;;;;;;;;;;;;;
2016-09-17 05:00:00;316,373600006104;332,166666667;4,7545609616299;;;;;;;;;;;;;;
2016-09-17 06:00:00;317,301910400391;316;0,411996962148932;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;6;1;0
2016-09-17 07:00:00;358,122062683105;369,166666667;2,99176631617641;;;;;;;;;;;;;;
2016-09-17 08:00:00;443,492553710938;452,166666667;1,91834418489999;;;;;;;;;;;;;;
2016-09-17 09:00:00;500,947967529297;515,166666667;2,76001924380988;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;9;1;0
2016-09-17 10:00:00;522,357093811035;510,833333333;2,25587480809971;;;;;;;;;;;;;;
2016-09-17 11:00:00;517,855794906616;534,833333333;3,17436056585748;;;;;;;;;;;;;;
2016-09-17 12:00:00;538,208740234375;524,5;2,61367783305529;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;12;1;0
2016-09-17 13:00:00;503,427093505859;567,333333333;11,2643195935097;;;;;;;;;;;;;;
2016-09-17 14:00:00;468,729995727539;606,166666667;22,6730829154884;;;;;;;;;;;;;;
2016-09-17 15:00:00;493,145202636719;556,666666667;11,4110414425587;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;15;1;0
2016-09-17 16:00:00;462,94495010376;449;3,10577953313135;;;;;;;;;;;;;;
2016-09-17 17:00:00;457,385021209717;401,666666667;13,8717895126981;;;;;;;;;;;;;;
2016-09-17 18:00:00;461,453399658203;454;1,64171798638835;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;18;1;1
2016-09-17 19:00:00;490,555980682373;489,666666667;0,181616204636983;;;;;;;;;;;;;;
2016-09-17 20:00:00;490,72971534729;499,833333333;1,821330707379;;;;;;;;;;;;;;
2016-09-17 21:00:00;505,044219970703;517,666666667;2,4383348415239;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;21;1;1
2016-09-17 22:00:00;636,192596435547;628,666666667;1,19712562596123;;;;;;;;;;;;;;
2016-09-17 23:00:00;636,706314086914;571,333333333;11,4421786617186;;;;;;;;;;;;;;
2016-09-18 00:00:00;512,983215332031;473,666666667;8,30046769845255;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;0;1;0
2016-09-18 01:00:00;435,30086517334;430,833333333;1,03695129756518;;;;;;;;;;;;;;
2016-09-18 02:00:00;372,184463500977;390,166666667;4,60885172986111;;;;;;;;;;;;;;
2016-09-18 03:00:00;373,854309082031;418,5;10,6680265036962;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3;1;0
2016-09-18 04:00:00;368,135068893433;412,666666667;10,7911787819543;;;;;;;;;;;;;;
2016-09-18 05:00:00;302,017250061035;348;13,2134338905071;;;;;;;;;;;;;;
2016-09-18 06:00:00;318,486907958984;311,5;2,24298810882323;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6;1;0
2016-09-18 07:00:00;342,600662231445;359,833333333;4,78907024592051;;;;;;;;;;;;;;
2016-09-18 08:00:00;410,728851318359;434,333333333;5,43464666492526;;;;;;;;;;;;;;
2016-09-18 09:00:00;500,847747802734;515;2,74801013539138;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;9;1;0
2016-09-18 10:00:00;543,210147857666;553;1,77031684309837;;;;;;;;;;;;;;
2016-09-18 11:00:00;543,636657714844;582,333333333;6,64510743300145;;;;;;;;;;;;;;
2016-09-18 12:00:00;543,922241210938;581,333333333;6,43539428705573;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;12;1;0
2016-09-18 13:00:00;493,458744049072;582;15,2132742183725;;;;;;;;;;;;;;
2016-09-18 14:00:00;467,241477966309;572,166666667;18,3382211536202;;;;;;;;;;;;;;
2016-09-18 15:00:00;454,369506835938;547,333333333;16,9848647680486;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15;1;0
2016-09-18 16:00:00;420,362419128418;451,333333333;6,86209325065101;;;;;;;;;;;;;;
2016-09-18 17:00:00;415,532833099365;378,166666667;9,88087256914913;;;;;;;;;;;;;;
2016-09-18 18:00:00;423,722930908203;400,166666667;5,88661330475222;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18;1;1
2016-09-18 19:00:00;454,255359649658;445,166666667;2,04163825892581;;;;;;;;;;;;;;
2016-09-18 20:00:00;458,648258209229;453,833333333;1,06094562091048;;;;;;;;;;;;;;
2016-09-18 21:00:00;476,513031005859;450,5;5,77425771495214;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;21;1;1
2016-09-18 22:00:00;611,010803222656;580,166666667;5,31642686968777;;;;;;;;;;;;;;
2016-09-18 23:00:00;601,321258544922;527;14,102705606247;;;;;;;;;;;;;;
2016-09-19 00:00:00;514,820068359375;453,833333333;13,4381347836401;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0;0;0
2016-09-19 01:00:00;441,344581604004;406,166666667;8,66095566770005;;;;;;;;;;;;;;
2016-09-19 02:00:00;382,470138549805;370,166666667;3,32376547936792;;;;;;;;;;;;;;
2016-09-19 03:00:00;365,226806640625;391,166666667;6,631408613469;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;3;0;0
2016-09-19 04:00:00;356,387497901917;402,333333333;11,4198431063268;;;;;;;;;;;;;;
2016-09-19 05:00:00;287,097869873047;317,5;9,57547405573327;;;;;;;;;;;;;;
2016-09-19 06:00:00;309,513916015625;304,166666667;1,75799978584738;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6;0;0
2016-09-19 07:00:00;364,661605834961;350,333333333;4,08989700341806;;;;;;;;;;;;;;
2016-09-19 08:00:00;435,80248260498;407,5;6,94539450428969;;;;;;;;;;;;;;
2016-09-19 09:00:00;513,195373535156;476,166666667;7,77641726317052;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9;0;0
2016-09-19 10:00:00;536,741369247437;529,166666667;1,43143985771939;;;;;;;;;;;;;;
2016-09-19 11:00:00;542,448673248291;561,5;3,39293441704523;;;;;;;;;;;;;;
2016-09-19 12:00:00;531,452026367188;581,833333333;8,65906163835716;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12;0;0
2016-09-19 13:00:00;498,232940673828;579,166666667;13,9741685167986;;;;;;;;;;;;;;
2016-09-19 14:00:00;491,785457611084;567,166666667;13,2908390930129;;;;;;;;;;;;;;
2016-09-19 15:00:00;510,51220703125;564,5;9,56382514946856;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;15;0;0
2016-09-19 16:00:00;452,668796539307;485,833333333;6,82631975170829;;;;;;;;;;;;;;
2016-09-19 17:00:00;388,606086730957;393;1,118044088815;;;;;;;;;;;;;;
2016-09-19 18:00:00;472,776336669922;457,5;3,33908998249658;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18;0;1
2016-09-19 19:00:00;505,491790771484;499,666666667;1,16580202224426;;;;;;;;;;;;;;
2016-09-19 20:00:00;502,393245697021;473,666666667;6,0647246368757;;;;;;;;;;;;;;
2016-09-19 21:00:00;492,539367675781;470;4,79561014378324;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21;0;1
2016-09-19 22:00:00;616,496368408203;583,166666667;5,71529609737367;;;;;;;;;;;;;;
2016-09-19 23:00:00;593,921585083008;527,833333333;12,5206665772118;;;;;;;;;;;;;;
2016-09-20 00:00:00;473,752166748047;440,166666667;7,63017798129983;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;0;0;0
2016-09-20 01:00:00;396,056831359863;404,333333333;2,04695019945842;;;;;;;;;;;;;;
2016-09-20 02:00:00;356,520072937012;379,666666667;6,09655673309077;;;;;;;;;;;;;;
2016-09-20 03:00:00;365,948852539062;399,833333333;8,4746513032011;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3;0;0
2016-09-20 04:00:00;363,800439834595;412,166666667;11,7346284267771;;;;;;;;;;;;;;
2016-09-20 05:00:00;295,467597961426;330;10,4643642541134;;;;;;;;;;;;;;
2016-09-20 06:00:00;314,553985595703;313,833333333;0,229628973777134;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;6;0;0
2016-09-20 07:00:00;374,449291229248;372,833333333;0,433426346781271;;;;;;;;;;;;;;
2016-09-20 08:00:00;449,767791748047;469,833333333;4,27077862752054;;;;;;;;;;;;;;
2016-09-20 09:00:00;497,596099853516;491,666666667;1,20598641081592;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9;0;0
2016-09-20 10:00:00;511,190766334534;533,5;4,1816745389815;;;;;;;;;;;;;;
2016-09-20 11:00:00;528,98712348938;541,833333333;2,37087847006362;;;;;;;;;;;;;;
2016-09-20 12:00:00;521,784118652344;589,833333333;11,5370242465151;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;12;0;0
2016-09-20 13:00:00;490,553762435913;614,166666667;20,1269314894469;;;;;;;;;;;;;;
2016-09-20 14:00:00;483,319358825684;608,666666667;20,5937526573791;;;;;;;;;;;;;;
2016-09-20 15:00:00;487,082946777344;568;14,2459600744113;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15;0;0
2016-09-20 16:00:00;422,842437744141;482,5;12,364261607432;;;;;;;;;;;;;;
2016-09-20 17:00:00;368,55086517334;412,333333333;10,6182218657305;;;;;;;;;;;;;;
2016-09-20 18:00:00;473,970550537109;445,333333333;6,43051284523896;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18;0;1
2016-09-20 19:00:00;513,3942527771;494,5;3,82088023803834;;;;;;;;;;;;;;
2016-09-20 20:00:00;502,285026550293;507,666666667;1,06007356205585;;;;;;;;;;;;;;
2016-09-20 21:00:00;481,41552734375;500,666666667;3,8451010632298;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21;0;1
2016-09-20 22:00:00;603,565116882324;601;0,426808133498206;;;;;;;;;;;;;;
2016-09-20 23:00:00;536,231025695801;536,333333333;0,0190753829458031;;;;;;;;;;;;;;
