"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour"
2016-09-15 16:00:00;472,619915008545;522;9,45978639683048;;;;;;;;;;;;
2016-09-15 17:00:00;453,335311889648;437;3,73805764065182;;;;;;;;;;;;
2016-09-15 18:00:00;499,425720214844;485,5;2,86832548194516;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;18
2016-09-15 19:00:00;540,083103179932;557;3,03714485099971;;;;;;;;;;;;
2016-09-15 20:00:00;536,452254772186;533,166666667;0,616240344829809;;;;;;;;;;;;
2016-09-15 21:00:00;489,358123779297;497,666666667;1,66949957555879;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;21
2016-09-15 22:00:00;604,851135253906;616,5;1,88951577390004;;;;;;;;;;;;
2016-09-15 23:00:00;540,195861816406;541,833333333;0,302209446310944;;;;;;;;;;;;
2016-09-16 00:00:00;491,72998046875;442,5;11,1254193149718;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;0
2016-09-16 01:00:00;425,218620300293;412,5;3,08330189098011;;;;;;;;;;;;
2016-09-16 02:00:00;393,221591949463;371,166666667;5,94205440927968;;;;;;;;;;;;
2016-09-16 03:00:00;381,690979003906;412;7,35655849419751;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;3
2016-09-16 04:00:00;374,644012928009;407,166666667;7,98755310821883;;;;;;;;;;;;
2016-09-16 05:00:00;316,776318073273;341,833333333;7,33018486389616;;;;;;;;;;;;
2016-09-16 06:00:00;319,845275878906;328;2,48619637838224;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;6
2016-09-16 07:00:00;382,501117706299;425,666666667;10,1406927863745;;;;;;;;;;;;
2016-09-16 08:00:00;437,623394012451;461,833333333;5,2421377092529;;;;;;;;;;;;
2016-09-16 09:00:00;506,447631835938;499,166666667;1,45862407390971;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;9
2016-09-16 10:00:00;512,970780849457;506;1,37762467380569;;;;;;;;;;;;
2016-09-16 11:00:00;521,4151263237;536,666666667;2,84190192732122;;;;;;;;;;;;
2016-09-16 12:00:00;540,900451660156;524,833333333;3,06137535608125;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;12
2016-09-16 13:00:00;502,470268249512;564,5;10,9884378654541;;;;;;;;;;;;
2016-09-16 14:00:00;467,19820022583;572,666666667;18,4170779582844;;;;;;;;;;;;
2016-09-16 15:00:00;472,163513183594;520,833333333;9,34460546869199;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;15
2016-09-16 16:00:00;441,768459320068;442,166666667;0,0900582013414299;;;;;;;;;;;;
2016-09-16 17:00:00;445,12194108963;386,666666667;15,1177433851499;;;;;;;;;;;;
2016-09-16 18:00:00;456,603393554688;447,833333333;1,95833127391754;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;18
2016-09-16 19:00:00;498,420997619629;488,166666667;2,10057991518373;;;;;;;;;;;;
2016-09-16 20:00:00;500,157948613167;493,5;1,3491283917258;;;;;;;;;;;;
2016-09-16 21:00:00;500,548980712891;511,333333333;2,10906504956644;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;21
2016-09-16 22:00:00;620,479850769043;616,5;0,645555680298941;;;;;;;;;;;;
2016-09-16 23:00:00;621,65360212326;560,5;10,9105445358181;;;;;;;;;;;;
2016-09-17 00:00:00;543,135375976562;461,333333333;17,7316566424035;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;0
2016-09-17 01:00:00;471,271530151367;397,666666667;18,5091861234632;;;;;;;;;;;;
2016-09-17 02:00:00;410,843334197998;363,333333333;13,0761470270757;;;;;;;;;;;;
2016-09-17 03:00:00;377,990020751953;398,666666667;5,18644964423819;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;3
2016-09-17 04:00:00;370,132146835327;398,666666667;7,15748825208587;;;;;;;;;;;;
2016-09-17 05:00:00;308,302038192749;332,166666667;7,18453441271261;;;;;;;;;;;;
2016-09-17 06:00:00;321,70556640625;316;1,80555898931962;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;6
2016-09-17 07:00:00;365,392604827881;369,166666667;1,02231923407199;;;;;;;;;;;;
2016-09-17 08:00:00;446,245746612549;452,166666667;1,30945522766977;;;;;;;;;;;;
2016-09-17 09:00:00;506,218811035156;515,166666667;1,73688559660393;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;9
2016-09-17 10:00:00;525,129583358765;510,833333333;2,79861338188072;;;;;;;;;;;;
2016-09-17 11:00:00;538,259697914124;534,833333333;0,640641554588774;;;;;;;;;;;;
2016-09-17 12:00:00;540,26708984375;524,5;3,00611817802669;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;12
2016-09-17 13:00:00;506,211296081543;567,333333333;10,7735670831069;;;;;;;;;;;;
2016-09-17 14:00:00;464,999618530273;606,166666667;23,2884874572421;;;;;;;;;;;;
2016-09-17 15:00:00;493,953735351562;556,666666667;11,2657960446826;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;15
2016-09-17 16:00:00;462,094493865967;449;2,91636834431332;;;;;;;;;;;;
2016-09-17 17:00:00;455,472163677216;401,666666667;13,3955594216193;;;;;;;;;;;;
2016-09-17 18:00:00;455,799468994141;454;0,396358809282076;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;18
2016-09-17 19:00:00;487,602468490601;489,666666667;0,421551703825328;;;;;;;;;;;;
2016-09-17 20:00:00;488,775907754898;499,833333333;2,21222252312957;;;;;;;;;;;;
2016-09-17 21:00:00;511,421936035156;517,666666667;1,20632272347193;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;21
2016-09-17 22:00:00;643,545959472656;628,666666667;2,36680161277546;;;;;;;;;;;;
2016-09-17 23:00:00;633,319327354431;571,333333333;10,8493571799534;;;;;;;;;;;;
2016-09-18 00:00:00;523,012390136719;473,666666667;10,4178163553168;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;0
2016-09-18 01:00:00;449,964195251465;430,833333333;4,44043216676511;;;;;;;;;;;;
2016-09-18 02:00:00;399,64221572876;390,166666667;2,42859010553225;;;;;;;;;;;;
2016-09-18 03:00:00;375,409912109375;418,5;10,2963172976404;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3
2016-09-18 04:00:00;371,088966369629;412,666666667;10,0753716390963;;;;;;;;;;;;
2016-09-18 05:00:00;307,005233764648;348;11,7801052400436;;;;;;;;;;;;
2016-09-18 06:00:00;319,148590087891;311,5;2,45540612773375;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6
2016-09-18 07:00:00;340,892417907715;359,833333333;5,26380234144586;;;;;;;;;;;;
2016-09-18 08:00:00;408,553901672363;434,333333333;5,93540253123327;;;;;;;;;;;;
2016-09-18 09:00:00;500,891815185547;515;2,73945336202973;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;9
2016-09-18 10:00:00;546,060745239258;553;1,25483811224994;;;;;;;;;;;;
2016-09-18 11:00:00;553,211874961853;582,333333333;5,00082284564917;;;;;;;;;;;;
2016-09-18 12:00:00;542,941955566406;581,333333333;6,60402140480776;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;12
2016-09-18 13:00:00;492,803726196289;582;15,3258202411874;;;;;;;;;;;;
2016-09-18 14:00:00;460,867277145386;572,166666667;19,4522673209815;;;;;;;;;;;;
2016-09-18 15:00:00;454,627777099609;547,333333333;16,9376777527613;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15
2016-09-18 16:00:00;421,089179992676;451,333333333;6,70106794837811;;;;;;;;;;;;
2016-09-18 17:00:00;407,915637969971;378,166666667;7,86662969667989;;;;;;;;;;;;
2016-09-18 18:00:00;419,980255126953;400,166666667;4,95133405912618;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18
2016-09-18 19:00:00;450,729053497314;445,166666667;1,24950658861331;;;;;;;;;;;;
2016-09-18 20:00:00;472,468521118164;453,833333333;4,10617431917248;;;;;;;;;;;;
2016-09-18 21:00:00;473,808441162109;450,5;5,17390480845935;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;21
2016-09-18 22:00:00;607,071716308594;580,166666667;4,63746905629043;;;;;;;;;;;;
2016-09-18 23:00:00;609,205836057663;527;15,598830371473;;;;;;;;;;;;
2016-09-19 00:00:00;511,554992675781;453,833333333;12,7186910046618;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0
2016-09-19 01:00:00;438,128959655762;406,166666667;7,86925555734152;;;;;;;;;;;;
2016-09-19 02:00:00;379,869186401367;370,166666667;2,62112194534672;;;;;;;;;;;;
2016-09-19 03:00:00;366,185485839844;391,166666667;6,38632658554793;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;3
2016-09-19 04:00:00;356,637587547302;402,333333333;11,3576832938862;;;;;;;;;;;;
2016-09-19 05:00:00;292,496466636658;317,5;7,87512861837552;;;;;;;;;;;;
2016-09-19 06:00:00;307,921875;304,166666667;1,23458904098494;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6
2016-09-19 07:00:00;360,958263397217;350,333333333;3,03280591747676;;;;;;;;;;;;
2016-09-19 08:00:00;434,95023727417;407,5;6,73625454580857;;;;;;;;;;;;
2016-09-19 09:00:00;519,597045898438;476,166666667;9,12083568037951;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9
2016-09-19 10:00:00;540,732320785522;529,166666667;2,18563542397138;;;;;;;;;;;;
2016-09-19 11:00:00;540,481139034033;561,5;3,74334122279024;;;;;;;;;;;;
2016-09-19 12:00:00;531,503967285156;581,833333333;8,65013452555817;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12
2016-09-19 13:00:00;501,410358428955;579,166666667;13,4255496238274;;;;;;;;;;;;
2016-09-19 14:00:00;492,153763771057;567,166666667;13,2259011864647;;;;;;;;;;;;
2016-09-19 15:00:00;497,531158447266;564,5;11,863390886224;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;15
2016-09-19 16:00:00;440,521011352539;485,833333333;9,3267215054186;;;;;;;;;;;;
2016-09-19 17:00:00;378,443740844727;393;3,7038827367108;;;;;;;;;;;;
2016-09-19 18:00:00;466,265289306641;457,5;1,9159102309597;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18
2016-09-19 19:00:00;500,589782714844;499,666666667;0,184746373817836;;;;;;;;;;;;
2016-09-19 20:00:00;498,185288190842;473,666666667;5,17634514929439;;;;;;;;;;;;
2016-09-19 21:00:00;489,814453125;470;4,21584109042553;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21
2016-09-19 22:00:00;612,513145446777;583,166666667;5,03226272302268;;;;;;;;;;;;
2016-09-19 23:00:00;602,613288879395;527,833333333;14,1673423832855;;;;;;;;;;;;
2016-09-20 00:00:00;477,581359863281;440,166666667;8,50011962050426;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;0
2016-09-20 01:00:00;404,695053100586;404,333333333;0,0894607834096252;;;;;;;;;;;;
2016-09-20 02:00:00;354,270771026611;379,666666667;6,68899797375761;;;;;;;;;;;;
2016-09-20 03:00:00;372,194396972656;399,833333333;6,91261434606922;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3
2016-09-20 04:00:00;372,125142782927;412,166666667;9,7148865064394;;;;;;;;;;;;
2016-09-20 05:00:00;302,540715903044;330;8,32099518089584;;;;;;;;;;;;
2016-09-20 06:00:00;313,193389892578;313,833333333;0,203911876926991;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;6
2016-09-20 07:00:00;372,096485137939;372,833333333;0,197634741634651;;;;;;;;;;;;
2016-09-20 08:00:00;451,345615386963;469,833333333;3,93495238298337;;;;;;;;;;;;
2016-09-20 09:00:00;502,312164306641;491,666666667;2,1651859606034;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9
2016-09-20 10:00:00;517,8255443573;533,5;2,93804229478916;;;;;;;;;;;;
2016-09-20 11:00:00;532,077140808105;541,833333333;1,80058920791767;;;;;;;;;;;;
2016-09-20 12:00:00;531,458129882812;589,833333333;9,89689801360054;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;12
2016-09-20 13:00:00;501,770879745483;614,166666667;18,3005351839548;;;;;;;;;;;;
2016-09-20 14:00:00;494,756448745728;608,666666667;18,7147126924222;;;;;;;;;;;;
2016-09-20 15:00:00;484,065032958984;568;14,7772829297563;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15
2016-09-20 16:00:00;417,040718078613;482,5;13,5666905536553;;;;;;;;;;;;
2016-09-20 17:00:00;371,711059570312;412,333333333;9,85180446953605;;;;;;;;;;;;
2016-09-20 18:00:00;466,796630859375;445,333333333;4,81960273796207;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18
2016-09-20 19:00:00;504,476173400879;494,5;2,01742637024851;;;;;;;;;;;;
2016-09-20 20:00:00;499,792750835419;507,666666667;1,5510011487018;;;;;;;;;;;;
2016-09-20 21:00:00;486,247283935547;500,666666667;2,88003649762521;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21
2016-09-20 22:00:00;606,061332702637;601;0,842151863999454;;;;;;;;;;;;
2016-09-20 23:00:00;566,458896636963;536,333333333;5,61694778818799;;;;;;;;;;;;
