"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour";"f_weekend";"f_evening"
2016-09-15 06:00:00;358,894653320312;294;22,0730113334396;"September";"Thursday";13,8;1010,1;92;12,5;4,6;7,2;18;20;;6;0;0
2016-09-15 07:00:00;418,999202728271;357,5;17,2025741897263;;;;;;;;;;;;;;
2016-09-15 08:00:00;496,564376831055;459,166666667;8,14469186875372;;;;;;;;;;;;;;
2016-09-15 09:00:00;591,04833984375;503;17,5046401279821;"September";"Thursday";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;9;0;0
2016-09-15 10:00:00;597,00238275528;525,5;13,6065428649438;;;;;;;;;;;;;;
2016-09-15 11:00:00;653,633815765381;593,666666667;10,1011480794521;;;;;;;;;;;;;;
2016-09-15 12:00:00;601,362976074219;615,5;2,29683573123985;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;12;0;0
2016-09-15 13:00:00;571,123895645142;625,333333333;8,66888662386258;;;;;;;;;;;;;;
2016-09-15 14:00:00;530,070808410645;658;19,442126381361;;;;;;;;;;;;;;
2016-09-15 15:00:00;568,079284667969;613;7,32801228907524;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;15;0;0
2016-09-15 16:00:00;539,71439743042;522;3,39356272613408;;;;;;;;;;;;;;
2016-09-15 17:00:00;442,737365722656;437;1,31289833470395;;;;;;;;;;;;;;
2016-09-15 18:00:00;530,123718261719;485,5;9,19129109407183;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;18;0;1
2016-09-15 19:00:00;567,923065185547;557;1,96105299560985;;;;;;;;;;;;;;
2016-09-15 20:00:00;613,867179870605;533,166666667;15,1360762494945;;;;;;;;;;;;;;
2016-09-15 21:00:00;540,178344726562;497,666666667;8,54219920821179;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;21;0;1
2016-09-15 22:00:00;673,805786132812;616,5;9,29534243841241;;;;;;;;;;;;;;
2016-09-15 23:00:00;619,517051696777;541,833333333;14,337198098522;;;;;;;;;;;;;;
2016-09-16 00:00:00;500,354461669922;442,5;13,0744546146716;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;0;0;0
2016-09-16 01:00:00;428,11442565918;412,5;3,78531531131629;;;;;;;;;;;;;;
2016-09-16 02:00:00;385,579078674316;371,166666667;3,88300278598207;;;;;;;;;;;;;;
2016-09-16 03:00:00;402,650421142578;412;2,26931525665579;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;3;0;0
2016-09-16 04:00:00;389,09760093689;407,166666667;4,43775662630264;;;;;;;;;;;;;;
2016-09-16 05:00:00;376,058233261108;341,833333333;10,0121599009679;;;;;;;;;;;;;;
2016-09-16 06:00:00;339,625793457031;328;3,54444922470465;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;6;0;0
2016-09-16 07:00:00;404,42406463623;425,666666667;4,99043117402183;;;;;;;;;;;;;;
2016-09-16 08:00:00;470,298568725586;461,833333333;1,83296327519135;;;;;;;;;;;;;;
2016-09-16 09:00:00;530,448120117188;499,166666667;6,26673524878129;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;9;0;0
2016-09-16 10:00:00;540,477605819702;506;6,81375609085023;;;;;;;;;;;;;;
2016-09-16 11:00:00;552,236143112183;536,666666667;2,90114467922478;;;;;;;;;;;;;;
2016-09-16 12:00:00;562,0498046875;524,833333333;7,09110283033158;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;12;0;0
2016-09-16 13:00:00;524,4733543396;564,5;7,09063696375561;;;;;;;;;;;;;;
2016-09-16 14:00:00;492,308479309082;572,666666667;14,0322795153442;;;;;;;;;;;;;;
2016-09-16 15:00:00;488,961395263672;520,833333333;6,11941210931492;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;15;0;0
2016-09-16 16:00:00;458,200386047363;442,166666667;3,62617098688681;;;;;;;;;;;;;;
2016-09-16 17:00:00;465,464986801147;386,666666667;20,3788758967447;;;;;;;;;;;;;;
2016-09-16 18:00:00;488,342102050781;447,833333333;9,0455010162586;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;18;0;1
2016-09-16 19:00:00;539,495391845703;488,166666667;10,5145903404578;;;;;;;;;;;;;;
2016-09-16 20:00:00;528,011165618896;493,5;6,99314399572371;;;;;;;;;;;;;;
2016-09-16 21:00:00;541,211242675781;511,333333333;5,8431374203652;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;21;0;1
2016-09-16 22:00:00;680,977996826172;616,5;10,4587180577732;;;;;;;;;;;;;;
2016-09-16 23:00:00;669,254364013672;560,5;19,4030979506997;;;;;;;;;;;;;;
2016-09-17 00:00:00;603,237731933594;461,333333333;30,7596239741394;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;0;1;0
2016-09-17 01:00:00;530,458236694336;397,666666667;33,3926831585644;;;;;;;;;;;;;;
2016-09-17 02:00:00;444,016754150391;363,333333333;22,2064460965499;;;;;;;;;;;;;;
2016-09-17 03:00:00;386,630279541016;398,666666667;3,01916065032801;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;3;1;0
2016-09-17 04:00:00;374,746699333191;398,666666667;5,99999180613439;;;;;;;;;;;;;;
2016-09-17 05:00:00;328,702785491943;332,166666667;1,04281420222374;;;;;;;;;;;;;;
2016-09-17 06:00:00;333,649475097656;316;5,58527692963805;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;6;1;0
2016-09-17 07:00:00;372,087593078613;369,166666667;0,791221601339222;;;;;;;;;;;;;;
2016-09-17 08:00:00;463,45002746582;452,166666667;2,49539862856144;;;;;;;;;;;;;;
2016-09-17 09:00:00;527,725646972656;515,166666667;2,43784800497862;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;9;1;0
2016-09-17 10:00:00;564,182739257812;510,833333333;10,4436031174253;;;;;;;;;;;;;;
2016-09-17 11:00:00;554,799814224243;534,833333333;3,73321549852083;;;;;;;;;;;;;;
2016-09-17 12:00:00;570,489318847656;524,5;8,7682209433091;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;12;1;0
2016-09-17 13:00:00;526,867309570312;567,333333333;7,13267163855076;;;;;;;;;;;;;;
2016-09-17 14:00:00;495,797416687012;606,166666667;18,2077398922069;;;;;;;;;;;;;;
2016-09-17 15:00:00;498,5751953125;556,666666667;10,4355936564908;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;15;1;0
2016-09-17 16:00:00;470,767808914185;449;4,84806434614356;;;;;;;;;;;;;;
2016-09-17 17:00:00;467,312379837036;401,666666667;16,3433310796635;;;;;;;;;;;;;;
2016-09-17 18:00:00;478,920715332031;454;5,48914434626239;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;18;1;1
2016-09-17 19:00:00;514,006629943848;489,666666667;4,97072088703153;;;;;;;;;;;;;;
2016-09-17 20:00:00;515,187301635742;499,833333333;3,07181759975041;;;;;;;;;;;;;;
2016-09-17 21:00:00;525,871520996094;517,666666667;1,58496864051935;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;21;1;1
2016-09-17 22:00:00;671,986785888672;628,666666667;6,89079308933971;;;;;;;;;;;;;;
2016-09-17 23:00:00;642,693702697754;571,333333333;12,4901463298942;;;;;;;;;;;;;;
2016-09-18 00:00:00;565,644958496094;473,666666667;19,4183585845944;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;0;1;0
2016-09-18 01:00:00;476,718254089355;430,833333333;10,6502717422958;;;;;;;;;;;;;;
2016-09-18 02:00:00;393,396682739258;390,166666667;0,82785546490945;;;;;;;;;;;;;;
2016-09-18 03:00:00;389,188446044922;418,5;7,00395554482154;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3;1;0
2016-09-18 04:00:00;383,919896125793;412,666666667;6,96609948493942;;;;;;;;;;;;;;
2016-09-18 05:00:00;303,632591247559;348;12,7492553886326;;;;;;;;;;;;;;
2016-09-18 06:00:00;338,506561279297;311,5;8,66984310731842;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6;1;0
2016-09-18 07:00:00;362,796392440796;359,833333333;0,82345320272311;;;;;;;;;;;;;;
2016-09-18 08:00:00;432,977691650391;434,333333333;0,312120111115211;;;;;;;;;;;;;;
2016-09-18 09:00:00;532,007080078125;515;3,30234564623786;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;9;1;0
2016-09-18 10:00:00;595,870670318604;553;7,75238161276736;;;;;;;;;;;;;;
2016-09-18 11:00:00;648,980583190918;582,333333333;11,4448625972449;;;;;;;;;;;;;;
2016-09-18 12:00:00;578,193054199219;581,333333333;0,540185630811312;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;12;1;0
2016-09-18 13:00:00;513,115882873535;582;11,8357589564373;;;;;;;;;;;;;;
2016-09-18 14:00:00;478,440353393555;572,166666667;16,3809461007965;;;;;;;;;;;;;;
2016-09-18 15:00:00;482,900787353516;547,333333333;11,772085136332;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15;1;0
2016-09-18 16:00:00;440,106559753418;451,333333333;2,48746829680731;;;;;;;;;;;;;;
2016-09-18 17:00:00;436,875736236572;378,166666667;15,5246548002258;;;;;;;;;;;;;;
2016-09-18 18:00:00;449,536529541016;400,166666667;12,337325166341;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18;1;1
2016-09-18 19:00:00;505,203784942627;445,166666667;13,4864361532569;;;;;;;;;;;;;;
2016-09-18 20:00:00;490,368076324463;453,833333333;8,05025552511709;;;;;;;;;;;;;;
2016-09-18 21:00:00;514,073974609375;450,5;14,1118700575749;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;21;1;1
2016-09-18 22:00:00;660,112457275391;580,166666667;13,7797972895739;;;;;;;;;;;;;;
2016-09-18 23:00:00;634,297714233398;527;20,360097577495;;;;;;;;;;;;;;
2016-09-19 00:00:00;527,812072753906;453,833333333;16,3008606876887;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0;0;0
2016-09-19 01:00:00;451,886184692383;406,166666667;11,2563441999209;;;;;;;;;;;;;;
2016-09-19 02:00:00;377,74089050293;370,166666667;2,04616582690397;;;;;;;;;;;;;;
2016-09-19 03:00:00;376,682861328125;391,166666667;3,70271972872501;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;3;0;0
2016-09-19 04:00:00;361,156682014465;402,333333333;10,2344618024612;;;;;;;;;;;;;;
2016-09-19 05:00:00;276,39624786377;317,5;12,9460636649545;;;;;;;;;;;;;;
2016-09-19 06:00:00;306,114868164062;304,166666667;0,640504601773266;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6;0;0
2016-09-19 07:00:00;367,80298614502;350,333333333;4,98658025081908;;;;;;;;;;;;;;
2016-09-19 08:00:00;444,499282836914;407,5;9,07957861028566;;;;;;;;;;;;;;
2016-09-19 09:00:00;536,44140625;476,166666667;12,6583282288326;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9;0;0
2016-09-19 10:00:00;566,14458656311;529,166666667;6,98795336618969;;;;;;;;;;;;;;
2016-09-19 11:00:00;566,506635665894;561,5;0,891653725003305;;;;;;;;;;;;;;
2016-09-19 12:00:00;555,2705078125;581,833333333;4,56536674657953;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12;0;0
2016-09-19 13:00:00;520,367099761963;579,166666667;10,1524432066193;;;;;;;;;;;;;;
2016-09-19 14:00:00;483,139305114746;567,166666667;14,8152856101448;;;;;;;;;;;;;;
2016-09-19 15:00:00;542,183776855469;564,5;3,95327247910208;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;15;0;0
2016-09-19 16:00:00;508,08943939209;485,833333333;4,58101668454994;;;;;;;;;;;;;;
2016-09-19 17:00:00;422,40544128418;393;7,48230058121621;;;;;;;;;;;;;;
2016-09-19 18:00:00;481,849334716797;457,5;5,32225895449112;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18;0;1
2016-09-19 19:00:00;525,997604370117;499,666666667;5,26970067440286;;;;;;;;;;;;;;
2016-09-19 20:00:00;533,67797088623;473,666666667;12,6695223545084;;;;;;;;;;;;;;
2016-09-19 21:00:00;517,849731445312;470;10,1807939245346;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21;0;1
2016-09-19 22:00:00;650,887466430664;583,166666667;11,6125978445771;;;;;;;;;;;;;;
2016-09-19 23:00:00;508,778518676758;527,833333333;3,61000593424457;;;;;;;;;;;;;;
2016-09-20 00:00:00;485,853698730469;440,166666667;10,3794847550399;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;0;0;0
2016-09-20 01:00:00;428,207050323486;404,333333333;5,90446421859176;;;;;;;;;;;;;;
2016-09-20 02:00:00;360,936584472656;379,666666667;4,93329645153485;;;;;;;;;;;;;;
2016-09-20 03:00:00;390,703918457031;399,833333333;2,28330509611747;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3;0;0
2016-09-20 04:00:00;383,991648674011;412,166666667;6,83583129631201;;;;;;;;;;;;;;
2016-09-20 05:00:00;300,161628723145;330;9,0419306899562;;;;;;;;;;;;;;
2016-09-20 06:00:00;334,891235351562;313,833333333;6,70989974038817;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;6;0;0
2016-09-20 07:00:00;399,205032348633;372,833333333;7,07332114858911;;;;;;;;;;;;;;
2016-09-20 08:00:00;470,815338134766;469,833333333;0,209011309350764;;;;;;;;;;;;;;
2016-09-20 09:00:00;538,019104003906;491,666666667;9,42761437360166;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9;0;0
2016-09-20 10:00:00;557,08836555481;533,5;4,42143684251351;;;;;;;;;;;;;;
2016-09-20 11:00:00;570,831153869629;541,833333333;5,35179708458567;;;;;;;;;;;;;;
2016-09-20 12:00:00;531,891418457031;589,833333333;9,82343852093838;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;12;0;0
2016-09-20 13:00:00;498,202255249023;614,166666667;18,8815866623469;;;;;;;;;;;;;;
2016-09-20 14:00:00;467,418083190918;608,666666667;23,2062294867478;;;;;;;;;;;;;;
2016-09-20 15:00:00;497,153411865234;568;12,4729908687968;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15;0;0
2016-09-20 16:00:00;491,524842262268;482,5;1,87043362948561;;;;;;;;;;;;;;
2016-09-20 17:00:00;345,282699584961;412,333333333;16,2612693002651;;;;;;;;;;;;;;
2016-09-20 18:00:00;486,071533203125;445,333333333;9,14779937204091;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18;0;1
2016-09-20 19:00:00;533,659477233887;494,5;7,91900449623594;;;;;;;;;;;;;;
2016-09-20 20:00:00;536,37325668335;507,666666667;5,65461392311177;;;;;;;;;;;;;;
2016-09-20 21:00:00;501,154998779297;500,666666667;0,0975363739606926;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21;0;1
2016-09-20 22:00:00;656,563766479492;601;9,24521904816842;;;;;;;;;;;;;;
2016-09-20 23:00:00;463,45238494873;536,333333333;13,588741153073;;;;;;;;;;;;;;
