"dt_posix";"puissance";"reality";"mape";"Month";"rose_vt";"f_weekend";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"rr_3h";"nebul";"Hour";"f_evening"
2016-09-17 09:00:00;527,14111328125;515,166666667;2,32438303738123;"September";"North";1;15,9;1025,3;79;12,3;35;18;28,8;0;7;9;0
2016-09-17 10:00:00;548,516832351685;510,833333333;7,37686767087292;;;;;;;;;;;;;;
2016-09-17 11:00:00;572,86695098877;534,833333333;7,11130277141661;;;;;;;;;;;;;;
2016-09-17 12:00:00;566,351867675781;524,5;7,97938373227479;"September";"North";1;17,3;1025;67;11,1;25;18;28,8;0;7;12;0
2016-09-17 13:00:00;531,287265777588;567,333333333;6,3535959263396;;;;;;;;;;;;;;
2016-09-17 14:00:00;493,379127502441;606,166666667;18,6066877917784;;;;;;;;;;;;;;
2016-09-17 15:00:00;484,483764648438;556,666666667;12,9669883865603;"September";"North";1;16,2;1024,1;71;10,9;40;18;32,4;0;;15;0
2016-09-17 16:00:00;458,389291763306;449;2,09115629472287;;;;;;;;;;;;;;
2016-09-17 17:00:00;450,627826690674;401,666666667;12,1895004208215;;;;;;;;;;;;;;
2016-09-17 18:00:00;451,871826171875;454;0,468760755093612;"September";"North";1;14,5;1024,2;82;11,5;55;7,2;21,6;0;;18;1
2016-09-17 19:00:00;480,805557250977;489,666666667;1,80962071123569;;;;;;;;;;;;;;
2016-09-17 20:00:00;491,835224151611;499,833333333;1,60015522135258;;;;;;;;;;;;;;
2016-09-17 21:00:00;530,385009765625;517,666666667;2,45685958118806;"September";"West";1;12;1024,4;94;11,1;17;7,2;10,8;0;;21;1
2016-09-17 22:00:00;684,4375;628,666666667;8,87128844108756;;;;;;;;;;;;;;
2016-09-17 23:00:00;672,969879150391;571,333333333;17,7893604114556;;;;;;;;;;;;;;
2016-09-18 00:00:00;593,731079101562;473,666666667;25,3478703239573;"September";"West";1;9,8;1024,2;97;9,3;6;7,2;7,2;0;;0;0
2016-09-18 01:00:00;503,669914245605;430,833333333;16,9059762273103;;;;;;;;;;;;;;
2016-09-18 02:00:00;426,243408203125;390,166666667;9,24649505410359;;;;;;;;;;;;;;
2016-09-18 03:00:00;412,936248779297;418,5;1,32945070984543;"September";"West";1;10,1;1023,7;98;9,8;0,6;3,6;10,8;0;;3;0
2016-09-18 04:00:00;407,927510738373;412,666666667;1,14842227672618;;;;;;;;;;;;;;
2016-09-18 05:00:00;330,151390075684;348;5,12891089779207;;;;;;;;;;;;;;
2016-09-18 06:00:00;332,484497070312;311,5;6,73659617024478;"September";"North";1;10,4;1023,4;99;10,2;0,3;3,6;10,8;0;;6;0
2016-09-18 07:00:00;388,096652984619;359,833333333;7,85455849513071;;;;;;;;;;;;;;
2016-09-18 08:00:00;465,500823974609;434,333333333;7,17593798349194;;;;;;;;;;;;;;
2016-09-18 09:00:00;534,0009765625;515;3,68951001213592;"September";"North";1;15,2;1023,5;79;11,6;18;7,2;18;0;;9;0
2016-09-18 10:00:00;535,070923686028;553;3,24214761554656;;;;;;;;;;;;;;
2016-09-18 11:00:00;525,838997840881;582,333333333;9,70137415434763;;;;;;;;;;;;;;
2016-09-18 12:00:00;565,386474609375;581,333333333;2,74315230337744;"September";"West";1;18;1023,2;63;10,8;35;10,8;25,2;0;7;12;0
2016-09-18 13:00:00;525,30313873291;582;9,7417287400498;;;;;;;;;;;;;;
2016-09-18 14:00:00;525,352199554443;572,166666667;8,18196337533283;;;;;;;;;;;;;;
2016-09-18 15:00:00;524,5302734375;547,333333333;4,16621069954578;"September";"West";1;17,7;1023,2;62;10,3;50;10,8;25,2;0;8;15;0
2016-09-18 16:00:00;492,718896865845;451,333333333;9,16962264391624;;;;;;;;;;;;;;
2016-09-18 17:00:00;484,847717285156;378,166666667;28,2100618646264;;;;;;;;;;;;;;
2016-09-18 18:00:00;488,815124511719;400,166666667;22,1528840927892;"September";"North";1;15,7;1023,5;75;11,3;55;3,6;14,4;0;8;18;1
2016-09-18 19:00:00;525,456172943115;445,166666667;18,0358306872456;;;;;;;;;;;;;;
2016-09-18 20:00:00;520,093414306641;453,833333333;14,6000912905669;;;;;;;;;;;;;;
2016-09-18 21:00:00;544,649841308594;450,5;20,8989658842605;"September";"North";1;14,2;1023,5;86;11,9;35;0;3,6;0;8;21;1
2016-09-18 22:00:00;687,936401367188;580,166666667;18,5756509106795;;;;;;;;;;;;;;
2016-09-18 23:00:00;678,418258666992;527;28,7321173941162;;;;;;;;;;;;;;
2016-09-19 00:00:00;538,672790527344;453,833333333;18,6939677989877;"September";"West";0;13,3;1023,3;93;12,2;14;3,6;7,2;0;8;0;0
2016-09-19 01:00:00;478,21573638916;406,166666667;17,7387943509481;;;;;;;;;;;;;;
2016-09-19 02:00:00;395,706588745117;370,166666667;6,89957372663508;;;;;;;;;;;;;;
2016-09-19 03:00:00;396,533966064453;391,166666667;1,37212596440951;"September";"South";0;13,6;1023;96;13;22;3,6;3,6;0;8;3;0
2016-09-19 04:00:00;389,726593017578;402,333333333;3,13340687210414;;;;;;;;;;;;;;
2016-09-19 05:00:00;305,651512145996;317,5;3,73180719811147;;;;;;;;;;;;;;
2016-09-19 06:00:00;321,549591064453;304,166666667;5,71493404847147;"September";"South";0;14,4;1022,9;95;13,6;16;7,2;10,8;0;8;6;0
2016-09-19 07:00:00;386,611137390137;350,333333333;10,3552247546635;;;;;;;;;;;;;;
2016-09-19 08:00:00;463,405670166016;407,5;13,7191828628259;;;;;;;;;;;;;;
2016-09-19 09:00:00;546,095275878906;476,166666667;14,6857422216011;"September";"South";0;15,7;1023,1;93;14,6;19;10,8;14,4;;8;9;0
2016-09-19 10:00:00;575,562448501587;529,166666667;8,76770680338099;;;;;;;;;;;;;;
2016-09-19 11:00:00;556,323861122131;561,5;0,921841296147578;;;;;;;;;;;;;;
2016-09-19 12:00:00;579,988464355469;581,833333333;0,317078598258209;"September";"West";0;16,2;1022,8;92;14,9;6;7,2;14,4;0;8;12;0
2016-09-19 13:00:00;565,359889030457;579,166666667;2,38390405235145;;;;;;;;;;;;;;
2016-09-19 14:00:00;516,753807067871;567,166666667;8,8885441549984;;;;;;;;;;;;;;
2016-09-19 15:00:00;568,960388183594;564,5;0,790148482478964;"September";"North";0;17;1022;86;14,6;40;14,4;21,6;0;8;15;0
2016-09-19 16:00:00;504,638290405273;485,833333333;3,87066011779479;;;;;;;;;;;;;;
2016-09-19 17:00:00;415,385681152344;393;5,69610207438772;;;;;;;;;;;;;;
2016-09-19 18:00:00;470,578186035156;457,5;2,85861989839481;"September";"North";0;15,2;1021,9;91;13,7;18;14,4;21,6;0;8;18;1
2016-09-19 19:00:00;515,498985290527;499,666666667;3,16857610877587;;;;;;;;;;;;;;
2016-09-19 20:00:00;519,065895080566;473,666666667;9,58463654050692;;;;;;;;;;;;;;
2016-09-19 21:00:00;534,555603027344;470;13,7352346866689;"September";"West";0;14,3;1021,8;96;13,7;7;10,8;21,6;0;8;21;1
2016-09-19 22:00:00;658,775245666504;583,166666667;12,9651750213422;;;;;;;;;;;;;;
2016-09-19 23:00:00;674,453414916992;527,833333333;27,7777230661354;;;;;;;;;;;;;;
2016-09-20 00:00:00;478,256469726562;440,166666667;8,65349558338515;"September";"North";0;14,2;1021;97;13,7;4,8;0;7,2;0;8;0;0
2016-09-20 01:00:00;419,450496673584;404,333333333;3,73878730600077;;;;;;;;;;;;;;
2016-09-20 02:00:00;356,984535217285;379,666666667;5,97422250650438;;;;;;;;;;;;;;
2016-09-20 03:00:00;392,185241699219;399,833333333;1,91281991674555;"September";"East";0;13,3;1020,1;98;13;0,3;3,6;3,6;0;7;3;0
2016-09-20 04:00:00;387,476789474487;412,166666667;5,99026539243657;;;;;;;;;;;;;;
2016-09-20 05:00:00;305,640663146973;330;7,3816172281901;;;;;;;;;;;;;;
2016-09-20 06:00:00;321,898559570312;313,833333333;2,56990745745759;"September";"North";0;13,5;1020;99;13,3;7;7,2;10,8;0;8;6;0
2016-09-20 07:00:00;383,150970458984;372,833333333;2,76735908609574;;;;;;;;;;;;;;
2016-09-20 08:00:00;452,116134643555;469,833333333;3,77095396015421;;;;;;;;;;;;;;
2016-09-20 09:00:00;540,124938964844;491,666666667;9,85591978938526;"September";"North";0;14,5;1020,5;97;14;4,9;7,2;14,4;0;8;9;0
2016-09-20 10:00:00;563,643854141235;533,5;5,65020696180606;;;;;;;;;;;;;;
2016-09-20 11:00:00;561,139619827271;541,833333333;3,56314115551197;;;;;;;;;;;;;;
2016-09-20 12:00:00;565,504577636719;589,833333333;4,12468307933796;"September";"North";0;17;1019,9;86;14,6;50;7,2;14,4;0;8;12;0
2016-09-20 13:00:00;554,336452484131;614,166666667;9,74169023329769;;;;;;;;;;;;;;
2016-09-20 14:00:00;506,23864364624;608,666666667;16,8282622706523;;;;;;;;;;;;;;
2016-09-20 15:00:00;514,285766601562;568;9,45673123211928;"September";"North";0;18,1;1018,5;81;14,8;19;14,4;25,2;0;7;15;0
2016-09-20 16:00:00;425,324501037598;482,5;11,8498443445393;;;;;;;;;;;;;;
2016-09-20 17:00:00;352,167572021484;412,333333333;14,5915346753996;;;;;;;;;;;;;;
2016-09-20 18:00:00;462,559906005859;445,333333333;3,86824236666294;"September";"North";0;15,6;1018,6;91;14,1;12;14,4;21,6;0;8;18;1
2016-09-20 19:00:00;515,971988677979;494,5;4,34216151223024;;;;;;;;;;;;;;
2016-09-20 20:00:00;507,061260223389;507,666666667;0,11925274660754;;;;;;;;;;;;;;
2016-09-20 21:00:00;546,806945800781;500,666666667;9,21576813590223;"September";"North";0;14,3;1018,9;98;14;1,6;7,2;10,8;;8;21;1
2016-09-20 22:00:00;684,837463378906;601;13,9496611279378;;;;;;;;;;;;;;
2016-09-20 23:00:00;563,836967468262;536,333333333;5,12808591708119;;;;;;;;;;;;;;
