"dt_posix";"puissance";"reality";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour"
2016-09-16 15:00:00;501,440399169922;520,833333333;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;8;15
2016-09-16 16:00:00;472,966711044312;442,166666667;;;;;;;;;;;;;
2016-09-16 17:00:00;478,730758666992;386,666666667;;;;;;;;;;;;;
2016-09-16 18:00:00;469,462860107422;447,833333333;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;;18
2016-09-16 19:00:00;511,262924194336;488,166666667;;;;;;;;;;;;;
2016-09-16 20:00:00;514,923389434814;493,5;;;;;;;;;;;;;
2016-09-16 21:00:00;538,393310546875;511,333333333;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;;21
2016-09-16 22:00:00;665,650825500488;616,5;;;;;;;;;;;;;
2016-09-16 23:00:00;683,222152709961;560,5;;;;;;;;;;;;;
2016-09-17 00:00:00;576,2333984375;461,333333333;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;;0
2016-09-17 01:00:00;488,693267822266;397,666666667;;;;;;;;;;;;;
2016-09-17 02:00:00;425,640060424805;363,333333333;;;;;;;;;;;;;
2016-09-17 03:00:00;394,247009277344;398,666666667;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;;3
2016-09-17 04:00:00;385,167181015015;398,666666667;;;;;;;;;;;;;
2016-09-17 05:00:00;329,656005859375;332,166666667;;;;;;;;;;;;;
2016-09-17 06:00:00;337,611633300781;316;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;8;6
2016-09-17 07:00:00;384,303077697754;369,166666667;;;;;;;;;;;;;
2016-09-17 08:00:00;473,077667236328;452,166666667;;;;;;;;;;;;;
2016-09-17 09:00:00;531,96435546875;515,166666667;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;7;9
2016-09-17 10:00:00;567,418937683105;510,833333333;;;;;;;;;;;;;
2016-09-17 11:00:00;573,652153015137;534,833333333;;;;;;;;;;;;;
2016-09-17 12:00:00;568,304321289062;524,5;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;7;12
2016-09-17 13:00:00;530,717582702637;567,333333333;;;;;;;;;;;;;
2016-09-17 14:00:00;492,177772521973;606,166666667;;;;;;;;;;;;;
2016-09-17 15:00:00;505,747589111328;556,666666667;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;;15
2016-09-17 16:00:00;472,684349060059;449;;;;;;;;;;;;;
2016-09-17 17:00:00;458,107833862305;401,666666667;;;;;;;;;;;;;
2016-09-17 18:00:00;476,026611328125;454;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;;18
2016-09-17 19:00:00;504,830081939697;489,666666667;;;;;;;;;;;;;
2016-09-17 20:00:00;509,677158355713;499,833333333;;;;;;;;;;;;;
2016-09-17 21:00:00;542,263061523438;517,666666667;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;;21
2016-09-17 22:00:00;684,160537719727;628,666666667;;;;;;;;;;;;;
2016-09-17 23:00:00;672,295349121094;571,333333333;;;;;;;;;;;;;
2016-09-18 00:00:00;561,735778808594;473,666666667;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;;0
2016-09-18 01:00:00;478,696701049805;430,833333333;;;;;;;;;;;;;
2016-09-18 02:00:00;410,616424560547;390,166666667;;;;;;;;;;;;;
2016-09-18 03:00:00;392,198547363281;418,5;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;;3
2016-09-18 04:00:00;386,15781879425;412,666666667;;;;;;;;;;;;;
2016-09-18 05:00:00;309,527435302734;348;;;;;;;;;;;;;
2016-09-18 06:00:00;333,645050048828;311,5;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;;6
2016-09-18 07:00:00;356,303949356079;359,833333333;;;;;;;;;;;;;
2016-09-18 08:00:00;429,000305175781;434,333333333;;;;;;;;;;;;;
2016-09-18 09:00:00;524,27734375;515;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;;9
2016-09-18 10:00:00;594,590133666992;553;;;;;;;;;;;;;
2016-09-18 11:00:00;617,079879760742;582,333333333;;;;;;;;;;;;;
2016-09-18 12:00:00;581,699584960938;581,333333333;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;7;12
2016-09-18 13:00:00;527,316871643066;582;;;;;;;;;;;;;
2016-09-18 14:00:00;510,641044616699;572,166666667;;;;;;;;;;;;;
2016-09-18 15:00:00;488,904266357422;547,333333333;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;8;15
2016-09-18 16:00:00;452,154899597168;451,333333333;;;;;;;;;;;;;
2016-09-18 17:00:00;444,33610534668;378,166666667;;;;;;;;;;;;;
2016-09-18 18:00:00;460,844482421875;400,166666667;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;8;18
2016-09-18 19:00:00;495,268005371094;445,166666667;;;;;;;;;;;;;
2016-09-18 20:00:00;504,966926574707;453,833333333;;;;;;;;;;;;;
2016-09-18 21:00:00;522,229797363281;450,5;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;8;21
2016-09-18 22:00:00;667,094345092773;580,166666667;;;;;;;;;;;;;
2016-09-18 23:00:00;644,260292053223;527;;;;;;;;;;;;;
2016-09-19 00:00:00;514,067626953125;453,833333333;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;8;0
2016-09-19 01:00:00;442,620048522949;406,166666667;;;;;;;;;;;;;
2016-09-19 02:00:00;373,11311340332;370,166666667;;;;;;;;;;;;;
2016-09-19 03:00:00;385,856018066406;391,166666667;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;8;3
2016-09-19 04:00:00;377,954716205597;402,333333333;;;;;;;;;;;;;
2016-09-19 05:00:00;305,491119384766;317,5;;;;;;;;;;;;;
2016-09-19 06:00:00;319,978881835938;304,166666667;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;8;6
2016-09-19 07:00:00;377,710178375244;350,333333333;;;;;;;;;;;;;
2016-09-19 08:00:00;452,96647644043;407,5;;;;;;;;;;;;;
2016-09-19 09:00:00;528,373657226562;476,166666667;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;8;9
2016-09-19 10:00:00;559,698484420776;529,166666667;;;;;;;;;;;;;
2016-09-19 11:00:00;558,285480499268;561,5;;;;;;;;;;;;;
2016-09-19 12:00:00;560,447570800781;581,833333333;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;8;12
2016-09-19 13:00:00;540,414218902588;579,166666667;;;;;;;;;;;;;
2016-09-19 14:00:00;525,996192932129;567,166666667;;;;;;;;;;;;;
2016-09-19 15:00:00;536,748352050781;564,5;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;8;15
2016-09-19 16:00:00;471,206756591797;485,833333333;;;;;;;;;;;;;
2016-09-19 17:00:00;397,225784301758;393;;;;;;;;;;;;;
2016-09-19 18:00:00;477,749542236328;457,5;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;8;18
2016-09-19 19:00:00;513,9485206604;499,666666667;;;;;;;;;;;;;
2016-09-19 20:00:00;509,196304321289;473,666666667;;;;;;;;;;;;;
2016-09-19 21:00:00;519,788024902344;470;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;8;21
2016-09-19 22:00:00;644,601692199707;583,166666667;;;;;;;;;;;;;
2016-09-19 23:00:00;619,196723937988;527,833333333;;;;;;;;;;;;;
2016-09-20 00:00:00;495,090484619141;440,166666667;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;8;0
2016-09-20 01:00:00;429,311561584473;404,333333333;;;;;;;;;;;;;
2016-09-20 02:00:00;363,902145385742;379,666666667;;;;;;;;;;;;;
2016-09-20 03:00:00;385,690307617188;399,833333333;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;7;3
2016-09-20 04:00:00;384,963579177856;412,166666667;;;;;;;;;;;;;
2016-09-20 05:00:00;311,357322692871;330;;;;;;;;;;;;;
2016-09-20 06:00:00;327,890594482422;313,833333333;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;8;6
2016-09-20 07:00:00;391,835536956787;372,833333333;;;;;;;;;;;;;
2016-09-20 08:00:00;471,813171386719;469,833333333;;;;;;;;;;;;;
2016-09-20 09:00:00;515,942443847656;491,666666667;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;8;9
2016-09-20 10:00:00;534,166633605957;533,5;;;;;;;;;;;;;
2016-09-20 11:00:00;553,649036407471;541,833333333;;;;;;;;;;;;;
2016-09-20 12:00:00;551,308532714844;589,833333333;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;8;12
2016-09-20 13:00:00;533,776571273804;614,166666667;;;;;;;;;;;;;
2016-09-20 14:00:00;521,484880447388;608,666666667;;;;;;;;;;;;;
2016-09-20 15:00:00;506,725372314453;568;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;7;15
2016-09-20 16:00:00;433,588661193848;482,5;;;;;;;;;;;;;
2016-09-20 17:00:00;382,752983093262;412,333333333;;;;;;;;;;;;;
2016-09-20 18:00:00;484,349304199219;445,333333333;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;8;18
2016-09-20 19:00:00;528,769203186035;494,5;;;;;;;;;;;;;
2016-09-20 20:00:00;509,734546661377;507,666666667;;;;;;;;;;;;;
2016-09-20 21:00:00;523,2734375;500,666666667;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;8;21
2016-09-20 22:00:00;652,566833496094;601;;;;;;;;;;;;;
2016-09-20 23:00:00;600,973922729492;536,333333333;;;;;;;;;;;;;
