"dt_posix";"puissance";"reality";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour"
2016-09-14 16:00:00;437,518539428711;438,833333333;;;;;;;;;;;;;
2016-09-14 17:00:00;390,851455688477;380,5;;;;;;;;;;;;;
2016-09-14 18:00:00;507,606658935547;426;"September";"Wednesday";18,6;1009,3;63;11,4;45;25,2;43,2;130;0;;18
2016-09-14 19:00:00;550,055759429932;480,5;;;;;;;;;;;;;
2016-09-14 20:00:00;546,962181091309;471,833333333;;;;;;;;;;;;;
2016-09-14 21:00:00;531,896850585938;477,166666667;"September";"Wednesday";13,8;1010,5;89;12;60;3,6;10,8;50;0;;21
2016-09-14 22:00:00;667,196029663086;607,166666667;;;;;;;;;;;;;
2016-09-14 23:00:00;660,62548828125;539,833333333;;;;;;;;;;;;;
2016-09-15 00:00:00;557,655578613281;445,333333333;"September";"Thursday";13,4;1010,4;89;11,6;60;10,8;14,4;40;0;8;0
2016-09-15 01:00:00;497,890781402588;393,166666667;;;;;;;;;;;;;
2016-09-15 02:00:00;439,211692810059;358,5;;;;;;;;;;;;;
2016-09-15 03:00:00;397,487854003906;383,833333333;"September";"Thursday";12,7;1009,8;94;11,8;60;7,2;7,2;100;0;7;3
2016-09-15 04:00:00;380,971641540527;396,833333333;;;;;;;;;;;;;
2016-09-15 05:00:00;312,737487792969;316;;;;;;;;;;;;;
2016-09-15 06:00:00;356,279052734375;294;"September";"Thursday";13,8;1010,1;92;12,5;4,6;7,2;18;20;;8;6
2016-09-15 07:00:00;415,166042327881;357,5;;;;;;;;;;;;;
2016-09-15 08:00:00;498,843460083008;459,166666667;;;;;;;;;;;;;
2016-09-15 09:00:00;581,052429199219;503;"September";"Thursday";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;8;9
2016-09-15 10:00:00;601,091117858887;525,5;;;;;;;;;;;;;
2016-09-15 11:00:00;625,045505523682;593,666666667;;;;;;;;;;;;;
2016-09-15 12:00:00;608,752197265625;615,5;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;8;12
2016-09-15 13:00:00;590,096302032471;625,333333333;;;;;;;;;;;;;
2016-09-15 14:00:00;586,954759597778;658;;;;;;;;;;;;;
2016-09-15 15:00:00;560,630004882812;613;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;8;15
2016-09-15 16:00:00;503,357662200928;522;;;;;;;;;;;;;
2016-09-15 17:00:00;445,021636962891;437;;;;;;;;;;;;;
2016-09-15 18:00:00;534,314819335938;485,5;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;8;18
2016-09-15 19:00:00;573,601703643799;557;;;;;;;;;;;;;
2016-09-15 20:00:00;571,171154022217;533,166666667;;;;;;;;;;;;;
2016-09-15 21:00:00;525,914916992188;497,666666667;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;8;21
2016-09-15 22:00:00;646,749069213867;616,5;;;;;;;;;;;;;
2016-09-15 23:00:00;583,615520477295;541,833333333;;;;;;;;;;;;;
2016-09-16 00:00:00;511,151763916016;442,5;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;8;0
2016-09-16 01:00:00;439,720161437988;412,5;;;;;;;;;;;;;
2016-09-16 02:00:00;400,643257141113;371,166666667;;;;;;;;;;;;;
2016-09-16 03:00:00;406,727264404297;412;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;8;3
2016-09-16 04:00:00;397,722204208374;407,166666667;;;;;;;;;;;;;
2016-09-16 05:00:00;345,438766479492;341,833333333;;;;;;;;;;;;;
2016-09-16 06:00:00;337,146301269531;328;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;8;6
2016-09-16 07:00:00;403,630546569824;425,666666667;;;;;;;;;;;;;
2016-09-16 08:00:00;480,221481323242;461,833333333;;;;;;;;;;;;;
2016-09-16 09:00:00;538,313171386719;499,166666667;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;6;9
2016-09-16 10:00:00;554,94317817688;506;;;;;;;;;;;;;
2016-09-16 11:00:00;573,993427276611;536,666666667;;;;;;;;;;;;;
2016-09-16 12:00:00;580,124877929688;524,833333333;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;7;12
2016-09-16 13:00:00;542,652965545654;564,5;;;;;;;;;;;;;
2016-09-16 14:00:00;501,925186157227;572,666666667;;;;;;;;;;;;;
2016-09-16 15:00:00;506,202331542969;520,833333333;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;8;15
2016-09-16 16:00:00;477,420877456665;442,166666667;;;;;;;;;;;;;
2016-09-16 17:00:00;483,29539680481;386,666666667;;;;;;;;;;;;;
2016-09-16 18:00:00;476,563049316406;447,833333333;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;;18
2016-09-16 19:00:00;513,807250976562;488,166666667;;;;;;;;;;;;;
2016-09-16 20:00:00;523,564170837402;493,5;;;;;;;;;;;;;
2016-09-16 21:00:00;552,37109375;511,333333333;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;;21
2016-09-16 22:00:00;687,006881713867;616,5;;;;;;;;;;;;;
2016-09-16 23:00:00;695,17219543457;560,5;;;;;;;;;;;;;
2016-09-17 00:00:00;589,909240722656;461,333333333;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;;0
2016-09-17 01:00:00;506,43090057373;397,666666667;;;;;;;;;;;;;
2016-09-17 02:00:00;439,065673828125;363,333333333;;;;;;;;;;;;;
2016-09-17 03:00:00;399,458190917969;398,666666667;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;;3
2016-09-17 04:00:00;389,112367630005;398,666666667;;;;;;;;;;;;;
2016-09-17 05:00:00;330,69019317627;332,166666667;;;;;;;;;;;;;
2016-09-17 06:00:00;346,790008544922;316;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;8;6
2016-09-17 07:00:00;392,486766815186;369,166666667;;;;;;;;;;;;;
2016-09-17 08:00:00;480,931625366211;452,166666667;;;;;;;;;;;;;
2016-09-17 09:00:00;544,000549316406;515,166666667;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;7;9
2016-09-17 10:00:00;583,741748809814;510,833333333;;;;;;;;;;;;;
2016-09-17 11:00:00;588,039173126221;534,833333333;;;;;;;;;;;;;
2016-09-17 12:00:00;574,744323730469;524,5;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;7;12
2016-09-17 13:00:00;536,489658355713;567,333333333;;;;;;;;;;;;;
2016-09-17 14:00:00;499,855308532715;606,166666667;;;;;;;;;;;;;
2016-09-17 15:00:00;511,362121582031;556,666666667;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;;15
2016-09-17 16:00:00;477,114025115967;449;;;;;;;;;;;;;
2016-09-17 17:00:00;461,708057403564;401,666666667;;;;;;;;;;;;;
2016-09-17 18:00:00;469,53173828125;454;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;;18
2016-09-17 19:00:00;499,548540115356;489,666666667;;;;;;;;;;;;;
2016-09-17 20:00:00;497,876062393188;499,833333333;;;;;;;;;;;;;
2016-09-17 21:00:00;550,621154785156;517,666666667;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;;21
2016-09-17 22:00:00;696,688842773438;628,666666667;;;;;;;;;;;;;
2016-09-17 23:00:00;680,61067199707;571,333333333;;;;;;;;;;;;;
2016-09-18 00:00:00;570,611022949219;473,666666667;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;;0
2016-09-18 01:00:00;485,808113098145;430,833333333;;;;;;;;;;;;;
2016-09-18 02:00:00;421,048278808594;390,166666667;;;;;;;;;;;;;
2016-09-18 03:00:00;393,440399169922;418,5;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;;3
2016-09-18 04:00:00;388,077062606812;412,666666667;;;;;;;;;;;;;
2016-09-18 05:00:00;310,258399963379;348;;;;;;;;;;;;;
2016-09-18 06:00:00;334,315063476562;311,5;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;;6
2016-09-18 07:00:00;359,102447509766;359,833333333;;;;;;;;;;;;;
2016-09-18 08:00:00;432,282127380371;434,333333333;;;;;;;;;;;;;
2016-09-18 09:00:00;528,156066894531;515;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;;9
2016-09-18 10:00:00;596,491165161133;553;;;;;;;;;;;;;
2016-09-18 11:00:00;616,967185974121;582,333333333;;;;;;;;;;;;;
2016-09-18 12:00:00;580,938598632812;581,333333333;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;7;12
2016-09-18 13:00:00;527,225574493408;582;;;;;;;;;;;;;
2016-09-18 14:00:00;507,474754333496;572,166666667;;;;;;;;;;;;;
2016-09-18 15:00:00;491,868408203125;547,333333333;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;8;15
2016-09-18 16:00:00;453,101268768311;451,333333333;;;;;;;;;;;;;
2016-09-18 17:00:00;446,765041351318;378,166666667;;;;;;;;;;;;;
2016-09-18 18:00:00;472,893157958984;400,166666667;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;8;18
2016-09-18 19:00:00;507,619583129883;445,166666667;;;;;;;;;;;;;
2016-09-18 20:00:00;515,443172454834;453,833333333;;;;;;;;;;;;;
2016-09-18 21:00:00;546,095397949219;450,5;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;8;21
2016-09-18 22:00:00;691,088302612305;580,166666667;;;;;;;;;;;;;
2016-09-18 23:00:00;669,49210357666;527;;;;;;;;;;;;;
2016-09-19 00:00:00;513,018249511719;453,833333333;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;8;0
2016-09-19 01:00:00;440,526802062988;406,166666667;;;;;;;;;;;;;
2016-09-19 02:00:00;369,024551391602;370,166666667;;;;;;;;;;;;;
2016-09-19 03:00:00;387,914367675781;391,166666667;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;8;3
2016-09-19 04:00:00;380,448503494263;402,333333333;;;;;;;;;;;;;
2016-09-19 05:00:00;305,43009185791;317,5;;;;;;;;;;;;;
2016-09-19 06:00:00;315,100921630859;304,166666667;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;8;6
2016-09-19 07:00:00;373,826900482178;350,333333333;;;;;;;;;;;;;
2016-09-19 08:00:00;451,712890625;407,5;;;;;;;;;;;;;
2016-09-19 09:00:00;528,438049316406;476,166666667;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;8;9
2016-09-19 10:00:00;562,908554077148;529,166666667;;;;;;;;;;;;;
2016-09-19 11:00:00;556,929075241089;561,5;;;;;;;;;;;;;
2016-09-19 12:00:00;562,995422363281;581,833333333;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;8;12
2016-09-19 13:00:00;543,371873855591;579,166666667;;;;;;;;;;;;;
2016-09-19 14:00:00;524,008514404297;567,166666667;;;;;;;;;;;;;
2016-09-19 15:00:00;541,933166503906;564,5;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;8;15
2016-09-19 16:00:00;478,978054046631;485,833333333;;;;;;;;;;;;;
2016-09-19 17:00:00;399,541625976562;393;;;;;;;;;;;;;
2016-09-19 18:00:00;488,478912353516;457,5;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;8;18
2016-09-19 19:00:00;523,695514678955;499,666666667;;;;;;;;;;;;;
2016-09-19 20:00:00;525,465042114258;473,666666667;;;;;;;;;;;;;
2016-09-19 21:00:00;531,044738769531;470;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;8;21
2016-09-19 22:00:00;661,64567565918;583,166666667;;;;;;;;;;;;;
2016-09-19 23:00:00;638,238265991211;527,833333333;;;;;;;;;;;;;
2016-09-20 00:00:00;502,993835449219;440,166666667;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;8;0
2016-09-20 01:00:00;432,0263671875;404,333333333;;;;;;;;;;;;;
2016-09-20 02:00:00;377,753730773926;379,666666667;;;;;;;;;;;;;
2016-09-20 03:00:00;389,167999267578;399,833333333;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;7;3
2016-09-20 04:00:00;389,323060542345;412,166666667;;;;;;;;;;;;;
2016-09-20 05:00:00;313,941871643066;330;;;;;;;;;;;;;
2016-09-20 06:00:00;323,634124755859;313,833333333;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;8;6
2016-09-20 07:00:00;388,303810119629;372,833333333;;;;;;;;;;;;;
2016-09-20 08:00:00;472,159286499023;469,833333333;;;;;;;;;;;;;
2016-09-20 09:00:00;521,706848144531;491,666666667;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;8;9
2016-09-20 10:00:00;543,034029006958;533,5;;;;;;;;;;;;;
2016-09-20 11:00:00;558,80924987793;541,833333333;;;;;;;;;;;;;
2016-09-20 12:00:00;556,967529296875;589,833333333;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;8;12
2016-09-20 13:00:00;545,826606750488;614,166666667;;;;;;;;;;;;;
2016-09-20 14:00:00;522,193935394287;608,666666667;;;;;;;;;;;;;
2016-09-20 15:00:00;511,909790039062;568;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;7;15
2016-09-20 16:00:00;439,614555358887;482,5;;;;;;;;;;;;;
2016-09-20 17:00:00;380,013381958008;412,333333333;;;;;;;;;;;;;
2016-09-20 18:00:00;486,061767578125;445,333333333;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;8;18
2016-09-20 19:00:00;527,694702148438;494,5;;;;;;;;;;;;;
2016-09-20 20:00:00;512,83353805542;507,666666667;;;;;;;;;;;;;
2016-09-20 21:00:00;516,537048339844;500,666666667;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;8;21
2016-09-20 22:00:00;640,017013549805;601;;;;;;;;;;;;;
2016-09-20 23:00:00;595,320663452148;536,333333333;;;;;;;;;;;;;
