"dt_posix";"puissance";"reality";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour"
2016-09-15 12:00:00;566,586669921875;615,5;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;8;12
2016-09-15 13:00:00;550,504198074341;625,333333333;;;;;;;;;;;;;
2016-09-15 14:00:00;545,672508239746;658;;;;;;;;;;;;;
2016-09-15 15:00:00;520,390686035156;613;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;8;15
2016-09-15 16:00:00;465,704273223877;522;;;;;;;;;;;;;
2016-09-15 17:00:00;414,348190307617;437;;;;;;;;;;;;;
2016-09-15 18:00:00;490,580535888672;485,5;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;8;18
2016-09-15 19:00:00;532,542209625244;557;;;;;;;;;;;;;
2016-09-15 20:00:00;526,512550354004;533,166666667;;;;;;;;;;;;;
2016-09-15 21:00:00;490,067321777344;497,666666667;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;8;21
2016-09-15 22:00:00;605,940742492676;616,5;;;;;;;;;;;;;
2016-09-15 23:00:00;549,690971374512;541,833333333;;;;;;;;;;;;;
2016-09-16 00:00:00;482,286437988281;442,5;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;8;0
2016-09-16 01:00:00;414,226081848145;412,5;;;;;;;;;;;;;
2016-09-16 02:00:00;375,06022644043;371,166666667;;;;;;;;;;;;;
2016-09-16 03:00:00;382,383270263672;412;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;8;3
2016-09-16 04:00:00;370,58114528656;407,166666667;;;;;;;;;;;;;
2016-09-16 05:00:00;320,973041534424;341,833333333;;;;;;;;;;;;;
2016-09-16 06:00:00;315,386749267578;328;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;8;6
2016-09-16 07:00:00;377,128517150879;425,666666667;;;;;;;;;;;;;
2016-09-16 08:00:00;443,006141662598;461,833333333;;;;;;;;;;;;;
2016-09-16 09:00:00;508,405059814453;499,166666667;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;6;9
2016-09-16 10:00:00;521,069658279419;506;;;;;;;;;;;;;
2016-09-16 11:00:00;534,88060760498;536,666666667;;;;;;;;;;;;;
2016-09-16 12:00:00;538,785766601562;524,833333333;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;7;12
2016-09-16 13:00:00;500,941375732422;564,5;;;;;;;;;;;;;
2016-09-16 14:00:00;466,068267822266;572,666666667;;;;;;;;;;;;;
2016-09-16 15:00:00;482,515686035156;520,833333333;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;8;15
2016-09-16 16:00:00;458,668212890625;442,166666667;;;;;;;;;;;;;
2016-09-16 17:00:00;464,400970458984;386,666666667;;;;;;;;;;;;;
2016-09-16 18:00:00;453,548736572266;447,833333333;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;;18
2016-09-16 19:00:00;493,711311340332;488,166666667;;;;;;;;;;;;;
2016-09-16 20:00:00;497,95206451416;493,5;;;;;;;;;;;;;
2016-09-16 21:00:00;485,424011230469;511,333333333;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;;21
2016-09-16 22:00:00;610,987571716309;616,5;;;;;;;;;;;;;
2016-09-16 23:00:00;619,991287231445;560,5;;;;;;;;;;;;;
2016-09-17 00:00:00;541,814147949219;461,333333333;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;;0
2016-09-17 01:00:00;463,260864257812;397,666666667;;;;;;;;;;;;;
2016-09-17 02:00:00;403,332412719727;363,333333333;;;;;;;;;;;;;
2016-09-17 03:00:00;380,453643798828;398,666666667;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;;3
2016-09-17 04:00:00;371,387064933777;398,666666667;;;;;;;;;;;;;
2016-09-17 05:00:00;311,848083496094;332,166666667;;;;;;;;;;;;;
2016-09-17 06:00:00;321,596099853516;316;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;8;6
2016-09-17 07:00:00;363,870727539062;369,166666667;;;;;;;;;;;;;
2016-09-17 08:00:00;449,285293579102;452,166666667;;;;;;;;;;;;;
2016-09-17 09:00:00;508,02099609375;515,166666667;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;7;9
2016-09-17 10:00:00;539,400888442993;510,833333333;;;;;;;;;;;;;
2016-09-17 11:00:00;538,6416015625;534,833333333;;;;;;;;;;;;;
2016-09-17 12:00:00;541,797180175781;524,5;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;7;12
2016-09-17 13:00:00;506,874576568604;567,333333333;;;;;;;;;;;;;
2016-09-17 14:00:00;470,893058776855;606,166666667;;;;;;;;;;;;;
2016-09-17 15:00:00;483,377990722656;556,666666667;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;;15
2016-09-17 16:00:00;452,915182113647;449;;;;;;;;;;;;;
2016-09-17 17:00:00;447,391166687012;401,666666667;;;;;;;;;;;;;
2016-09-17 18:00:00;461,465789794922;454;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;;18
2016-09-17 19:00:00;493,155508041382;489,666666667;;;;;;;;;;;;;
2016-09-17 20:00:00;487,73769569397;499,833333333;;;;;;;;;;;;;
2016-09-17 21:00:00;514,859924316406;517,666666667;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;;21
2016-09-17 22:00:00;651,063735961914;628,666666667;;;;;;;;;;;;;
2016-09-17 23:00:00;639,970085144043;571,333333333;;;;;;;;;;;;;
2016-09-18 00:00:00;528,54443359375;473,666666667;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;;0
2016-09-18 01:00:00;448,73307800293;430,833333333;;;;;;;;;;;;;
2016-09-18 02:00:00;377,665573120117;390,166666667;;;;;;;;;;;;;
2016-09-18 03:00:00;374,281860351562;418,5;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;;3
2016-09-18 04:00:00;369,675758361816;412,666666667;;;;;;;;;;;;;
2016-09-18 05:00:00;294,124671936035;348;;;;;;;;;;;;;
2016-09-18 06:00:00;315,949066162109;311,5;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;;6
2016-09-18 07:00:00;337,218328475952;359,833333333;;;;;;;;;;;;;
2016-09-18 08:00:00;403,990577697754;434,333333333;;;;;;;;;;;;;
2016-09-18 09:00:00;503,126434326172;515;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;;9
2016-09-18 10:00:00;571,342567443848;553;;;;;;;;;;;;;
2016-09-18 11:00:00;594,255744934082;582,333333333;;;;;;;;;;;;;
2016-09-18 12:00:00;545,7197265625;581,333333333;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;7;12
2016-09-18 13:00:00;495,380508422852;582;;;;;;;;;;;;;
2016-09-18 14:00:00;465,026008605957;572,166666667;;;;;;;;;;;;;
2016-09-18 15:00:00;472,631256103516;547,333333333;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;8;15
2016-09-18 16:00:00;437,493209838867;451,333333333;;;;;;;;;;;;;
2016-09-18 17:00:00;430,120735168457;378,166666667;;;;;;;;;;;;;
2016-09-18 18:00:00;437,047241210938;400,166666667;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;8;18
2016-09-18 19:00:00;464,82967376709;445,166666667;;;;;;;;;;;;;
2016-09-18 20:00:00;471,011959075928;453,833333333;;;;;;;;;;;;;
2016-09-18 21:00:00;477,160949707031;450,5;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;8;21
2016-09-18 22:00:00;609,847290039062;580,166666667;;;;;;;;;;;;;
2016-09-18 23:00:00;595,759979248047;527;;;;;;;;;;;;;
2016-09-19 00:00:00;516,316650390625;453,833333333;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;8;0
2016-09-19 01:00:00;450,015312194824;406,166666667;;;;;;;;;;;;;
2016-09-19 02:00:00;381,772018432617;370,166666667;;;;;;;;;;;;;
2016-09-19 03:00:00;372,045349121094;391,166666667;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;8;3
2016-09-19 04:00:00;362,60425567627;402,333333333;;;;;;;;;;;;;
2016-09-19 05:00:00;295,693008422852;317,5;;;;;;;;;;;;;
2016-09-19 06:00:00;308,820007324219;304,166666667;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;8;6
2016-09-19 07:00:00;361,536682128906;350,333333333;;;;;;;;;;;;;
2016-09-19 08:00:00;437,478424072266;407,5;;;;;;;;;;;;;
2016-09-19 09:00:00;503,269836425781;476,166666667;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;8;9
2016-09-19 10:00:00;532,590944290161;529,166666667;;;;;;;;;;;;;
2016-09-19 11:00:00;532,646257400513;561,5;;;;;;;;;;;;;
2016-09-19 12:00:00;527,332153320312;581,833333333;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;8;12
2016-09-19 13:00:00;508,721338272095;579,166666667;;;;;;;;;;;;;
2016-09-19 14:00:00;483,430713653564;567,166666667;;;;;;;;;;;;;
2016-09-19 15:00:00;507,665008544922;564,5;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;8;15
2016-09-19 16:00:00;451,277347564697;485,833333333;;;;;;;;;;;;;
2016-09-19 17:00:00;379,564102172852;393;;;;;;;;;;;;;
2016-09-19 18:00:00;461,253936767578;457,5;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;8;18
2016-09-19 19:00:00;496,933773040771;499,666666667;;;;;;;;;;;;;
2016-09-19 20:00:00;495,076705932617;473,666666667;;;;;;;;;;;;;
2016-09-19 21:00:00;498,621398925781;470;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;8;21
2016-09-19 22:00:00;621,783424377441;583,166666667;;;;;;;;;;;;;
2016-09-19 23:00:00;596,350646972656;527,833333333;;;;;;;;;;;;;
2016-09-20 00:00:00;468,950531005859;440,166666667;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;8;0
2016-09-20 01:00:00;400,687484741211;404,333333333;;;;;;;;;;;;;
2016-09-20 02:00:00;353,124420166016;379,666666667;;;;;;;;;;;;;
2016-09-20 03:00:00;371,378662109375;399,833333333;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;7;3
2016-09-20 04:00:00;370,393197596073;412,166666667;;;;;;;;;;;;;
2016-09-20 05:00:00;296,688247680664;330;;;;;;;;;;;;;
2016-09-20 06:00:00;316,110168457031;313,833333333;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;8;6
2016-09-20 07:00:00;376,976497650146;372,833333333;;;;;;;;;;;;;
2016-09-20 08:00:00;451,822158813477;469,833333333;;;;;;;;;;;;;
2016-09-20 09:00:00;495,259735107422;491,666666667;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;8;9
2016-09-20 10:00:00;514,263586044312;533,5;;;;;;;;;;;;;
2016-09-20 11:00:00;533,643726348877;541,833333333;;;;;;;;;;;;;
2016-09-20 12:00:00;525,650573730469;589,833333333;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;8;12
2016-09-20 13:00:00;511,147267341614;614,166666667;;;;;;;;;;;;;
2016-09-20 14:00:00;482,833911895752;608,666666667;;;;;;;;;;;;;
2016-09-20 15:00:00;492,944000244141;568;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;7;15
2016-09-20 16:00:00;421,685653686523;482,5;;;;;;;;;;;;;
2016-09-20 17:00:00;365,666496276855;412,333333333;;;;;;;;;;;;;
2016-09-20 18:00:00;465,99072265625;445,333333333;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;8;18
2016-09-20 19:00:00;506,521167755127;494,5;;;;;;;;;;;;;
2016-09-20 20:00:00;490,604389190674;507,666666667;;;;;;;;;;;;;
2016-09-20 21:00:00;484,858978271484;500,666666667;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;8;21
2016-09-20 22:00:00;599,147155761719;601;;;;;;;;;;;;;
2016-09-20 23:00:00;550,092254638672;536,333333333;;;;;;;;;;;;;
