"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour";"f_weekend"
2016-09-14 14:00:00;542,628691732883;573;5,30040283893832;;;;;;;;;;;;;
2016-09-14 15:00:00;490,051208496094;539;9,08140844228316;"September";"Wednesday";20,4;1007,9;62;12,9;28;25,2;46,8;150;0;15;0
2016-09-14 16:00:00;429,736198425293;438,833333333;2,0730273242037;;;;;;;;;;;;;
2016-09-14 17:00:00;385,392456054688;380,5;1,28579659781537;;;;;;;;;;;;;
2016-09-14 18:00:00;466,638122558594;426;9,53946538934126;"September";"Wednesday";18,6;1009,3;63;11,4;45;25,2;43,2;130;0;18;0
2016-09-14 19:00:00;505,793727874756;480,5;5,26404326217604;;;;;;;;;;;;;
2016-09-14 20:00:00;515,865081787109;471,833333333;9,33205548303931;;;;;;;;;;;;;
2016-09-14 21:00:00;490,636138916016;477,166666667;2,82280242731531;"September";"Wednesday";13,8;1010,5;89;12;60;3,6;10,8;50;0;21;0
2016-09-14 22:00:00;618,997573852539;607,166666667;1,94854359355464;;;;;;;;;;;;;
2016-09-14 23:00:00;621,592225551605;539,833333333;15,1452100435917;;;;;;;;;;;;;
2016-09-15 00:00:00;536,776672363281;445,333333333;20,5336839140007;"September";"Thursday";13,4;1010,4;89;11,6;60;10,8;14,4;40;0;0;0
2016-09-15 01:00:00;467,120346069336;393,166666667;18,8097531332615;;;;;;;;;;;;;
2016-09-15 02:00:00;395,924049377441;358,5;10,43906537725;;;;;;;;;;;;;
2016-09-15 03:00:00;376,265625;383,833333333;1,9716131132453;"September";"Thursday";12,7;1009,8;94;11,8;60;7,2;7,2;100;0;3;0
2016-09-15 04:00:00;361,946094512939;396,833333333;8,79140835449555;;;;;;;;;;;;;
2016-09-15 05:00:00;314,07311630249;316;0,609773321996761;;;;;;;;;;;;;
2016-09-15 06:00:00;331,899291992188;294;12,8909156436012;"September";"Thursday";13,8;1010,1;92;12,5;4,6;7,2;18;20;;6;0
2016-09-15 07:00:00;385,595687866211;357,5;7,85893366887019;;;;;;;;;;;;;
2016-09-15 08:00:00;460,535377502441;459,166666667;0,298085844379034;;;;;;;;;;;;;
2016-09-15 09:00:00;549,884948730469;503;9,32106336589836;"September";"Thursday";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;9;0
2016-09-15 10:00:00;563,905584335327;525,5;7,30838902670355;;;;;;;;;;;;;
2016-09-15 11:00:00;574,154313087463;593,666666667;3,28675242776962;;;;;;;;;;;;;
2016-09-15 12:00:00;568,629943847656;615,5;7,61495632044578;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;12;0
2016-09-15 13:00:00;539,301704406738;625,333333333;13,7577231758488;;;;;;;;;;;;;
2016-09-15 14:00:00;535,52325463295;658;18,6134871378496;;;;;;;;;;;;;
2016-09-15 15:00:00;523,730895996094;613;14,5626597069994;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;15;0
2016-09-15 16:00:00;474,845573425293;522;9,03341505262587;;;;;;;;;;;;;
2016-09-15 17:00:00;458,803701400757;437;4,98940535486426;;;;;;;;;;;;;
2016-09-15 18:00:00;500,373626708984;485,5;3,06356883810183;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;18;0
2016-09-15 19:00:00;542,971206665039;557;2,51863435098042;;;;;;;;;;;;;
2016-09-15 20:00:00;540,872825622559;533,166666667;1,44535647806574;;;;;;;;;;;;;
2016-09-15 21:00:00;495,340911865234;497,666666667;0,467331842283473;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;21;0
2016-09-15 22:00:00;612,36540222168;616,5;0,67065657393679;;;;;;;;;;;;;
2016-09-15 23:00:00;546,939498901367;541,833333333;0,942386755159081;;;;;;;;;;;;;
2016-09-16 00:00:00;489,21923828125;442,5;10,558019950565;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;0;0
2016-09-16 01:00:00;421,541961669922;412,5;2,19199070785985;;;;;;;;;;;;;
2016-09-16 02:00:00;386,700469970703;371,166666667;4,18512886493646;;;;;;;;;;;;;
2016-09-16 03:00:00;378,026153564453;412;8,24607923192885;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;3;0
2016-09-16 04:00:00;370,297746181488;407,166666667;9,05499479790793;;;;;;;;;;;;;
2016-09-16 05:00:00;312,221444606781;341,833333333;8,66266856935578;;;;;;;;;;;;;
2016-09-16 06:00:00;315,084442138672;328;3,93767007967321;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;6;0
2016-09-16 07:00:00;376,355522155762;425,666666667;11,5844505507908;;;;;;;;;;;;;
2016-09-16 08:00:00;434,129459381104;461,833333333;5,99867353704434;;;;;;;;;;;;;
2016-09-16 09:00:00;510,680786132812;499,166666667;2,30666834039495;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;9;0
2016-09-16 10:00:00;517,285439968109;506;2,23032410436939;;;;;;;;;;;;;
2016-09-16 11:00:00;521,413809776306;536,666666667;2,84214724671137;;;;;;;;;;;;;
2016-09-16 12:00:00;541,024597167969;524,833333333;3,08502962876704;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;12;0
2016-09-16 13:00:00;504,898860931396;564,5;10,5582177269448;;;;;;;;;;;;;
2016-09-16 14:00:00;469,558708190918;572,666666667;18,0048821553007;;;;;;;;;;;;;
2016-09-16 15:00:00;479,769622802734;520,833333333;7,88423242181605;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;15;0
2016-09-16 16:00:00;453,086225509644;442,166666667;2,46955722034722;;;;;;;;;;;;;
2016-09-16 17:00:00;455,765337944031;386,666666667;17,8703460199063;;;;;;;;;;;;;
2016-09-16 18:00:00;459,802124023438;447,833333333;2,67259933541788;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;18;0
2016-09-16 19:00:00;499,498126983643;488,166666667;2,32122778763431;;;;;;;;;;;;;
2016-09-16 20:00:00;505,019608974457;493,5;2,33426726939347;;;;;;;;;;;;;
2016-09-16 21:00:00;503,357147216797;511,333333333;1,55987994449967;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;21;0
2016-09-16 22:00:00;625,099914550781;616,5;1,3949577535736;;;;;;;;;;;;;
2016-09-16 23:00:00;627,395750522614;560,5;11,9350134741505;;;;;;;;;;;;;
2016-09-17 00:00:00;544,03759765625;461,333333333;17,9272249255729;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;0;1
2016-09-17 01:00:00;468,216415405273;397,666666667;17,7409259190815;;;;;;;;;;;;;
2016-09-17 02:00:00;406,552387237549;363,333333333;11,8951524508042;;;;;;;;;;;;;
2016-09-17 03:00:00;375,849822998047;398,666666667;5,72328854571925;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;3;1
2016-09-17 04:00:00;364,209364891052;398,666666667;8,64313589696964;;;;;;;;;;;;;
2016-09-17 05:00:00;307,549799919128;332,166666667;7,41099851917117;;;;;;;;;;;;;
2016-09-17 06:00:00;322,921966552734;316;2,19049574453619;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;6;1
2016-09-17 07:00:00;364,092254638672;369,166666667;1,37455856297704;;;;;;;;;;;;;
2016-09-17 08:00:00;445,268852233887;452,166666667;1,52550263909507;;;;;;;;;;;;;
2016-09-17 09:00:00;511,228118896484;515,166666667;0,764519140183701;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;9;1
2016-09-17 10:00:00;528,646234512329;510,833333333;3,48702796332935;;;;;;;;;;;;;
2016-09-17 11:00:00;538,243302345276;534,833333333;0,637576007281638;;;;;;;;;;;;;
2016-09-17 12:00:00;542,793884277344;524,5;3,48787116822569;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;12;1
2016-09-17 13:00:00;510,726131439209;567,333333333;9,97776766636151;;;;;;;;;;;;;
2016-09-17 14:00:00;470,103149414062;606,166666667;22,4465522000873;;;;;;;;;;;;;
2016-09-17 15:00:00;495,107788085938;556,666666667;11,0584811822202;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;15;1
2016-09-17 16:00:00;464,124341964722;449;3,36845032621864;;;;;;;;;;;;;
2016-09-17 17:00:00;456,99729681015;401,666666667;13,7752606165405;;;;;;;;;;;;;
2016-09-17 18:00:00;457,865203857422;454;0,851366488418915;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;18;1
2016-09-17 19:00:00;487,296325683594;489,666666667;0,484072358762012;;;;;;;;;;;;;
2016-09-17 20:00:00;487,948328018188;499,833333333;2,37779366085084;;;;;;;;;;;;;
2016-09-17 21:00:00;509,477569580078;517,666666667;1,58192474312619;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;21;1
2016-09-17 22:00:00;642,923004150391;628,666666667;2,26771009809912;;;;;;;;;;;;;
2016-09-17 23:00:00;638,344525814056;571,333333333;11,7289135031089;;;;;;;;;;;;;
2016-09-18 00:00:00;514,932800292969;473,666666667;8,71206198999431;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;0;1
2016-09-18 01:00:00;438,289459228516;430,833333333;1,73062883455042;;;;;;;;;;;;;
2016-09-18 02:00:00;387,915390014648;390,166666667;0,577003840841432;;;;;;;;;;;;;
2016-09-18 03:00:00;369,522857666016;418,5;11,7030208683356;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3;1
2016-09-18 04:00:00;363,357898712158;412,666666667;11,9488129131184;;;;;;;;;;;;;
2016-09-18 05:00:00;300,386390686035;348;13,6820716419439;;;;;;;;;;;;;
2016-09-18 06:00:00;320,549591064453;311,5;2,90516567077147;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6;1
2016-09-18 07:00:00;344,262699127197;359,833333333;4,32717949212149;;;;;;;;;;;;;
2016-09-18 08:00:00;410,14342880249;434,333333333;5,56943312291519;;;;;;;;;;;;;
2016-09-18 09:00:00;508,743743896484;515;1,21480701039138;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;9;1
2016-09-18 10:00:00;553,42308807373;553;0,0765077891013506;;;;;;;;;;;;;
2016-09-18 11:00:00;556,90547990799;582,333333333;4,36654609473814;;;;;;;;;;;;;
2016-09-18 12:00:00;546,815307617188;581,333333333;5,93773378139318;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;12;1
2016-09-18 13:00:00;494,12186050415;582;15,0993366831357;;;;;;;;;;;;;
2016-09-18 14:00:00;465,025941848755;572,166666667;18,725439816752;;;;;;;;;;;;;
2016-09-18 15:00:00;456,407958984375;547,333333333;16,612431366994;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15;1
2016-09-18 16:00:00;424,797870635986;451,333333333;5,87934919432051;;;;;;;;;;;;;
2016-09-18 17:00:00;412,983150482178;378,166666667;9,20665063423897;;;;;;;;;;;;;
2016-09-18 18:00:00;427,487731933594;400,166666667;6,82742155766038;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18;1
2016-09-18 19:00:00;460,848823547363;445,166666667;3,52276081175998;;;;;;;;;;;;;
2016-09-18 20:00:00;480,861856460571;453,833333333;5,95560553674429;;;;;;;;;;;;;
2016-09-18 21:00:00;470,529632568359;450,5;4,44608936034614;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;21;1
2016-09-18 22:00:00;605,54248046875;580,166666667;4,37388344758439;;;;;;;;;;;;;
2016-09-18 23:00:00;607,757072925568;527;15,3239227562747;;;;;;;;;;;;;
2016-09-19 00:00:00;511,013061523438;453,833333333;12,5992790724523;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0;0
2016-09-19 01:00:00;439,573524475098;406,166666667;8,22491369915557;;;;;;;;;;;;;
2016-09-19 02:00:00;382,131175994873;370,166666667;3,23219522589705;;;;;;;;;;;;;
2016-09-19 03:00:00;365,543334960938;391,166666667;6,55048957120767;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;3;0
2016-09-19 04:00:00;357,340394020081;402,333333333;11,1830006577357;;;;;;;;;;;;;
2016-09-19 05:00:00;296,620030403137;317,5;6,57636837696466;;;;;;;;;;;;;
2016-09-19 06:00:00;306,756195068359;304,166666667;0,851351803185706;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6;0
2016-09-19 07:00:00;362,239902496338;350,333333333;3,39864010371529;;;;;;;;;;;;;
2016-09-19 08:00:00;440,471416473389;407,5;8,09114514684385;;;;;;;;;;;;;
2016-09-19 09:00:00;518,016845703125;476,166666667;8,78897704643242;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9;0
2016-09-19 10:00:00;538,610240936279;529,166666667;1,78461246033513;;;;;;;;;;;;;
2016-09-19 11:00:00;542,672349452972;561,5;3,35309893980901;;;;;;;;;;;;;
2016-09-19 12:00:00;527,664489746094;581,833333333;9,31002754287092;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12;0
2016-09-19 13:00:00;497,801076889038;579,166666667;14,0487349256832;;;;;;;;;;;;;
2016-09-19 14:00:00;486,609743118286;567,166666667;14,203395277461;;;;;;;;;;;;;
2016-09-19 15:00:00;498,533020019531;564,5;11,68591319406;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;15;0
2016-09-19 16:00:00;441,644065856934;485,833333333;9,09556105854478;;;;;;;;;;;;;
2016-09-19 17:00:00;382,332324981689;393;2,71442112425205;;;;;;;;;;;;;
2016-09-19 18:00:00;473,308898925781;457,5;3,45549703295765;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18;0
2016-09-19 19:00:00;505,985877990723;499,666666667;1,26468538833591;;;;;;;;;;;;;
2016-09-19 20:00:00;504,106778502464;473,666666667;6,42648384984719;;;;;;;;;;;;;
2016-09-19 21:00:00;491,459930419922;470;4,56594264253657;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21;0
2016-09-19 22:00:00;615,645469665527;583,166666667;5,56938605290234;;;;;;;;;;;;;
2016-09-19 23:00:00;605,69012928009;527,833333333;14,7502613098464;;;;;;;;;;;;;
2016-09-20 00:00:00;472,775451660156;440,166666667;7,40828133126805;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;0;0
2016-09-20 01:00:00;399,092216491699;404,333333333;1,29623664665418;;;;;;;;;;;;;
2016-09-20 02:00:00;347,973075866699;379,666666667;8,34774121166101;;;;;;;;;;;;;
2016-09-20 03:00:00;362,381530761719;399,833333333;9,36685349845247;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3;0
2016-09-20 04:00:00;360,419799208641;412,166666667;12,5548404670401;;;;;;;;;;;;;
2016-09-20 05:00:00;289,519469618797;330;12,2668273882432;;;;;;;;;;;;;
2016-09-20 06:00:00;311,728057861328;313,833333333;0,670825960172309;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;6;0
2016-09-20 07:00:00;371,588737487793;372,833333333;0,333820968763915;;;;;;;;;;;;;
2016-09-20 08:00:00;450,60425567627;469,833333333;4,09274444627402;;;;;;;;;;;;;
2016-09-20 09:00:00;500,295867919922;491,666666667;1,7550917802541;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9;0
2016-09-20 10:00:00;514,872714042664;533,5;3,49152501543326;;;;;;;;;;;;;
2016-09-20 11:00:00;530,019062042236;541,833333333;2,18042533819212;;;;;;;;;;;;;
2016-09-20 12:00:00;520,194763183594;589,833333333;11,8064826475466;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;12;0
2016-09-20 13:00:00;491,555904388428;614,166666667;19,9637604795396;;;;;;;;;;;;;
2016-09-20 14:00:00;485,712477207184;608,666666667;20,2005787721384;;;;;;;;;;;;;
2016-09-20 15:00:00;492,377349853516;568;13,3138468567754;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15;0
2016-09-20 16:00:00;427,857482910156;482,5;11,3248740082578;;;;;;;;;;;;;
2016-09-20 17:00:00;378,998394012451;412,333333333;8,08446386109356;;;;;;;;;;;;;
2016-09-20 18:00:00;467,658843994141;445,333333333;5,01321347181677;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18;0
2016-09-20 19:00:00;509,22550201416;494,5;2,97785682793936;;;;;;;;;;;;;
2016-09-20 20:00:00;505,043362140656;507,666666667;0,516737595471328;;;;;;;;;;;;;
2016-09-20 21:00:00;481,612976074219;500,666666667;3,80566390002036;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21;0
2016-09-20 22:00:00;601,247924804688;601;0,0412520473689684;;;;;;;;;;;;;
2016-09-20 23:00:00;569,588184356689;536,333333333;6,20040727601804;;;;;;;;;;;;;
