"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"rose_vt";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"rr_3h";"Hour";"f_weekend";"f_evening"
2016-09-17 00:00:00;554,914916992188;461,333333333;20,2850253596651;"September";"Saturday";"North";12,2;1024,3;94;11,3;19;7,2;14,4;;0;1;0
2016-09-17 01:00:00;478,993804931641;397,666666667;20,4510825476712;;;;;;;;;;;;;;
2016-09-17 02:00:00;400,235870361328;363,333333333;10,1566615674391;;;;;;;;;;;;;;
2016-09-17 03:00:00;373,621612548828;398,666666667;6,28220421023853;"September";"Saturday";"West";12,6;1024,5;95;11,8;19;10,8;18;0;3;1;0
2016-09-17 04:00:00;363,252909660339;398,666666667;8,88304941637903;;;;;;;;;;;;;;
2016-09-17 05:00:00;316,750621795654;332,166666667;4,6410571614642;;;;;;;;;;;;;;
2016-09-17 06:00:00;315,570953369141;316;0,135774250271954;"September";"Saturday";"North";12,3;1024,7;96;11,7;18;3,6;18;0;6;1;0
2016-09-17 07:00:00;362,108394622803;369,166666667;1,91194728059347;;;;;;;;;;;;;;
2016-09-17 08:00:00;434,861709594727;452,166666667;3,82711914609525;;;;;;;;;;;;;;
2016-09-17 09:00:00;507,960174560547;515,166666667;1,39886614812975;"September";"Saturday";"North";15,9;1025,3;79;12,3;35;18;28,8;0;9;1;0
2016-09-17 10:00:00;537,35064125061;510,833333333;5,19099013069383;;;;;;;;;;;;;;
2016-09-17 11:00:00;542,614082336426;534,833333333;1,45479881647191;;;;;;;;;;;;;;
2016-09-17 12:00:00;543,662170410156;524,5;3,65341666542541;"September";"Saturday";"North";17,3;1025;67;11,1;25;18;28,8;0;12;1;0
2016-09-17 13:00:00;505,455921173096;567,333333333;10,9067118965818;;;;;;;;;;;;;;
2016-09-17 14:00:00;471,444282531738;606,166666667;22,225303954114;;;;;;;;;;;;;;
2016-09-17 15:00:00;494,753234863281;556,666666667;11,1221733779069;"September";"Saturday";"North";16,2;1024,1;71;10,9;40;18;32,4;0;15;1;0
2016-09-17 16:00:00;465,366214752197;449;3,6450366931397;;;;;;;;;;;;;;
2016-09-17 17:00:00;466,082431793213;401,666666667;16,0371199484214;;;;;;;;;;;;;;
2016-09-17 18:00:00;452,959747314453;454;0,229130547477285;"September";"Saturday";"North";14,5;1024,2;82;11,5;55;7,2;21,6;0;18;1;1
2016-09-17 19:00:00;482,476945877075;489,666666667;1,46828879304015;;;;;;;;;;;;;;
2016-09-17 20:00:00;490,36958694458;499,833333333;1,89338040448674;;;;;;;;;;;;;;
2016-09-17 21:00:00;518,796508789062;517,666666667;0,218256688099513;"September";"Saturday";"West";12;1024,4;94;11,1;17;7,2;10,8;0;21;1;1
2016-09-17 22:00:00;658,514038085938;628,666666667;4,74772610057079;;;;;;;;;;;;;;
2016-09-17 23:00:00;663,193161010742;571,333333333;16,0781495352035;;;;;;;;;;;;;;
2016-09-18 00:00:00;521,703063964844;473,666666667;10,1413928144567;"September";"Sunday";"West";9,8;1024,2;97;9,3;6;7,2;7,2;0;0;1;0
2016-09-18 01:00:00;436,653617858887;430,833333333;1,35093644701537;;;;;;;;;;;;;;
2016-09-18 02:00:00;370,218887329102;390,166666667;5,11263033008494;;;;;;;;;;;;;;
2016-09-18 03:00:00;369,541290283203;418,5;11,6986164197842;"September";"Sunday";"West";10,1;1023,7;98;9,8;0,6;3,6;10,8;0;3;1;0
2016-09-18 04:00:00;367,357597589493;412,666666667;10,9795805518911;;;;;;;;;;;;;;
2016-09-18 05:00:00;309,397071838379;348;11,0927954487417;;;;;;;;;;;;;;
2016-09-18 06:00:00;312,871276855469;311,5;0,44021728907504;"September";"Sunday";"North";10,4;1023,4;99;10,2;0,3;3,6;10,8;0;6;1;0
2016-09-18 07:00:00;335,938903808594;359,833333333;6,64041580113804;;;;;;;;;;;;;;
2016-09-18 08:00:00;400,717185974121;434,333333333;7,73971159452909;;;;;;;;;;;;;;
2016-09-18 09:00:00;496,192687988281;515;3,65190524499393;"September";"Sunday";"North";15,2;1023,5;79;11,6;18;7,2;18;0;9;1;0
2016-09-18 10:00:00;543,572505950928;553;1,70479096728251;;;;;;;;;;;;;;
2016-09-18 11:00:00;571,203231811523;582,333333333;1,91129390752427;;;;;;;;;;;;;;
2016-09-18 12:00:00;551,040100097656;581,333333333;5,21099195562405;"September";"Sunday";"West";18;1023,2;63;10,8;35;10,8;25,2;0;12;1;0
2016-09-18 13:00:00;490,822864532471;582;15,6661744789569;;;;;;;;;;;;;;
2016-09-18 14:00:00;476,14493560791;572,166666667;16,7821260225518;;;;;;;;;;;;;;
2016-09-18 15:00:00;454,324340820312;547,333333333;16,9931167806475;"September";"Sunday";"West";17,7;1023,2;62;10,3;50;10,8;25,2;0;15;1;0
2016-09-18 16:00:00;426,212665557861;451,333333333;5,56587912300381;;;;;;;;;;;;;;
2016-09-18 17:00:00;412,173686981201;378,166666667;8,99260122895668;;;;;;;;;;;;;;
2016-09-18 18:00:00;426,146728515625;400,166666667;6,49231033284548;"September";"Sunday";"North";15,7;1023,5;75;11,3;55;3,6;14,4;0;18;1;1
2016-09-18 19:00:00;461,844833374023;445,166666667;3,74649944747531;;;;;;;;;;;;;;
2016-09-18 20:00:00;468,251796722412;453,833333333;3,17703930725436;;;;;;;;;;;;;;
2016-09-18 21:00:00;474,015441894531;450,5;5,21985391665511;"September";"Sunday";"North";14,2;1023,5;86;11,9;35;0;3,6;0;21;1;1
2016-09-18 22:00:00;616,019927978516;580,166666667;6,17982096722121;;;;;;;;;;;;;;
2016-09-18 23:00:00;607,890808105469;527;15,3492994507531;;;;;;;;;;;;;;
2016-09-19 00:00:00;529,286987304688;453,833333333;16,6258510404134;"September";"Monday";"West";13,3;1023,3;93;12,2;14;3,6;7,2;0;0;0;0
2016-09-19 01:00:00;454,138641357422;406,166666667;11,8109088281615;;;;;;;;;;;;;;
2016-09-19 02:00:00;388,336410522461;370,166666667;4,90853053276305;;;;;;;;;;;;;;
2016-09-19 03:00:00;373,318054199219;391,166666667;4,56291754608421;"September";"Monday";"South";13,6;1023;96;13;22;3,6;3,6;0;3;0;0
2016-09-19 04:00:00;366,357705593109;402,333333333;8,94174674563065;;;;;;;;;;;;;;
2016-09-19 05:00:00;294,802726745605;317,5;7,14874748169906;;;;;;;;;;;;;;
2016-09-19 06:00:00;310,344909667969;304,166666667;2,03120317839845;"September";"Monday";"South";14,4;1022,9;95;13,6;16;7,2;10,8;0;6;0;0
2016-09-19 07:00:00;365,526103973389;350,333333333;4,33666145777445;;;;;;;;;;;;;;
2016-09-19 08:00:00;441,253707885742;407,5;8,28311849956864;;;;;;;;;;;;;;
2016-09-19 09:00:00;515,740173339844;476,166666667;8,31085194388856;"September";"Monday";"South";15,7;1023,1;93;14,6;19;10,8;14,4;;9;0;0
2016-09-19 10:00:00;544,670135498047;529,166666667;2,92978938539285;;;;;;;;;;;;;;
2016-09-19 11:00:00;540,289566040039;561,5;3,77745929830115;;;;;;;;;;;;;;
2016-09-19 12:00:00;540,611633300781;581,833333333;7,08479519316684;"September";"Monday";"West";16,2;1022,8;92;14,9;6;7,2;14,4;0;12;0;0
2016-09-19 13:00:00;510,518209457397;579,166666667;11,8529710289893;;;;;;;;;;;;;;
2016-09-19 14:00:00;523,12766456604;567,166666667;7,76473736719378;;;;;;;;;;;;;;
2016-09-19 15:00:00;513,329833984375;564,5;9,06468839957927;"September";"Monday";"North";17;1022;86;14,6;40;14,4;21,6;0;15;0;0
2016-09-19 16:00:00;457,136207580566;485,833333333;5,90678403137975;;;;;;;;;;;;;;
2016-09-19 17:00:00;394,250839233398;393;0,318279703154819;;;;;;;;;;;;;;
2016-09-19 18:00:00;462,308166503906;457,5;1,05096535604508;"September";"Monday";"North";15,2;1021,9;91;13,7;18;14,4;21,6;0;18;0;1
2016-09-19 19:00:00;506,687995910645;499,666666667;1,40520265049496;;;;;;;;;;;;;;
2016-09-19 20:00:00;511,010307312012;473,666666667;7,88394946762535;;;;;;;;;;;;;;
2016-09-19 21:00:00;499,7490234375;470;6,32957945478723;"September";"Monday";"West";14,3;1021,8;96;13,7;7;10,8;21,6;0;21;0;1
2016-09-19 22:00:00;620,235359191895;583,166666667;6,35644913258761;;;;;;;;;;;;;;
2016-09-19 23:00:00;626,824951171875;527,833333333;18,7543323976516;;;;;;;;;;;;;;
2016-09-20 00:00:00;456,438842773438;440,166666667;3,6968215311833;"September";"Tuesday";"North";14,2;1021;97;13,7;4,8;0;7,2;0;0;0;0
2016-09-20 01:00:00;379,190277099609;404,333333333;6,21839807916191;;;;;;;;;;;;;;
2016-09-20 02:00:00;317,951873779297;379,666666667;16,2549937368698;;;;;;;;;;;;;;
2016-09-20 03:00:00;369,069427490234;399,833333333;7,69418237001866;"September";"Tuesday";"East";13,3;1020,1;98;13;0,3;3,6;3,6;0;3;0;0
2016-09-20 04:00:00;367,013439178467;412,166666667;10,9550895645362;;;;;;;;;;;;;;
2016-09-20 05:00:00;296,517356872559;330;10,1462554931641;;;;;;;;;;;;;;
2016-09-20 06:00:00;312,452453613281;313,833333333;0,440004159231078;"September";"Tuesday";"North";13,5;1020;99;13,3;7;7,2;10,8;0;6;0;0
2016-09-20 07:00:00;369,820865631104;372,833333333;0,807993125229994;;;;;;;;;;;;;;
2016-09-20 08:00:00;440,211685180664;469,833333333;6,30471404448888;;;;;;;;;;;;;;
2016-09-20 09:00:00;497,563201904297;491,666666667;1,19929530250024;"September";"Tuesday";"North";14,5;1020,5;97;14;4,9;7,2;14,4;0;9;0;0
2016-09-20 10:00:00;507,40439414978;533,5;4,89139753518645;;;;;;;;;;;;;;
2016-09-20 11:00:00;521,119840621948;541,833333333;3,82285316107005;;;;;;;;;;;;;;
2016-09-20 12:00:00;518,621337890625;589,833333333;12,0732402558489;"September";"Tuesday";"North";17;1019,9;86;14,6;50;7,2;14,4;0;12;0;0
2016-09-20 13:00:00;495,525150299072;614,166666667;19,3174789201406;;;;;;;;;;;;;;
2016-09-20 14:00:00;505,100946426392;608,666666667;17,0151785718321;;;;;;;;;;;;;;
2016-09-20 15:00:00;488,379760742188;568;14,0176477566571;"September";"Tuesday";"North";18,1;1018,5;81;14,8;19;14,4;25,2;0;15;0;0
2016-09-20 16:00:00;409,640319824219;482,5;15,1004518499028;;;;;;;;;;;;;;
2016-09-20 17:00:00;358,841690063477;412,333333333;12,9729126765319;;;;;;;;;;;;;;
2016-09-20 18:00:00;474,048858642578;445,333333333;6,4480970006586;"September";"Tuesday";"North";15,6;1018,6;91;14,1;12;14,4;21,6;0;18;0;1
2016-09-20 19:00:00;518,485427856445;494,5;4,85044041586356;;;;;;;;;;;;;;
2016-09-20 20:00:00;518,791809082031;507,666666667;2,19142660834352;;;;;;;;;;;;;;
2016-09-20 21:00:00;505,336853027344;500,666666667;0,932793547338341;"September";"Tuesday";"North";14,3;1018,9;98;14;1,6;7,2;10,8;;21;0;1
2016-09-20 22:00:00;638,604766845703;601;6,25703275302881;;;;;;;;;;;;;;
2016-09-20 23:00:00;547,690414428711;536,333333333;2,11754153431659;;;;;;;;;;;;;;
