"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour"
2016-09-14 05:00:00;311,244384765625;330,833333333;5,92109276596314;;;;;;;;;;;;
2016-09-14 06:00:00;328,018585205078;317,166666667;3,42151924479244;"September";"Wednesday";15,5;1004,6;94;14,5;45;18;36;100;0;6
2016-09-14 07:00:00;387,574108123779;384,833333333;0,712197866812045;;;;;;;;;;;;
2016-09-14 08:00:00;475,392822265625;458,833333333;3,60904226646648;;;;;;;;;;;;
2016-09-14 09:00:00;491,891082763672;478,333333333;2,83437270327833;"September";"Wednesday";18;1005,9;82;14,9;29;28,8;46,8;130;0;9
2016-09-14 10:00:00;517,054712295532;504;2,59022069355798;;;;;;;;;;;;
2016-09-14 11:00:00;494,152904272079;492,333333333;0,36958109798525;;;;;;;;;;;;
2016-09-14 12:00:00;550,110534667969;519,5;5,89230696207291;"September";"Wednesday";20,2;1007,2;65;13,4;7;32,4;54;140;0;12
2016-09-14 13:00:00;558,472043037415;543,333333333;2,78626558977125;;;;;;;;;;;;
2016-09-14 14:00:00;542,926320075989;573;5,24846071972273;;;;;;;;;;;;
2016-09-14 15:00:00;479,456695556641;539;11,0469952585082;"September";"Wednesday";20,4;1007,9;62;12,9;28;25,2;46,8;150;0;15
2016-09-14 16:00:00;397,828498840332;438,833333333;9,34405647383952;;;;;;;;;;;;
2016-09-14 17:00:00;345,62956237793;380,5;9,16437256821822;;;;;;;;;;;;
2016-09-14 18:00:00;461,109527587891;426;8,24167314269733;"September";"Wednesday";18,6;1009,3;63;11,4;45;25,2;43,2;130;0;18
2016-09-14 19:00:00;490,342193603516;480,5;2,04832333059638;;;;;;;;;;;;
2016-09-14 20:00:00;502,48070526123;471,833333333;6,49538083961543;;;;;;;;;;;;
2016-09-14 21:00:00;499,961944580078;477,166666667;4,77721507084782;"September";"Wednesday";13,8;1010,5;89;12;60;3,6;10,8;50;0;21
2016-09-14 22:00:00;631,860382080078;607,166666667;4,06704069388931;;;;;;;;;;;;
2016-09-14 23:00:00;637,602188110352;539,833333333;18,1109332715181;;;;;;;;;;;;
2016-09-15 00:00:00;533,275024414062;445,333333333;19,7473857218103;"September";"Thursday";13,4;1010,4;89;11,6;60;10,8;14,4;40;0;0
2016-09-15 01:00:00;472,157962799072;393,166666667;20,091046070031;;;;;;;;;;;;
2016-09-15 02:00:00;399,55094909668;358,5;11,4507528861031;;;;;;;;;;;;
2016-09-15 03:00:00;370,433959960938;383,833333333;3,49093531187341;"September";"Thursday";12,7;1009,8;94;11,8;60;7,2;7,2;100;0;3
2016-09-15 04:00:00;345,191160202026;396,833333333;13,0135673576691;;;;;;;;;;;;
2016-09-15 05:00:00;279,284034729004;316;11,618976351581;;;;;;;;;;;;
2016-09-15 06:00:00;321,127349853516;294;9,22698974609375;"September";"Thursday";13,8;1010,1;92;12,5;4,6;7,2;18;20;;6
2016-09-15 07:00:00;375,933586120605;357,5;5,15624786590363;;;;;;;;;;;;
2016-09-15 08:00:00;444,694030761719;459,166666667;3,15193522437839;;;;;;;;;;;;
2016-09-15 09:00:00;549,634460449219;503;9,27126450282679;"September";"Thursday";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;9
2016-09-15 10:00:00;558,041628837585;525,5;6,19250786633405;;;;;;;;;;;;
2016-09-15 11:00:00;571,381629943848;593,666666667;3,75379619143287;;;;;;;;;;;;
2016-09-15 12:00:00;579,771301269531;615,5;5,80482513898761;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;12
2016-09-15 13:00:00;565,048335075378;625,333333333;9,64045814354804;;;;;;;;;;;;
2016-09-15 14:00:00;572,534706115723;658;12,9886464869722;;;;;;;;;;;;
2016-09-15 15:00:00;520,821899414062;613;15,037210536042;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;15
2016-09-15 16:00:00;463,65816116333;522;11,1765974782893;;;;;;;;;;;;
2016-09-15 17:00:00;394,731536865234;437;9,67241719331021;;;;;;;;;;;;
2016-09-15 18:00:00;498,510437011719;485,5;2,67980165019954;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;18
2016-09-15 19:00:00;535,836685180664;557;3,79951792088616;;;;;;;;;;;;
2016-09-15 20:00:00;528,003755569458;533,166666667;0,968348439675909;;;;;;;;;;;;
2016-09-15 21:00:00;483,621826171875;497,666666667;2,82213807671446;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;21
2016-09-15 22:00:00;608,361221313477;616,5;1,32015874882781;;;;;;;;;;;;
2016-09-15 23:00:00;558,249290466309;541,833333333;3,02970602275952;;;;;;;;;;;;
2016-09-16 00:00:00;483,024871826172;442,5;9,15816312455862;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;0
2016-09-16 01:00:00;410,092170715332;412,5;0,583716190222538;;;;;;;;;;;;
2016-09-16 02:00:00;382,031845092773;371,166666667;2,92730447034495;;;;;;;;;;;;
2016-09-16 03:00:00;374,053497314453;412;9,21031618581235;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;3
2016-09-16 04:00:00;350,281709671021;407,166666667;13,9709268102987;;;;;;;;;;;;
2016-09-16 05:00:00;349,004690170288;341,833333333;2,09791033758023;;;;;;;;;;;;
2016-09-16 06:00:00;326,538848876953;328;0,44547290336795;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;6
2016-09-16 07:00:00;391,196182250977;425,666666667;8,09799947125994;;;;;;;;;;;;
2016-09-16 08:00:00;458,985961914062;461,833333333;0,616536575735736;;;;;;;;;;;;
2016-09-16 09:00:00;505,899322509766;499,166666667;1,34877913377518;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;9
2016-09-16 10:00:00;517,501401901245;506;2,27300432830931;;;;;;;;;;;;
2016-09-16 11:00:00;527,969867706299;536,666666667;1,62052154547125;;;;;;;;;;;;
2016-09-16 12:00:00;544,910278320312;524,833333333;3,82539440850909;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;12
2016-09-16 13:00:00;506,674102783203;564,5;10,243737328042;;;;;;;;;;;;
2016-09-16 14:00:00;472,328140258789;572,666666667;17,5212793495028;;;;;;;;;;;;
2016-09-16 15:00:00;484,928497314453;520,833333333;6,89372851556542;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;15
2016-09-16 16:00:00;463,813102722168;442,166666667;4,89553774334375;;;;;;;;;;;;
2016-09-16 17:00:00;469,003675460815;386,666666667;21,2940539983822;;;;;;;;;;;;
2016-09-16 18:00:00;451,244842529297;447,833333333;0,761780989125291;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;18
2016-09-16 19:00:00;492,34496307373;488,166666667;0,855915959042868;;;;;;;;;;;;
2016-09-16 20:00:00;497,778285980225;493,5;0,866927250298806;;;;;;;;;;;;
2016-09-16 21:00:00;480,146331787109;511,333333333;6,09915284470227;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;21
2016-09-16 22:00:00;602,837181091309;616,5;2,21619122606511;;;;;;;;;;;;
2016-09-16 23:00:00;620,427505493164;560,5;10,691794021974;;;;;;;;;;;;
2016-09-17 00:00:00;532,636596679688;461,333333333;15,4559096849868;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;0
2016-09-17 01:00:00;465,497825622559;397,666666667;17,0572906007129;;;;;;;;;;;;
2016-09-17 02:00:00;385,37353515625;363,333333333;6,06611059356062;;;;;;;;;;;;
2016-09-17 03:00:00;372,074005126953;398,666666667;6,67040005184565;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;3
2016-09-17 04:00:00;361,550985336304;398,666666667;9,30995351103644;;;;;;;;;;;;
2016-09-17 05:00:00;306,412712097168;332,166666667;7,75332300144692;;;;;;;;;;;;
2016-09-17 06:00:00;320,746948242188;316;1,50219881081883;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;6
2016-09-17 07:00:00;363,739715576172;369,166666667;1,47005447155483;;;;;;;;;;;;
2016-09-17 08:00:00;455,400009155273;452,166666667;0,715077586790499;;;;;;;;;;;;
2016-09-17 09:00:00;506,039611816406;515,166666667;1,7716703042228;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;9
2016-09-17 10:00:00;515,706554412842;510,833333333;0,953974762775529;;;;;;;;;;;;
2016-09-17 11:00:00;540,472904205322;534,833333333;1,05445388700388;;;;;;;;;;;;
2016-09-17 12:00:00;541,111511230469;524,5;3,16711367597116;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;12
2016-09-17 13:00:00;499,940780639648;567,333333333;11,8788283243345;;;;;;;;;;;;
2016-09-17 14:00:00;471,683242797852;606,166666667;22,1858824089757;;;;;;;;;;;;
2016-09-17 15:00:00;495,2333984375;556,666666667;11,0359164484066;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;15
2016-09-17 16:00:00;471,697235107422;449;5,05506349831222;;;;;;;;;;;;
2016-09-17 17:00:00;474,004314422607;401,666666667;18,0093728851985;;;;;;;;;;;;
2016-09-17 18:00:00;451,35693359375;454;0,582173217235683;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;18
2016-09-17 19:00:00;482,304374694824;489,666666667;1,50353137620915;;;;;;;;;;;;
2016-09-17 20:00:00;477,501605987549;499,833333333;4,46783474734232;;;;;;;;;;;;
2016-09-17 21:00:00;514,123413085938;517,666666667;0,68446624231684;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;21
2016-09-17 22:00:00;651,572174072266;628,666666667;3,64350594993428;;;;;;;;;;;;
2016-09-17 23:00:00;634,609985351562;571,333333333;11,0752599799182;;;;;;;;;;;;
2016-09-18 00:00:00;526,631896972656;473,666666667;11,1819627668443;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;0
2016-09-18 01:00:00;449,412963867188;430,833333333;4,31248677776446;;;;;;;;;;;;
2016-09-18 02:00:00;356,017608642578;390,166666667;8,7524283701989;;;;;;;;;;;;
2016-09-18 03:00:00;377,518493652344;418,5;9,79247463504331;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3
2016-09-18 04:00:00;373,890079975128;412,666666667;9,39658805133454;;;;;;;;;;;;
2016-09-18 05:00:00;298,77702331543;348;14,1445335300489;;;;;;;;;;;;
2016-09-18 06:00:00;319,580474853516;311,5;2,59405292247693;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6
2016-09-18 07:00:00;340,649532318115;359,833333333;5,33130181053335;;;;;;;;;;;;
2016-09-18 08:00:00;404,49690246582;434,333333333;6,86947755960151;;;;;;;;;;;;
2016-09-18 09:00:00;503,395843505859;515;2,25323427070692;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;9
2016-09-18 10:00:00;551,717216491699;553;0,231968084683686;;;;;;;;;;;;
2016-09-18 11:00:00;545,20622253418;582,333333333;6,37557712630365;;;;;;;;;;;;
2016-09-18 12:00:00;561,018981933594;581,333333333;3,49444118109253;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;12
2016-09-18 13:00:00;504,684524536133;582;13,2844459559909;;;;;;;;;;;;
2016-09-18 14:00:00;450,92066192627;572,166666667;21,1906795352158;;;;;;;;;;;;
2016-09-18 15:00:00;467,590698242188;547,333333333;14,5692999556993;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15
2016-09-18 16:00:00;431,55846786499;451,333333333;4,38143252615015;;;;;;;;;;;;
2016-09-18 17:00:00;432,810787200928;378,166666667;14,4497454034058;;;;;;;;;;;;
2016-09-18 18:00:00;421,630004882812;400,166666667;5,36359972073168;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18
2016-09-18 19:00:00;456,115642547607;445,166666667;2,459522848506;;;;;;;;;;;;
2016-09-18 20:00:00;456,705753326416;453,833333333;0,632923979453134;;;;;;;;;;;;
2016-09-18 21:00:00;479,131530761719;450,5;6,35550072402192;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;21
2016-09-18 22:00:00;615,463287353516;580,166666667;6,08387601605781;;;;;;;;;;;;
2016-09-18 23:00:00;618,435104370117;527;17,3501146812367;;;;;;;;;;;;
2016-09-19 00:00:00;518,959228515625;453,833333333;14,3501788871112;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0
2016-09-19 01:00:00;439,853729248047;406,166666667;8,29390133303715;;;;;;;;;;;;
2016-09-19 02:00:00;392,013519287109;370,166666667;5,90189625036191;;;;;;;;;;;;
2016-09-19 03:00:00;373,694244384766;391,166666667;4,46674621616178;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;3
2016-09-19 04:00:00;365,9100689888;402,333333333;9,05300687926183;;;;;;;;;;;;
2016-09-19 05:00:00;286,907615661621;317,5;9,6353966420091;;;;;;;;;;;;
2016-09-19 06:00:00;314,541931152344;304,166666667;3,41104585819146;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6
2016-09-19 07:00:00;366,811405181885;350,333333333;4,70354096543305;;;;;;;;;;;;
2016-09-19 08:00:00;442,611602783203;407,5;8,61634424127684;;;;;;;;;;;;
2016-09-19 09:00:00;514,09130859375;476,166666667;7,96457303326358;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9
2016-09-19 10:00:00;547,345012664795;529,166666667;3,4352779838331;;;;;;;;;;;;
2016-09-19 11:00:00;565,818008422852;561,5;0,769013076197963;;;;;;;;;;;;
2016-09-19 12:00:00;535,237426757812;581,833333333;8,00846288889388;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12
2016-09-19 13:00:00;513,828996658325;579,166666667;11,2813243180381;;;;;;;;;;;;
2016-09-19 14:00:00;518,576314926147;567,166666667;8,56720865251083;;;;;;;;;;;;
2016-09-19 15:00:00;508,140441894531;564,5;9,98397840663751;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;15
2016-09-19 16:00:00;453,22029876709;485,833333333;6,71280299813362;;;;;;;;;;;;
2016-09-19 17:00:00;383,324089050293;393;2,46206385488729;;;;;;;;;;;;
2016-09-19 18:00:00;459,958831787109;457,5;0,537449570952869;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18
2016-09-19 19:00:00;500,183044433594;499,666666667;0,103344449618424;;;;;;;;;;;;
2016-09-19 20:00:00;494,404430389404;473,666666667;4,37813449452281;;;;;;;;;;;;
2016-09-19 21:00:00;495,417053222656;470;5,40788366439495;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21
2016-09-19 22:00:00;624,139877319336;583,166666667;7,02598639365177;;;;;;;;;;;;
2016-09-19 23:00:00;623,99577331543;527,833333333;18,2183340667806;;;;;;;;;;;;
2016-09-20 00:00:00;503,589721679688;440,166666667;14,4088727783354;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;0
2016-09-20 01:00:00;419,167617797852;404,333333333;3,66882550656154;;;;;;;;;;;;
2016-09-20 02:00:00;400,985321044922;379,666666667;5,61509772903507;;;;;;;;;;;;
2016-09-20 03:00:00;373,827117919922;399,833333333;6,50426396325964;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3
2016-09-20 04:00:00;374,880873203278;412,166666667;9,04629036725247;;;;;;;;;;;;
2016-09-20 05:00:00;292,527473449707;330;11,3553110758464;;;;;;;;;;;;
2016-09-20 06:00:00;315,729614257812;313,833333333;0,604231840089601;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;6
2016-09-20 07:00:00;375,739128112793;372,833333333;0,779381702225011;;;;;;;;;;;;
2016-09-20 08:00:00;454,792144775391;469,833333333;3,20138812861725;;;;;;;;;;;;
2016-09-20 09:00:00;493,707763671875;491,666666667;0,415138373872597;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9
2016-09-20 10:00:00;503,818818092346;533,5;5,56348301924158;;;;;;;;;;;;
2016-09-20 11:00:00;517,447437286377;541,833333333;4,50062676960408;;;;;;;;;;;;
2016-09-20 12:00:00;511,990447998047;589,833333333;13,1974374684934;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;12
2016-09-20 13:00:00;468,793159484863;614,166666667;23,6700418749619;;;;;;;;;;;;
2016-09-20 14:00:00;469,178520202637;608,666666667;22,9170010620406;;;;;;;;;;;;
2016-09-20 15:00:00;486,753479003906;568;14,303964964101;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15
2016-09-20 16:00:00;404,997482299805;482,5;16,0626979689524;;;;;;;;;;;;
2016-09-20 17:00:00;337,301040649414;412,333333333;18,1969990340291;;;;;;;;;;;;
2016-09-20 18:00:00;471,386962890625;445,333333333;5,85036591863275;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18
2016-09-20 19:00:00;519,528461456299;494,5;5,06136733191078;;;;;;;;;;;;
2016-09-20 20:00:00;498,103603363037;507,666666667;1,8837288189015;;;;;;;;;;;;
2016-09-20 21:00:00;483,114898681641;500,666666667;3,50567935792564;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21
2016-09-20 22:00:00;596,002548217773;601;0,831522759105917;;;;;;;;;;;;
2016-09-20 23:00:00;529,993553161621;536,333333333;1,18205969634237;;;;;;;;;;;;
