"dt_posix";"puissance";"reality";"mape";"Month";"rose_vt";"f_weekend";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"rr_3h";"nebul";"Hour";"f_evening"
2016-09-13 19:00:00;580,282642364502;561,166666667;3,40647027576311;;;;;;;;;;;;;;
2016-09-13 20:00:00;566,081130981445;542,333333333;4,37881948035523;;;;;;;;;;;;;;
2016-09-13 21:00:00;544,188110351562;512,833333333;6,11402866790695;"September";"East";0;17,2;1005,1;98;16,9;3;12,964;25,928;0;8;21;1
2016-09-13 22:00:00;648,574295043945;624,333333333;3,88269541552988;;;;;;;;;;;;;;
2016-09-13 23:00:00;555,941263198853;550,666666667;0,95785651304771;;;;;;;;;;;;;;
2016-09-14 00:00:00;490,188781738281;467,166666667;4,92803033990684;"September";"East";0;17,5;1005,5;97;17;9;12,964;24,076;3;8;0;0
2016-09-14 01:00:00;436,215576171875;405,833333333;7,48638427241888;;;;;;;;;;;;;;
2016-09-14 02:00:00;382,556869506836;362,5;5,53292951912716;;;;;;;;;;;;;;
2016-09-14 03:00:00;403,694366455078;396,666666667;1,77168902220308;"September";"East";0;16,2;1004;97;15,7;2,9;7,408;12,964;0;;3;0
2016-09-14 04:00:00;382,640668869019;407,833333333;6,17719602713576;;;;;;;;;;;;;;
2016-09-14 05:00:00;311,052299499512;330,833333333;5,9791538035793;;;;;;;;;;;;;;
2016-09-14 06:00:00;315,975982666016;317,166666667;0,375412717072981;"September";"East";0;15,5;1004,6;94;14,5;45;18;36;0;7;6;0
2016-09-14 07:00:00;351,035453796387;384,833333333;8,78247194542465;;;;;;;;;;;;;;
2016-09-14 08:00:00;425,936050415039;458,833333333;7,16976743581217;;;;;;;;;;;;;;
2016-09-14 09:00:00;504,917755126953;478,333333333;5,5577188419453;"September";"East";0;18;1005,9;82;14,9;29;28,8;46,8;0;;9;0
2016-09-14 10:00:00;551,097164154053;504;9,34467542739142;;;;;;;;;;;;;;
2016-09-14 11:00:00;547,115909576416;492,333333333;11,1271312613649;;;;;;;;;;;;;;
2016-09-14 12:00:00;563,729614257812;519,5;8,51388147407363;"September";"South";0;20,2;1007,2;65;13,4;7;32,4;54;0;7;12;0
2016-09-14 13:00:00;537,27660369873;543,333333333;1,11473551551042;;;;;;;;;;;;;;
2016-09-14 14:00:00;589,213150024414;573;2,82952007406877;;;;;;;;;;;;;;
2016-09-14 15:00:00;494,699768066406;539;8,21896696356099;"September";"South";0;20,4;1007,9;62;12,9;28;25,2;46,8;0;;15;0
2016-09-14 16:00:00;402,856880187988;438,833333333;8,19820428675405;;;;;;;;;;;;;;
2016-09-14 17:00:00;347,867248535156;380,5;8,57628159391426;;;;;;;;;;;;;;
2016-09-14 18:00:00;461,144622802734;426;8,24991145604093;"September";"East";0;18,6;1009,3;63;11,4;45;25,2;43,2;0;;18;1
2016-09-14 19:00:00;504,510879516602;480,5;4,99706129377764;;;;;;;;;;;;;;
2016-09-14 20:00:00;517,380218505859;471,833333333;9,65317241389436;;;;;;;;;;;;;;
2016-09-14 21:00:00;489,766082763672;477,166666667;2,64046442822139;"September";"East";0;13,8;1010,5;89;12;60;3,6;10,8;0;;21;1
2016-09-14 22:00:00;612,612426757812;607,166666667;0,896913547758916;;;;;;;;;;;;;;
2016-09-14 23:00:00;619,427978515625;539,833333333;14,7442998177229;;;;;;;;;;;;;;
2016-09-15 00:00:00;501,925842285156;445,333333333;12,7078987168111;"September";"North";0;13,4;1010,4;89;11,6;60;10,8;14,4;0;8;0;0
2016-09-15 01:00:00;445,517574310303;393,166666667;13,3151948223633;;;;;;;;;;;;;;
2016-09-15 02:00:00;372,884811401367;358,5;4,01249969354733;;;;;;;;;;;;;;
2016-09-15 03:00:00;392,070220947266;383,833333333;2,14595421995817;"September";"East";0;12,7;1009,8;94;11,8;60;7,2;7,2;0;7;3;0
2016-09-15 04:00:00;371,1565284729;396,833333333;6,47042541624221;;;;;;;;;;;;;;
2016-09-15 05:00:00;294,954078674316;316;6,66010168534291;;;;;;;;;;;;;;
2016-09-15 06:00:00;326,714599609375;294;11,1274148331207;"September";"North";0;13,8;1010,1;92;12,5;4,6;7,2;18;;8;6;0
2016-09-15 07:00:00;382,278350830078;357,5;6,93100722519668;;;;;;;;;;;;;;
2016-09-15 08:00:00;436,679725646973;459,166666667;4,89733742722563;;;;;;;;;;;;;;
2016-09-15 09:00:00;560,205444335938;503;11,3728517566476;"September";"West";0;14;1010,8;98;13,7;2,9;7,2;14,4;9;8;9;0
2016-09-15 10:00:00;584,943449020386;525,5;11,3117885861819;;;;;;;;;;;;;;
2016-09-15 11:00:00;587,385877609253;593,666666667;1,05796559086078;;;;;;;;;;;;;;
2016-09-15 12:00:00;584,093078613281;615,5;5,10266797509647;"September";"West";0;16,4;1011,4;95;15,6;2;10,8;14,4;0;8;12;0
2016-09-15 13:00:00;570,154448509216;625,333333333;8,82391548355221;;;;;;;;;;;;;;
2016-09-15 14:00:00;536,695529937744;658;18,4353297966954;;;;;;;;;;;;;;
2016-09-15 15:00:00;522,634765625;613;14,7414737969005;"September";"North";0;16,3;1011,8;91;14,8;19;10,8;18;1;8;15;0
2016-09-15 16:00:00;464,540340423584;522;11,0075976200031;;;;;;;;;;;;;;
2016-09-15 17:00:00;399,531379699707;437;8,57405498862539;;;;;;;;;;;;;;
2016-09-15 18:00:00;482,786193847656;485,5;0,558971401100669;"September";"West";0;16,1;1012,8;94;15,1;18;7,2;10,8;;8;18;1
2016-09-15 19:00:00;514,803672790527;557;7,57564222791251;;;;;;;;;;;;;;
2016-09-15 20:00:00;525,20484161377;533,166666667;1,49330885649743;;;;;;;;;;;;;;
2016-09-15 21:00:00;513,237670898438;497,666666667;3,12880192192104;"September";"North";0;16,2;1014;96;15,6;10;14,4;25,2;0;8;21;1
2016-09-15 22:00:00;642,237426757812;616,5;4,17476508642538;;;;;;;;;;;;;;
2016-09-15 23:00:00;552,693054199219;541,833333333;2,00425485073369;;;;;;;;;;;;;;
2016-09-16 00:00:00;495,331298828125;442,5;11,9392765713277;"September";"West";0;15,9;1014,7;95;15,1;16;18;28,8;0;8;0;0
2016-09-16 01:00:00;434,751415252686;412,5;5,39428248549953;;;;;;;;;;;;;;
2016-09-16 02:00:00;378,390434265137;371,166666667;1,9462328508658;;;;;;;;;;;;;;
2016-09-16 03:00:00;386,699127197266;412;6,140988544353;"September";"North";0;15,2;1015,4;92;13,9;40;21,6;32,4;0;8;3;0
2016-09-16 04:00:00;372,741167068481;407,166666667;8,45489142820067;;;;;;;;;;;;;;
2016-09-16 05:00:00;312,526870727539;341,833333333;8,57331914348791;;;;;;;;;;;;;;
2016-09-16 06:00:00;318,231475830078;328;2,97820858839082;"September";"North";0;15,1;1016,8;92;13,8;15;18;36;;8;6;0
2016-09-16 07:00:00;366,47615814209;425,666666667;13,9053661373995;;;;;;;;;;;;;;
2016-09-16 08:00:00;451,769104003906;461,833333333;2,17919076054154;;;;;;;;;;;;;;
2016-09-16 09:00:00;525,41015625;499,166666667;5,25746035051402;"September";"North";0;16,4;1019;76;12,2;13;28,8;39,6;;6;9;0
2016-09-16 10:00:00;534,094770431519;506;5,55232617223687;;;;;;;;;;;;;;
2016-09-16 11:00:00;542,139430999756;536,666666667;1,01976975144457;;;;;;;;;;;;;;
2016-09-16 12:00:00;555,341125488281;524,833333333;5,81285337986038;"September";"North";0;16,6;1020,4;68;10,7;16;25,2;46,8;0;7;12;0
2016-09-16 13:00:00;508,446990966797;564,5;9,92967387656388;;;;;;;;;;;;;;
2016-09-16 14:00:00;467,452606201172;572,666666667;18,3726531663155;;;;;;;;;;;;;;
2016-09-16 15:00:00;493,439605712891;520,833333333;5,25959570306437;"September";"North";0;16,7;1021,1;70;11,2;19;28,8;50,4;0;8;15;0
2016-09-16 16:00:00;474,056428909302;442,166666667;7,21215881845708;;;;;;;;;;;;;;
2016-09-16 17:00:00;482,931914329529;386,666666667;24,8961847402877;;;;;;;;;;;;;;
2016-09-16 18:00:00;453,593597412109;447,833333333;1,2862517482204;"September";"North";0;14,5;1022,6;80;11,1;55;18;39,6;0;;18;1
2016-09-16 19:00:00;495,861583709717;488,166666667;1,57628891281219;;;;;;;;;;;;;;
2016-09-16 20:00:00;500,307716369629;493,5;1,37947646800991;;;;;;;;;;;;;;
2016-09-16 21:00:00;517,466125488281;511,333333333;1,19937265096843;"September";"North";0;13,3;1024,3;87;11,2;45;14,4;21,6;0;;21;1
2016-09-16 22:00:00;652,171676635742;616,5;5,7861600382388;;;;;;;;;;;;;;
2016-09-16 23:00:00;665,492828369141;560,5;18,7319943566709;;;;;;;;;;;;;;
2016-09-17 00:00:00;553,504211425781;461,333333333;19,9792365808196;"September";"North";1;12,2;1024,3;94;11,3;19;7,2;14,4;;;0;0
2016-09-17 01:00:00;486,770378112793;397,666666667;22,4066332218906;;;;;;;;;;;;;;
2016-09-17 02:00:00;402,615966796875;363,333333333;10,811733980893;;;;;;;;;;;;;;
2016-09-17 03:00:00;389,773620605469;398,666666667;2,23069717262303;"September";"West";1;12,6;1024,5;95;11,8;19;10,8;18;0;;3;0
2016-09-17 04:00:00;383,991918563843;398,666666667;3,68095688205978;;;;;;;;;;;;;;
2016-09-17 05:00:00;328,356777191162;332,166666667;1,1469812772205;;;;;;;;;;;;;;
2016-09-17 06:00:00;315,0107421875;316;0,313056269778481;"September";"North";1;12,3;1024,7;96;11,7;18;3,6;18;0;8;6;0
2016-09-17 07:00:00;373,600238800049;369,166666667;1,20096762068934;;;;;;;;;;;;;;
2016-09-17 08:00:00;445,864273071289;452,166666667;1,39382092053954;;;;;;;;;;;;;;
2016-09-17 09:00:00;513,338073730469;515,166666667;0,354951718511166;"September";"North";1;15,9;1025,3;79;12,3;35;18;28,8;0;7;9;0
2016-09-17 10:00:00;532,856977462769;510,833333333;4,31131695852195;;;;;;;;;;;;;;
2016-09-17 11:00:00;567,746952056885;534,833333333;6,15399539867346;;;;;;;;;;;;;;
2016-09-17 12:00:00;553,656616210938;524,5;5,55893540723308;"September";"North";1;17,3;1025;67;11,1;25;18;28,8;0;7;12;0
2016-09-17 13:00:00;519,034870147705;567,333333333;8,51324262961046;;;;;;;;;;;;;;
2016-09-17 14:00:00;483,046989440918;606,166666667;20,3111922836427;;;;;;;;;;;;;;
2016-09-17 15:00:00;484,299774169922;556,666666667;13,0000405683296;"September";"North";1;16,2;1024,1;71;10,9;40;18;32,4;0;;15;0
2016-09-17 16:00:00;460,530084609985;449;2,56794757460698;;;;;;;;;;;;;;
2016-09-17 17:00:00;460,305265426636;401,666666667;14,598821267947;;;;;;;;;;;;;;
2016-09-17 18:00:00;439,910919189453;454;3,10332176443764;"September";"North";1;14,5;1024,2;82;11,5;55;7,2;21,6;0;;18;1
2016-09-17 19:00:00;473,686317443848;489,666666667;3,26351583862658;;;;;;;;;;;;;;
2016-09-17 20:00:00;480,470317840576;499,833333333;3,87389439661955;;;;;;;;;;;;;;
2016-09-17 21:00:00;515,315612792969;517,666666667;0,454163658859568;"September";"West";1;12;1024,4;94;11,1;17;7,2;10,8;0;;21;1
2016-09-17 22:00:00;657,098251342773;628,666666667;4,52252142244301;;;;;;;;;;;;;;
2016-09-17 23:00:00;656,931091308594;571,333333333;14,9821046631815;;;;;;;;;;;;;;
2016-09-18 00:00:00;552,604553222656;473,666666667;16,6652821721887;"September";"West";1;9,8;1024,2;97;9,3;6;7,2;7,2;0;;0;0
2016-09-18 01:00:00;465,631958007812;430,833333333;8,07705021466293;;;;;;;;;;;;;;
2016-09-18 02:00:00;393,009017944336;390,166666667;0,728496696454548;;;;;;;;;;;;;;
2016-09-18 03:00:00;393,424987792969;418,5;5,99163971494176;"September";"West";1;10,1;1023,7;98;9,8;0,6;3,6;10,8;0;;3;0
2016-09-18 04:00:00;384,449992179871;412,666666667;6,837643252126;;;;;;;;;;;;;;
2016-09-18 05:00:00;335,494514465332;348;3,59353032605401;;;;;;;;;;;;;;
2016-09-18 06:00:00;324,188537597656;311,5;4,07336680502608;"September";"North";1;10,4;1023,4;99;10,2;0,3;3,6;10,8;0;;6;0
2016-09-18 07:00:00;375,512184143066;359,833333333;4,35725358316284;;;;;;;;;;;;;;
2016-09-18 08:00:00;446,564506530762;434,333333333;2,81607978459811;;;;;;;;;;;;;;
2016-09-18 09:00:00;519,753356933594;515;0,922981928853155;"September";"North";1;15,2;1023,5;79;11,6;18;7,2;18;0;;9;0
2016-09-18 10:00:00;513,183510780334;553;7,20008846648563;;;;;;;;;;;;;;
2016-09-18 11:00:00;518,13492500782;582,333333333;11,0243402962593;;;;;;;;;;;;;;
2016-09-18 12:00:00;545,85693359375;581,333333333;6,10259169826899;"September";"West";1;18;1023,2;63;10,8;35;10,8;25,2;0;7;12;0
2016-09-18 13:00:00;509,240089416504;582;12,501702849398;;;;;;;;;;;;;;
2016-09-18 14:00:00;502,092273712158;572,166666667;12,2471994677776;;;;;;;;;;;;;;
2016-09-18 15:00:00;502,851379394531;547,333333333;8,12703177926234;"September";"West";1;17,7;1023,2;62;10,3;50;10,8;25,2;0;8;15;0
2016-09-18 16:00:00;478,420375823975;451,333333333;6,00156037466646;;;;;;;;;;;;;;
2016-09-18 17:00:00;483,521669387817;378,166666667;27,8594101509188;;;;;;;;;;;;;;
2016-09-18 18:00:00;450,179504394531;400,166666667;12,4980019310678;"September";"North";1;15,7;1023,5;75;11,3;55;3,6;14,4;0;8;18;1
2016-09-18 19:00:00;495,676761627197;445,166666667;11,3463335739782;;;;;;;;;;;;;;
2016-09-18 20:00:00;477,661149978638;453,833333333;5,25034520286196;;;;;;;;;;;;;;
2016-09-18 21:00:00;485,510345458984;450,5;7,77144183329287;"September";"North";1;14,2;1023,5;86;11,9;35;0;3,6;0;8;21;1
2016-09-18 22:00:00;621,379684448242;580,166666667;7,10365144174982;;;;;;;;;;;;;;
2016-09-18 23:00:00;619,589492797852;527;17,5691637187574;;;;;;;;;;;;;;
2016-09-19 00:00:00;530,812072753906;453,833333333;16,9618963101644;"September";"West";0;13,3;1023,3;93;12,2;14;3,6;7,2;0;8;0;0
2016-09-19 01:00:00;468,167285919189;406,166666667;15,264822138401;;;;;;;;;;;;;;
2016-09-19 02:00:00;392,194564819336;370,166666667;5,95080544411961;;;;;;;;;;;;;;
2016-09-19 03:00:00;384,985137939453;391,166666667;1,58028003260544;"September";"South";0;13,6;1023;96;13;22;3,6;3,6;0;8;3;0
2016-09-19 04:00:00;373,723187446594;402,333333333;7,1110553155997;;;;;;;;;;;;;;
2016-09-19 05:00:00;288,599899291992;317,5;9,10239392378199;;;;;;;;;;;;;;
2016-09-19 06:00:00;316,464263916016;304,166666667;4,04304567090481;"September";"South";0;14,4;1022,9;95;13,6;16;7,2;10,8;0;8;6;0
2016-09-19 07:00:00;380,530097961426;350,333333333;8,61943804808407;;;;;;;;;;;;;;
2016-09-19 08:00:00;458,852432250977;407,5;12,6018238652703;;;;;;;;;;;;;;
2016-09-19 09:00:00;507,201995849609;476,166666667;6,51774501559418;"September";"South";0;15,7;1023,1;93;14,6;19;10,8;14,4;;8;9;0
2016-09-19 10:00:00;542,618350982666;529,166666667;2,54205057933687;;;;;;;;;;;;;;
2016-09-19 11:00:00;508,015971601009;561,5;9,52520541388969;;;;;;;;;;;;;;
2016-09-19 12:00:00;541,017395019531;581,833333333;7,01505671386288;"September";"West";0;16,2;1022,8;92;14,9;6;7,2;14,4;0;8;12;0
2016-09-19 13:00:00;527,65341091156;579,166666667;8,89437509445933;;;;;;;;;;;;;;
2016-09-19 14:00:00;473,175033569336;567,166666667;16,5721363087174;;;;;;;;;;;;;;
2016-09-19 15:00:00;529,826110839844;564,5;6,14240729143601;"September";"North";0;17;1022;86;14,6;40;14,4;21,6;0;8;15;0
2016-09-19 16:00:00;454,345642089844;485,833333333;6,48117143941911;;;;;;;;;;;;;;
2016-09-19 17:00:00;385,448059082031;393;1,921613465132;;;;;;;;;;;;;;
2016-09-19 18:00:00;470,459594726562;457,5;2,83269830088798;"September";"North";0;15,2;1021,9;91;13,7;18;14,4;21,6;0;8;18;1
2016-09-19 19:00:00;507,34061050415;499,666666667;1,53581264252407;;;;;;;;;;;;;;
2016-09-19 20:00:00;513,622871398926;473,666666667;8,4355112030748;;;;;;;;;;;;;;
2016-09-19 21:00:00;512,835571289062;470;9,1139513380984;"September";"West";0;14,3;1021,8;96;13,7;7;10,8;21,6;0;8;21;1
2016-09-19 22:00:00;635,13143157959;583,166666667;8,91079135396859;;;;;;;;;;;;;;
2016-09-19 23:00:00;641,251358032227;527,833333333;21,4874691567979;;;;;;;;;;;;;;
2016-09-20 00:00:00;464,593017578125;440,166666667;5,54934136564328;"September";"North";0;14,2;1021;97;13,7;4,8;0;7,2;0;8;0;0
2016-09-20 01:00:00;408,330615997314;404,333333333;0,988610716649076;;;;;;;;;;;;;;
2016-09-20 02:00:00;340,401580810547;379,666666667;10,3419892510321;;;;;;;;;;;;;;
2016-09-20 03:00:00;380,722076416016;399,833333333;4,77980581500633;"September";"East";0;13,3;1020,1;98;13;0,3;3,6;3,6;0;7;3;0
2016-09-20 04:00:00;374,849847793579;412,166666667;9,0538177614373;;;;;;;;;;;;;;
2016-09-20 05:00:00;286,549003601074;330;13,1669686057351;;;;;;;;;;;;;;
2016-09-20 06:00:00;318,253295898438;313,833333333;1,40837893747495;"September";"North";0;13,5;1020;99;13,3;7;7,2;10,8;0;8;6;0
2016-09-20 07:00:00;372,210941314697;372,833333333;0,166935722388004;;;;;;;;;;;;;;
2016-09-20 08:00:00;441,015502929688;469,833333333;6,13362832280942;;;;;;;;;;;;;;
2016-09-20 09:00:00;520,920043945312;491,666666667;5,9498394464324;"September";"North";0;14,5;1020,5;97;14;4,9;7,2;14,4;0;8;9;0
2016-09-20 10:00:00;543,212156295776;533,5;1,82046041157945;;;;;;;;;;;;;;
2016-09-20 11:00:00;529,334857940674;541,833333333;2,30670108748088;;;;;;;;;;;;;;
2016-09-20 12:00:00;531,488708496094;589,833333333;9,8917137333042;"September";"North";0;17;1019,9;86;14,6;50;7,2;14,4;0;8;12;0
2016-09-20 13:00:00;525,051111221313;614,166666667;14,5099954592627;;;;;;;;;;;;;;
2016-09-20 14:00:00;479,954376220703;608,666666667;21,1465975541445;;;;;;;;;;;;;;
2016-09-20 15:00:00;519,239868164062;568;8,5845302528059;"September";"North";0;18,1;1018,5;81;14,8;19;14,4;25,2;0;7;15;0
2016-09-20 16:00:00;437,057914733887;482,5;9,41804875981622;;;;;;;;;;;;;;
2016-09-20 17:00:00;361,24333190918;412,333333333;12,3904611375574;;;;;;;;;;;;;;
2016-09-20 18:00:00;480,042816162109;445,333333333;7,79404554546453;"September";"North";0;15,6;1018,6;91;14,1;12;14,4;21,6;0;8;18;1
2016-09-20 19:00:00;536,322708129883;494,5;8,45757495043131;;;;;;;;;;;;;;
2016-09-20 20:00:00;522,036632537842;507,666666667;2,83059078217315;;;;;;;;;;;;;;
2016-09-20 21:00:00;512,4619140625;500,666666667;2,35590826807433;"September";"North";0;14,3;1018,9;98;14;1,6;7,2;10,8;;8;21;1
2016-09-20 22:00:00;642,906890869141;601;6,97286037756084;;;;;;;;;;;;;;
2016-09-20 23:00:00;572,57165145874;536,333333333;6,75667833295762;;;;;;;;;;;;;;
