"datetime";"puissance";"reality";"mape";"Month";"rose_vt";"Weekday";"temp";"pression";"hr";"p_rosee";"visi";"vt_raf";"rr_3h";"nebul";"Hour";"f_evening";"f_weekend"
2016-09-15 03:00:00;376,820648193359;383,833333333;1,82701306286931;"September";"East";"Thursday";12,7;1009,8;94;11,8;60;7,2;0;7;3;0;FALSE
2016-09-15 04:00:00;367,174801826477;396,833333333;7,47380046364079;;;;;;;;;;;;;;
2016-09-15 05:00:00;308,640182495117;316;2,32905617243127;;;;;;;;;;;;;;
2016-09-15 06:00:00;321,08544921875;294;9,2127378295068;"September";"North";"Thursday";13,8;1010,1;92;12,5;4,6;18;;8;6;0;FALSE
2016-09-15 07:00:00;374,073246002197;357,5;4,63587300760763;;;;;;;;;;;;;;
2016-09-15 08:00:00;458,408554077148;459,166666667;0,165106190167193;;;;;;;;;;;;;;
2016-09-15 09:00:00;541,093017578125;503;7,57316452845427;"September";"West";"Thursday";14;1010,8;98;13,7;2,9;14,4;9;8;9;0;FALSE
2016-09-15 10:00:00;557,962663650513;525,5;6,17748118944105;;;;;;;;;;;;;;
2016-09-15 11:00:00;580,36381149292;593,666666667;2,2407953690184;;;;;;;;;;;;;;
2016-09-15 12:00:00;577,398315429688;615,5;6,19036304960398;"September";"West";"Thursday";16,4;1011,4;95;15,6;2;14,4;0;8;12;0;FALSE
2016-09-15 13:00:00;561,870053291321;625,333333333;10,1487121601887;;;;;;;;;;;;;;
2016-09-15 14:00:00;543,191902160645;658;17,4480391853124;;;;;;;;;;;;;;
2016-09-15 15:00:00;534,073364257812;613;12,87547075729;"September";"North";"Thursday";16,3;1011,8;91;14,8;19;18;1;8;15;0;FALSE
2016-09-15 16:00:00;471,623332977295;522;9,65070249477109;;;;;;;;;;;;;;
2016-09-15 17:00:00;420,181610107422;437;3,84860180608195;;;;;;;;;;;;;;
2016-09-15 18:00:00;497,493682861328;485,5;2,47037752035595;"September";"West";"Thursday";16,1;1012,8;94;15,1;18;10,8;;8;18;0;FALSE
2016-09-15 19:00:00;540,856761932373;557;2,89824740890969;;;;;;;;;;;;;;
2016-09-15 20:00:00;533,788146972656;533,166666667;0,116563983555343;;;;;;;;;;;;;;
2016-09-15 21:00:00;513,856201171875;497,666666667;3,25308797820445;"September";"North";"Thursday";16,2;1014;96;15,6;10;25,2;0;8;21;1;FALSE
2016-09-15 22:00:00;636,514442443848;616,5;3,24646268351138;;;;;;;;;;;;;;
2016-09-15 23:00:00;557,862701416016;541,833333333;2,95835768988473;;;;;;;;;;;;;;
2016-09-16 00:00:00;463,656463623047;442,5;4,78112172272246;"September";"West";"Friday";15,9;1014,7;95;15,1;16;28,8;0;8;0;0;FALSE
2016-09-16 01:00:00;407,639518737793;412,5;1,17829848780777;;;;;;;;;;;;;;
2016-09-16 02:00:00;355,154472351074;371,166666667;4,31401732804079;;;;;;;;;;;;;;
2016-09-16 03:00:00;373,716857910156;412;9,29202477908829;"September";"North";"Friday";15,2;1015,4;92;13,9;40;32,4;0;8;3;0;FALSE
2016-09-16 04:00:00;359,221760749817;407,166666667;11,7752531929129;;;;;;;;;;;;;;
2016-09-16 05:00:00;300,175651550293;341,833333333;12,1865475717448;;;;;;;;;;;;;;
2016-09-16 06:00:00;320,563903808594;328;2,26710249737995;"September";"North";"Friday";15,1;1016,8;92;13,8;15;36;;8;6;0;FALSE
2016-09-16 07:00:00;386,215286254883;425,666666667;9,26813948600305;;;;;;;;;;;;;;
2016-09-16 08:00:00;441,770111083984;461,833333333;4,34425599040709;;;;;;;;;;;;;;
2016-09-16 09:00:00;507,580688476562;499,166666667;1,68561371810822;"September";"North";"Friday";16,4;1019;76;12,2;13;39,6;;6;9;0;FALSE
2016-09-16 10:00:00;528,9658203125;506;4,53869966650198;;;;;;;;;;;;;;
2016-09-16 11:00:00;551,466892242432;536,666666667;2,7578060078427;;;;;;;;;;;;;;
2016-09-16 12:00:00;543,409301757812;524,833333333;3,53940332006813;"September";"North";"Friday";16,6;1020,4;68;10,7;16;46,8;0;7;12;0;FALSE
2016-09-16 13:00:00;502,046829223633;564,5;11,0634492075053;;;;;;;;;;;;;;
2016-09-16 14:00:00;472,582473754883;572,666666667;17,47686721398;;;;;;;;;;;;;;
2016-09-16 15:00:00;485,032653808594;520,833333333;6,87373046869041;"September";"North";"Friday";16,7;1021,1;70;11,2;19;50,4;0;8;15;0;FALSE
2016-09-16 16:00:00;456,809869766235;442,166666667;3,31169312458899;;;;;;;;;;;;;;
2016-09-16 17:00:00;474,285464286804;386,666666667;22,6600338671712;;;;;;;;;;;;;;
2016-09-16 18:00:00;442,803924560547;447,833333333;1,12305368942096;"September";"North";"Friday";14,5;1022,6;80;11,1;55;39,6;0;;18;0;FALSE
2016-09-16 19:00:00;479,586162567139;488,166666667;1,7576997131831;;;;;;;;;;;;;;
2016-09-16 20:00:00;498,944927215576;493,5;1,10332871642881;;;;;;;;;;;;;;
2016-09-16 21:00:00;506,459259033203;511,333333333;0,953208793963501;"September";"North";"Friday";13,3;1024,3;87;11,2;45;21,6;0;;21;1;FALSE
2016-09-16 22:00:00;635,984558105469;616,5;3,16051226366079;;;;;;;;;;;;;;
2016-09-16 23:00:00;656,664978027344;560,5;17,1569987559935;;;;;;;;;;;;;;
2016-09-17 00:00:00;557,540832519531;461,333333333;20,8542267022979;"September";"North";"Saturday";12,2;1024,3;94;11,3;19;14,4;;;0;0;TRUE
2016-09-17 01:00:00;465,98152923584;397,666666667;17,1789260441197;;;;;;;;;;;;;;
2016-09-17 02:00:00;412,340362548828;363,333333333;13,4881731786807;;;;;;;;;;;;;;
2016-09-17 03:00:00;379,333038330078;398,666666667;4,8495723253108;"September";"West";"Saturday";12,6;1024,5;95;11,8;19;18;0;;3;0;TRUE
2016-09-17 04:00:00;367,918497085571;398,666666667;7,71275156724156;;;;;;;;;;;;;;
2016-09-17 05:00:00;323,715297698975;332,166666667;2,54431579568999;;;;;;;;;;;;;;
2016-09-17 06:00:00;325,746185302734;316;3,08423585529569;"September";"North";"Saturday";12,3;1024,7;96;11,7;18;18;0;8;6;0;TRUE
2016-09-17 07:00:00;376,949253082275;369,166666667;2,10814981903432;;;;;;;;;;;;;;
2016-09-17 08:00:00;445,180969238281;452,166666667;1,54493861305867;;;;;;;;;;;;;;
2016-09-17 09:00:00;509,260009765625;515,166666667;1,14655261754212;"September";"North";"Saturday";15,9;1025,3;79;12,3;35;28,8;0;7;9;0;TRUE
2016-09-17 10:00:00;543,835788726807;510,833333333;6,46051329079834;;;;;;;;;;;;;;
2016-09-17 11:00:00;559,50492477417;534,833333333;4,61294947482429;;;;;;;;;;;;;;
2016-09-17 12:00:00;548,498657226562;524,5;4,5755304531101;"September";"North";"Saturday";17,3;1025;67;11,1;25;28,8;0;7;12;0;TRUE
2016-09-17 13:00:00;510,92830657959;567,333333333;9,94213162516628;;;;;;;;;;;;;;
2016-09-17 14:00:00;498,621288299561;606,166666667;17,7418826011625;;;;;;;;;;;;;;
2016-09-17 15:00:00;501,551239013672;556,666666667;9,90097502753804;"September";"North";"Saturday";16,2;1024,1;71;10,9;40;32,4;0;;15;0;TRUE
2016-09-17 16:00:00;470,721807479858;449;4,83781903783038;;;;;;;;;;;;;;
2016-09-17 17:00:00;452,188961029053;401,666666667;12,578164571455;;;;;;;;;;;;;;
2016-09-17 18:00:00;471,667938232422;454;3,89161635075372;"September";"North";"Saturday";14,5;1024,2;82;11,5;55;21,6;0;;18;0;TRUE
2016-09-17 19:00:00;514,365821838379;489,666666667;5,0440752562346;;;;;;;;;;;;;;
2016-09-17 20:00:00;511,564315795898;499,833333333;2,34697881885421;;;;;;;;;;;;;;
2016-09-17 21:00:00;532,859130859375;517,666666667;2,93479668880205;"September";"West";"Saturday";12;1024,4;94;11,1;17;10,8;0;;21;1;TRUE
2016-09-17 22:00:00;672,339965820312;628,666666667;6,94697229373638;;;;;;;;;;;;;;
2016-09-17 23:00:00;678,587432861328;571,333333333;18,7725961834989;;;;;;;;;;;;;;
2016-09-18 00:00:00;535,589294433594;473,666666667;13,0730389373435;"September";"West";"Sunday";9,8;1024,2;97;9,3;6;7,2;0;;0;0;TRUE
2016-09-18 01:00:00;453,249404907227;430,833333333;5,20295665166203;;;;;;;;;;;;;;
2016-09-18 02:00:00;380,750427246094;390,166666667;2,41338900151172;;;;;;;;;;;;;;
2016-09-18 03:00:00;386,846405029297;418,5;7,5635830276471;"September";"West";"Sunday";10,1;1023,7;98;9,8;0,6;10,8;0;;3;0;TRUE
2016-09-18 04:00:00;382,87101650238;412,666666667;7,22027063762413;;;;;;;;;;;;;;
2016-09-18 05:00:00;309,335472106934;348;11,1104965209961;;;;;;;;;;;;;;
2016-09-18 06:00:00;322,1337890625;311,5;3,41373645666132;"September";"North";"Sunday";10,4;1023,4;99;10,2;0,3;10,8;0;;6;0;TRUE
2016-09-18 07:00:00;347,027795791626;359,833333333;3,55874132692521;;;;;;;;;;;;;;
2016-09-18 08:00:00;404,999572753906;434,333333333;6,75374380179192;;;;;;;;;;;;;;
2016-09-18 09:00:00;509,024383544922;515;1,16031387477245;"September";"North";"Sunday";15,2;1023,5;79;11,6;18;18;0;;9;0;TRUE
2016-09-18 10:00:00;577,04190826416;553;4,34754218158412;;;;;;;;;;;;;;
2016-09-18 11:00:00;589,854698181152;582,333333333;1,29159098709043;;;;;;;;;;;;;;
2016-09-18 12:00:00;555,648132324219;581,333333333;4,41832586160482;"September";"West";"Sunday";18;1023,2;63;10,8;35;25,2;0;7;12;0;TRUE
2016-09-18 13:00:00;492,868625640869;582;15,3146691338713;;;;;;;;;;;;;;
2016-09-18 14:00:00;480,109199523926;572,166666667;16,0892747701172;;;;;;;;;;;;;;
2016-09-18 15:00:00;493,931396484375;547,333333333;9,75674851071697;"September";"West";"Sunday";17,7;1023,2;62;10,3;50;25,2;0;8;15;0;TRUE
2016-09-18 16:00:00;460,7639503479;451,333333333;2,08950155426308;;;;;;;;;;;;;;
2016-09-18 17:00:00;464,568161010742;378,166666667;22,847464348259;;;;;;;;;;;;;;
2016-09-18 18:00:00;450,646728515625;400,166666667;12,6147593124322;"September";"North";"Sunday";15,7;1023,5;75;11,3;55;14,4;0;8;18;0;TRUE
2016-09-18 19:00:00;496,4987449646;445,166666667;11,5309797748172;;;;;;;;;;;;;;
2016-09-18 20:00:00;501,705539703369;453,833333333;10,548411245774;;;;;;;;;;;;;;
2016-09-18 21:00:00;476,1318359375;450,5;5,68964171753607;"September";"North";"Sunday";14,2;1023,5;86;11,9;35;3,6;0;8;21;1;TRUE
2016-09-18 22:00:00;614,255645751953;580,166666667;5,87572176126405;;;;;;;;;;;;;;
2016-09-18 23:00:00;631,21012878418;527;19,7742179856128;;;;;;;;;;;;;;
2016-09-19 00:00:00;512,763305664062;453,833333333;12,9849369807798;"September";"West";"Monday";13,3;1023,3;93;12,2;14;7,2;0;8;0;0;FALSE
2016-09-19 01:00:00;436,005828857422;406,166666667;7,34653151999935;;;;;;;;;;;;;;
2016-09-19 02:00:00;376,460327148438;370,166666667;1,70022345288568;;;;;;;;;;;;;;
2016-09-19 03:00:00;376,795562744141;391,166666667;3,67390811832479;"September";"South";"Monday";13,6;1023;96;13;22;3,6;0;8;3;0;FALSE
2016-09-19 04:00:00;367,681951522827;402,333333333;8,61260525522822;;;;;;;;;;;;;;
2016-09-19 05:00:00;309,830627441406;317,5;2,41555041215551;;;;;;;;;;;;;;
2016-09-19 06:00:00;311,013610839844;304,166666667;2,25105013901465;"September";"South";"Monday";14,4;1022,9;95;13,6;16;10,8;0;8;6;0;FALSE
2016-09-19 07:00:00;363,452823638916;350,333333333;3,74485926905666;;;;;;;;;;;;;;
2016-09-19 08:00:00;437,82893371582;407,5;7,4426831204467;;;;;;;;;;;;;;
2016-09-19 09:00:00;498,996459960938;476,166666667;4,79449631653934;"September";"South";"Monday";15,7;1023,1;93;14,6;19;14,4;;8;9;0;FALSE
2016-09-19 10:00:00;528,019943237305;529,166666667;0,216703640257238;;;;;;;;;;;;;;
2016-09-19 11:00:00;525,757553100586;561,5;6,36552927861337;;;;;;;;;;;;;;
2016-09-19 12:00:00;532,665771484375;581,833333333;8,45045462881465;"September";"West";"Monday";16,2;1022,8;92;14,9;6;14,4;0;8;12;0;FALSE
2016-09-19 13:00:00;517,722636222839;579,166666667;10,6090412277626;;;;;;;;;;;;;;
2016-09-19 14:00:00;513,291530609131;567,166666667;9,49899548477886;;;;;;;;;;;;;;
2016-09-19 15:00:00;524,093505859375;564,5;7,15792633137732;"September";"North";"Monday";17;1022;86;14,6;40;21,6;0;8;15;0;FALSE
2016-09-19 16:00:00;468,10470199585;485,833333333;3,64911794246913;;;;;;;;;;;;;;
2016-09-19 17:00:00;389,655395507812;393;0,85104440004771;;;;;;;;;;;;;;
2016-09-19 18:00:00;456,952087402344;457,5;0,119762316427596;"September";"North";"Monday";15,2;1021,9;91;13,7;18;21,6;0;8;18;0;FALSE
2016-09-19 19:00:00;505,589881896973;499,666666667;1,18543333488366;;;;;;;;;;;;;;
2016-09-19 20:00:00;495,66780090332;473,666666667;4,64485592603198;;;;;;;;;;;;;;
2016-09-19 21:00:00;499,902221679688;470;6,36217482546543;"September";"West";"Monday";14,3;1021,8;96;13,7;7;21,6;0;8;21;1;FALSE
2016-09-19 22:00:00;622,535606384277;583,166666667;6,750889920078;;;;;;;;;;;;;;
2016-09-19 23:00:00;630,411254882812;527,833333333;19,4337710546026;;;;;;;;;;;;;;
2016-09-20 00:00:00;448,313262939453;440,166666667;1,85079809294516;"September";"North";"Tuesday";14,2;1021;97;13,7;4,8;7,2;0;8;0;0;FALSE
2016-09-20 01:00:00;384,681617736816;404,333333333;4,86027591002468;;;;;;;;;;;;;;
2016-09-20 02:00:00;346,94359588623;379,666666667;8,61889485006343;;;;;;;;;;;;;;
2016-09-20 03:00:00;374,087036132812;399,833333333;6,43925732393721;"September";"East";"Tuesday";13,3;1020,1;98;13;0,3;3,6;0;7;3;0;FALSE
2016-09-20 04:00:00;372,017510175705;412,166666667;9,74100036181058;;;;;;;;;;;;;;
2016-09-20 05:00:00;309,435653686523;330;6,2316200949929;;;;;;;;;;;;;;
2016-09-20 06:00:00;311,512298583984;313,833333333;0,739575597137995;"September";"North";"Tuesday";13,5;1020;99;13,3;7;10,8;0;8;6;0;FALSE
2016-09-20 07:00:00;370,442546844482;372,833333333;0,641248052352177;;;;;;;;;;;;;;
2016-09-20 08:00:00;448,362411499023;469,833333333;4,56990177381875;;;;;;;;;;;;;;
2016-09-20 09:00:00;488,398986816406;491,666666667;0,664612850967773;"September";"North";"Tuesday";14,5;1020,5;97;14;4,9;14,4;0;8;9;0;FALSE
2016-09-20 10:00:00;502,96959400177;533,5;5,72266279254545;;;;;;;;;;;;;;
2016-09-20 11:00:00;520,50887298584;541,833333333;3,93561249101938;;;;;;;;;;;;;;
2016-09-20 12:00:00;524,68603515625;589,833333333;11,0450350116056;"September";"North";"Tuesday";17;1019,9;86;14,6;50;14,4;0;8;12;0;FALSE
2016-09-20 13:00:00;516,013561248779;614,166666667;15,9815097017369;;;;;;;;;;;;;;
2016-09-20 14:00:00;508,75301361084;608,666666667;16,4151675338618;;;;;;;;;;;;;;
2016-09-20 15:00:00;486,888305664062;568;14,2802278760453;"September";"North";"Tuesday";18,1;1018,5;81;14,8;19;25,2;0;7;15;0;FALSE
2016-09-20 16:00:00;408,417518615723;482,5;15,3538821521818;;;;;;;;;;;;;;
2016-09-20 17:00:00;356,671081542969;412,333333333;13,4993334979975;;;;;;;;;;;;;;
2016-09-20 18:00:00;460,563842773438;445,333333333;3,4200245749511;"September";"North";"Tuesday";15,6;1018,6;91;14,1;12;21,6;0;8;18;0;FALSE
2016-09-20 19:00:00;505,947387695312;494,5;2,31494189996208;;;;;;;;;;;;;;
2016-09-20 20:00:00;500,703922271729;507,666666667;1,37151892224562;;;;;;;;;;;;;;
2016-09-20 21:00:00;497,507385253906;500,666666667;0,63101492937916;"September";"North";"Tuesday";14,3;1018,9;98;14;1,6;10,8;;8;21;1;FALSE
2016-09-20 22:00:00;631,401489257812;601;5,05848406951955;;;;;;;;;;;;;;
2016-09-20 23:00:00;542,535797119141;536,333333333;1,15645688989641;;;;;;;;;;;;;;
