"dt_posix";"puissance";"reality";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour"
2016-09-16 21:00:00;573,392211914062;511,333333333;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;;21
2016-09-16 22:00:00;700,414833068848;616,5;;;;;;;;;;;;;
2016-09-16 23:00:00;705,165946483612;560,5;;;;;;;;;;;;;
2016-09-17 00:00:00;574,630126953125;461,333333333;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;;0
2016-09-17 01:00:00;490,887298583984;397,666666667;;;;;;;;;;;;;
2016-09-17 02:00:00;415,142051696777;363,333333333;;;;;;;;;;;;;
2016-09-17 03:00:00;391,440490722656;398,666666667;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;;3
2016-09-17 04:00:00;377,213193893433;398,666666667;;;;;;;;;;;;;
2016-09-17 05:00:00;297,795545578003;332,166666667;;;;;;;;;;;;;
2016-09-17 06:00:00;338,071990966797;316;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;8;6
2016-09-17 07:00:00;384,766849517822;369,166666667;;;;;;;;;;;;;
2016-09-17 08:00:00;478,706684112549;452,166666667;;;;;;;;;;;;;
2016-09-17 09:00:00;539,150024414062;515,166666667;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;7;9
2016-09-17 10:00:00;566,135808944702;510,833333333;;;;;;;;;;;;;
2016-09-17 11:00:00;568,266222953796;534,833333333;;;;;;;;;;;;;
2016-09-17 12:00:00;557,767761230469;524,5;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;7;12
2016-09-17 13:00:00;514,199970245361;567,333333333;;;;;;;;;;;;;
2016-09-17 14:00:00;470,069324493408;606,166666667;;;;;;;;;;;;;
2016-09-17 15:00:00;502,784545898438;556,666666667;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;;15
2016-09-17 16:00:00;469,45775604248;449;;;;;;;;;;;;;
2016-09-17 17:00:00;468,439130067825;401,666666667;;;;;;;;;;;;;
2016-09-17 18:00:00;479,918518066406;454;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;;18
2016-09-17 19:00:00;500,899618148804;489,666666667;;;;;;;;;;;;;
2016-09-17 20:00:00;493,472567558289;499,833333333;;;;;;;;;;;;;
2016-09-17 21:00:00;538,445922851562;517,666666667;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;;21
2016-09-17 22:00:00;698,883163452148;628,666666667;;;;;;;;;;;;;
2016-09-17 23:00:00;686,40133190155;571,333333333;;;;;;;;;;;;;
2016-09-18 00:00:00;583,626770019531;473,666666667;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;;0
2016-09-18 01:00:00;501,18684387207;430,833333333;;;;;;;;;;;;;
2016-09-18 02:00:00;453,283138275146;390,166666667;;;;;;;;;;;;;
2016-09-18 03:00:00;420,961090087891;418,5;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;;3
2016-09-18 04:00:00;413,438292980194;412,666666667;;;;;;;;;;;;;
2016-09-18 05:00:00;332,645293712616;348;;;;;;;;;;;;;
2016-09-18 06:00:00;344,767669677734;311,5;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;;6
2016-09-18 07:00:00;366,368938446045;359,833333333;;;;;;;;;;;;;
2016-09-18 08:00:00;434,829914093018;434,333333333;;;;;;;;;;;;;
2016-09-18 09:00:00;533,2998046875;515;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;;9
2016-09-18 10:00:00;613,927055358887;553;;;;;;;;;;;;;
2016-09-18 11:00:00;650,648780822754;582,333333333;;;;;;;;;;;;;
2016-09-18 12:00:00;580,958129882812;581,333333333;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;7;12
2016-09-18 13:00:00;524,014984130859;582;;;;;;;;;;;;;
2016-09-18 14:00:00;479,337985992432;572,166666667;;;;;;;;;;;;;
2016-09-18 15:00:00;501,141052246094;547,333333333;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;8;15
2016-09-18 16:00:00;470,208211898804;451,333333333;;;;;;;;;;;;;
2016-09-18 17:00:00;457,707369804382;378,166666667;;;;;;;;;;;;;
2016-09-18 18:00:00;461,263549804688;400,166666667;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;8;18
2016-09-18 19:00:00;502,619125366211;445,166666667;;;;;;;;;;;;;
2016-09-18 20:00:00;513,374762535095;453,833333333;;;;;;;;;;;;;
2016-09-18 21:00:00;588,902038574219;450,5;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;8;21
2016-09-18 22:00:00;734,674621582031;580,166666667;;;;;;;;;;;;;
2016-09-18 23:00:00;731,81773853302;527;;;;;;;;;;;;;
2016-09-19 00:00:00;522,0693359375;453,833333333;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;8;0
2016-09-19 01:00:00;446,91374206543;406,166666667;;;;;;;;;;;;;
2016-09-19 02:00:00;376,767440795898;370,166666667;;;;;;;;;;;;;
2016-09-19 03:00:00;377,916534423828;391,166666667;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;8;3
2016-09-19 04:00:00;369,965713977814;402,333333333;;;;;;;;;;;;;
2016-09-19 05:00:00;291,507652759552;317,5;;;;;;;;;;;;;
2016-09-19 06:00:00;305,824401855469;304,166666667;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;8;6
2016-09-19 07:00:00;361,973945617676;350,333333333;;;;;;;;;;;;;
2016-09-19 08:00:00;442,752105712891;407,5;;;;;;;;;;;;;
2016-09-19 09:00:00;516,164123535156;476,166666667;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;8;9
2016-09-19 10:00:00;558,026519775391;529,166666667;;;;;;;;;;;;;
2016-09-19 11:00:00;553,099636077881;561,5;;;;;;;;;;;;;
2016-09-19 12:00:00;581,077392578125;581,833333333;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;8;12
2016-09-19 13:00:00;565,517531394958;579,166666667;;;;;;;;;;;;;
2016-09-19 14:00:00;554,712121963501;567,166666667;;;;;;;;;;;;;
2016-09-19 15:00:00;571,696655273438;564,5;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;8;15
2016-09-19 16:00:00;512,626045227051;485,833333333;;;;;;;;;;;;;
2016-09-19 17:00:00;447,706398010254;393;;;;;;;;;;;;;
2016-09-19 18:00:00;487,297546386719;457,5;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;8;18
2016-09-19 19:00:00;527,897392272949;499,666666667;;;;;;;;;;;;;
2016-09-19 20:00:00;514,579759597778;473,666666667;;;;;;;;;;;;;
2016-09-19 21:00:00;500,251617431641;470;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;8;21
2016-09-19 22:00:00;628,251586914062;583,166666667;;;;;;;;;;;;;
2016-09-19 23:00:00;607,724866867065;527,833333333;;;;;;;;;;;;;
2016-09-20 00:00:00;511,164794921875;440,166666667;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;8;0
2016-09-20 01:00:00;433,486541748047;404,333333333;;;;;;;;;;;;;
2016-09-20 02:00:00;360,132049560547;379,666666667;;;;;;;;;;;;;
2016-09-20 03:00:00;396,660614013672;399,833333333;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;7;3
2016-09-20 04:00:00;397,959107279778;412,166666667;;;;;;;;;;;;;
2016-09-20 05:00:00;311,520111918449;330;;;;;;;;;;;;;
2016-09-20 06:00:00;309,027648925781;313,833333333;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;8;6
2016-09-20 07:00:00;371,80598449707;372,833333333;;;;;;;;;;;;;
2016-09-20 08:00:00;459,443397521973;469,833333333;;;;;;;;;;;;;
2016-09-20 09:00:00;522,279479980469;491,666666667;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;8;9
2016-09-20 10:00:00;554,859455108643;533,5;;;;;;;;;;;;;
2016-09-20 11:00:00;547,214728355408;541,833333333;;;;;;;;;;;;;
2016-09-20 12:00:00;557,204956054688;589,833333333;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;8;12
2016-09-20 13:00:00;562,108954906464;614,166666667;;;;;;;;;;;;;
2016-09-20 14:00:00;559,93324804306;608,666666667;;;;;;;;;;;;;
2016-09-20 15:00:00;538,124816894531;568;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;7;15
2016-09-20 16:00:00;456,053939819336;482,5;;;;;;;;;;;;;
2016-09-20 17:00:00;377,371246337891;412,333333333;;;;;;;;;;;;;
2016-09-20 18:00:00;486,265441894531;445,333333333;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;8;18
2016-09-20 19:00:00;528,526821136475;494,5;;;;;;;;;;;;;
2016-09-20 20:00:00;516,145596504211;507,666666667;;;;;;;;;;;;;
2016-09-20 21:00:00;495,721099853516;500,666666667;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;8;21
2016-09-20 22:00:00;637,34245300293;601;;;;;;;;;;;;;
2016-09-20 23:00:00;595,671459197998;536,333333333;;;;;;;;;;;;;
