"dt_posix";"puissance";"reality";"mape";"Month";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour"
2016-09-15 12:00:00;567,828063964844;615,5;7,74523737370532;"September";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;12
2016-09-15 13:00:00;541,964120864868;625,333333333;13,3319636143139;;;;;;;;;;;
2016-09-15 14:00:00;544,299119949341;658;17,2797690046594;;;;;;;;;;;
2016-09-15 15:00:00;537,411499023438;613;12,3309136992761;"September";16,3;1011,8;91;14,8;19;10,8;18;330;1;15
2016-09-15 16:00:00;485,729286193848;522;6,9484126065426;;;;;;;;;;;
2016-09-15 17:00:00;435,869537353516;437;0,258687104458667;;;;;;;;;;;
2016-09-15 18:00:00;512,842590332031;485,5;5,63184146900747;"September";16,1;1012,8;94;15,1;18;7,2;10,8;300;;18
2016-09-15 19:00:00;555,775054931641;557;0,21991832466057;;;;;;;;;;;
2016-09-15 20:00:00;549,665920257568;533,166666667;3,09457710357451;;;;;;;;;;;
2016-09-15 21:00:00;487,021789550781;497,666666667;2,13895722361922;"September";16,2;1014;96;15,6;10;14,4;25,2;320;0;21
2016-09-15 22:00:00;601,089721679688;616,5;2,49963963022101;;;;;;;;;;;
2016-09-15 23:00:00;541,25411605835;541,833333333;0,106899527773138;;;;;;;;;;;
2016-09-16 00:00:00;494,826751708984;442,5;11,8252546234993;"September";15,9;1014,7;95;15,1;16;18;28,8;310;0;0
2016-09-16 01:00:00;425,097999572754;412,5;3,0540605024858;;;;;;;;;;;
2016-09-16 02:00:00;383,65242767334;371,166666667;3,36392303717879;;;;;;;;;;;
2016-09-16 03:00:00;382,302093505859;412;7,20822973158753;"September";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;3
2016-09-16 04:00:00;375,366877555847;407,166666667;7,81001779233569;;;;;;;;;;;
2016-09-16 05:00:00;333,807163238525;341,833333333;2,34797759955605;;;;;;;;;;;
2016-09-16 06:00:00;317,931854248047;328;3,06955663169303;"September";15,1;1016,8;92;13,8;15;18;36;320;;6
2016-09-16 07:00:00;368,325561523438;425,666666667;13,4708939256502;;;;;;;;;;;
2016-09-16 08:00:00;456,49494934082;461,833333333;1,15591136604479;;;;;;;;;;;
2016-09-16 09:00:00;499,632904052734;499,166666667;0,0934031490619128;"September";16,4;1019;76;12,2;13;28,8;39,6;350;;9
2016-09-16 10:00:00;514,338317871094;506;1,64788890733078;;;;;;;;;;;
2016-09-16 11:00:00;507,919507026672;536,666666667;5,35661359757324;;;;;;;;;;;
2016-09-16 12:00:00;533,418884277344;524,833333333;1,63586235840251;"September";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;12
2016-09-16 13:00:00;494,723602294922;564,5;12,3607436147171;;;;;;;;;;;
2016-09-16 14:00:00;455,516815185547;572,666666667;20,4569007243396;;;;;;;;;;;
2016-09-16 15:00:00;470,564483642578;520,833333333;9,65161914056718;"September";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;15
2016-09-16 16:00:00;442,479822158813;442,166666667;0,0708229532936054;;;;;;;;;;;
2016-09-16 17:00:00;447,677490234375;386,666666667;15,778661267411;;;;;;;;;;;
2016-09-16 18:00:00;454,682861328125;447,833333333;1,52948150244811;"September";14,5;1022,6;80;11,1;55;18;39,6;330;0;18
2016-09-16 19:00:00;496,581737518311;488,166666667;1,72381103133591;;;;;;;;;;;
2016-09-16 20:00:00;496,083763122559;493,5;0,523558890082795;;;;;;;;;;;
2016-09-16 21:00:00;496,327178955078;511,333333333;2,93471076491492;"September";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;21
2016-09-16 22:00:00;617,097610473633;616,5;0,096936005455444;;;;;;;;;;;
2016-09-16 23:00:00;623,818351745605;560,5;11,2967621312409;;;;;;;;;;;
2016-09-17 00:00:00;527,018005371094;461,333333333;14,2380069446838;"September";12,2;1024,3;94;11,3;19;7,2;14,4;320;;0
2016-09-17 01:00:00;460,349578857422;397,666666667;15,76267699674;;;;;;;;;;;
2016-09-17 02:00:00;394,200241088867;363,333333333;8,49547919887033;;;;;;;;;;;
2016-09-17 03:00:00;376,413116455078;398,666666667;5,58199420031019;"September";12,6;1024,5;95;11,8;19;10,8;18;310;0;3
2016-09-17 04:00:00;369,197618961334;398,666666667;7,39190159840497;;;;;;;;;;;
2016-09-17 05:00:00;315,536987304688;332,166666667;5,00642630074134;;;;;;;;;;;
2016-09-17 06:00:00;315,286682128906;316;0,22573350351068;"September";12,3;1024,7;96;11,7;18;3,6;18;350;0;6
2016-09-17 07:00:00;365,50609588623;369,166666667;0,991576735196273;;;;;;;;;;;
2016-09-17 08:00:00;435,372924804688;452,166666667;3,71406012435683;;;;;;;;;;;
2016-09-17 09:00:00;503,940948486328;515,166666667;2,17904591019047;"September";15,9;1025,3;79;12,3;35;18;28,8;340;0;9
2016-09-17 10:00:00;528,372549057007;510,833333333;3,43345169148808;;;;;;;;;;;
2016-09-17 11:00:00;525,63298034668;534,833333333;1,72022804356362;;;;;;;;;;;
2016-09-17 12:00:00;535,710815429688;524,5;2,13742906190419;"September";17,3;1025;67;11,1;25;18;28,8;340;0;12
2016-09-17 13:00:00;499,486492156982;567,333333333;11,9589026749808;;;;;;;;;;;
2016-09-17 14:00:00;458,664703369141;606,166666667;24,3335655701586;;;;;;;;;;;
2016-09-17 15:00:00;483,014495849609;556,666666667;13,2309288893437;"September";16,2;1024,1;71;10,9;40;18;32,4;330;0;15
2016-09-17 16:00:00;452,282634735107;449;0,731099050135283;;;;;;;;;;;
2016-09-17 17:00:00;447,12760925293;401,666666667;11,3180769923382;;;;;;;;;;;
2016-09-17 18:00:00;445,854583740234;454;1,79414455060917;"September";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;18
2016-09-17 19:00:00;475,119220733643;489,666666667;2,97088752893415;;;;;;;;;;;
2016-09-17 20:00:00;479,61735534668;499,833333333;4,04454377852626;;;;;;;;;;;
2016-09-17 21:00:00;495,483032226562;517,666666667;4,28531251263809;"September";12;1024,4;94;11,1;17;7,2;10,8;310;0;21
2016-09-17 22:00:00;627,934509277344;628,666666667;0,116461938969643;;;;;;;;;;;
2016-09-17 23:00:00;624,090316772461;571,333333333;9,23401110376167;;;;;;;;;;;
2016-09-18 00:00:00;513,898193359375;473,666666667;8,49363688086137;"September";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;0
2016-09-18 01:00:00;445,390663146973;430,833333333;3,3788773262632;;;;;;;;;;;
2016-09-18 02:00:00;389,096534729004;390,166666667;0,274275592822348;;;;;;;;;;;
2016-09-18 03:00:00;370,428070068359;418,5;11,4867216085163;"September";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3
2016-09-18 04:00:00;366,949917078018;412,666666667;11,0783722751886;;;;;;;;;;;
2016-09-18 05:00:00;302,591407775879;348;13,0484460414141;;;;;;;;;;;
2016-09-18 06:00:00;314,911376953125;311,5;1,09514508928571;"September";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6
2016-09-18 07:00:00;365,992534637451;359,833333333;1,71168169646787;;;;;;;;;;;
2016-09-18 08:00:00;433,834297180176;434,333333333;0,114897042093151;;;;;;;;;;;
2016-09-18 09:00:00;501,753784179688;515;2,57208074180825;"September";15,2;1023,5;79;11,6;18;7,2;18;360;0;9
2016-09-18 10:00:00;512,265591621399;553;7,36607746448482;;;;;;;;;;;
2016-09-18 11:00:00;507,263084411621;582,333333333;12,8912848748864;;;;;;;;;;;
2016-09-18 12:00:00;533,788330078125;581,333333333;8,17861294522402;"September";18;1023,2;63;10,8;35;10,8;25,2;300;0;12
2016-09-18 13:00:00;504,199209213257;582;13,3678334685126;;;;;;;;;;;
2016-09-18 14:00:00;477,583934783936;572,166666667;16,5306260209163;;;;;;;;;;;
2016-09-18 15:00:00;458,860534667969;547,333333333;16,1643359315016;"September";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15
2016-09-18 16:00:00;426,587421417236;451,333333333;5,48284606701224;;;;;;;;;;;
2016-09-18 17:00:00;420,598854064941;378,166666667;11,2204990915568;;;;;;;;;;;
2016-09-18 18:00:00;441,559997558594;400,166666667;10,3440227134259;"September";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18
2016-09-18 19:00:00;470,248165130615;445,166666667;5,63418160919426;;;;;;;;;;;
2016-09-18 20:00:00;471,08994102478;453,833333333;3,80241080245163;;;;;;;;;;;
2016-09-18 21:00:00;476,827453613281;450,5;5,84405185644423;"September";14,2;1023,5;86;11,9;35;0;3,6;0;0;21
2016-09-18 22:00:00;612,404983520508;580,166666667;5,556733729415;;;;;;;;;;;
2016-09-18 23:00:00;598,030982971191;527;13,4783648901691;;;;;;;;;;;
2016-09-19 00:00:00;521,951049804688;453,833333333;15,0094123698283;"September";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0
2016-09-19 01:00:00;453,409027099609;406,166666667;11,6312746243506;;;;;;;;;;;
2016-09-19 02:00:00;392,567733764648;370,166666667;6,05161650543762;;;;;;;;;;;
2016-09-19 03:00:00;373,99560546875;391,166666667;4,38970460968949;"September";13,6;1023;96;13;22;3,6;3,6;160;0;3
2016-09-19 04:00:00;365,244606018066;402,333333333;9,21840778333827;;;;;;;;;;;
2016-09-19 05:00:00;294,913284301758;317,5;7,11392620417077;;;;;;;;;;;
2016-09-19 06:00:00;312,971588134766;304,166666667;2,89476870172799;"September";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6
2016-09-19 07:00:00;367,24430847168;350,333333333;4,82710993492744;;;;;;;;;;;
2016-09-19 08:00:00;438,767784118652;407,5;7,673075857338;;;;;;;;;;;
2016-09-19 09:00:00;518,655822753906;476,166666667;8,9231689366909;"September";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9
2016-09-19 10:00:00;541,650854110718;529,166666667;2,35921652479558;;;;;;;;;;;
2016-09-19 11:00:00;535,91407585144;561,5;4,55670955450749;;;;;;;;;;;
2016-09-19 12:00:00;529,684143066406;581,833333333;8,96290866799605;"September";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12
2016-09-19 13:00:00;501,168807983398;579,166666667;13,4672561755781;;;;;;;;;;;
2016-09-19 14:00:00;508,728769302368;567,166666667;10,3034788183246;;;;;;;;;;;
2016-09-19 15:00:00;517,604431152344;564,5;8,3074524087965;"September";17;1022;86;14,6;40;14,4;21,6;340;0;15
2016-09-19 16:00:00;455,096626281738;485,833333333;6,32659493336867;;;;;;;;;;;
2016-09-19 17:00:00;394,496765136719;393;0,380856268885178;;;;;;;;;;;
2016-09-19 18:00:00;468,296081542969;457,5;2,35979924436475;"September";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18
2016-09-19 19:00:00;499,319122314453;499,666666667;0,0695552406697782;;;;;;;;;;;
2016-09-19 20:00:00;497,708665847778;473,666666667;5,07572115005518;;;;;;;;;;;
2016-09-19 21:00:00;497,958770751953;470;5,94867462807513;"September";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21
2016-09-19 22:00:00;616,324966430664;583,166666667;5,68590450362592;;;;;;;;;;;
2016-09-19 23:00:00;595,98445892334;527,833333333;12,9114857449415;;;;;;;;;;;
2016-09-20 00:00:00;482,538299560547;440,166666667;9,62627025221843;"September";14,2;1021;97;13,7;4,8;0;7,2;0;0;0
2016-09-20 01:00:00;407,304725646973;404,333333333;0,73488680477538;;;;;;;;;;;
2016-09-20 02:00:00;359,226615905762;379,666666667;5,3836832558087;;;;;;;;;;;
2016-09-20 03:00:00;368,3037109375;399,833333333;7,8856913035914;"September";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3
2016-09-20 04:00:00;366,076743125916;412,166666667;11,1823510410952;;;;;;;;;;;
2016-09-20 05:00:00;294,712440490723;330;10,6931998512962;;;;;;;;;;;
2016-09-20 06:00:00;313,018157958984;313,833333333;0,259747862140141;"September";13,5;1020;99;13,3;7;7,2;10,8;40;0;6
2016-09-20 07:00:00;362,990039825439;372,833333333;2,64013236680447;;;;;;;;;;;
2016-09-20 08:00:00;440,91722869873;469,833333333;6,15454515096631;;;;;;;;;;;
2016-09-20 09:00:00;496,623413085938;491,666666667;1,0081518140205;"September";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9
2016-09-20 10:00:00;515,148204803467;533,5;3,43988663477661;;;;;;;;;;;
2016-09-20 11:00:00;528,208114624023;541,833333333;2,51465125358074;;;;;;;;;;;
2016-09-20 12:00:00;525,203063964844;589,833333333;10,9573782483514;"September";17;1019,9;86;14,6;50;7,2;14,4;10;0;12
2016-09-20 13:00:00;498,383230209351;614,166666667;18,852119911683;;;;;;;;;;;
2016-09-20 14:00:00;500,830341339111;608,666666667;17,7168113901144;;;;;;;;;;;
2016-09-20 15:00:00;497,420166015625;568;12,4260271099252;"September";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15
2016-09-20 16:00:00;432,199447631836;482,5;10,4249849467698;;;;;;;;;;;
2016-09-20 17:00:00;370,451194763184;412,333333333;10,1573496935773;;;;;;;;;;;
2016-09-20 18:00:00;457,629608154297;445,333333333;2,76113955568251;"September";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18
2016-09-20 19:00:00;498,270656585693;494,5;0,762519026429395;;;;;;;;;;;
2016-09-20 20:00:00;482,603889465332;507,666666667;4,93685696683878;;;;;;;;;;;
2016-09-20 21:00:00;473,789947509766;500,666666667;5,36818624977693;"September";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21
2016-09-20 22:00:00;590,099418640137;601;1,81374065887908;;;;;;;;;;;
2016-09-20 23:00:00;540,910339355469;536,333333333;0,853388319913901;;;;;;;;;;;
