"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour";"f_weekend"
2016-09-17 19:00:00;500,36156463623;489,666666667;2,18411803319738;;;;;;;;;;;;;;
2016-09-17 20:00:00;491,66855430603;499,833333333;1,63350030549686;;;;;;;;;;;;;;
2016-09-17 21:00:00;517,096557617188;517,666666667;0,110130531193579;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;;21;1
2016-09-17 22:00:00;662,069000244141;628,666666667;5,31320258384777;;;;;;;;;;;;;;
2016-09-17 23:00:00;655,313598632812;571,333333333;14,6989962601858;;;;;;;;;;;;;;
2016-09-18 00:00:00;522,803466796875;473,666666667;10,3737086832879;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;;0;1
2016-09-18 01:00:00;443,071220397949;430,833333333;2,84051537291111;;;;;;;;;;;;;;
2016-09-18 02:00:00;382,113143920898;390,166666667;2,06412372817463;;;;;;;;;;;;;;
2016-09-18 03:00:00;380,577301025391;418,5;9,06157681591622;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;;3;1
2016-09-18 04:00:00;375,085227012634;412,666666667;9,10697245258531;;;;;;;;;;;;;;
2016-09-18 05:00:00;305,837249755859;348;12,115732828776;;;;;;;;;;;;;;
2016-09-18 06:00:00;316,080291748047;311,5;1,47039863500702;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;;6;1
2016-09-18 07:00:00;335,290128707886;359,833333333;6,82071457854664;;;;;;;;;;;;;;
2016-09-18 08:00:00;408,813217163086;434,333333333;5,87569827396784;;;;;;;;;;;;;;
2016-09-18 09:00:00;506,466735839844;515;1,65694449711772;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;;9;1
2016-09-18 10:00:00;575,799682617188;553;4,12290824903933;;;;;;;;;;;;;;
2016-09-18 11:00:00;613,713287353516;582,333333333;5,38865838933032;;;;;;;;;;;;;;
2016-09-18 12:00:00;551,403198242188;581,333333333;5,14853241241337;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;7;12;1
2016-09-18 13:00:00;512,888561248779;582;11,8748176548489;;;;;;;;;;;;;;
2016-09-18 14:00:00;468,440872192383;572,166666667;18,1285979273912;;;;;;;;;;;;;;
2016-09-18 15:00:00;484,215545654297;547,333333333;11,5318735101233;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;8;15;1
2016-09-18 16:00:00;460,624423980713;451,333333333;2,0585872927001;;;;;;;;;;;;;;
2016-09-18 17:00:00;447,301959991455;378,166666667;18,2816994246966;;;;;;;;;;;;;;
2016-09-18 18:00:00;436,742218017578;400,166666667;9,14007947119058;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;8;18;1
2016-09-18 19:00:00;480,52783203125;445,166666667;7,94335425628383;;;;;;;;;;;;;;
2016-09-18 20:00:00;466,386831283569;453,833333333;2,76610311066733;;;;;;;;;;;;;;
2016-09-18 21:00:00;477,425048828125;450,5;5,97670340246948;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;8;21;1
2016-09-18 22:00:00;614,196441650391;580,166666667;5,8655170899232;;;;;;;;;;;;;;
2016-09-18 23:00:00;582,100303649902;527;10,4554655882168;;;;;;;;;;;;;;
2016-09-19 00:00:00;498,961608886719;453,833333333;9,94379924063575;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;8;0;0
2016-09-19 01:00:00;434,953018188477;406,166666667;7,08732495398923;;;;;;;;;;;;;;
2016-09-19 02:00:00;357,99626159668;370,166666667;3,28781766870132;;;;;;;;;;;;;;
2016-09-19 03:00:00;383,493865966797;391,166666667;1,96151700899785;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;8;3;0
2016-09-19 04:00:00;376,883158683777;402,333333333;6,32564407189169;;;;;;;;;;;;;;
2016-09-19 05:00:00;293,798126220703;317,5;7,46515709584154;;;;;;;;;;;;;;
2016-09-19 06:00:00;312,420379638672;304,166666667;2,71354947013572;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;8;6;0
2016-09-19 07:00:00;365,031944274902;350,333333333;4,19560730977631;;;;;;;;;;;;;;
2016-09-19 08:00:00;438,875526428223;407,5;7,6995156879074;;;;;;;;;;;;;;
2016-09-19 09:00:00;501,797485351562;476,166666667;5,38274106080739;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;8;9;0
2016-09-19 10:00:00;535,758460998535;529,166666667;1,24569341698224;;;;;;;;;;;;;;
2016-09-19 11:00:00;526,901302337646;561,5;6,16183395589555;;;;;;;;;;;;;;
2016-09-19 12:00:00;533,28076171875;581,833333333;8,34475593485154;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;8;12;0
2016-09-19 13:00:00;511,970621109009;579,166666667;11,602194916481;;;;;;;;;;;;;;
2016-09-19 14:00:00;525,852025508881;567,166666667;7,28439162352543;;;;;;;;;;;;;;
2016-09-19 15:00:00;512,514404296875;564,5;9,20914007141275;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;8;15;0
2016-09-19 16:00:00;457,277645111084;485,833333333;5,877671675184;;;;;;;;;;;;;;
2016-09-19 17:00:00;386,655380249023;393;1,61440706131719;;;;;;;;;;;;;;
2016-09-19 18:00:00;464,848724365234;457,5;1,60627854977801;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;8;18;0
2016-09-19 19:00:00;510,697944641113;499,666666667;2,20772741309658;;;;;;;;;;;;;;
2016-09-19 20:00:00;496,958824157715;473,666666667;4,91741537453169;;;;;;;;;;;;;;
2016-09-19 21:00:00;492,806274414062;470;4,85239881150266;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;8;21;0
2016-09-19 22:00:00;610,324836730957;583,166666667;4,6570168729251;;;;;;;;;;;;;;
2016-09-19 23:00:00;614,899940490723;527,833333333;16,4950945041574;;;;;;;;;;;;;;
2016-09-20 00:00:00;454,907348632812;440,166666667;3,34888647462355;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;8;0;0
2016-09-20 01:00:00;386,7099609375;404,333333333;4,35862466500771;;;;;;;;;;;;;;
2016-09-20 02:00:00;320,872787475586;379,666666667;15,4856573813949;;;;;;;;;;;;;;
2016-09-20 03:00:00;377,406951904297;399,833333333;5,60893241235227;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;7;3;0
2016-09-20 04:00:00;378,119447946548;412,166666667;8,26054639395649;;;;;;;;;;;;;;
2016-09-20 05:00:00;294,594909667969;330;10,7288152521307;;;;;;;;;;;;;;
2016-09-20 06:00:00;316,720184326172;313,833333333;0,919867549604341;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;8;6;0
2016-09-20 07:00:00;379,352001190186;372,833333333;1,74841337251445;;;;;;;;;;;;;;
2016-09-20 08:00:00;452,72265625;469,833333333;3,64186103221258;;;;;;;;;;;;;;
2016-09-20 09:00:00;500,195709228516;491,666666667;1,73472052098505;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;8;9;0
2016-09-20 10:00:00;521,577516555786;533,5;2,23476728101478;;;;;;;;;;;;;;
2016-09-20 11:00:00;550,365497589111;541,833333333;1,57468426750843;;;;;;;;;;;;;;
2016-09-20 12:00:00;521,630981445312;589,833333333;11,5629870394562;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;8;12;0
2016-09-20 13:00:00;515,055723190308;614,166666667;16,1374670518272;;;;;;;;;;;;;;
2016-09-20 14:00:00;514,835904121399;608,666666667;15,4157879319085;;;;;;;;;;;;;;
2016-09-20 15:00:00;484,103485107422;568;14,770513185313;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;7;15;0
2016-09-20 16:00:00;404,850563049316;482,5;16,0931475545458;;;;;;;;;;;;;;
2016-09-20 17:00:00;344,556182861328;412,333333333;16,4374657570881;;;;;;;;;;;;;;
2016-09-20 18:00:00;473,907958984375;445,333333333;6,41645785585249;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;8;18;0
2016-09-20 19:00:00;521,016674041748;494,5;5,36232033200163;;;;;;;;;;;;;;
2016-09-20 20:00:00;500,032911300659;507,666666667;1,50369442541086;;;;;;;;;;;;;;
2016-09-20 21:00:00;487,650756835938;500,666666667;2,59971567863925;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;8;21;0
2016-09-20 22:00:00;597,999664306641;601;0,499223909044821;;;;;;;;;;;;;;
2016-09-20 23:00:00;530,805507659912;536,333333333;1,03066979610156;;;;;;;;;;;;;;
