"dt_posix";"puissance";"reality";"mape";"Month";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour"
2016-09-14 01:00:00;436,154769897461;405,833333333;7,47140120685483;;;;;;;;;;;
2016-09-14 02:00:00;394,219673156738;362,5;8,7502546639278;;;;;;;;;;;
2016-09-14 03:00:00;380,668853759766;396,666666667;4,03306207745066;"September";16,2;1004;97;15,7;2,9;7,408;12,964;80;0;3
2016-09-14 04:00:00;364,203903198242;407,833333333;10,697857818094;;;;;;;;;;;
2016-09-14 05:00:00;302,446815490723;330,833333333;8,58030766014285;;;;;;;;;;;
2016-09-14 06:00:00;317,210266113281;317,166666667;0,0137465411291189;"September";15,5;1004,6;94;14,5;45;18;36;100;0;6
2016-09-14 07:00:00;356,865264892578;384,833333333;7,26757949946629;;;;;;;;;;;
2016-09-14 08:00:00;426,922012329102;458,833333333;6,9548828922459;;;;;;;;;;;
2016-09-14 09:00:00;502,392883300781;478,333333333;5,02987107340725;"September";18;1005,9;82;14,9;29;28,8;46,8;130;0;9
2016-09-14 10:00:00;551,308403015137;504;9,38658789982872;;;;;;;;;;;
2016-09-14 11:00:00;553,214462280273;492,333333333;12,3658352635033;;;;;;;;;;;
2016-09-14 12:00:00;546,299438476562;519,5;5,1586984555462;"September";20,2;1007,2;65;13,4;7;32,4;54;140;0;12
2016-09-14 13:00:00;525,734489440918;543,333333333;3,23905102308458;;;;;;;;;;;
2016-09-14 14:00:00;531,516738891602;573;7,23966162450235;;;;;;;;;;;
2016-09-14 15:00:00;483,468902587891;539;10,302615475345;"September";20,4;1007,9;62;12,9;28;25,2;46,8;150;0;15
2016-09-14 16:00:00;409,867965698242;438,833333333;6,60053952938393;;;;;;;;;;;
2016-09-14 17:00:00;376,650085449219;380,5;1,01180408693331;;;;;;;;;;;
2016-09-14 18:00:00;466,390533447266;426;9,48134587963982;"September";18,6;1009,3;63;11,4;45;25,2;43,2;130;0;18
2016-09-14 19:00:00;501,615665435791;480,5;4,39451934147576;;;;;;;;;;;
2016-09-14 20:00:00;499,953460693359;471,833333333;5,95975853628667;;;;;;;;;;;
2016-09-14 21:00:00;481,373443603516;477,166666667;0,881615844187077;"September";13,8;1010,5;89;12;60;3,6;10,8;50;0;21
2016-09-14 22:00:00;608,352188110352;607,166666667;0,195254698328458;;;;;;;;;;;
2016-09-14 23:00:00;603,850639343262;539,833333333;11,8587167663417;;;;;;;;;;;
2016-09-15 00:00:00;541,963989257812;445,333333333;21,6985005819352;"September";13,4;1010,4;89;11,6;60;10,8;14,4;40;0;0
2016-09-15 01:00:00;478,274440765381;393,166666667;21,6467420343303;;;;;;;;;;;
2016-09-15 02:00:00;418,902503967285;358,5;16,8486761415021;;;;;;;;;;;
2016-09-15 03:00:00;367,123565673828;383,833333333;4,35339148741286;"September";12,7;1009,8;94;11,8;60;7,2;7,2;100;0;3
2016-09-15 04:00:00;346,783302307129;396,833333333;12,6123555714187;;;;;;;;;;;
2016-09-15 05:00:00;287,922645568848;316;8,88523874403555;;;;;;;;;;;
2016-09-15 06:00:00;335,975189208984;294;14,2772752411511;"September";13,8;1010,1;92;12,5;4,6;7,2;18;20;;6
2016-09-15 07:00:00;386,083969116211;357,5;7,99551583670236;;;;;;;;;;;
2016-09-15 08:00:00;455,262260437012;459,166666667;0,850324405804456;;;;;;;;;;;
2016-09-15 09:00:00;538,496215820312;503;7,05690175354125;"September";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;9
2016-09-15 10:00:00;550,806476593018;525,5;4,81569487973693;;;;;;;;;;;
2016-09-15 11:00:00;562,927515029907;593,666666667;5,17784699108514;;;;;;;;;;;
2016-09-15 12:00:00;566,346496582031;615,5;7,9859469403686;"September";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;12
2016-09-15 13:00:00;545,09531211853;625,333333333;12,8312400662867;;;;;;;;;;;
2016-09-15 14:00:00;550,143699645996;658;16,3915350082073;;;;;;;;;;;
2016-09-15 15:00:00;527,454772949219;613;13,9551757015956;"September";16,3;1011,8;91;14,8;19;10,8;18;330;1;15
2016-09-15 16:00:00;473,56990814209;522;9,27779537507857;;;;;;;;;;;
2016-09-15 17:00:00;425,648445129395;437;2,5976098102072;;;;;;;;;;;
2016-09-15 18:00:00;497,759643554688;485,5;2,52515830168641;"September";16,1;1012,8;94;15,1;18;7,2;10,8;300;;18
2016-09-15 19:00:00;537,143028259277;557;3,56498594986044;;;;;;;;;;;
2016-09-15 20:00:00;538,82258605957;533,166666667;1,06081639122854;;;;;;;;;;;
2016-09-15 21:00:00;479,538848876953;497,666666667;3,64256218152071;"September";16,2;1014;96;15,6;10;14,4;25,2;320;0;21
2016-09-15 22:00:00;597,053649902344;616,5;3,15431469548358;;;;;;;;;;;
2016-09-15 23:00:00;542,783103942871;541,833333333;0,175288331566589;;;;;;;;;;;
2016-09-16 00:00:00;487,916137695312;442,5;10,2635339424435;"September";15,9;1014,7;95;15,1;16;18;28,8;310;0;0
2016-09-16 01:00:00;416,605133056641;412,5;0,995183771306818;;;;;;;;;;;
2016-09-16 02:00:00;379,87718963623;371,166666667;2,3467955911691;;;;;;;;;;;
2016-09-16 03:00:00;378,061828613281;412;8,23742023949484;"September";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;3
2016-09-16 04:00:00;368,452598571777;407,166666667;9,50816244662897;;;;;;;;;;;
2016-09-16 05:00:00;327,460746765137;341,833333333;4,20455969806259;;;;;;;;;;;
2016-09-16 06:00:00;316,781219482422;328;3,42035991389577;"September";15,1;1016,8;92;13,8;15;18;36;320;;6
2016-09-16 07:00:00;362,415016174316;425,666666667;14,859432378849;;;;;;;;;;;
2016-09-16 08:00:00;456,177703857422;461,833333333;1,22460400048694;;;;;;;;;;;
2016-09-16 09:00:00;509,742126464844;499,166666667;2,11862299789716;"September";16,4;1019;76;12,2;13;28,8;39,6;350;;9
2016-09-16 10:00:00;519,424283027649;506;2,65302036119544;;;;;;;;;;;
2016-09-16 11:00:00;516,153353214264;536,666666667;3,82235654398571;;;;;;;;;;;
2016-09-16 12:00:00;538,516784667969;524,833333333;2,60719936519099;"September";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;12
2016-09-16 13:00:00;498,396224975586;564,5;11,7101461513577;;;;;;;;;;;
2016-09-16 14:00:00;458,794418334961;572,666666667;19,8845602442327;;;;;;;;;;;
2016-09-16 15:00:00;476,233520507812;520,833333333;8,56316406244149;"September";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;15
2016-09-16 16:00:00;452,225482940674;442,166666667;2,27489248556341;;;;;;;;;;;
2016-09-16 17:00:00;454,015468597412;386,666666667;17,4177936026778;;;;;;;;;;;
2016-09-16 18:00:00;451,521545410156;447,833333333;0,823568011274807;"September";14,5;1022,6;80;11,1;55;18;39,6;330;0;18
2016-09-16 19:00:00;490,541515350342;488,166666667;0,486483171732365;;;;;;;;;;;
2016-09-16 20:00:00;491,386371612549;493,5;0,428293492897907;;;;;;;;;;;
2016-09-16 21:00:00;493,951782226562;511,333333333;3,39926032068751;"September";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;21
2016-09-16 22:00:00;615,093673706055;616,5;0,228114565116839;;;;;;;;;;;
2016-09-16 23:00:00;612,0244140625;560,5;9,19258056422837;;;;;;;;;;;
2016-09-17 00:00:00;530,826477050781;461,333333333;15,0635427134028;"September";12,2;1024,3;94;11,3;19;7,2;14,4;320;;0
2016-09-17 01:00:00;460,218856811523;397,666666667;15,7298047303783;;;;;;;;;;;
2016-09-17 02:00:00;399,075454711914;363,333333333;9,83728111347162;;;;;;;;;;;
2016-09-17 03:00:00;376,056823730469;398,666666667;5,67136528507835;"September";12,6;1024,5;95;11,8;19;10,8;18;310;0;3
2016-09-17 04:00:00;368,330651283264;398,666666667;7,60936840728524;;;;;;;;;;;
2016-09-17 05:00:00;316,072696685791;332,166666667;4,84514901591355;;;;;;;;;;;
2016-09-17 06:00:00;316,030731201172;316;0,00972506366198576;"September";12,3;1024,7;96;11,7;18;3,6;18;350;0;6
2016-09-17 07:00:00;365,501148223877;369,166666667;0,992916959761558;;;;;;;;;;;
2016-09-17 08:00:00;436,28475189209;452,166666667;3,51240282526321;;;;;;;;;;;
2016-09-17 09:00:00;503,914703369141;515,166666667;2,18414040074773;"September";15,9;1025,3;79;12,3;35;18;28,8;340;0;9
2016-09-17 10:00:00;524,642278671265;510,833333333;2,70321931581214;;;;;;;;;;;
2016-09-17 11:00:00;519,800212860107;534,833333333;2,81080470044911;;;;;;;;;;;
2016-09-17 12:00:00;541,568176269531;524,5;3,25418041363799;"September";17,3;1025;67;11,1;25;18;28,8;340;0;12
2016-09-17 13:00:00;506,345405578613;567,333333333;10,7499285113553;;;;;;;;;;;
2016-09-17 14:00:00;465,032325744629;606,166666667;23,283091711129;;;;;;;;;;;
2016-09-17 15:00:00;483,234771728516;556,666666667;13,1913583721749;"September";16,2;1024,1;71;10,9;40;18;32,4;330;0;15
2016-09-17 16:00:00;453,542772293091;449;1,01175329467502;;;;;;;;;;;
2016-09-17 17:00:00;447,499736785889;401,666666667;11,4107228511661;;;;;;;;;;;
2016-09-17 18:00:00;444,777008056641;454;2,03149602276638;"September";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;18
2016-09-17 19:00:00;475,82762336731;489,666666667;2,8262171476544;;;;;;;;;;;
2016-09-17 20:00:00;476,4674949646;499,833333333;4,67472591565508;;;;;;;;;;;
2016-09-17 21:00:00;495,775848388672;517,666666667;4,22874789664791;"September";12;1024,4;94;11,1;17;7,2;10,8;310;0;21
2016-09-17 22:00:00;628,41162109375;628,666666667;0,0405692852465255;;;;;;;;;;;
2016-09-17 23:00:00;615,660469055176;571,333333333;7,75854184169223;;;;;;;;;;;
2016-09-18 00:00:00;521,556518554688;473,666666667;10,1104543042197;"September";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;0
2016-09-18 01:00:00;448,367568969727;430,833333333;4,06984192728978;;;;;;;;;;;
2016-09-18 02:00:00;391,041412353516;390,166666667;0,224197954681297;;;;;;;;;;;
2016-09-18 03:00:00;370,613525390625;418,5;11,4424073140681;"September";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3
2016-09-18 04:00:00;368,245970010757;412,666666667;10,7643045208901;;;;;;;;;;;
2016-09-18 05:00:00;297,196571350098;348;14,5986863936501;;;;;;;;;;;
2016-09-18 06:00:00;316,879150390625;311,5;1,72685405798555;"September";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6
2016-09-18 07:00:00;367,556476593018;359,833333333;2,14631123483782;;;;;;;;;;;
2016-09-18 08:00:00;434,747283935547;434,333333333;0,0953071226125575;;;;;;;;;;;
2016-09-18 09:00:00;500,851745605469;515;2,74723386301578;"September";15,2;1023,5;79;11,6;18;7,2;18;360;0;9
2016-09-18 10:00:00;512,289517402649;553;7,3617509217633;;;;;;;;;;;
2016-09-18 11:00:00;506,722242355347;582,333333333;12,9841598702398;;;;;;;;;;;
2016-09-18 12:00:00;540,469787597656;581,333333333;7,02927965631317;"September";18;1023,2;63;10,8;35;10,8;25,2;300;0;12
2016-09-18 13:00:00;510,735952377319;582;12,2446817221101;;;;;;;;;;;
2016-09-18 14:00:00;482,604331970215;572,166666667;15,6531898683483;;;;;;;;;;;
2016-09-18 15:00:00;456,043762207031;547,333333333;16,6789715820995;"September";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15
2016-09-18 16:00:00;421,374111175537;451,333333333;6,63793696251514;;;;;;;;;;;
2016-09-18 17:00:00;412,450824737549;378,166666667;9,06588578330152;;;;;;;;;;;
2016-09-18 18:00:00;436,328155517578;400,166666667;9,03660695973711;"September";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18
2016-09-18 19:00:00;467,909860610962;445,166666667;5,10891664783486;;;;;;;;;;;
2016-09-18 20:00:00;464,337665557861;453,833333333;2,31457926365091;;;;;;;;;;;
2016-09-18 21:00:00;472,226501464844;450,5;4,82275282238485;"September";14,2;1023,5;86;11,9;35;0;3,6;0;0;21
2016-09-18 22:00:00;604,106109619141;580,166666667;4,12630444449186;;;;;;;;;;;
2016-09-18 23:00:00;596,031951904297;527;13,0990421070772;;;;;;;;;;;
2016-09-19 00:00:00;524,765563964844;453,833333333;15,6295770764368;"September";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0
2016-09-19 01:00:00;453,913818359375;406,166666667;11,75555642815;;;;;;;;;;;
2016-09-19 02:00:00;392,33332824707;370,166666667;5,98829218731662;;;;;;;;;;;
2016-09-19 03:00:00;373,331817626953;391,166666667;4,5593989876519;"September";13,6;1023;96;13;22;3,6;3,6;160;0;3
2016-09-19 04:00:00;366,070264816284;402,333333333;9,01319018643227;;;;;;;;;;;
2016-09-19 05:00:00;293,867042541504;317,5;7,44345116803027;;;;;;;;;;;
2016-09-19 06:00:00;314,236938476562;304,166666667;3,31077429355116;"September";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6
2016-09-19 07:00:00;372,905544281006;350,333333333;6,44306687384225;;;;;;;;;;;
2016-09-19 08:00:00;437,458389282227;407,5;7,35175197109854;;;;;;;;;;;
2016-09-19 09:00:00;522,417297363281;476,166666667;9,71311810211736;"September";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9
2016-09-19 10:00:00;548,302286148071;529,166666667;3,61618005941278;;;;;;;;;;;
2016-09-19 11:00:00;539,732501983643;561,5;3,87666928163089;;;;;;;;;;;
2016-09-19 12:00:00;535,359741210938;581,833333333;7,98744063971742;"September";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12
2016-09-19 13:00:00;507,480735778809;579,166666667;12,3774269159396;;;;;;;;;;;
2016-09-19 14:00:00;499,716247558594;567,166666667;11,8925217352395;;;;;;;;;;;
2016-09-19 15:00:00;516,98681640625;564,5;8,4168615755093;"September";17;1022;86;14,6;40;14,4;21,6;340;0;15
2016-09-19 16:00:00;454,091945648193;485,833333333;6,53339026102814;;;;;;;;;;;
2016-09-19 17:00:00;393,001205444336;393;0,000306728838660941;;;;;;;;;;;
2016-09-19 18:00:00;462,489501953125;457,5;1,09060151980874;"September";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18
2016-09-19 19:00:00;497,181648254395;499,666666667;0,497335239346997;;;;;;;;;;;
2016-09-19 20:00:00;491,178470611572;473,666666667;3,69707331693735;;;;;;;;;;;
2016-09-19 21:00:00;486,20947265625;470;3,44882396941489;"September";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21
2016-09-19 22:00:00;606,762260437012;583,166666667;4,0461149648468;;;;;;;;;;;
2016-09-19 23:00:00;591,310745239258;527,833333333;12,0260331998038;;;;;;;;;;;
2016-09-20 00:00:00;481,389312744141;440,166666667;9,36523576155458;"September";14,2;1021;97;13,7;4,8;0;7,2;0;0;0
2016-09-20 01:00:00;405,699020385742;404,333333333;0,337762667619949;;;;;;;;;;;
2016-09-20 02:00:00;367,959144592285;379,666666667;3,0836318019415;;;;;;;;;;;
2016-09-20 03:00:00;369,940551757812;399,833333333;7,47631052318776;"September";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3
2016-09-20 04:00:00;367,061287641525;412,166666667;10,9434805561112;;;;;;;;;;;
2016-09-20 05:00:00;294,819427490234;330;10,6607795484138;;;;;;;;;;;
2016-09-20 06:00:00;314,647125244141;313,833333333;0,259307034883114;"September";13,5;1020;99;13,3;7;7,2;10,8;40;0;6
2016-09-20 07:00:00;369,401763916016;372,833333333;0,920403062222824;;;;;;;;;;;
2016-09-20 08:00:00;440,868782043457;469,833333333;6,16485660650518;;;;;;;;;;;
2016-09-20 09:00:00;498,589447021484;491,666666667;1,40802312294502;"September";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9
2016-09-20 10:00:00;516,897708892822;533,5;3,11195709600332;;;;;;;;;;;
2016-09-20 11:00:00;531,385181427002;541,833333333;1,92829626072061;;;;;;;;;;;
2016-09-20 12:00:00;526,623107910156;589,833333333;10,7166248244498;"September";17;1019,9;86;14,6;50;7,2;14,4;10;0;12
2016-09-20 13:00:00;498,240762710571;614,166666667;18,8753167907244;;;;;;;;;;;
2016-09-20 14:00:00;486,178997039795;608,666666667;20,1239325783907;;;;;;;;;;;
2016-09-20 15:00:00;488,192443847656;568;14,0506260831591;"September";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15
2016-09-20 16:00:00;419,72957611084;482,5;13,0094142775461;;;;;;;;;;;
2016-09-20 17:00:00;362,613815307617;412,333333333;12,0580884459393;;;;;;;;;;;
2016-09-20 18:00:00;460,859619140625;445,333333333;3,4864414238705;"September";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18
2016-09-20 19:00:00;502,620307922363;494,5;1,6421249590219;;;;;;;;;;;
2016-09-20 20:00:00;486,125017166138;507,666666667;4,24326648079741;;;;;;;;;;;
2016-09-20 21:00:00;477,403167724609;500,666666667;4,64650444920942;"September";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21
2016-09-20 22:00:00;586,747947692871;601;2,37138973496321;;;;;;;;;;;
2016-09-20 23:00:00;541,255672454834;536,333333333;0,917776094811125;;;;;;;;;;;
