"dt_posix";"puissance";"reality";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour"
2016-09-13 23:00:00;575,973247528076;550,666666667;;;;;;;;;;;;;
2016-09-14 00:00:00;529,782287597656;467,166666667;"September";"Wednesday";17,5;1005,5;97;17;9;12,964;24,076;110;3;8;0
2016-09-14 01:00:00;465,596130371094;405,833333333;;;;;;;;;;;;;
2016-09-14 02:00:00;423,017997741699;362,5;;;;;;;;;;;;;
2016-09-14 03:00:00;404,240661621094;396,666666667;"September";"Wednesday";16,2;1004;97;15,7;2,9;7,408;12,964;80;0;;3
2016-09-14 04:00:00;386,335195541382;407,833333333;;;;;;;;;;;;;
2016-09-14 05:00:00;321,249588012695;330,833333333;;;;;;;;;;;;;
2016-09-14 06:00:00;340,016967773438;317,166666667;"September";"Wednesday";15,5;1004,6;94;14,5;45;18;36;100;0;7;6
2016-09-14 07:00:00;402,509353637695;384,833333333;;;;;;;;;;;;;
2016-09-14 08:00:00;487,361236572266;458,833333333;;;;;;;;;;;;;
2016-09-14 09:00:00;524,791809082031;478,333333333;"September";"Wednesday";18;1005,9;82;14,9;29;28,8;46,8;130;0;;9
2016-09-14 10:00:00;547,709842681885;504;;;;;;;;;;;;;
2016-09-14 11:00:00;539,680545806885;492,333333333;;;;;;;;;;;;;
2016-09-14 12:00:00;578,470520019531;519,5;"September";"Wednesday";20,2;1007,2;65;13,4;7;32,4;54;140;0;7;12
2016-09-14 13:00:00;562,81639957428;543,333333333;;;;;;;;;;;;;
2016-09-14 14:00:00;585,405696392059;573;;;;;;;;;;;;;
2016-09-14 15:00:00;508,694641113281;539;"September";"Wednesday";20,4;1007,9;62;12,9;28;25,2;46,8;150;0;;15
2016-09-14 16:00:00;444,094665527344;438,833333333;;;;;;;;;;;;;
2016-09-14 17:00:00;399,496658325195;380,5;;;;;;;;;;;;;
2016-09-14 18:00:00;497,91259765625;426;"September";"Wednesday";18,6;1009,3;63;11,4;45;25,2;43,2;130;0;;18
2016-09-14 19:00:00;542,91662979126;480,5;;;;;;;;;;;;;
2016-09-14 20:00:00;544,488697052002;471,833333333;;;;;;;;;;;;;
2016-09-14 21:00:00;530,535705566406;477,166666667;"September";"Wednesday";13,8;1010,5;89;12;60;3,6;10,8;50;0;;21
2016-09-14 22:00:00;668,227752685547;607,166666667;;;;;;;;;;;;;
2016-09-14 23:00:00;665,643310546875;539,833333333;;;;;;;;;;;;;
2016-09-15 00:00:00;552,824401855469;445,333333333;"September";"Thursday";13,4;1010,4;89;11,6;60;10,8;14,4;40;0;8;0
2016-09-15 01:00:00;492,986557006836;393,166666667;;;;;;;;;;;;;
2016-09-15 02:00:00;439,345291137695;358,5;;;;;;;;;;;;;
2016-09-15 03:00:00;397,886444091797;383,833333333;"September";"Thursday";12,7;1009,8;94;11,8;60;7,2;7,2;100;0;7;3
2016-09-15 04:00:00;381,384969711304;396,833333333;;;;;;;;;;;;;
2016-09-15 05:00:00;312,671821594238;316;;;;;;;;;;;;;
2016-09-15 06:00:00;350,929870605469;294;"September";"Thursday";13,8;1010,1;92;12,5;4,6;7,2;18;20;;8;6
2016-09-15 07:00:00;410,683559417725;357,5;;;;;;;;;;;;;
2016-09-15 08:00:00;494,840255737305;459,166666667;;;;;;;;;;;;;
2016-09-15 09:00:00;580,351501464844;503;"September";"Thursday";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;8;9
2016-09-15 10:00:00;605,041297912598;525,5;;;;;;;;;;;;;
2016-09-15 11:00:00;620,407833099365;593,666666667;;;;;;;;;;;;;
2016-09-15 12:00:00;608,348937988281;615,5;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;8;12
2016-09-15 13:00:00;588,274452209473;625,333333333;;;;;;;;;;;;;
2016-09-15 14:00:00;581,72154045105;658;;;;;;;;;;;;;
2016-09-15 15:00:00;558,2392578125;613;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;8;15
2016-09-15 16:00:00;502,353240966797;522;;;;;;;;;;;;;
2016-09-15 17:00:00;449,790756225586;437;;;;;;;;;;;;;
2016-09-15 18:00:00;531,116333007812;485,5;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;8;18
2016-09-15 19:00:00;570,935878753662;557;;;;;;;;;;;;;
2016-09-15 20:00:00;567,170757293701;533,166666667;;;;;;;;;;;;;
2016-09-15 21:00:00;517,978576660156;497,666666667;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;8;21
2016-09-15 22:00:00;636,702285766602;616,5;;;;;;;;;;;;;
2016-09-15 23:00:00;580,044692993164;541,833333333;;;;;;;;;;;;;
2016-09-16 00:00:00;503,455291748047;442,5;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;8;0
2016-09-16 01:00:00;427,981163024902;412,5;;;;;;;;;;;;;
2016-09-16 02:00:00;390,326232910156;371,166666667;;;;;;;;;;;;;
2016-09-16 03:00:00;401,155578613281;412;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;8;3
2016-09-16 04:00:00;391,114275932312;407,166666667;;;;;;;;;;;;;
2016-09-16 05:00:00;340,417552947998;341,833333333;;;;;;;;;;;;;
2016-09-16 06:00:00;336,653167724609;328;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;8;6
2016-09-16 07:00:00;400,484916687012;425,666666667;;;;;;;;;;;;;
2016-09-16 08:00:00;472,192337036133;461,833333333;;;;;;;;;;;;;
2016-09-16 09:00:00;526,224548339844;499,166666667;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;6;9
2016-09-16 10:00:00;542,948884963989;506;;;;;;;;;;;;;
2016-09-16 11:00:00;554,611158370972;536,666666667;;;;;;;;;;;;;
2016-09-16 12:00:00;569,657348632812;524,833333333;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;7;12
2016-09-16 13:00:00;529,955661773682;564,5;;;;;;;;;;;;;
2016-09-16 14:00:00;492,60270690918;572,666666667;;;;;;;;;;;;;
2016-09-16 15:00:00;505,437774658203;520,833333333;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;8;15
2016-09-16 16:00:00;475,957651138306;442,166666667;;;;;;;;;;;;;
2016-09-16 17:00:00;480,864915847778;386,666666667;;;;;;;;;;;;;
2016-09-16 18:00:00;474,544311523438;447,833333333;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;;18
2016-09-16 19:00:00;511,919570922852;488,166666667;;;;;;;;;;;;;
2016-09-16 20:00:00;519,55810546875;493,5;;;;;;;;;;;;;
2016-09-16 21:00:00;543,688232421875;511,333333333;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;;21
2016-09-16 22:00:00;673,353408813477;616,5;;;;;;;;;;;;;
2016-09-16 23:00:00;690,074752807617;560,5;;;;;;;;;;;;;
2016-09-17 00:00:00;578,68115234375;461,333333333;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;;0
2016-09-17 01:00:00;491,020278930664;397,666666667;;;;;;;;;;;;;
2016-09-17 02:00:00;427,594573974609;363,333333333;;;;;;;;;;;;;
2016-09-17 03:00:00;395,77685546875;398,666666667;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;;3
2016-09-17 04:00:00;385,942113876343;398,666666667;;;;;;;;;;;;;
2016-09-17 05:00:00;328,557518005371;332,166666667;;;;;;;;;;;;;
2016-09-17 06:00:00;335,786010742188;316;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;8;6
2016-09-17 07:00:00;381,676239013672;369,166666667;;;;;;;;;;;;;
2016-09-17 08:00:00;469,901763916016;452,166666667;;;;;;;;;;;;;
2016-09-17 09:00:00;535,659484863281;515,166666667;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;7;9
2016-09-17 10:00:00;573,335426330566;510,833333333;;;;;;;;;;;;;
2016-09-17 11:00:00;573,002834320068;534,833333333;;;;;;;;;;;;;
2016-09-17 12:00:00;570,865966796875;524,5;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;7;12
2016-09-17 13:00:00;531,268939971924;567,333333333;;;;;;;;;;;;;
2016-09-17 14:00:00;497,14421081543;606,166666667;;;;;;;;;;;;;
2016-09-17 15:00:00;513,608093261719;556,666666667;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;;15
2016-09-17 16:00:00;476,979412078857;449;;;;;;;;;;;;;
2016-09-17 17:00:00;465,446559906006;401,666666667;;;;;;;;;;;;;
2016-09-17 18:00:00;484,433563232422;454;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;;18
2016-09-17 19:00:00;509,546253204346;489,666666667;;;;;;;;;;;;;
2016-09-17 20:00:00;518,501850128174;499,833333333;;;;;;;;;;;;;
2016-09-17 21:00:00;547,588073730469;517,666666667;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;;21
2016-09-17 22:00:00;690,886337280273;628,666666667;;;;;;;;;;;;;
2016-09-17 23:00:00;677,178146362305;571,333333333;;;;;;;;;;;;;
2016-09-18 00:00:00;559,835510253906;473,666666667;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;;0
2016-09-18 01:00:00;480,438499450684;430,833333333;;;;;;;;;;;;;
2016-09-18 02:00:00;406,950057983398;390,166666667;;;;;;;;;;;;;
2016-09-18 03:00:00;394,788238525391;418,5;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;;3
2016-09-18 04:00:00;389,450440406799;412,666666667;;;;;;;;;;;;;
2016-09-18 05:00:00;313,758399963379;348;;;;;;;;;;;;;
2016-09-18 06:00:00;332,520812988281;311,5;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;;6
2016-09-18 07:00:00;354,693628311157;359,833333333;;;;;;;;;;;;;
2016-09-18 08:00:00;426,418350219727;434,333333333;;;;;;;;;;;;;
2016-09-18 09:00:00;527,338256835938;515;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;;9
2016-09-18 10:00:00;595,819053649902;553;;;;;;;;;;;;;
2016-09-18 11:00:00;618,132484436035;582,333333333;;;;;;;;;;;;;
2016-09-18 12:00:00;576,653076171875;581,333333333;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;7;12
2016-09-18 13:00:00;519,357933044434;582;;;;;;;;;;;;;
2016-09-18 14:00:00;500,47428894043;572,166666667;;;;;;;;;;;;;
2016-09-18 15:00:00;497,487579345703;547,333333333;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;8;15
2016-09-18 16:00:00;459,626762390137;451,333333333;;;;;;;;;;;;;
2016-09-18 17:00:00;454,640739440918;378,166666667;;;;;;;;;;;;;
2016-09-18 18:00:00;475,932250976562;400,166666667;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;8;18
2016-09-18 19:00:00;507,444082260132;445,166666667;;;;;;;;;;;;;
2016-09-18 20:00:00;514,614433288574;453,833333333;;;;;;;;;;;;;
2016-09-18 21:00:00;531,627990722656;450,5;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;8;21
2016-09-18 22:00:00;674,437423706055;580,166666667;;;;;;;;;;;;;
2016-09-18 23:00:00;655,629455566406;527;;;;;;;;;;;;;
2016-09-19 00:00:00;520,049255371094;453,833333333;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;8;0
2016-09-19 01:00:00;449,723083496094;406,166666667;;;;;;;;;;;;;
2016-09-19 02:00:00;377,156402587891;370,166666667;;;;;;;;;;;;;
2016-09-19 03:00:00;389,897705078125;391,166666667;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;8;3
2016-09-19 04:00:00;381,728889465332;402,333333333;;;;;;;;;;;;;
2016-09-19 05:00:00;307,650436401367;317,5;;;;;;;;;;;;;
2016-09-19 06:00:00;321,221710205078;304,166666667;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;8;6
2016-09-19 07:00:00;380,915264129639;350,333333333;;;;;;;;;;;;;
2016-09-19 08:00:00;454,229446411133;407,5;;;;;;;;;;;;;
2016-09-19 09:00:00;527,685546875;476,166666667;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;8;9
2016-09-19 10:00:00;561,115982055664;529,166666667;;;;;;;;;;;;;
2016-09-19 11:00:00;555,953367233276;561,5;;;;;;;;;;;;;
2016-09-19 12:00:00;553,651184082031;581,833333333;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;8;12
2016-09-19 13:00:00;534,68670463562;579,166666667;;;;;;;;;;;;;
2016-09-19 14:00:00;516,623859405518;567,166666667;;;;;;;;;;;;;
2016-09-19 15:00:00;535,359619140625;564,5;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;8;15
2016-09-19 16:00:00;471,579051971436;485,833333333;;;;;;;;;;;;;
2016-09-19 17:00:00;400,786560058594;393;;;;;;;;;;;;;
2016-09-19 18:00:00;483,828643798828;457,5;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;8;18
2016-09-19 19:00:00;519,91134262085;499,666666667;;;;;;;;;;;;;
2016-09-19 20:00:00;517,731170654297;473,666666667;;;;;;;;;;;;;
2016-09-19 21:00:00;517,420776367188;470;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;8;21
2016-09-19 22:00:00;646,361740112305;583,166666667;;;;;;;;;;;;;
2016-09-19 23:00:00;624,717636108398;527,833333333;;;;;;;;;;;;;
2016-09-20 00:00:00;498,333465576172;440,166666667;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;8;0
2016-09-20 01:00:00;429,84895324707;404,333333333;;;;;;;;;;;;;
2016-09-20 02:00:00;368,623321533203;379,666666667;;;;;;;;;;;;;
2016-09-20 03:00:00;383,962005615234;399,833333333;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;7;3
2016-09-20 04:00:00;383,645508527756;412,166666667;;;;;;;;;;;;;
2016-09-20 05:00:00;309,808868408203;330;;;;;;;;;;;;;
2016-09-20 06:00:00;324,909088134766;313,833333333;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;8;6
2016-09-20 07:00:00;391,561569213867;372,833333333;;;;;;;;;;;;;
2016-09-20 08:00:00;468,392929077148;469,833333333;;;;;;;;;;;;;
2016-09-20 09:00:00;523,684875488281;491,666666667;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;8;9
2016-09-20 10:00:00;544,352239608765;533,5;;;;;;;;;;;;;
2016-09-20 11:00:00;561,456127166748;541,833333333;;;;;;;;;;;;;
2016-09-20 12:00:00;550,423950195312;589,833333333;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;8;12
2016-09-20 13:00:00;536,612226486206;614,166666667;;;;;;;;;;;;;
2016-09-20 14:00:00;523,522787094116;608,666666667;;;;;;;;;;;;;
2016-09-20 15:00:00;504,942993164062;568;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;7;15
2016-09-20 16:00:00;435,645843505859;482,5;;;;;;;;;;;;;
2016-09-20 17:00:00;379,211204528809;412,333333333;;;;;;;;;;;;;
2016-09-20 18:00:00;489,952606201172;445,333333333;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;8;18
2016-09-20 19:00:00;535,170955657959;494,5;;;;;;;;;;;;;
2016-09-20 20:00:00;516,887893676758;507,666666667;;;;;;;;;;;;;
2016-09-20 21:00:00;514,454650878906;500,666666667;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;8;21
2016-09-20 22:00:00;641,166343688965;601;;;;;;;;;;;;;
2016-09-20 23:00:00;591,363052368164;536,333333333;;;;;;;;;;;;;
