"dt_posix";"puissance";"reality";"mape";"Month";"rose_vt";"f_weekend";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"rr_3h";"nebul";"Hour";"f_evening"
2016-09-18 03:00:00;388,464660644531;418,5;7,17690307179659;"September";"West";1;10,1;1023,7;98;9,8;0,6;3,6;10,8;0;;3;0
2016-09-18 04:00:00;384,494923114777;412,666666667;6,82675530344119;;;;;;;;;;;;;;
2016-09-18 05:00:00;315,293167114258;348;9,39851519705235;;;;;;;;;;;;;;
2016-09-18 06:00:00;319,708343505859;311,5;2,63510224907203;"September";"North";1;10,4;1023,4;99;10,2;0,3;3,6;10,8;0;;6;0
2016-09-18 07:00:00;371,297492980957;359,833333333;3,18596377433099;;;;;;;;;;;;;;
2016-09-18 08:00:00;435,324203491211;434,333333333;0,228135876794715;;;;;;;;;;;;;;
2016-09-18 09:00:00;517,925964355469;515;0,568148418537621;"September";"North";1;15,2;1023,5;79;11,6;18;7,2;18;0;;9;0
2016-09-18 10:00:00;510,678621768951;553;7,65305212134694;;;;;;;;;;;;;;
2016-09-18 11:00:00;517,865855302662;582,333333333;11,0705457407628;;;;;;;;;;;;;;
2016-09-18 12:00:00;555,367980957031;581,333333333;4,46651703715316;"September";"West";1;18;1023,2;63;10,8;35;10,8;25,2;0;7;12;0
2016-09-18 13:00:00;513,901470184326;582;11,7007783188443;;;;;;;;;;;;;;
2016-09-18 14:00:00;513,929489135742;572,166666667;10,1783590208955;;;;;;;;;;;;;;
2016-09-18 15:00:00;483,076782226562;547,333333333;11,7399301656169;"September";"West";1;17,7;1023,2;62;10,3;50;10,8;25,2;0;8;15;0
2016-09-18 16:00:00;454,115116119385;451,333333333;0,616347737013331;;;;;;;;;;;;;;
2016-09-18 17:00:00;456,80295753479;378,166666667;20,7940830853382;;;;;;;;;;;;;;
2016-09-18 18:00:00;463,919891357422;400,166666667;15,9316679776015;"September";"North";1;15,7;1023,5;75;11,3;55;3,6;14,4;0;8;18;1
2016-09-18 19:00:00;504,716060638428;445,166666667;13,3768762197042;;;;;;;;;;;;;;
2016-09-18 20:00:00;500,109115600586;453,833333333;10,1966468456012;;;;;;;;;;;;;;
2016-09-18 21:00:00;485,96337890625;450,5;7,87200419672586;"September";"North";1;14,2;1023,5;86;11,9;35;0;3,6;0;8;21;1
2016-09-18 22:00:00;624,577209472656;580,166666667;7,65479048646322;;;;;;;;;;;;;;
2016-09-18 23:00:00;602,580467224121;527;14,3416446345581;;;;;;;;;;;;;;
2016-09-19 00:00:00;529,922180175781;453,833333333;16,765812745392;"September";"West";0;13,3;1023,3;93;12,2;14;3,6;7,2;0;8;0;0
2016-09-19 01:00:00;468,340343475342;406,166666667;15,3074296614585;;;;;;;;;;;;;;
2016-09-19 02:00:00;389,274917602539;370,166666667;5,16206688938006;;;;;;;;;;;;;;
2016-09-19 03:00:00;383,994384765625;391,166666667;1,83356162795967;"September";"South";0;13,6;1023;96;13;22;3,6;3,6;0;8;3;0
2016-09-19 04:00:00;374,673877716064;402,333333333;6,87476113097559;;;;;;;;;;;;;;
2016-09-19 05:00:00;302,100112915039;317,5;4,85035813699557;;;;;;;;;;;;;;
2016-09-19 06:00:00;318,881927490234;304,166666667;4,83789396927723;"September";"South";0;14,4;1022,9;95;13,6;16;7,2;10,8;0;8;6;0
2016-09-19 07:00:00;380,309150695801;350,333333333;8,55637032240609;;;;;;;;;;;;;;
2016-09-19 08:00:00;455,437240600586;407,5;11,7637400246837;;;;;;;;;;;;;;
2016-09-19 09:00:00;525,384948730469;476,166666667;10,3363560511238;"September";"South";0;15,7;1023,1;93;14,6;19;10,8;14,4;;8;9;0
2016-09-19 10:00:00;554,142810821533;529,166666667;4,71990125754662;;;;;;;;;;;;;;
2016-09-19 11:00:00;543,110530853271;561,5;3,27506129060169;;;;;;;;;;;;;;
2016-09-19 12:00:00;556,638732910156;581,833333333;4,33020918181465;"September";"West";0;16,2;1022,8;92;14,9;6;7,2;14,4;0;8;12;0
2016-09-19 13:00:00;542,910943031311;579,166666667;6,25998105939592;;;;;;;;;;;;;;
2016-09-19 14:00:00;530,686796188354;567,166666667;6,43194895303392;;;;;;;;;;;;;;
2016-09-19 15:00:00;531,299011230469;564,5;5,88148605306134;"September";"North";0;17;1022;86;14,6;40;14,4;21,6;0;8;15;0
2016-09-19 16:00:00;468,969745635986;485,833333333;3,47106436302406;;;;;;;;;;;;;;
2016-09-19 17:00:00;419,034049987793;393;6,62444020045623;;;;;;;;;;;;;;
2016-09-19 18:00:00;481,238403320312;457,5;5,18872203722678;"September";"North";0;15,2;1021,9;91;13,7;18;14,4;21,6;0;8;18;1
2016-09-19 19:00:00;523,802238464355;499,666666667;4,83033458252289;;;;;;;;;;;;;;
2016-09-19 20:00:00;530,587810516357;473,666666667;12,0171310026708;;;;;;;;;;;;;;
2016-09-19 21:00:00;520,430236816406;470;10,729837620512;"September";"West";0;14,3;1021,8;96;13,7;7;10,8;21,6;0;8;21;1
2016-09-19 22:00:00;639,529014587402;583,166666667;9,66487818011492;;;;;;;;;;;;;;
2016-09-19 23:00:00;663,654495239258;527,833333333;25,7318273267465;;;;;;;;;;;;;;
2016-09-20 00:00:00;451,67724609375;440,166666667;2,61505022947549;"September";"North";0;14,2;1021;97;13,7;4,8;0;7,2;0;8;0;0
2016-09-20 01:00:00;385,208595275879;404,333333333;4,72994346013277;;;;;;;;;;;;;;
2016-09-20 02:00:00;292,617004394531;379,666666667;22,9279180699892;;;;;;;;;;;;;;
2016-09-20 03:00:00;374,439208984375;399,833333333;6,35117741108282;"September";"East";0;13,3;1020,1;98;13;0,3;3,6;3,6;0;7;3;0
2016-09-20 04:00:00;368,032775402069;412,166666667;10,7077779049483;;;;;;;;;;;;;;
2016-09-20 05:00:00;295,503150939941;330;10,4535906242602;;;;;;;;;;;;;;
2016-09-20 06:00:00;313,337158203125;313,833333333;0,158101475265697;"September";"North";0;13,5;1020;99;13,3;7;7,2;10,8;0;8;6;0
2016-09-20 07:00:00;369,079330444336;372,833333333;1,00688499472528;;;;;;;;;;;;;;
2016-09-20 08:00:00;437,548896789551;469,833333333;6,87146574178193;;;;;;;;;;;;;;
2016-09-20 09:00:00;508,963684082031;491,666666667;3,51803744034295;"September";"North";0;14,5;1020,5;97;14;4,9;7,2;14,4;0;8;9;0
2016-09-20 10:00:00;528,516525268555;533,5;0,934109602895091;;;;;;;;;;;;;;
2016-09-20 11:00:00;538,195682525635;541,833333333;0,671359730673795;;;;;;;;;;;;;;
2016-09-20 12:00:00;543,934631347656;589,833333333;7,78163921763827;"September";"North";0;17;1019,9;86;14,6;50;7,2;14,4;0;8;12;0
2016-09-20 13:00:00;545,459711313248;614,166666667;11,1870212244855;;;;;;;;;;;;;;
2016-09-20 14:00:00;528,524144172668;608,666666667;13,1668985478019;;;;;;;;;;;;;;
2016-09-20 15:00:00;496,970855712891;568;12,5051310364629;"September";"North";0;18,1;1018,5;81;14,8;19;14,4;25,2;0;7;15;0
2016-09-20 16:00:00;415,304359436035;482,5;13,9265576298373;;;;;;;;;;;;;;
2016-09-20 17:00:00;344,92431640625;412,333333333;16,3481851883924;;;;;;;;;;;;;;
2016-09-20 18:00:00;468,358612060547;445,333333333;5,1703470196626;"September";"North";0;15,6;1018,6;91;14,1;12;14,4;21,6;0;8;18;1
2016-09-20 19:00:00;517,523151397705;494,5;4,65584456980891;;;;;;;;;;;;;;
2016-09-20 20:00:00;513,304256439209;507,666666667;1,11049043444621;;;;;;;;;;;;;;
2016-09-20 21:00:00;513,745239257812;500,666666667;2,61223154277039;"September";"North";0;14,3;1018,9;98;14;1,6;7,2;10,8;;8;21;1
2016-09-20 22:00:00;641,923431396484;601;6,80922319409058;;;;;;;;;;;;;;
2016-09-20 23:00:00;536,736249923706;536,333333333;0,075124286645046;;;;;;;;;;;;;;
