"dt_posix";"puissance";"reality";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour"
2016-09-15 01:00:00;499,772598266602;393,166666667;;;;;;;;;;;;;
2016-09-15 02:00:00;442,061180114746;358,5;;;;;;;;;;;;;
2016-09-15 03:00:00;394,193023681641;383,833333333;"September";"Thursday";12,7;1009,8;94;11,8;60;7,2;7,2;100;0;7;3
2016-09-15 04:00:00;377,105390548706;396,833333333;;;;;;;;;;;;;
2016-09-15 05:00:00;311,618446350098;316;;;;;;;;;;;;;
2016-09-15 06:00:00;357,382080078125;294;"September";"Thursday";13,8;1010,1;92;12,5;4,6;7,2;18;20;;8;6
2016-09-15 07:00:00;417,717025756836;357,5;;;;;;;;;;;;;
2016-09-15 08:00:00;500,012588500977;459,166666667;;;;;;;;;;;;;
2016-09-15 09:00:00;579,927978515625;503;"September";"Thursday";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;8;9
2016-09-15 10:00:00;601,344116210938;525,5;;;;;;;;;;;;;
2016-09-15 11:00:00;619,914028167725;593,666666667;;;;;;;;;;;;;
2016-09-15 12:00:00;618,889709472656;615,5;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;8;12
2016-09-15 13:00:00;600,45096206665;625,333333333;;;;;;;;;;;;;
2016-09-15 14:00:00;591,198314666748;658;;;;;;;;;;;;;
2016-09-15 15:00:00;568,328186035156;613;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;8;15
2016-09-15 16:00:00;510,936088562012;522;;;;;;;;;;;;;
2016-09-15 17:00:00;454,45174407959;437;;;;;;;;;;;;;
2016-09-15 18:00:00;536,052368164062;485,5;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;8;18
2016-09-15 19:00:00;576,749549865723;557;;;;;;;;;;;;;
2016-09-15 20:00:00;574,476558685303;533,166666667;;;;;;;;;;;;;
2016-09-15 21:00:00;528,475952148438;497,666666667;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;8;21
2016-09-15 22:00:00;653,997894287109;616,5;;;;;;;;;;;;;
2016-09-15 23:00:00;585,469966888428;541,833333333;;;;;;;;;;;;;
2016-09-16 00:00:00;507,061950683594;442,5;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;8;0
2016-09-16 01:00:00;437,220909118652;412,5;;;;;;;;;;;;;
2016-09-16 02:00:00;395,047477722168;371,166666667;;;;;;;;;;;;;
2016-09-16 03:00:00;406,506408691406;412;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;8;3
2016-09-16 04:00:00;395,349601745605;407,166666667;;;;;;;;;;;;;
2016-09-16 05:00:00;349,304382324219;341,833333333;;;;;;;;;;;;;
2016-09-16 06:00:00;333,977996826172;328;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;8;6
2016-09-16 07:00:00;399,998916625977;425,666666667;;;;;;;;;;;;;
2016-09-16 08:00:00;471,601959228516;461,833333333;;;;;;;;;;;;;
2016-09-16 09:00:00;533,34130859375;499,166666667;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;6;9
2016-09-16 10:00:00;547,896103858948;506;;;;;;;;;;;;;
2016-09-16 11:00:00;570,397891998291;536,666666667;;;;;;;;;;;;;
2016-09-16 12:00:00;579,142272949219;524,833333333;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;7;12
2016-09-16 13:00:00;541,070762634277;564,5;;;;;;;;;;;;;
2016-09-16 14:00:00;501,966079711914;572,666666667;;;;;;;;;;;;;
2016-09-16 15:00:00;512,893737792969;520,833333333;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;8;15
2016-09-16 16:00:00;485,608968734741;442,166666667;;;;;;;;;;;;;
2016-09-16 17:00:00;489,022066116333;386,666666667;;;;;;;;;;;;;
2016-09-16 18:00:00;470,651580810547;447,833333333;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;;18
2016-09-16 19:00:00;511,765552520752;488,166666667;;;;;;;;;;;;;
2016-09-16 20:00:00;517,444355010986;493,5;;;;;;;;;;;;;
2016-09-16 21:00:00;544,876770019531;511,333333333;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;;21
2016-09-16 22:00:00;680,093963623047;616,5;;;;;;;;;;;;;
2016-09-16 23:00:00;695,489715576172;560,5;;;;;;;;;;;;;
2016-09-17 00:00:00;598,393737792969;461,333333333;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;;0
2016-09-17 01:00:00;510,271141052246;397,666666667;;;;;;;;;;;;;
2016-09-17 02:00:00;444,926284790039;363,333333333;;;;;;;;;;;;;
2016-09-17 03:00:00;400,090881347656;398,666666667;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;;3
2016-09-17 04:00:00;390,030028343201;398,666666667;;;;;;;;;;;;;
2016-09-17 05:00:00;337,758068084717;332,166666667;;;;;;;;;;;;;
2016-09-17 06:00:00;346,718627929688;316;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;8;6
2016-09-17 07:00:00;393,000633239746;369,166666667;;;;;;;;;;;;;
2016-09-17 08:00:00;478,687057495117;452,166666667;;;;;;;;;;;;;
2016-09-17 09:00:00;540,617858886719;515,166666667;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;7;9
2016-09-17 10:00:00;576,47957611084;510,833333333;;;;;;;;;;;;;
2016-09-17 11:00:00;572,412281036377;534,833333333;;;;;;;;;;;;;
2016-09-17 12:00:00;577,498229980469;524,5;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;7;12
2016-09-17 13:00:00;537,597118377686;567,333333333;;;;;;;;;;;;;
2016-09-17 14:00:00;502,051139831543;606,166666667;;;;;;;;;;;;;
2016-09-17 15:00:00;515,2216796875;556,666666667;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;;15
2016-09-17 16:00:00;478,875988006592;449;;;;;;;;;;;;;
2016-09-17 17:00:00;464,71732711792;401,666666667;;;;;;;;;;;;;
2016-09-17 18:00:00;471,32470703125;454;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;;18
2016-09-17 19:00:00;501,778882980347;489,666666667;;;;;;;;;;;;;
2016-09-17 20:00:00;502,153705596924;499,833333333;;;;;;;;;;;;;
2016-09-17 21:00:00;549,961853027344;517,666666667;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;;21
2016-09-17 22:00:00;696,921112060547;628,666666667;;;;;;;;;;;;;
2016-09-17 23:00:00;683,400573730469;571,333333333;;;;;;;;;;;;;
2016-09-18 00:00:00;563,166809082031;473,666666667;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;;0
2016-09-18 01:00:00;481,218055725098;430,833333333;;;;;;;;;;;;;
2016-09-18 02:00:00;415,371124267578;390,166666667;;;;;;;;;;;;;
2016-09-18 03:00:00;398,079284667969;418,5;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;;3
2016-09-18 04:00:00;392,480729103088;412,666666667;;;;;;;;;;;;;
2016-09-18 05:00:00;315,482452392578;348;;;;;;;;;;;;;
2016-09-18 06:00:00;333,778869628906;311,5;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;;6
2016-09-18 07:00:00;356,981206893921;359,833333333;;;;;;;;;;;;;
2016-09-18 08:00:00;432,616798400879;434,333333333;;;;;;;;;;;;;
2016-09-18 09:00:00;530,515991210938;515;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;;9
2016-09-18 10:00:00;600,316192626953;553;;;;;;;;;;;;;
2016-09-18 11:00:00;621,470565795898;582,333333333;;;;;;;;;;;;;
2016-09-18 12:00:00;585,992553710938;581,333333333;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;7;12
2016-09-18 13:00:00;532,009662628174;582;;;;;;;;;;;;;
2016-09-18 14:00:00;507,669532775879;572,166666667;;;;;;;;;;;;;
2016-09-18 15:00:00;495,293731689453;547,333333333;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;8;15
2016-09-18 16:00:00;456,566261291504;451,333333333;;;;;;;;;;;;;
2016-09-18 17:00:00;449,987865447998;378,166666667;;;;;;;;;;;;;
2016-09-18 18:00:00;474,314788818359;400,166666667;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;8;18
2016-09-18 19:00:00;509,53670501709;445,166666667;;;;;;;;;;;;;
2016-09-18 20:00:00;518,420780181885;453,833333333;;;;;;;;;;;;;
2016-09-18 21:00:00;554,689392089844;450,5;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;8;21
2016-09-18 22:00:00;699,823715209961;580,166666667;;;;;;;;;;;;;
2016-09-18 23:00:00;677,890586853027;527;;;;;;;;;;;;;
2016-09-19 00:00:00;522,132873535156;453,833333333;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;8;0
2016-09-19 01:00:00;450,940849304199;406,166666667;;;;;;;;;;;;;
2016-09-19 02:00:00;374,556793212891;370,166666667;;;;;;;;;;;;;
2016-09-19 03:00:00;389,648162841797;391,166666667;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;8;3
2016-09-19 04:00:00;381,205616950989;402,333333333;;;;;;;;;;;;;
2016-09-19 05:00:00;309,381790161133;317,5;;;;;;;;;;;;;
2016-09-19 06:00:00;320,383361816406;304,166666667;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;8;6
2016-09-19 07:00:00;379,241153717041;350,333333333;;;;;;;;;;;;;
2016-09-19 08:00:00;456,946319580078;407,5;;;;;;;;;;;;;
2016-09-19 09:00:00;532,150329589844;476,166666667;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;8;9
2016-09-19 10:00:00;563,088541030884;529,166666667;;;;;;;;;;;;;
2016-09-19 11:00:00;560,45344543457;561,5;;;;;;;;;;;;;
2016-09-19 12:00:00;567,121215820312;581,833333333;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;8;12
2016-09-19 13:00:00;548,256183624268;579,166666667;;;;;;;;;;;;;
2016-09-19 14:00:00;529,237197875977;567,166666667;;;;;;;;;;;;;
2016-09-19 15:00:00;548,266662597656;564,5;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;8;15
2016-09-19 16:00:00;482,994132995605;485,833333333;;;;;;;;;;;;;
2016-09-19 17:00:00;408,908142089844;393;;;;;;;;;;;;;
2016-09-19 18:00:00;483,834716796875;457,5;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;8;18
2016-09-19 19:00:00;522,721843719482;499,666666667;;;;;;;;;;;;;
2016-09-19 20:00:00;519,23380279541;473,666666667;;;;;;;;;;;;;
2016-09-19 21:00:00;525,57666015625;470;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;8;21
2016-09-19 22:00:00;658,021896362305;583,166666667;;;;;;;;;;;;;
2016-09-19 23:00:00;628,476913452148;527,833333333;;;;;;;;;;;;;
2016-09-20 00:00:00;498,6064453125;440,166666667;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;8;0
2016-09-20 01:00:00;431,706695556641;404,333333333;;;;;;;;;;;;;
2016-09-20 02:00:00;371,279846191406;379,666666667;;;;;;;;;;;;;
2016-09-20 03:00:00;389,810668945312;399,833333333;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;7;3
2016-09-20 04:00:00;388,229990959167;412,166666667;;;;;;;;;;;;;
2016-09-20 05:00:00;316,405128479004;330;;;;;;;;;;;;;
2016-09-20 06:00:00;329,811065673828;313,833333333;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;8;6
2016-09-20 07:00:00;395,985389709473;372,833333333;;;;;;;;;;;;;
2016-09-20 08:00:00;478,282440185547;469,833333333;;;;;;;;;;;;;
2016-09-20 09:00:00;527,199279785156;491,666666667;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;8;9
2016-09-20 10:00:00;546,511655807495;533,5;;;;;;;;;;;;;
2016-09-20 11:00:00;565,730346679688;541,833333333;;;;;;;;;;;;;
2016-09-20 12:00:00;558,833129882812;589,833333333;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;8;12
2016-09-20 13:00:00;546,526491165161;614,166666667;;;;;;;;;;;;;
2016-09-20 14:00:00;523,547161102295;608,666666667;;;;;;;;;;;;;
2016-09-20 15:00:00;510,603302001953;568;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;7;15
2016-09-20 16:00:00;439,345245361328;482,5;;;;;;;;;;;;;
2016-09-20 17:00:00;383,433090209961;412,333333333;;;;;;;;;;;;;
2016-09-20 18:00:00;481,096984863281;445,333333333;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;8;18
2016-09-20 19:00:00;524,152854919434;494,5;;;;;;;;;;;;;
2016-09-20 20:00:00;507,901472091675;507,666666667;;;;;;;;;;;;;
2016-09-20 21:00:00;519,023193359375;500,666666667;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;8;21
2016-09-20 22:00:00;645,524948120117;601;;;;;;;;;;;;;
2016-09-20 23:00:00;598,716041564941;536,333333333;;;;;;;;;;;;;
