"dt_posix";"puissance";"reality";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"nebul";"Hour"
2016-09-17 12:00:00;538,892395019531;524,5;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;7;12
2016-09-17 13:00:00;505,438732147217;567,333333333;;;;;;;;;;;;;
2016-09-17 14:00:00;468,857666015625;606,166666667;;;;;;;;;;;;;
2016-09-17 15:00:00;483,275573730469;556,666666667;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;;15
2016-09-17 16:00:00;450,593524932861;449;;;;;;;;;;;;;
2016-09-17 17:00:00;441,416954040527;401,666666667;;;;;;;;;;;;;
2016-09-17 18:00:00;448,066009521484;454;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;;18
2016-09-17 19:00:00;476,623941421509;489,666666667;;;;;;;;;;;;;
2016-09-17 20:00:00;474,333150863647;499,833333333;;;;;;;;;;;;;
2016-09-17 21:00:00;512,664428710938;517,666666667;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;;21
2016-09-17 22:00:00;647,682113647461;628,666666667;;;;;;;;;;;;;
2016-09-17 23:00:00;630,371948242188;571,333333333;;;;;;;;;;;;;
2016-09-18 00:00:00;523,001159667969;473,666666667;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;;0
2016-09-18 01:00:00;446,989181518555;430,833333333;;;;;;;;;;;;;
2016-09-18 02:00:00;381,856567382812;390,166666667;;;;;;;;;;;;;
2016-09-18 03:00:00;375,883666992188;418,5;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;;3
2016-09-18 04:00:00;369,815939903259;412,666666667;;;;;;;;;;;;;
2016-09-18 05:00:00;298,634124755859;348;;;;;;;;;;;;;
2016-09-18 06:00:00;319,069976806641;311,5;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;;6
2016-09-18 07:00:00;338,548484802246;359,833333333;;;;;;;;;;;;;
2016-09-18 08:00:00;410,779144287109;434,333333333;;;;;;;;;;;;;
2016-09-18 09:00:00;502,889892578125;515;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;;9
2016-09-18 10:00:00;569,015602111816;553;;;;;;;;;;;;;
2016-09-18 11:00:00;594,774200439453;582,333333333;;;;;;;;;;;;;
2016-09-18 12:00:00;546,810852050781;581,333333333;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;7;12
2016-09-18 13:00:00;495,474159240723;582;;;;;;;;;;;;;
2016-09-18 14:00:00;472,985801696777;572,166666667;;;;;;;;;;;;;
2016-09-18 15:00:00;480,087310791016;547,333333333;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;8;15
2016-09-18 16:00:00;446,438812255859;451,333333333;;;;;;;;;;;;;
2016-09-18 17:00:00;443,836978912354;378,166666667;;;;;;;;;;;;;
2016-09-18 18:00:00;438,152557373047;400,166666667;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;8;18
2016-09-18 19:00:00;466,763465881348;445,166666667;;;;;;;;;;;;;
2016-09-18 20:00:00;473,776092529297;453,833333333;;;;;;;;;;;;;
2016-09-18 21:00:00;479,669128417969;450,5;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;8;21
2016-09-18 22:00:00;614,967254638672;580,166666667;;;;;;;;;;;;;
2016-09-18 23:00:00;594,962661743164;527;;;;;;;;;;;;;
2016-09-19 00:00:00;502,600891113281;453,833333333;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;8;0
2016-09-19 01:00:00;436,188133239746;406,166666667;;;;;;;;;;;;;
2016-09-19 02:00:00;367,918441772461;370,166666667;;;;;;;;;;;;;
2016-09-19 03:00:00;369,663360595703;391,166666667;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;8;3
2016-09-19 04:00:00;362,4186668396;402,333333333;;;;;;;;;;;;;
2016-09-19 05:00:00;293,158714294434;317,5;;;;;;;;;;;;;
2016-09-19 06:00:00;305,234039306641;304,166666667;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;8;6
2016-09-19 07:00:00;358,544090270996;350,333333333;;;;;;;;;;;;;
2016-09-19 08:00:00;433,939544677734;407,5;;;;;;;;;;;;;
2016-09-19 09:00:00;503,160308837891;476,166666667;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;8;9
2016-09-19 10:00:00;533,461568832397;529,166666667;;;;;;;;;;;;;
2016-09-19 11:00:00;531,565229415894;561,5;;;;;;;;;;;;;
2016-09-19 12:00:00;532,036193847656;581,833333333;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;8;12
2016-09-19 13:00:00;512,728219985962;579,166666667;;;;;;;;;;;;;
2016-09-19 14:00:00;498,454479217529;567,166666667;;;;;;;;;;;;;
2016-09-19 15:00:00;507,37451171875;564,5;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;8;15
2016-09-19 16:00:00;448,833152770996;485,833333333;;;;;;;;;;;;;
2016-09-19 17:00:00;385,008186340332;393;;;;;;;;;;;;;
2016-09-19 18:00:00;457,608001708984;457,5;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;8;18
2016-09-19 19:00:00;494,283809661865;499,666666667;;;;;;;;;;;;;
2016-09-19 20:00:00;488,836685180664;473,666666667;;;;;;;;;;;;;
2016-09-19 21:00:00;491,63427734375;470;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;8;21
2016-09-19 22:00:00;613,158538818359;583,166666667;;;;;;;;;;;;;
2016-09-19 23:00:00;579,873924255371;527,833333333;;;;;;;;;;;;;
2016-09-20 00:00:00;472,718719482422;440,166666667;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;8;0
2016-09-20 01:00:00;405,838539123535;404,333333333;;;;;;;;;;;;;
2016-09-20 02:00:00;351,756690979004;379,666666667;;;;;;;;;;;;;
2016-09-20 03:00:00;371,383575439453;399,833333333;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;7;3
2016-09-20 04:00:00;369,689746499062;412,166666667;;;;;;;;;;;;;
2016-09-20 05:00:00;302,864654541016;330;;;;;;;;;;;;;
2016-09-20 06:00:00;312,440093994141;313,833333333;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;8;6
2016-09-20 07:00:00;375,376071929932;372,833333333;;;;;;;;;;;;;
2016-09-20 08:00:00;447,421524047852;469,833333333;;;;;;;;;;;;;
2016-09-20 09:00:00;497,292358398438;491,666666667;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;8;9
2016-09-20 10:00:00;516,120727539062;533,5;;;;;;;;;;;;;
2016-09-20 11:00:00;530,940464019775;541,833333333;;;;;;;;;;;;;
2016-09-20 12:00:00;520,544982910156;589,833333333;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;8;12
2016-09-20 13:00:00;510,421458244324;614,166666667;;;;;;;;;;;;;
2016-09-20 14:00:00;490,108417510986;608,666666667;;;;;;;;;;;;;
2016-09-20 15:00:00;491,030334472656;568;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;7;15
2016-09-20 16:00:00;424,296028137207;482,5;;;;;;;;;;;;;
2016-09-20 17:00:00;373,712455749512;412,333333333;;;;;;;;;;;;;
2016-09-20 18:00:00;463,4375;445,333333333;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;8;18
2016-09-20 19:00:00;505,200149536133;494,5;;;;;;;;;;;;;
2016-09-20 20:00:00;492,37265586853;507,666666667;;;;;;;;;;;;;
2016-09-20 21:00:00;488,366241455078;500,666666667;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;8;21
2016-09-20 22:00:00;605,645072937012;601;;;;;;;;;;;;;
2016-09-20 23:00:00;552,156955718994;536,333333333;;;;;;;;;;;;;
