"dt_posix";"puissance";"reality";"mape";"Month";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"vt_dir";"rr_3h";"Hour";"f_weekend"
2016-09-15 03:00:00;413,292755126953;383,833333333;7,67505561284726;"September";"Thursday";12,7;1009,8;94;11,8;60;7,2;7,2;100;0;3;0
2016-09-15 04:00:00;389,936113357544;396,833333333;1,73806467252293;;;;;;;;;;;;;
2016-09-15 05:00:00;314,774154663086;316;0,387925739529767;;;;;;;;;;;;;
2016-09-15 06:00:00;368,835723876953;294;25,4543278493038;"September";"Thursday";13,8;1010,1;92;12,5;4,6;7,2;18;20;;6;0
2016-09-15 07:00:00;422,838718414307;357,5;18,2765645914144;;;;;;;;;;;;;
2016-09-15 08:00:00;512,749114990234;459,166666667;11,6694987273747;;;;;;;;;;;;;
2016-09-15 09:00:00;596,301879882812;503;18,5490814876367;"September";"Thursday";14;1010,8;98;13,7;2,9;7,2;14,4;310;9;9;0
2016-09-15 10:00:00;607,553093910217;525,5;15,6142899924295;;;;;;;;;;;;;
2016-09-15 11:00:00;649,627784729004;593,666666667;9,42635340740694;;;;;;;;;;;;;
2016-09-15 12:00:00;625,100646972656;615,5;1,55981266818136;"September";"Thursday";16,4;1011,4;95;15,6;2;10,8;14,4;290;0;12;0
2016-09-15 13:00:00;613,552056312561;625,333333333;1,88399952352537;;;;;;;;;;;;;
2016-09-15 14:00:00;605,123815536499;658;8,03589429536489;;;;;;;;;;;;;
2016-09-15 15:00:00;555,331481933594;613;9,4075885915834;"September";"Thursday";16,3;1011,8;91;14,8;19;10,8;18;330;1;15;0
2016-09-15 16:00:00;520,912265777588;522;0,208378203527224;;;;;;;;;;;;;
2016-09-15 17:00:00;427,105209350586;437;2,264254153184;;;;;;;;;;;;;
2016-09-15 18:00:00;543,006225585938;485,5;11,8447426541581;"September";"Thursday";16,1;1012,8;94;15,1;18;7,2;10,8;300;;18;0
2016-09-15 19:00:00;588,522666931152;557;5,65936569679575;;;;;;;;;;;;;
2016-09-15 20:00:00;642,857734680176;533,166666667;20,5735044726053;;;;;;;;;;;;;
2016-09-15 21:00:00;547,653259277344;497,666666667;10,0441914153336;"September";"Thursday";16,2;1014;96;15,6;10;14,4;25,2;320;0;21;0
2016-09-15 22:00:00;670,776741027832;616,5;8,80401314320065;;;;;;;;;;;;;
2016-09-15 23:00:00;627,724617004395;541,833333333;15,8519748393935;;;;;;;;;;;;;
2016-09-16 00:00:00;501,38427734375;442,5;13,3071813206215;"September";"Friday";15,9;1014,7;95;15,1;16;18;28,8;310;0;0;0
2016-09-16 01:00:00;429,876762390137;412,5;4,21254845821496;;;;;;;;;;;;;
2016-09-16 02:00:00;376,426368713379;371,166666667;1,41707284590234;;;;;;;;;;;;;
2016-09-16 03:00:00;401,921661376953;412;2,44619869491429;"September";"Friday";15,2;1015,4;92;13,9;40;21,6;32,4;320;0;3;0
2016-09-16 04:00:00;371,27379989624;407,166666667;8,81527632518962;;;;;;;;;;;;;
2016-09-16 05:00:00;375,268655776978;341,833333333;9,78117672667289;;;;;;;;;;;;;
2016-09-16 06:00:00;332,167358398438;328;1,2705360970846;"September";"Friday";15,1;1016,8;92;13,8;15;18;36;320;;6;0
2016-09-16 07:00:00;406,119911193848;425,666666667;4,59203339227965;;;;;;;;;;;;;
2016-09-16 08:00:00;464,127899169922;461,833333333;0,496838506731912;;;;;;;;;;;;;
2016-09-16 09:00:00;544,192626953125;499,166666667;9,02022576683037;"September";"Friday";16,4;1019;76;12,2;13;28,8;39,6;350;;9;0
2016-09-16 10:00:00;563,17844581604;506;11,3000881059368;;;;;;;;;;;;;
2016-09-16 11:00:00;559,215147972107;536,666666667;4,20158036740863;;;;;;;;;;;;;
2016-09-16 12:00:00;570,225463867188;524,833333333;8,64886577342959;"September";"Friday";16,6;1020,4;68;10,7;16;25,2;46,8;340;0;12;0
2016-09-16 13:00:00;524,013740539551;564,5;7,17205659175363;;;;;;;;;;;;;
2016-09-16 14:00:00;496,651496887207;572,666666667;13,2738946064753;;;;;;;;;;;;;
2016-09-16 15:00:00;489,633758544922;520,833333333;5,99031835931484;"September";"Friday";16,7;1021,1;70;11,2;19;28,8;50,4;330;0;15;0
2016-09-16 16:00:00;462,042888641357;442,166666667;4,49518778160778;;;;;;;;;;;;;
2016-09-16 17:00:00;462,546516418457;386,666666667;19,6240990736358;;;;;;;;;;;;;
2016-09-16 18:00:00;488,542999267578;447,833333333;9,0903608339282;"September";"Friday";14,5;1022,6;80;11,1;55;18;39,6;330;0;18;0
2016-09-16 19:00:00;542,217491149902;488,166666667;11,0722071320312;;;;;;;;;;;;;
2016-09-16 20:00:00;542,06575012207;493,5;9,84108411794738;;;;;;;;;;;;;
2016-09-16 21:00:00;542,410095214844;511,333333333;6,07759358836976;"September";"Friday";13,3;1024,3;87;11,2;45;14,4;21,6;330;0;21;0
2016-09-16 22:00:00;683,143096923828;616,5;10,8099102877256;;;;;;;;;;;;;
2016-09-16 23:00:00;710,787368774414;560,5;26,8130898794673;;;;;;;;;;;;;
2016-09-17 00:00:00;577,983764648438;461,333333333;25,2854981175264;"September";"Saturday";12,2;1024,3;94;11,3;19;7,2;14,4;320;;0;1
2016-09-17 01:00:00;502,768531799316;397,666666667;26,4296391782636;;;;;;;;;;;;;
2016-09-17 02:00:00;415,942245483398;363,333333333;14,4795171056275;;;;;;;;;;;;;
2016-09-17 03:00:00;386,699279785156;398,666666667;3,00185289678104;"September";"Saturday";12,6;1024,5;95;11,8;19;10,8;18;310;0;3;1
2016-09-17 04:00:00;369,976970672607;398,666666667;7,19641203872122;;;;;;;;;;;;;
2016-09-17 05:00:00;316,881828308105;332,166666667;4,60155695701331;;;;;;;;;;;;;
2016-09-17 06:00:00;326,908905029297;316;3,45218513585344;"September";"Saturday";12,3;1024,7;96;11,7;18;3,6;18;350;0;6;1
2016-09-17 07:00:00;367,494346618652;369,166666667;0,45299865869422;;;;;;;;;;;;;
2016-09-17 08:00:00;458,378753662109;452,166666667;1,37384894841978;;;;;;;;;;;;;
2016-09-17 09:00:00;526,100280761719;515,166666667;2,12234502000227;"September";"Saturday";15,9;1025,3;79;12,3;35;18;28,8;340;0;9;1
2016-09-17 10:00:00;556,354082107544;510,833333333;8,9110764322167;;;;;;;;;;;;;
2016-09-17 11:00:00;554,826658248901;534,833333333;3,73823463681778;;;;;;;;;;;;;
2016-09-17 12:00:00;579,634948730469;524,5;10,511906335647;"September";"Saturday";17,3;1025;67;11,1;25;18;28,8;340;0;12;1
2016-09-17 13:00:00;538,418468475342;567,333333333;5,09662717820362;;;;;;;;;;;;;
2016-09-17 14:00:00;510,170707702637;606,166666667;15,8365618307908;;;;;;;;;;;;;
2016-09-17 15:00:00;492,015319824219;556,666666667;11,6140144028879;"September";"Saturday";16,2;1024,1;71;10,9;40;18;32,4;330;0;15;1
2016-09-17 16:00:00;461,262971878052;449;2,73117413765073;;;;;;;;;;;;;
2016-09-17 17:00:00;459,948913574219;401,666666667;14,5101029644408;;;;;;;;;;;;;
2016-09-17 18:00:00;469,381011962891;454;3,387888097553;"September";"Saturday";14,5;1024,2;82;11,5;55;7,2;21,6;340;0;18;1
2016-09-17 19:00:00;503,595699310303;489,666666667;2,84459482163919;;;;;;;;;;;;;
2016-09-17 20:00:00;505,652805328369;499,833333333;1,16428249323902;;;;;;;;;;;;;
2016-09-17 21:00:00;542,306640625;517,666666667;4,75981467314569;"September";"Saturday";12;1024,4;94;11,1;17;7,2;10,8;310;0;21;1
2016-09-17 22:00:00;688,895217895508;628,666666667;9,58036339795481;;;;;;;;;;;;;
2016-09-17 23:00:00;669,14875793457;571,333333333;17,1205527307399;;;;;;;;;;;;;
2016-09-18 00:00:00;555,942504882812;473,666666667;17,3699869561762;"September";"Sunday";9,8;1024,2;97;9,3;6;7,2;7,2;310;0;0;1
2016-09-18 01:00:00;476,026161193848;430,833333333;10,4896312249631;;;;;;;;;;;;;
2016-09-18 02:00:00;388,043685913086;390,166666667;0,544121508905322;;;;;;;;;;;;;
2016-09-18 03:00:00;391,963287353516;418,5;6,34091102663904;"September";"Sunday";10,1;1023,7;98;9,8;0,6;3,6;10,8;300;0;3;1
2016-09-18 04:00:00;387,687191963196;412,666666667;6,05318450010922;;;;;;;;;;;;;
2016-09-18 05:00:00;304,311424255371;348;12,5541884323646;;;;;;;;;;;;;
2016-09-18 06:00:00;341,994842529297;311,5;9,78967657441312;"September";"Sunday";10,4;1023,4;99;10,2;0,3;3,6;10,8;340;0;6;1
2016-09-18 07:00:00;367,343276977539;359,833333333;2,08706168908181;;;;;;;;;;;;;
2016-09-18 08:00:00;445,262733459473;434,333333333;2,51636227010308;;;;;;;;;;;;;
2016-09-18 09:00:00;536,451049804688;515;4,16525238925971;"September";"Sunday";15,2;1023,5;79;11,6;18;7,2;18;360;0;9;1
2016-09-18 10:00:00;596,671092987061;553;7,89712350579757;;;;;;;;;;;;;
2016-09-18 11:00:00;613,180908203125;582,333333333;5,2972366691716;;;;;;;;;;;;;
2016-09-18 12:00:00;582,850830078125;581,333333333;0,261037284138617;"September";"Sunday";18;1023,2;63;10,8;35;10,8;25,2;300;0;12;1
2016-09-18 13:00:00;525,082870483398;582;9,77957551831642;;;;;;;;;;;;;
2016-09-18 14:00:00;464,045104980469;572,166666667;18,8968648447075;;;;;;;;;;;;;
2016-09-18 15:00:00;455,536041259766;547,333333333;16,7717342399434;"September";"Sunday";17,7;1023,2;62;10,3;50;10,8;25,2;310;0;15;1
2016-09-18 16:00:00;412,949157714844;451,333333333;8,50461793608226;;;;;;;;;;;;;
2016-09-18 17:00:00;411,596752166748;378,166666667;8,84004023791588;;;;;;;;;;;;;
2016-09-18 18:00:00;447,397155761719;400,166666667;11,8027044801365;"September";"Sunday";15,7;1023,5;75;11,3;55;3,6;14,4;350;0;18;1
2016-09-18 19:00:00;505,417018890381;445,166666667;13,5343359543248;;;;;;;;;;;;;
2016-09-18 20:00:00;490,808784484863;453,833333333;8,14736345616389;;;;;;;;;;;;;
2016-09-18 21:00:00;542,103698730469;450,5;20,3337844018799;"September";"Sunday";14,2;1023,5;86;11,9;35;0;3,6;0;0;21;1
2016-09-18 22:00:00;688,678192138672;580,166666667;18,7035091304125;;;;;;;;;;;;;
2016-09-18 23:00:00;680,100250244141;527;29,0512808812411;;;;;;;;;;;;;
2016-09-19 00:00:00;516,242797851562;453,833333333;13,751626408801;"September";"Monday";13,3;1023,3;93;12,2;14;3,6;7,2;230;0;0;0
2016-09-19 01:00:00;440,074241638184;406,166666667;8,3481924426317;;;;;;;;;;;;;
2016-09-19 02:00:00;366,027542114258;370,166666667;1,1181786274845;;;;;;;;;;;;;
2016-09-19 03:00:00;366,186676025391;391,166666667;6,38602231996287;"September";"Monday";13,6;1023;96;13;22;3,6;3,6;160;0;3;0
2016-09-19 04:00:00;359,373129844666;402,333333333;10,6777639159163;;;;;;;;;;;;;
2016-09-19 05:00:00;271,34831237793;317,5;14,5359646053765;;;;;;;;;;;;;
2016-09-19 06:00:00;318,002136230469;304,166666667;4,54864752771076;"September";"Monday";14,4;1022,9;95;13,6;16;7,2;10,8;190;0;6;0
2016-09-19 07:00:00;384,182243347168;350,333333333;9,66191532279739;;;;;;;;;;;;;
2016-09-19 08:00:00;454,284744262695;407,5;11,4809188374712;;;;;;;;;;;;;
2016-09-19 09:00:00;539,825805664062;476,166666667;13,369087643756;"September";"Monday";15,7;1023,1;93;14,6;19;10,8;14,4;180;;9;0
2016-09-19 10:00:00;578,359008789062;529,166666667;9,29619063723431;;;;;;;;;;;;;
2016-09-19 11:00:00;582,493541717529;561,5;3,73883200668376;;;;;;;;;;;;;
2016-09-19 12:00:00;552,135620117188;581,833333333;5,10416153809732;"September";"Monday";16,2;1022,8;92;14,9;6;7,2;14,4;230;0;12;0
2016-09-19 13:00:00;529,019840240479;579,166666667;8,65844485061742;;;;;;;;;;;;;
2016-09-19 14:00:00;526,410196304321;567,166666667;7,18597773070609;;;;;;;;;;;;;
2016-09-19 15:00:00;555,744567871094;564,5;1,55100657730846;"September";"Monday";17;1022;86;14,6;40;14,4;21,6;340;0;15;0
2016-09-19 16:00:00;514,609600067139;485,833333333;5,9230737703242;;;;;;;;;;;;;
2016-09-19 17:00:00;434,698509216309;393;10,6103076886281;;;;;;;;;;;;;
2016-09-19 18:00:00;466,847106933594;457,5;2,04308348275273;"September";"Monday";15,2;1021,9;91;13,7;18;14,4;21,6;340;0;18;0
2016-09-19 19:00:00;510,398662567139;499,666666667;2,14783106740457;;;;;;;;;;;;;
2016-09-19 20:00:00;517,469223022461;473,666666667;9,24754884351093;;;;;;;;;;;;;
2016-09-19 21:00:00;536,629821777344;470;14,1765578249668;"September";"Monday";14,3;1021,8;96;13,7;7;10,8;21,6;310;0;21;0
2016-09-19 22:00:00;667,565078735352;583,166666667;14,4724341929071;;;;;;;;;;;;;
2016-09-19 23:00:00;529,586491107941;527,833333333;0,332142300273143;;;;;;;;;;;;;
2016-09-20 00:00:00;482,069976806641;440,166666667;9,51987356447002;"September";"Tuesday";14,2;1021;97;13,7;4,8;0;7,2;0;0;0;0
2016-09-20 01:00:00;412,811576843262;404,333333333;2,09684505612582;;;;;;;;;;;;;
2016-09-20 02:00:00;368,899047851562;379,666666667;2,83607168097315;;;;;;;;;;;;;
2016-09-20 03:00:00;381,8505859375;399,833333333;4,49756083255898;"September";"Tuesday";13,3;1020,1;98;13;0,3;3,6;3,6;60;0;3;0
2016-09-20 04:00:00;383,725671052933;412,166666667;6,90036286632696;;;;;;;;;;;;;
2016-09-20 05:00:00;295,194786071777;330;10,5470345237038;;;;;;;;;;;;;
2016-09-20 06:00:00;334,77099609375;313,833333333;6,67158664708622;"September";"Tuesday";13,5;1020;99;13,3;7;7,2;10,8;40;0;6;0
2016-09-20 07:00:00;394,488880157471;372,833333333;5,80837196901835;;;;;;;;;;;;;
2016-09-20 08:00:00;473,772430419922;469,833333333;0,838403069228383;;;;;;;;;;;;;
2016-09-20 09:00:00;541,916931152344;491,666666667;10,2203927766732;"September";"Tuesday";14,5;1020,5;97;14;4,9;7,2;14,4;10;0;9;0
2016-09-20 10:00:00;559,823125839233;533,5;4,93404420604187;;;;;;;;;;;;;
2016-09-20 11:00:00;566,247211456299;541,833333333;4,50579110242642;;;;;;;;;;;;;
2016-09-20 12:00:00;523,640625;589,833333333;11,2222732409784;"September";"Tuesday";17;1019,9;86;14,6;50;7,2;14,4;10;0;12;0
2016-09-20 13:00:00;484,020530700684;614,166666667;21,1906869958609;;;;;;;;;;;;;
2016-09-20 14:00:00;485,606880187988;608,666666667;20,2179276800018;;;;;;;;;;;;;
2016-09-20 15:00:00;511,360961914062;568;9,97166163484815;"September";"Tuesday";18,1;1018,5;81;14,8;19;14,4;25,2;360;0;15;0
2016-09-20 16:00:00;474,443523406982;482,5;1,66973608145442;;;;;;;;;;;;;
2016-09-20 17:00:00;359,12419128418;412,333333333;12,904399850169;;;;;;;;;;;;;
2016-09-20 18:00:00;482,530914306641;445,333333333;8,35275021863813;"September";"Tuesday";15,6;1018,6;91;14,1;12;14,4;21,6;350;0;18;0
2016-09-20 19:00:00;525,118766784668;494,5;6,19186385938685;;;;;;;;;;;;;
2016-09-20 20:00:00;535,536594390869;507,666666667;5,48980848138887;;;;;;;;;;;;;
2016-09-20 21:00:00;521,231140136719;500,666666667;4,10741813642577;"September";"Tuesday";14,3;1018,9;98;14;1,6;7,2;10,8;350;;21;0
2016-09-20 22:00:00;676,809112548828;601;12,6138290430662;;;;;;;;;;;;;
2016-09-20 23:00:00;502,675790786743;536,333333333;6,27548959843589;;;;;;;;;;;;;
