"dt_posix";"puissance";"reality";"mape";"Month";"rose_vt";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_raf";"rr_3h";"nebul";"Hour";"f_evening";"f_weekend"
2016-09-14 21:00:00;500,477600097656;477,166666667;4,88528119398672;"September";"East";"Wednesday";13,8;1010,5;89;12;60;10,8;0;;21;1;0
2016-09-14 22:00:00;623,714088439941;607,166666667;2,72535082727406;;;;;;;;;;;;;;
2016-09-14 23:00:00;634,980987548828;539,833333333;17,6253758967373;;;;;;;;;;;;;;
2016-09-15 00:00:00;510,146331787109;445,333333333;14,5538170181492;"September";"North";"Thursday";13,4;1010,4;89;11,6;60;14,4;0;8;0;0;0
2016-09-15 01:00:00;451,757305145264;393,166666667;14,9022395451159;;;;;;;;;;;;;;
2016-09-15 02:00:00;407,492065429688;358,5;13,6658480975418;;;;;;;;;;;;;;
2016-09-15 03:00:00;367,004028320312;383,833333333;4,38453452350033;"September";"East";"Thursday";12,7;1009,8;94;11,8;60;7,2;0;7;3;0;0
2016-09-15 04:00:00;344,731229782104;396,833333333;13,1294675054866;;;;;;;;;;;;;;
2016-09-15 05:00:00;300,890365600586;316;4,7815298732323;;;;;;;;;;;;;;
2016-09-15 06:00:00;304,506317138672;294;3,57357725805166;"September";"North";"Thursday";13,8;1010,1;92;12,5;4,6;18;;8;6;0;0
2016-09-15 07:00:00;356,495655059814;357,5;0,280935647604349;;;;;;;;;;;;;;
2016-09-15 08:00:00;439,026412963867;459,166666667;4,38626214949943;;;;;;;;;;;;;;
2016-09-15 09:00:00;515,326110839844;503;2,45051905364687;"September";"West";"Thursday";14;1010,8;98;13,7;2,9;14,4;9;8;9;0;0
2016-09-15 10:00:00;539,201736450195;525,5;2,60737135113136;;;;;;;;;;;;;;
2016-09-15 11:00:00;548,41833114624;593,666666667;7,62184203044374;;;;;;;;;;;;;;
2016-09-15 12:00:00;557,657897949219;615,5;9,39757953708875;"September";"West";"Thursday";16,4;1011,4;95;15,6;2;14,4;0;8;12;0;0
2016-09-15 13:00:00;543,461013793945;625,333333333;13,0925884124358;;;;;;;;;;;;;;
2016-09-15 14:00:00;533,943744659424;658;18,8535342462882;;;;;;;;;;;;;;
2016-09-15 15:00:00;501,374755859375;613;18,2096646232667;"September";"North";"Thursday";16,3;1011,8;91;14,8;19;18;1;8;15;0;0
2016-09-15 16:00:00;442,083793640137;522;15,3096180766022;;;;;;;;;;;;;;
2016-09-15 17:00:00;381,082313537598;437;12,795809259131;;;;;;;;;;;;;;
2016-09-15 18:00:00;471,189819335938;485,5;2,94751403997168;"September";"West";"Thursday";16,1;1012,8;94;15,1;18;10,8;;8;18;1;0
2016-09-15 19:00:00;497,74973487854;557;10,6373905065458;;;;;;;;;;;;;;
2016-09-15 20:00:00;492,189527511597;533,166666667;7,68561534642907;;;;;;;;;;;;;;
2016-09-15 21:00:00;497,403594970703;497,666666667;0,0528610240381877;"September";"North";"Thursday";16,2;1014;96;15,6;10;25,2;0;8;21;1;0
2016-09-15 22:00:00;614,820220947266;616,5;0,272470243752534;;;;;;;;;;;;;;
2016-09-15 23:00:00;579,790878295898;541,833333333;7,00539125738328;;;;;;;;;;;;;;
2016-09-16 00:00:00;446,759246826172;442,5;0,962541655632062;"September";"West";"Friday";15,9;1014,7;95;15,1;16;28,8;0;8;0;0;0
2016-09-16 01:00:00;385,843544006348;412,5;6,46217114997633;;;;;;;;;;;;;;
2016-09-16 02:00:00;349,749649047852;371,166666667;5,77018885113495;;;;;;;;;;;;;;
2016-09-16 03:00:00;370,1357421875;412;10,1612276243932;"September";"North";"Friday";15,2;1015,4;92;13,9;40;32,4;0;8;3;0;0
2016-09-16 04:00:00;351,003833770752;407,166666667;13,7935733678761;;;;;;;;;;;;;;
2016-09-16 05:00:00;313,980930328369;341,833333333;8,14794822174296;;;;;;;;;;;;;;
2016-09-16 06:00:00;308,275787353516;328;6,01347946539158;"September";"North";"Friday";15,1;1016,8;92;13,8;15;36;;8;6;0;0
2016-09-16 07:00:00;368,222961425781;425,666666667;13,4949973158592;;;;;;;;;;;;;;
2016-09-16 08:00:00;428,394882202148;461,833333333;7,24037195183162;;;;;;;;;;;;;;
2016-09-16 09:00:00;487,185150146484;499,166666667;2,40030381045228;"September";"North";"Friday";16,4;1019;76;12,2;13;39,6;;6;9;0;0
2016-09-16 10:00:00;503,193435668945;506;0,554656982421875;;;;;;;;;;;;;;
2016-09-16 11:00:00;511,388500213623;536,666666667;4,71021735155799;;;;;;;;;;;;;;
2016-09-16 12:00:00;524,901306152344;524,833333333;0,0129513152131632;"September";"North";"Friday";16,6;1020,4;68;10,7;16;46,8;0;7;12;0;0
2016-09-16 13:00:00;486,458312988281;564,5;13,8249224112876;;;;;;;;;;;;;;
2016-09-16 14:00:00;454,512245178223;572,666666667;20,6323203996581;;;;;;;;;;;;;;
2016-09-16 15:00:00;476,722564697266;520,833333333;8,46926757806643;"September";"North";"Friday";16,7;1021,1;70;11,2;19;50,4;0;8;15;0;0
2016-09-16 16:00:00;453,74990272522;442,166666667;2,61965383902246;;;;;;;;;;;;;;
2016-09-16 17:00:00;470,584374427795;386,666666667;21,7028554553594;;;;;;;;;;;;;;
2016-09-16 18:00:00;434,072265625;447,833333333;3,072810057613;"September";"North";"Friday";14,5;1022,6;80;11,1;55;39,6;0;;18;1;0
2016-09-16 19:00:00;481,174034118652;488,166666667;1,43242728883774;;;;;;;;;;;;;;
2016-09-16 20:00:00;486,69282913208;493,5;1,37936593068286;;;;;;;;;;;;;;
2016-09-16 21:00:00;487,813201904297;511,333333333;4,59976494694624;"September";"North";"Friday";13,3;1024,3;87;11,2;45;21,6;0;;21;1;0
2016-09-16 22:00:00;616,112915039062;616,5;0,0627875038017032;;;;;;;;;;;;;;
2016-09-16 23:00:00;639,698272705078;560,5;14,1299326860086;;;;;;;;;;;;;;
2016-09-17 00:00:00;535,441528320312;461,333333333;16,0639150984175;"September";"North";"Saturday";12,2;1024,3;94;11,3;19;14,4;;;0;0;1
2016-09-17 01:00:00;447,151931762695;397,666666667;12,4439057239699;;;;;;;;;;;;;;
2016-09-17 02:00:00;389,482223510742;363,333333333;7,19694225076134;;;;;;;;;;;;;;
2016-09-17 03:00:00;370,863586425781;398,666666667;6,97401678290858;"September";"West";"Saturday";12,6;1024,5;95;11,8;19;18;0;;3;0;1
2016-09-17 04:00:00;361,905513763428;398,666666667;9,22102497580473;;;;;;;;;;;;;;
2016-09-17 05:00:00;322,028163909912;332,166666667;3,0522336448804;;;;;;;;;;;;;;
2016-09-17 06:00:00;309,82861328125;316;1,95297048061709;"September";"North";"Saturday";12,3;1024,7;96;11,7;18;18;0;8;6;0;1
2016-09-17 07:00:00;352,866588592529;369,166666667;4,41537103597002;;;;;;;;;;;;;;
2016-09-17 08:00:00;427,293586730957;452,166666667;5,50086544843892;;;;;;;;;;;;;;
2016-09-17 09:00:00;492,941741943359;515,166666667;4,3141232074331;"September";"North";"Saturday";15,9;1025,3;79;12,3;35;28,8;0;7;9;0;1
2016-09-17 10:00:00;526,923179626465;510,833333333;3,14972521242585;;;;;;;;;;;;;;
2016-09-17 11:00:00;537,587188720703;534,833333333;0,514899729704855;;;;;;;;;;;;;;
2016-09-17 12:00:00;526,6318359375;524,5;0,406451084366063;"September";"North";"Saturday";17,3;1025;67;11,1;25;28,8;0;7;12;0;1
2016-09-17 13:00:00;487,480632781982;567,333333333;14,0750941041829;;;;;;;;;;;;;;
2016-09-17 14:00:00;461,863822937012;606,166666667;23,805803199875;;;;;;;;;;;;;;
2016-09-17 15:00:00;472,687377929688;556,666666667;15,0860997731609;"September";"North";"Saturday";16,2;1024,1;71;10,9;40;32,4;0;;15;0;1
2016-09-17 16:00:00;445,82460975647;449;0,70721386270162;;;;;;;;;;;;;;
2016-09-17 17:00:00;439,925498962402;401,666666667;9,525020488474;;;;;;;;;;;;;;
2016-09-17 18:00:00;448,290100097656;454;1,25768720315942;"September";"North";"Saturday";14,5;1024,2;82;11,5;55;21,6;0;;18;1;1
2016-09-17 19:00:00;484,266693115234;489,666666667;1,1027856130215;;;;;;;;;;;;;;
2016-09-17 20:00:00;488,277229309082;499,833333333;2,311991468608;;;;;;;;;;;;;;
2016-09-17 21:00:00;488,576080322266;517,666666667;5,61955949994506;"September";"West";"Saturday";12;1024,4;94;11,1;17;10,8;0;;21;1;1
2016-09-17 22:00:00;620,002578735352;628,666666667;1,37816881203242;;;;;;;;;;;;;;
2016-09-17 23:00:00;619,762008666992;571,333333333;8,47643092194056;;;;;;;;;;;;;;
2016-09-18 00:00:00;510,583862304688;473,666666667;7,79391885383424;"September";"West";"Sunday";9,8;1024,2;97;9,3;6;7,2;0;;0;0;1
2016-09-18 01:00:00;431,306480407715;430,833333333;0,109821371307209;;;;;;;;;;;;;;
2016-09-18 02:00:00;365,302047729492;390,166666667;6,37281989000083;;;;;;;;;;;;;;
2016-09-18 03:00:00;371,182342529297;418,5;11,3064892403114;"September";"West";"Sunday";10,1;1023,7;98;9,8;0,6;10,8;0;;3;0;1
2016-09-18 04:00:00;366,59805059433;412,666666667;11,1636387898141;;;;;;;;;;;;;;
2016-09-18 05:00:00;303,516860961914;348;12,7825112178408;;;;;;;;;;;;;;
2016-09-18 06:00:00;305,053680419922;311,5;2,06944448798656;"September";"North";"Sunday";10,4;1023,4;99;10,2;0,3;10,8;0;;6;0;1
2016-09-18 07:00:00;330,87558555603;359,833333333;8,04754454200923;;;;;;;;;;;;;;
2016-09-18 08:00:00;389,950897216797;434,333333333;10,2185194434928;;;;;;;;;;;;;;
2016-09-18 09:00:00;493,681793212891;515;4,13945762856493;"September";"North";"Sunday";15,2;1023,5;79;11,6;18;18;0;;9;0;1
2016-09-18 10:00:00;554,015071868896;553;0,183557299981281;;;;;;;;;;;;;;
2016-09-18 11:00:00;576,684425354004;582,333333333;0,970047162964975;;;;;;;;;;;;;;
2016-09-18 12:00:00;539,828979492188;581,333333333;7,13951040840075;"September";"West";"Sunday";18;1023,2;63;10,8;35;25,2;0;7;12;0;1
2016-09-18 13:00:00;489,518882751465;582;15,8902263313634;;;;;;;;;;;;;;
2016-09-18 14:00:00;455,899513244629;572,166666667;20,3205045305511;;;;;;;;;;;;;;
2016-09-18 15:00:00;466,599822998047;547,333333333;14,7503368456155;"September";"West";"Sunday";17,7;1023,2;62;10,3;50;25,2;0;8;15;0;1
2016-09-18 16:00:00;441,823631286621;451,333333333;2,10702408708698;;;;;;;;;;;;;;
2016-09-18 17:00:00;434,699348449707;378,166666667;14,9491445877454;;;;;;;;;;;;;;
2016-09-18 18:00:00;423,669860839844;400,166666667;5,87335131349208;"September";"North";"Sunday";15,7;1023,5;75;11,3;55;14,4;0;8;18;1;1
2016-09-18 19:00:00;460,479316711426;445,166666667;3,43975665542815;;;;;;;;;;;;;;
2016-09-18 20:00:00;468,526718139648;453,833333333;3,23761692397927;;;;;;;;;;;;;;
2016-09-18 21:00:00;470,675506591797;450,5;4,47846983169742;"September";"North";"Sunday";14,2;1023,5;86;11,9;35;3,6;0;8;21;1;1
2016-09-18 22:00:00;605,191879272461;580,166666667;4,31345233072909;;;;;;;;;;;;;;
2016-09-18 23:00:00;591,154365539551;527;12,173503897448;;;;;;;;;;;;;;
2016-09-19 00:00:00;506,189666748047;453,833333333;11,5364671498535;"September";"West";"Monday";13,3;1023,3;93;12,2;14;7,2;0;8;0;0;0
2016-09-19 01:00:00;443,143753051758;406,166666667;9,10391950383113;;;;;;;;;;;;;;
2016-09-19 02:00:00;383,508178710938;370,166666667;3,60419055666604;;;;;;;;;;;;;;
2016-09-19 03:00:00;366,161529541016;391,166666667;6,39245090565737;"September";"South";"Monday";13,6;1023;96;13;22;3,6;0;8;3;0;0
2016-09-19 04:00:00;360,351353645325;402,333333333;10,4346262686935;;;;;;;;;;;;;;
2016-09-19 05:00:00;295,581642150879;317,5;6,90341979499877;;;;;;;;;;;;;;
2016-09-19 06:00:00;302,323181152344;304,166666667;0,606077429475368;"September";"South";"Monday";14,4;1022,9;95;13,6;16;10,8;0;8;6;0;0
2016-09-19 07:00:00;350,845516204834;350,333333333;0,146198726498902;;;;;;;;;;;;;;
2016-09-19 08:00:00;427,968559265137;407,5;5,02295932886791;;;;;;;;;;;;;;
2016-09-19 09:00:00;491,608551025391;476,166666667;3,24295786315292;"September";"South";"Monday";15,7;1023,1;93;14,6;19;14,4;;8;9;0;0
2016-09-19 10:00:00;521,121770858765;529,166666667;1,52029527084666;;;;;;;;;;;;;;
2016-09-19 11:00:00;508,230449676514;561,5;9,48700807185865;;;;;;;;;;;;;;
2016-09-19 12:00:00;519,18994140625;581,833333333;10,7665526084422;"September";"West";"Monday";16,2;1022,8;92;14,9;6;14,4;0;8;12;0;0
2016-09-19 13:00:00;506,214241981506;579,166666667;12,5961021039629;;;;;;;;;;;;;;
2016-09-19 14:00:00;504,198334693909;567,166666667;11,1022624695365;;;;;;;;;;;;;;
2016-09-19 15:00:00;504,984497070312;564,5;10,5430474631864;"September";"North";"Monday";17;1022;86;14,6;40;21,6;0;8;15;0;0
2016-09-19 16:00:00;447,12361907959;485,833333333;7,9676941859561;;;;;;;;;;;;;;
2016-09-19 17:00:00;396,216331481934;393;0,818404957235011;;;;;;;;;;;;;;
2016-09-19 18:00:00;453,938751220703;457,5;0,778415033726093;"September";"North";"Monday";15,2;1021,9;91;13,7;18;21,6;0;8;18;1;0
2016-09-19 19:00:00;499,231014251709;499,666666667;0,0871886087973463;;;;;;;;;;;;;;
2016-09-19 20:00:00;497,676483154297;473,666666667;5,06892677423222;;;;;;;;;;;;;;
2016-09-19 21:00:00;486,601654052734;470;3,53226681973072;"September";"West";"Monday";14,3;1021,8;96;13,7;7;21,6;0;8;21;1;0
2016-09-19 22:00:00;601,866516113281;583,166666667;3,20660464926046;;;;;;;;;;;;;;
2016-09-19 23:00:00;616,496185302734;527,833333333;16,7975090564806;;;;;;;;;;;;;;
2016-09-20 00:00:00;441,795928955078;440,166666667;0,370146676579374;"September";"North";"Tuesday";14,2;1021;97;13,7;4,8;7,2;0;8;0;0;0
2016-09-20 01:00:00;378,394897460938;404,333333333;6,41511192219716;;;;;;;;;;;;;;
2016-09-20 02:00:00;338,282073974609;379,666666667;10,9002439049221;;;;;;;;;;;;;;
2016-09-20 03:00:00;363,895874023438;399,833333333;8,9881098731786;"September";"East";"Tuesday";13,3;1020,1;98;13;0,3;3,6;0;7;3;0;0
2016-09-20 04:00:00;361,287581920624;412,166666667;12,344298765791;;;;;;;;;;;;;;
2016-09-20 05:00:00;295,300064086914;330;10,5151320948745;;;;;;;;;;;;;;
2016-09-20 06:00:00;306,809509277344;313,833333333;2,23807457960606;"September";"North";"Tuesday";13,5;1020;99;13,3;7;10,8;0;8;6;0;0
2016-09-20 07:00:00;369,791049957275;372,833333333;0,815990176770849;;;;;;;;;;;;;;
2016-09-20 08:00:00;433,315353393555;469,833333333;7,77253918541423;;;;;;;;;;;;;;
2016-09-20 09:00:00;489,173248291016;491,666666667;0,507135940877837;"September";"North";"Tuesday";14,5;1020,5;97;14;4,9;14,4;0;8;9;0;0
2016-09-20 10:00:00;503,378874778748;533,5;5,64594662066587;;;;;;;;;;;;;;
2016-09-20 11:00:00;523,91979598999;541,833333333;3,30609732568825;;;;;;;;;;;;;;
2016-09-20 12:00:00;514,267211914062;589,833333333;12,8114362394428;"September";"North";"Tuesday";17;1019,9;86;14,6;50;14,4;0;8;12;0;0
2016-09-20 13:00:00;502,598583221436;614,166666667;18,1657666397021;;;;;;;;;;;;;;
2016-09-20 14:00:00;501,319973945618;608,666666667;17,6363679169754;;;;;;;;;;;;;;
2016-09-20 15:00:00;479,943450927734;568;15,5029135690608;"September";"North";"Tuesday";18,1;1018,5;81;14,8;19;25,2;0;7;15;0;0
2016-09-20 16:00:00;400,659805297852;482,5;16,961698383865;;;;;;;;;;;;;;
2016-09-20 17:00:00;337,358505249023;412,333333333;18,1830625911165;;;;;;;;;;;;;;
2016-09-20 18:00:00;463,762756347656;445,333333333;4,13834349131813;"September";"North";"Tuesday";15,6;1018,6;91;14,1;12;21,6;0;8;18;1;0
2016-09-20 19:00:00;511,283782958984;494,5;3,39409159939017;;;;;;;;;;;;;;
2016-09-20 20:00:00;505,807304382324;507,666666667;0,366256523573456;;;;;;;;;;;;;;
2016-09-20 21:00:00;495,239074707031;500,666666667;1,08407296137786;"September";"North";"Tuesday";14,3;1018,9;98;14;1,6;10,8;;8;21;1;0
2016-09-20 22:00:00;622,083908081055;601;3,50813778386933;;;;;;;;;;;;;;
2016-09-20 23:00:00;532,39217376709;536,333333333;0,734833977485267;;;;;;;;;;;;;;
