"dt_posix";"puissance";"reality";"mape";"Month";"rose_vt";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_raf";"rr_3h";"nebul";"Hour";"f_evening";"f_weekend"
2016-09-15 03:00:00;383,408447265625;383,833333333;0,110695458282767;"September";"East";"Thursday";12,7;1009,8;94;11,8;60;7,2;0;7;3;0;0
2016-09-15 04:00:00;359,128221511841;396,833333333;9,50149814897711;;;;;;;;;;;;;;
2016-09-15 05:00:00;316,934181213379;316;0,295626966259148;;;;;;;;;;;;;;
2016-09-15 06:00:00;321,610107421875;294;9,39119300063776;"September";"North";"Thursday";13,8;1010,1;92;12,5;4,6;18;;8;6;0;0
2016-09-15 07:00:00;375,433559417725;357,5;5,01638025670618;;;;;;;;;;;;;;
2016-09-15 08:00:00;459,508087158203;459,166666667;0,0743565498082457;;;;;;;;;;;;;;
2016-09-15 09:00:00;538,528442382812;503;7,06330862481362;"September";"West";"Thursday";14;1010,8;98;13,7;2,9;14,4;9;8;9;0;0
2016-09-15 10:00:00;564,45263671875;525,5;7,41249033658421;;;;;;;;;;;;;;
2016-09-15 11:00:00;574,426975250244;593,666666667;3,2408239331968;;;;;;;;;;;;;;
2016-09-15 12:00:00;583,368896484375;615,5;5,22032551025589;"September";"West";"Thursday";16,4;1011,4;95;15,6;2;14,4;0;8;12;0;0
2016-09-15 13:00:00;569,383743286133;625,333333333;8,94716258745689;;;;;;;;;;;;;;
2016-09-15 14:00:00;558,40877532959;658;15,1354444787857;;;;;;;;;;;;;;
2016-09-15 15:00:00;523,611999511719;613;14,582055544581;"September";"North";"Thursday";16,3;1011,8;91;14,8;19;18;1;8;15;0;0
2016-09-15 16:00:00;461,53959274292;522;11,5824534975249;;;;;;;;;;;;;;
2016-09-15 17:00:00;404,593788146973;437;7,41560911968589;;;;;;;;;;;;;;
2016-09-15 18:00:00;491,545166015625;485,5;1,24514233071576;"September";"West";"Thursday";16,1;1012,8;94;15,1;18;10,8;;8;18;1;0
2016-09-15 19:00:00;517,984767913818;557;7,00452999751915;;;;;;;;;;;;;;
2016-09-15 20:00:00;515,82511138916;533,166666667;3,25255803898011;;;;;;;;;;;;;;
2016-09-15 21:00:00;516,634704589844;497,666666667;3,81139409032104;"September";"North";"Thursday";16,2;1014;96;15,6;10;25,2;0;8;21;1;0
2016-09-15 22:00:00;638,954696655273;616,5;3,64228656208815;;;;;;;;;;;;;;
2016-09-15 23:00:00;602,200927734375;541,833333333;11,1413585483996;;;;;;;;;;;;;;
2016-09-16 00:00:00;460,845184326172;442,5;4,14580436749647;"September";"West";"Friday";15,9;1014,7;95;15,1;16;28,8;0;8;0;0;0
2016-09-16 01:00:00;401,06521987915;412,5;2,77206790808475;;;;;;;;;;;;;;
2016-09-16 02:00:00;362,218627929688;371,166666667;2,41078726644934;;;;;;;;;;;;;;
2016-09-16 03:00:00;385,824859619141;412;6,35318941282995;"September";"North";"Friday";15,2;1015,4;92;13,9;40;32,4;0;8;3;0;0
2016-09-16 04:00:00;366,08247756958;407,166666667;10,0902633886336;;;;;;;;;;;;;;
2016-09-16 05:00:00;327,587665557861;341,833333333;4,16743084597344;;;;;;;;;;;;;;
2016-09-16 06:00:00;321,562774658203;328;1,96256870176734;"September";"North";"Friday";15,1;1016,8;92;13,8;15;36;;8;6;0;0
2016-09-16 07:00:00;383,247436523438;425,666666667;9,96536338532403;;;;;;;;;;;;;;
2016-09-16 08:00:00;445,028228759766;461,833333333;3,63878121398336;;;;;;;;;;;;;;
2016-09-16 09:00:00;500,162139892578;499,166666667;0,199427023487969;"September";"North";"Friday";16,4;1019;76;12,2;13;39,6;;6;9;0;0
2016-09-16 10:00:00;515,166599273682;506;1,81158088412681;;;;;;;;;;;;;;
2016-09-16 11:00:00;526,36675453186;536,666666667;1,91923828604967;;;;;;;;;;;;;;
2016-09-16 12:00:00;545,504150390625;524,833333333;3,93854882012793;"September";"North";"Friday";16,6;1020,4;68;10,7;16;46,8;0;7;12;0;0
2016-09-16 13:00:00;506,299488067627;564,5;10,3100995451502;;;;;;;;;;;;;;
2016-09-16 14:00:00;474,210151672363;572,666666667;17,1926394053398;;;;;;;;;;;;;;
2016-09-16 15:00:00;489,143402099609;520,833333333;6,0844667968149;"September";"North";"Friday";16,7;1021,1;70;11,2;19;50,4;0;8;15;0;0
2016-09-16 16:00:00;465,543960571289;442,166666667;5,28698693651069;;;;;;;;;;;;;;
2016-09-16 17:00:00;482,877151966095;386,666666667;24,8820220600893;;;;;;;;;;;;;;
2016-09-16 18:00:00;447,921173095703;447,833333333;0,0196143869080474;"September";"North";"Friday";14,5;1022,6;80;11,1;55;39,6;0;;18;1;0
2016-09-16 19:00:00;497,733936309814;488,166666667;1,95983673119998;;;;;;;;;;;;;;
2016-09-16 20:00:00;501,966201782227;493,5;1,71554240774601;;;;;;;;;;;;;;
2016-09-16 21:00:00;505,251647949219;511,333333333;1,18937784559033;"September";"North";"Friday";13,3;1024,3;87;11,2;45;21,6;0;;21;1;0
2016-09-16 22:00:00;642,631820678711;616,5;4,23873814739837;;;;;;;;;;;;;;
2016-09-16 23:00:00;664,469787597656;560,5;18,5494714714819;;;;;;;;;;;;;;
2016-09-17 00:00:00;555,488220214844;461,333333333;20,4092962894318;"September";"North";"Saturday";12,2;1024,3;94;11,3;19;14,4;;;0;0;1
2016-09-17 01:00:00;463,741203308105;397,666666667;16,6155582500545;;;;;;;;;;;;;;
2016-09-17 02:00:00;404,556045532227;363,333333333;11,3457006053021;;;;;;;;;;;;;;
2016-09-17 03:00:00;382,633728027344;398,666666667;4,02164012700072;"September";"West";"Saturday";12,6;1024,5;95;11,8;19;18;0;;3;0;1
2016-09-17 04:00:00;372,104331970215;398,666666667;6,66279298413787;;;;;;;;;;;;;;
2016-09-17 05:00:00;333,97802734375;332,166666667;0,545316811865981;;;;;;;;;;;;;;
2016-09-17 06:00:00;321,364074707031;316;1,69749199589597;"September";"North";"Saturday";12,3;1024,7;96;11,7;18;18;0;8;6;0;1
2016-09-17 07:00:00;366,084671020508;369,166666667;0,834852093857179;;;;;;;;;;;;;;
2016-09-17 08:00:00;443,939910888672;452,166666667;1,81940783892121;;;;;;;;;;;;;;
2016-09-17 09:00:00;509,465911865234;515,166666667;1,10658456197255;"September";"North";"Saturday";15,9;1025,3;79;12,3;35;28,8;0;7;9;0;1
2016-09-17 10:00:00;543,798885345459;510,833333333;6,45328913784284;;;;;;;;;;;;;;
2016-09-17 11:00:00;558,930770874023;534,833333333;4,50559754584701;;;;;;;;;;;;;;
2016-09-17 12:00:00;546,477600097656;524,5;4,19020020927669;"September";"North";"Saturday";17,3;1025;67;11,1;25;28,8;0;7;12;0;1
2016-09-17 13:00:00;506,934375762939;567,333333333;10,6461147303342;;;;;;;;;;;;;;
2016-09-17 14:00:00;480,653594970703;606,166666667;20,7060332740546;;;;;;;;;;;;;;
2016-09-17 15:00:00;486,250610351562;556,666666667;12,6495909548614;"September";"North";"Saturday";16,2;1024,1;71;10,9;40;32,4;0;;15;0;1
2016-09-17 16:00:00;457,80714225769;449;1,96150161641212;;;;;;;;;;;;;;
2016-09-17 17:00:00;451,541736602783;401,666666667;12,4170298595208;;;;;;;;;;;;;;
2016-09-17 18:00:00;466,153930664062;454;2,67707723878029;"September";"North";"Saturday";14,5;1024,2;82;11,5;55;21,6;0;;18;1;1
2016-09-17 19:00:00;502,651859283447;489,666666667;2,6518432845007;;;;;;;;;;;;;;
2016-09-17 20:00:00;506,846950531006;499,833333333;1,40319116999211;;;;;;;;;;;;;;
2016-09-17 21:00:00;508,137817382812;517,666666667;1,84073070525074;"September";"West";"Saturday";12;1024,4;94;11,1;17;10,8;0;;21;1;1
2016-09-17 22:00:00;648,77197265625;628,666666667;3,19808684876554;;;;;;;;;;;;;;
2016-09-17 23:00:00;645,041091918945;571,333333333;12,9010079205347;;;;;;;;;;;;;;
2016-09-18 00:00:00;526,334350585938;473,666666667;11,1191450919565;"September";"West";"Sunday";9,8;1024,2;97;9,3;6;7,2;0;;0;0;1
2016-09-18 01:00:00;443,403144836426;430,833333333;2,9175577957684;;;;;;;;;;;;;;
2016-09-18 02:00:00;370,388137817383;390,166666667;5,06925130703126;;;;;;;;;;;;;;
2016-09-18 03:00:00;385,69677734375;418,5;7,83828498357228;"September";"West";"Sunday";10,1;1023,7;98;9,8;0,6;10,8;0;;3;0;1
2016-09-18 04:00:00;380,725462913513;412,666666667;7,74019477062868;;;;;;;;;;;;;;
2016-09-18 05:00:00;314,497703552246;348;9,62709668038905;;;;;;;;;;;;;;
2016-09-18 06:00:00;318,977569580078;311,5;2,40050387803471;"September";"North";"Sunday";10,4;1023,4;99;10,2;0,3;10,8;0;;6;0;1
2016-09-18 07:00:00;347,140268325806;359,833333333;3,52748448555982;;;;;;;;;;;;;;
2016-09-18 08:00:00;407,340675354004;434,333333333;6,21473322617424;;;;;;;;;;;;;;
2016-09-18 09:00:00;513,990112304688;515;0,196094698118932;"September";"North";"Sunday";15,2;1023,5;79;11,6;18;18;0;;9;0;1
2016-09-18 10:00:00;576,573303222656;553;4,26280347606804;;;;;;;;;;;;;;
2016-09-18 11:00:00;599,764251708984;582,333333333;2,9932887880929;;;;;;;;;;;;;;
2016-09-18 12:00:00;559,079772949219;581,333333333;3,82802070822145;"September";"West";"Sunday";18;1023,2;63;10,8;35;25,2;0;7;12;0;1
2016-09-18 13:00:00;506,44633102417;582;12,9817300645756;;;;;;;;;;;;;;
2016-09-18 14:00:00;477,86092376709;572,166666667;16,4822154791474;;;;;;;;;;;;;;
2016-09-18 15:00:00;488,971252441406;547,333333333;10,6629867646095;"September";"West";"Sunday";17,7;1023,2;62;10,3;50;25,2;0;8;15;0;1
2016-09-18 16:00:00;463,444997787476;451,333333333;2,68352979050618;;;;;;;;;;;;;;
2016-09-18 17:00:00;454,79615020752;378,166666667;20,2634156563557;;;;;;;;;;;;;;
2016-09-18 18:00:00;443,270202636719;400,166666667;10,7713959107912;"September";"North";"Sunday";15,7;1023,5;75;11,3;55;14,4;0;8;18;1;1
2016-09-18 19:00:00;479,49694442749;445,166666667;7,71178085221966;;;;;;;;;;;;;;
2016-09-18 20:00:00;491,31090927124;453,833333333;8,25800424640495;;;;;;;;;;;;;;
2016-09-18 21:00:00;491,576599121094;450,5;9,1180020246601;"September";"North";"Sunday";14,2;1023,5;86;11,9;35;3,6;0;8;21;1;1
2016-09-18 22:00:00;631,396514892578;580,166666667;8,83019504031291;;;;;;;;;;;;;;
2016-09-18 23:00:00;615,705604553223;527;16,832183027177;;;;;;;;;;;;;;
2016-09-19 00:00:00;515,317077636719;453,833333333;13,5476483959818;"September";"West";"Monday";13,3;1023,3;93;12,2;14;7,2;0;8;0;0;0
2016-09-19 01:00:00;450,095207214355;406,166666667;10,815397754777;;;;;;;;;;;;;;
2016-09-19 02:00:00;388,867950439453;370,166666667;5,0521252874659;;;;;;;;;;;;;;
2016-09-19 03:00:00;376,249542236328;391,166666667;3,81349580673008;"September";"South";"Monday";13,6;1023;96;13;22;3,6;0;8;3;0;0
2016-09-19 04:00:00;369,64864397049;402,333333333;8,12378360295051;;;;;;;;;;;;;;
2016-09-19 05:00:00;305,403625488281;317,5;3,80988173597441;;;;;;;;;;;;;;
2016-09-19 06:00:00;307,650848388672;304,166666667;1,14548440164429;"September";"South";"Monday";14,4;1022,9;95;13,6;16;10,8;0;8;6;0;0
2016-09-19 07:00:00;357,981857299805;350,333333333;2,18321331117373;;;;;;;;;;;;;;
2016-09-19 08:00:00;439,233535766602;407,5;7,78737074027032;;;;;;;;;;;;;;
2016-09-19 09:00:00;507,865875244141;476,166666667;6,65716665952784;"September";"South";"Monday";15,7;1023,1;93;14,6;19;14,4;;8;9;0;0
2016-09-19 10:00:00;538,535310745239;529,166666667;1,77045242423308;;;;;;;;;;;;;;
2016-09-19 11:00:00;524,31015586853;561,5;6,62330260578268;;;;;;;;;;;;;;
2016-09-19 12:00:00;539,970336914062;581,833333333;7,19501513932309;"September";"West";"Monday";16,2;1022,8;92;14,9;6;14,4;0;8;12;0;0
2016-09-19 13:00:00;527,707448959351;579,166666667;8,88504478404946;;;;;;;;;;;;;;
2016-09-19 14:00:00;524,533098220825;567,166666667;7,51693830963556;;;;;;;;;;;;;;
2016-09-19 15:00:00;517,279479980469;564,5;8,36501683251218;"September";"North";"Monday";17;1022;86;14,6;40;21,6;0;8;15;0;0
2016-09-19 16:00:00;457,110328674316;485,833333333;5,9121107359252;;;;;;;;;;;;;;
2016-09-19 17:00:00;405,140419006348;393;3,08916514156429;;;;;;;;;;;;;;
2016-09-19 18:00:00;465,027069091797;457,5;1,64526100367145;"September";"North";"Monday";15,2;1021,9;91;13,7;18;21,6;0;8;18;1;0
2016-09-19 19:00:00;509,608020782471;499,666666667;1,9895972212403;;;;;;;;;;;;;;
2016-09-19 20:00:00;510,155780792236;473,666666667;7,70354274283124;;;;;;;;;;;;;;
2016-09-19 21:00:00;502,895843505859;470;6,99911563954455;"September";"West";"Monday";14,3;1021,8;96;13,7;7;21,6;0;8;21;1;0
2016-09-19 22:00:00;623,385940551758;583,166666667;6,89670315256957;;;;;;;;;;;;;;
2016-09-19 23:00:00;636,851058959961;527,833333333;20,6538160329074;;;;;;;;;;;;;;
2016-09-20 00:00:00;448,456909179688;440,166666667;1,88343260416839;"September";"North";"Tuesday";14,2;1021;97;13,7;4,8;7,2;0;8;0;0;0
2016-09-20 01:00:00;384,09880065918;404,333333333;5,00441863326553;;;;;;;;;;;;;;
2016-09-20 02:00:00;341,784057617188;379,666666667;9,97786015358541;;;;;;;;;;;;;;
2016-09-20 03:00:00;372,208953857422;399,833333333;6,90897360790358;"September";"East";"Tuesday";13,3;1020,1;98;13;0,3;3,6;0;7;3;0;0
2016-09-20 04:00:00;368,160071372986;412,166666667;10,6768933183935;;;;;;;;;;;;;;
2016-09-20 05:00:00;304,122482299805;330;7,84167203036222;;;;;;;;;;;;;;
2016-09-20 06:00:00;312,662475585938;313,833333333;0,373082659712287;"September";"North";"Tuesday";13,5;1020;99;13,3;7;10,8;0;8;6;0;0
2016-09-20 07:00:00;378,516098022461;372,833333333;1,52421046655325;;;;;;;;;;;;;;
2016-09-20 08:00:00;443,554138183594;469,833333333;5,59330155716741;;;;;;;;;;;;;;
2016-09-20 09:00:00;503,802551269531;491,666666667;2,46831551237756;"September";"North";"Tuesday";14,5;1020,5;97;14;4,9;14,4;0;8;9;0;0
2016-09-20 10:00:00;519,034921646118;533,5;2,7113548929488;;;;;;;;;;;;;;
2016-09-20 11:00:00;539,347072601318;541,833333333;0,458860793297424;;;;;;;;;;;;;;
2016-09-20 12:00:00;531,366882324219;589,833333333;9,91236807157067;"September";"North";"Tuesday";17;1019,9;86;14,6;50;14,4;0;8;12;0;0
2016-09-20 13:00:00;518,513055801392;614,166666667;15,574536368883;;;;;;;;;;;;;;
2016-09-20 14:00:00;521,866690635681;608,666666667;14,260675142049;;;;;;;;;;;;;;
2016-09-20 15:00:00;490,986724853516;568;13,5586752018458;"September";"North";"Tuesday";18,1;1018,5;81;14,8;19;25,2;0;7;15;0;0
2016-09-20 16:00:00;409,348114013672;482,5;15,1610126396535;;;;;;;;;;;;;;
2016-09-20 17:00:00;344,869689941406;412,333333333;16,3614333205291;;;;;;;;;;;;;;
2016-09-20 18:00:00;475,169769287109;445,333333333;6,69979849269425;"September";"North";"Tuesday";15,6;1018,6;91;14,1;12;21,6;0;8;18;1;0
2016-09-20 19:00:00;523,629367828369;494,5;5,89067094608072;;;;;;;;;;;;;;
2016-09-20 20:00:00;518,335266113281;507,666666667;2,10149693623261;;;;;;;;;;;;;;
2016-09-20 21:00:00;502,391693115234;500,666666667;0,344545895119816;"September";"North";"Tuesday";14,3;1018,9;98;14;1,6;10,8;;8;21;1;0
2016-09-20 22:00:00;632,752777099609;601;5,28332397664049;;;;;;;;;;;;;;
2016-09-20 23:00:00;541,747444152832;536,333333333;1,00946752389721;;;;;;;;;;;;;;
