"dt_posix";"puissance";"reality";"mape";"Month";"rose_vt";"f_weekend";"temp";"pression";"hr";"p_ros";"visi";"vt_moy";"vt_raf";"rr_3h";"nebul";"Hour";"f_evening"
2016-09-15 09:00:00;568,019714355469;503;12,9263845637115;"September";"West";0;14;1010,8;98;13,7;2,9;7,2;14,4;9;8;9;0
2016-09-15 10:00:00;593,076173782349;525,5;12,8594050965459;;;;;;;;;;;;;;
2016-09-15 11:00:00;603,94161605835;593,666666667;1,73076070600964;;;;;;;;;;;;;;
2016-09-15 12:00:00;601,550903320312;615,5;2,26630327858448;"September";"West";0;16,4;1011,4;95;15,6;2;10,8;14,4;0;8;12;0
2016-09-15 13:00:00;586,393301963806;625,333333333;6,22708390765693;;;;;;;;;;;;;;
2016-09-15 14:00:00;570,328746795654;658;13,3238986632744;;;;;;;;;;;;;;
2016-09-15 15:00:00;546,582153320312;613;10,8348852658544;"September";"North";0;16,3;1011,8;91;14,8;19;10,8;18;1;8;15;0
2016-09-15 16:00:00;485,580875396729;522;6,97684379373017;;;;;;;;;;;;;;
2016-09-15 17:00:00;415,563598632812;437;4,90535500393307;;;;;;;;;;;;;;
2016-09-15 18:00:00;515,839904785156;485,5;6,24920798870366;"September";"West";0;16,1;1012,8;94;15,1;18;7,2;10,8;;8;18;1
2016-09-15 19:00:00;557,497623443604;557;0,0893399360149938;;;;;;;;;;;;;;
2016-09-15 20:00:00;556,337398529053;533,166666667;4,34587030860362;;;;;;;;;;;;;;
2016-09-15 21:00:00;507,66943359375;497,666666667;2,00993307302276;"September";"North";0;16,2;1014;96;15,6;10;14,4;25,2;0;8;21;1
2016-09-15 22:00:00;629,518692016602;616,5;2,11170997836197;;;;;;;;;;;;;;
2016-09-15 23:00:00;578,642456054688;541,833333333;6,79344005937436;;;;;;;;;;;;;;
2016-09-16 00:00:00;479,933807373047;442,5;8,45961748543432;"September";"West";0;15,9;1014,7;95;15,1;16;18;28,8;0;8;0;0
2016-09-16 01:00:00;415,09041595459;412,5;0,627979625355114;;;;;;;;;;;;;;
2016-09-16 02:00:00;368,761306762695;371,166666667;0,648053858366199;;;;;;;;;;;;;;
2016-09-16 03:00:00;394,039306640625;412;4,35939159208131;"September";"North";0;15,2;1015,4;92;13,9;40;21,6;32,4;0;8;3;0
2016-09-16 04:00:00;367,571592330933;407,166666667;9,72453729088047;;;;;;;;;;;;;;
2016-09-16 05:00:00;336,456539154053;341,833333333;1,57292857502267;;;;;;;;;;;;;;
2016-09-16 06:00:00;336,263305664062;328;2,51930050733613;"September";"North";0;15,1;1016,8;92;13,8;15;18;36;;8;6;0
2016-09-16 07:00:00;380,240104675293;425,666666667;10,6718626448719;;;;;;;;;;;;;;
2016-09-16 08:00:00;466,926223754883;461,833333333;1,10275505345792;;;;;;;;;;;;;;
2016-09-16 09:00:00;515,789428710938;499,166666667;3,33010257975153;"September";"North";0;16,4;1019;76;12,2;13;28,8;39,6;;6;9;0
2016-09-16 10:00:00;525,92461681366;506;3,93767130704737;;;;;;;;;;;;;;
2016-09-16 11:00:00;539,640707015991;536,666666667;0,554169009128461;;;;;;;;;;;;;;
2016-09-16 12:00:00;548,819519042969;524,833333333;4,57024815052092;"September";"North";0;16,6;1020,4;68;10,7;16;25,2;46,8;0;7;12;0
2016-09-16 13:00:00;499,99292755127;564,5;11,4272936135926;;;;;;;;;;;;;;
2016-09-16 14:00:00;453,922966003418;572,666666667;20,735221303291;;;;;;;;;;;;;;
2016-09-16 15:00:00;475,176910400391;520,833333333;8,76603320306662;"September";"North";0;16,7;1021,1;70;11,2;19;28,8;50,4;0;8;15;0
2016-09-16 16:00:00;455,213006973267;442,166666667;2,9505481280641;;;;;;;;;;;;;;
2016-09-16 17:00:00;466,804162025452;386,666666667;20,7252143168231;;;;;;;;;;;;;;
2016-09-16 18:00:00;461,362030029297;447,833333333;3,02092222470569;"September";"North";0;14,5;1022,6;80;11,1;55;18;39,6;0;;18;1
2016-09-16 19:00:00;503,337474822998;488,166666667;3,1077107864775;;;;;;;;;;;;;;
2016-09-16 20:00:00;507,869178771973;493,5;2,91168769442202;;;;;;;;;;;;;;
2016-09-16 21:00:00;526,714721679688;511,333333333;3,00809420078831;"September";"North";0;13,3;1024,3;87;11,2;45;14,4;21,6;0;;21;1
2016-09-16 22:00:00;656,89079284668;616,5;6,55162901000482;;;;;;;;;;;;;;
2016-09-16 23:00:00;679,103607177734;560,5;21,1603224224325;;;;;;;;;;;;;;
2016-09-17 00:00:00;548,436706542969;461,333333333;18,8807889906138;"September";"North";1;12,2;1024,3;94;11,3;19;7,2;14,4;;;0;0
2016-09-17 01:00:00;472,776382446289;397,666666667;18,8876066502664;;;;;;;;;;;;;;
2016-09-17 02:00:00;396,622085571289;363,333333333;9,16204190045494;;;;;;;;;;;;;;
2016-09-17 03:00:00;386,110015869141;398,666666667;3,14966157136678;"September";"West";1;12,6;1024,5;95;11,8;19;10,8;18;0;;3;0
2016-09-17 04:00:00;376,217112541199;398,666666667;5,63115906165113;;;;;;;;;;;;;;
2016-09-17 05:00:00;330,722831726074;332,166666667;0,434671833695238;;;;;;;;;;;;;;
2016-09-17 06:00:00;309,516937255859;316;2,05160213422172;"September";"North";1;12,3;1024,7;96;11,7;18;3,6;18;0;8;6;0
2016-09-17 07:00:00;369,882015228271;369,166666667;0,193773876642209;;;;;;;;;;;;;;
2016-09-17 08:00:00;439,539031982422;452,166666667;2,79269473304139;;;;;;;;;;;;;;
2016-09-17 09:00:00;508,062866210938;515,166666667;1,37893247286791;"September";"North";1;15,9;1025,3;79;12,3;35;18;28,8;0;7;9;0
2016-09-17 10:00:00;527,270114898682;510,833333333;3,21764076326768;;;;;;;;;;;;;;
2016-09-17 11:00:00;550,873046875;534,833333333;2,9990115690888;;;;;;;;;;;;;;
2016-09-17 12:00:00;553,137145996094;524,5;5,45989437485105;"September";"North";1;17,3;1025;67;11,1;25;18;28,8;0;7;12;0
2016-09-17 13:00:00;518,974082946777;567,333333333;8,52395717736506;;;;;;;;;;;;;;
2016-09-17 14:00:00;483,537101745605;606,166666667;20,230337902886;;;;;;;;;;;;;;
2016-09-17 15:00:00;472,64599609375;556,666666667;15,0935336359041;"September";"North";1;16,2;1024,1;71;10,9;40;18;32,4;0;;15;0
2016-09-17 16:00:00;449,466543197632;449;0,103907170964774;;;;;;;;;;;;;;
2016-09-17 17:00:00;445,839130401611;401,666666667;10,9972938758277;;;;;;;;;;;;;;
2016-09-17 18:00:00;451,659484863281;454;0,515531968440253;"September";"North";1;14,5;1024,2;82;11,5;55;7,2;21,6;0;;18;1
2016-09-17 19:00:00;481,940782546997;489,666666667;1,57778436759653;;;;;;;;;;;;;;
2016-09-17 20:00:00;490,728469848633;499,833333333;1,82157989017137;;;;;;;;;;;;;;
2016-09-17 21:00:00;515,523010253906;517,666666667;0,414099757841403;"September";"West";1;12;1024,4;94;11,1;17;7,2;10,8;0;;21;1
2016-09-17 22:00:00;661,35090637207;628,666666667;5,1989776837306;;;;;;;;;;;;;;
2016-09-17 23:00:00;649,044067382812;571,333333333;13,6016453996251;;;;;;;;;;;;;;
2016-09-18 00:00:00;564,9638671875;473,666666667;19,2745673160667;"September";"West";1;9,8;1024,2;97;9,3;6;7,2;7,2;0;;0;0
2016-09-18 01:00:00;479,018974304199;430,833333333;11,1842880397454;;;;;;;;;;;;;;
2016-09-18 02:00:00;404,25666809082;390,166666667;3,61127759687525;;;;;;;;;;;;;;
2016-09-18 03:00:00;399,910217285156;418,5;4,44200303819444;"September";"West";1;10,1;1023,7;98;9,8;0,6;3,6;10,8;0;;3;0
2016-09-18 04:00:00;394,745499134064;412,666666667;4,34277080765472;;;;;;;;;;;;;;
2016-09-18 05:00:00;319,512916564941;348;8,18594351582144;;;;;;;;;;;;;;
2016-09-18 06:00:00;321,033020019531;311,5;3,06035955683186;"September";"North";1;10,4;1023,4;99;10,2;0,3;3,6;10,8;0;;6;0
2016-09-18 07:00:00;373,655826568604;359,833333333;3,84135986168124;;;;;;;;;;;;;;
2016-09-18 08:00:00;446,800628662109;434,333333333;2,87044405121695;;;;;;;;;;;;;;
2016-09-18 09:00:00;521,176086425781;515;1,19924008267597;"September";"North";1;15,2;1023,5;79;11,6;18;7,2;18;0;;9;0
2016-09-18 10:00:00;519,444666266441;553;6,06787228454948;;;;;;;;;;;;;;
2016-09-18 11:00:00;511,228631973267;582,333333333;12,210309334821;;;;;;;;;;;;;;
2016-09-18 12:00:00;549,117797851562;581,333333333;5,54166321355321;"September";"West";1;18;1023,2;63;10,8;35;10,8;25,2;0;7;12;0
2016-09-18 13:00:00;510,84846496582;582;12,2253496622302;;;;;;;;;;;;;;
2016-09-18 14:00:00;507,665489196777;572,166666667;11,2731449117713;;;;;;;;;;;;;;
2016-09-18 15:00:00;504,581176757812;547,333333333;7,81099084809018;"September";"West";1;17,7;1023,2;62;10,3;50;10,8;25,2;0;8;15;0
2016-09-18 16:00:00;474,400327682495;451,333333333;5,11085546887271;;;;;;;;;;;;;;
2016-09-18 17:00:00;468,162712097168;378,166666667;23,7979846884324;;;;;;;;;;;;;;
2016-09-18 18:00:00;461,364562988281;400,166666667;15,2931019544932;"September";"North";1;15,7;1023,5;75;11,3;55;3,6;14,4;0;8;18;1
2016-09-18 19:00:00;496,937969207764;445,166666667;11,6296448987027;;;;;;;;;;;;;;
2016-09-18 20:00:00;487,94517326355;453,833333333;7,51638044742744;;;;;;;;;;;;;;
2016-09-18 21:00:00;503,163818359375;450,5;11,6900817667869;"September";"North";1;14,2;1023,5;86;11,9;35;0;3,6;0;8;21;1
2016-09-18 22:00:00;638,004516601562;580,166666667;9,96917838572755;;;;;;;;;;;;;;
2016-09-18 23:00:00;641,348999023438;527;21,6981022814872;;;;;;;;;;;;;;
2016-09-19 00:00:00;525,5029296875;453,833333333;15,7920520795929;"September";"West";0;13,3;1023,3;93;12,2;14;3,6;7,2;0;8;0;0
2016-09-19 01:00:00;468,511726379395;406,166666667;15,3496248778851;;;;;;;;;;;;;;
2016-09-19 02:00:00;390,407699584961;370,166666667;5,46808633532896;;;;;;;;;;;;;;
2016-09-19 03:00:00;385,177886962891;391,166666667;1,53100461118985;"September";"South";0;13,6;1023;96;13;22;3,6;3,6;0;8;3;0
2016-09-19 04:00:00;378,926084041595;402,333333333;5,81787472032078;;;;;;;;;;;;;;
2016-09-19 05:00:00;296,139686584473;317,5;6,72765776867003;;;;;;;;;;;;;;
2016-09-19 06:00:00;313,552673339844;304,166666667;3,08581041298634;"September";"South";0;14,4;1022,9;95;13,6;16;7,2;10,8;0;8;6;0
2016-09-19 07:00:00;372,102890014648;350,333333333;6,21395528496741;;;;;;;;;;;;;;
2016-09-19 08:00:00;448,340591430664;407,5;10,0222310259298;;;;;;;;;;;;;;
2016-09-19 09:00:00;521,930114746094;476,166666667;9,6108046368348;"September";"South";0;15,7;1023,1;93;14,6;19;10,8;14,4;;8;9;0
2016-09-19 10:00:00;549,333251953125;529,166666667;3,81100824304485;;;;;;;;;;;;;;
2016-09-19 11:00:00;533,241493225098;561,5;5,032681527142;;;;;;;;;;;;;;
2016-09-19 12:00:00;559,583923339844;581,833333333;3,82401775878013;"September";"West";0;16,2;1022,8;92;14,9;6;7,2;14,4;0;8;12;0
2016-09-19 13:00:00;545,084679603577;579,166666667;5,88465963684668;;;;;;;;;;;;;;
2016-09-19 14:00:00;498,457107543945;567,166666667;12,1145270272726;;;;;;;;;;;;;;
2016-09-19 15:00:00;513,766784667969;564,5;8,98728349548827;"September";"North";0;17;1022;86;14,6;40;14,4;21,6;0;8;15;0
2016-09-19 16:00:00;451,116569519043;485,833333333;7,14581759464443;;;;;;;;;;;;;;
2016-09-19 17:00:00;374,250122070312;393;4,77096130526399;;;;;;;;;;;;;;
2016-09-19 18:00:00;464,630828857422;457,5;1,55865111637637;"September";"North";0;15,2;1021,9;91;13,7;18;14,4;21,6;0;8;18;1
2016-09-19 19:00:00;510,115028381348;499,666666667;2,09106638712622;;;;;;;;;;;;;;
2016-09-19 20:00:00;510,076393127441;473,666666667;7,68678250395829;;;;;;;;;;;;;;
2016-09-19 21:00:00;509,604583740234;470;8,42650717877327;"September";"West";0;14,3;1021,8;96;13,7;7;10,8;21,6;0;8;21;1
2016-09-19 22:00:00;631,017105102539;583,166666667;8,20527666799287;;;;;;;;;;;;;;
2016-09-19 23:00:00;648,125396728516;527,833333333;22,7897815084796;;;;;;;;;;;;;;
2016-09-20 00:00:00;461,362060546875;440,166666667;4,81531099125913;"September";"North";0;14,2;1021;97;13,7;4,8;0;7,2;0;8;0;0
2016-09-20 01:00:00;403,575847625732;404,333333333;0,187341889678859;;;;;;;;;;;;;;
2016-09-20 02:00:00;343,436195373535;379,666666667;9,54270534506577;;;;;;;;;;;;;;
2016-09-20 03:00:00;379,135467529297;399,833333333;5,17662337733732;"September";"East";0;13,3;1020,1;98;13;0,3;3,6;3,6;0;7;3;0
2016-09-20 04:00:00;376,82794880867;412,166666667;8,57389030124579;;;;;;;;;;;;;;
2016-09-20 05:00:00;296,221450805664;330;10,2359239982836;;;;;;;;;;;;;;
2016-09-20 06:00:00;314,365447998047;313,833333333;0,169553265548844;"September";"North";0;13,5;1020;99;13,3;7;7,2;10,8;0;8;6;0
2016-09-20 07:00:00;372,052467346191;372,833333333;0,209441033565295;;;;;;;;;;;;;;
2016-09-20 08:00:00;437,68775177002;469,833333333;6,84191164874138;;;;;;;;;;;;;;
2016-09-20 09:00:00;516,089782714844;491,666666667;4,96741343345637;"September";"North";0;14,5;1020,5;97;14;4,9;7,2;14,4;0;8;9;0
2016-09-20 10:00:00;539,840343475342;533,5;1,18844301318497;;;;;;;;;;;;;;
2016-09-20 11:00:00;539,048574447632;541,833333333;0,513951193854799;;;;;;;;;;;;;;
2016-09-20 12:00:00;537,463012695312;589,833333333;8,87883367692294;"September";"North";0;17;1019,9;86;14,6;50;7,2;14,4;0;8;12;0
2016-09-20 13:00:00;526,929814338684;614,166666667;14,2041007861496;;;;;;;;;;;;;;
2016-09-20 14:00:00;478,131904602051;608,666666667;21,4460178638901;;;;;;;;;;;;;;
2016-09-20 15:00:00;499,636352539062;568;12,0358534262214;"September";"North";0;18,1;1018,5;81;14,8;19;14,4;25,2;0;7;15;0
2016-09-20 16:00:00;412,94970703125;482,5;14,4145684909326;;;;;;;;;;;;;;
2016-09-20 17:00:00;341,802871704102;412,333333333;17,1052049221396;;;;;;;;;;;;;;
2016-09-20 18:00:00;460,874542236328;445,333333333;3,48979241841462;"September";"North";0;15,6;1018,6;91;14,1;12;14,4;21,6;0;8;18;1
2016-09-20 19:00:00;512,492332458496;494,5;3,63848988038344;;;;;;;;;;;;;;
2016-09-20 20:00:00;501,553779602051;507,666666667;1,20411432664712;;;;;;;;;;;;;;
2016-09-20 21:00:00;529,013854980469;500,666666667;5,66188847805257;"September";"North";0;14,3;1018,9;98;14;1,6;7,2;10,8;;8;21;1
2016-09-20 22:00:00;661,363708496094;601;10,0438782855397;;;;;;;;;;;;;;
2016-09-20 23:00:00;542,131460189819;536,333333333;1,0810677793952;;;;;;;;;;;;;;
