"dt_posix";"puissance";"reality";"mape";"Month";"rose_vt";"Weekday";"temp";"pression";"hr";"p_ros";"visi";"vt_raf";"rr_3h";"nebul";"Hour";"f_evening";"f_weekend"
2016-09-16 23:00:00;657,406005859375;560,5;17,2892071113961;;;;;;;;;;;;;;
2016-09-17 00:00:00;555,557312011719;461,333333333;20,4242728349971;"September";"North";"Saturday";12,2;1024,3;94;11,3;19;14,4;;;0;0;1
2016-09-17 01:00:00;464,005859375;397,666666667;16,6821104881671;;;;;;;;;;;;;;
2016-09-17 02:00:00;405,58903503418;363,333333333;11,6300096425372;;;;;;;;;;;;;;
2016-09-17 03:00:00;382,879302978516;398,666666667;3,96004105898107;"September";"West";"Saturday";12,6;1024,5;95;11,8;19;18;0;;3;0;1
2016-09-17 04:00:00;372,090562820435;398,666666667;6,66624678424997;;;;;;;;;;;;;;
2016-09-17 05:00:00;315,645248413086;332,166666667;4,97383389480105;;;;;;;;;;;;;;
2016-09-17 06:00:00;319,855407714844;316;1,22006573254549;"September";"North";"Saturday";12,3;1024,7;96;11,7;18;18;0;8;6;0;1
2016-09-17 07:00:00;370,34593963623;369,166666667;0,319441887827374;;;;;;;;;;;;;;
2016-09-17 08:00:00;436,626708984375;452,166666667;3,43677648712427;;;;;;;;;;;;;;
2016-09-17 09:00:00;502,735137939453;515,166666667;2,41310813216541;"September";"North";"Saturday";15,9;1025,3;79;12,3;35;28,8;0;7;9;0;1
2016-09-17 10:00:00;547,477931976318;510,833333333;7,17349402479784;;;;;;;;;;;;;;
2016-09-17 11:00:00;550,667324066162;534,833333333;2,96054672480622;;;;;;;;;;;;;;
2016-09-17 12:00:00;549,652709960938;524,5;4,79555957310534;"September";"North";"Saturday";17,3;1025;67;11,1;25;28,8;0;7;12;0;1
2016-09-17 13:00:00;511,09912109375;567,333333333;9,91202330892181;;;;;;;;;;;;;;
2016-09-17 14:00:00;486,864574432373;606,166666667;19,6814009735322;;;;;;;;;;;;;;
2016-09-17 15:00:00;508,543823242188;556,666666667;8,64482217211682;"September";"North";"Saturday";16,2;1024,1;71;10,9;40;32,4;0;;15;0;1
2016-09-17 16:00:00;485,458309173584;449;8,11989068453986;;;;;;;;;;;;;;
2016-09-17 17:00:00;477,484771728516;401,666666667;18,8758767787849;;;;;;;;;;;;;;
2016-09-17 18:00:00;462,556427001953;454;1,884675551091;"September";"North";"Saturday";14,5;1024,2;82;11,5;55;21,6;0;;18;1;1
2016-09-17 19:00:00;506,612129211426;489,666666667;3,46061181982591;;;;;;;;;;;;;;
2016-09-17 20:00:00;495,683280944824;499,833333333;0,830287240049056;;;;;;;;;;;;;;
2016-09-17 21:00:00;526,221069335938;517,666666667;1,65249246663207;"September";"West";"Saturday";12;1024,4;94;11,1;17;10,8;0;;21;1;1
2016-09-17 22:00:00;661,691497802734;628,666666667;5,25315447545868;;;;;;;;;;;;;;
2016-09-17 23:00:00;683,570831298828;571,333333333;19,6448362834119;;;;;;;;;;;;;;
2016-09-18 00:00:00;524,514953613281;473,666666667;10,7350359492425;"September";"West";"Sunday";9,8;1024,2;97;9,3;6;7,2;0;;0;0;1
2016-09-18 01:00:00;439,548835754395;430,833333333;2,0229406007121;;;;;;;;;;;;;;
2016-09-18 02:00:00;371,910659790039;390,166666667;4,67902781980658;;;;;;;;;;;;;;
2016-09-18 03:00:00;380,681427001953;418,5;9,03669605688097;"September";"West";"Sunday";10,1;1023,7;98;9,8;0,6;10,8;0;;3;0;1
2016-09-18 04:00:00;369,873987197876;412,666666667;10,3697930862091;;;;;;;;;;;;;;
2016-09-18 05:00:00;310,805946350098;348;10,6879464511214;;;;;;;;;;;;;;
2016-09-18 06:00:00;322,149139404297;311,5;3,41866433524779;"September";"North";"Sunday";10,4;1023,4;99;10,2;0,3;10,8;0;;6;0;1
2016-09-18 07:00:00;349,066493988037;359,833333333;2,99217397266499;;;;;;;;;;;;;;
2016-09-18 08:00:00;412,18424987793;434,333333333;5,09955873870007;;;;;;;;;;;;;;
2016-09-18 09:00:00;507,760559082031;515;1,40571668310073;"September";"North";"Sunday";15,2;1023,5;79;11,6;18;18;0;;9;0;1
2016-09-18 10:00:00;564,435802459717;553;2,06795704515674;;;;;;;;;;;;;;
2016-09-18 11:00:00;572,888694763184;582,333333333;1,62186123122299;;;;;;;;;;;;;;
2016-09-18 12:00:00;551,092651367188;581,333333333;5,20195217302119;"September";"West";"Sunday";18;1023,2;63;10,8;35;25,2;0;7;12;0;1
2016-09-18 13:00:00;497,053005218506;582;14,5957035707035;;;;;;;;;;;;;;
2016-09-18 14:00:00;456,894569396973;572,166666667;20,1465943378899;;;;;;;;;;;;;;
2016-09-18 15:00:00;488,990264892578;547,333333333;10,6595131133601;"September";"West";"Sunday";17,7;1023,2;62;10,3;50;25,2;0;8;15;0;1
2016-09-18 16:00:00;448,082408905029;451,333333333;0,720293447852235;;;;;;;;;;;;;;
2016-09-18 17:00:00;434,563545227051;378,166666667;14,9132336430148;;;;;;;;;;;;;;
2016-09-18 18:00:00;453,211303710938;400,166666667;13,2556360792736;"September";"North";"Sunday";15,7;1023,5;75;11,3;55;14,4;0;8;18;1;1
2016-09-18 19:00:00;498,276676177979;445,166666667;11,9303652963546;;;;;;;;;;;;;;
2016-09-18 20:00:00;495,933433532715;453,833333333;9,2765553139359;;;;;;;;;;;;;;
2016-09-18 21:00:00;497,217193603516;450,5;10,3700762715906;"September";"North";"Sunday";14,2;1023,5;86;11,9;35;3,6;0;8;21;1;1
2016-09-18 22:00:00;634,113662719727;580,166666667;9,29853422338907;;;;;;;;;;;;;;
2016-09-18 23:00:00;626,110961914062;527;18,8066341392908;;;;;;;;;;;;;;
2016-09-19 00:00:00;509,720489501953;453,833333333;12,3144670221801;"September";"West";"Monday";13,3;1023,3;93;12,2;14;7,2;0;8;0;0;0
2016-09-19 01:00:00;428,567588806152;406,166666667;5,51520446593367;;;;;;;;;;;;;;
2016-09-19 02:00:00;364,986511230469;370,166666667;1,39941164426653;;;;;;;;;;;;;;
2016-09-19 03:00:00;371,79345703125;391,166666667;4,95267395885816;"September";"South";"Monday";13,6;1023;96;13;22;3,6;0;8;3;0;0
2016-09-19 04:00:00;366,651864528656;402,333333333;8,8686335056438;;;;;;;;;;;;;;
2016-09-19 05:00:00;301,123023986816;317,5;5,15810268131767;;;;;;;;;;;;;;
2016-09-19 06:00:00;305,075073242188;304,166666667;0,298654216499668;"September";"South";"Monday";14,4;1022,9;95;13,6;16;10,8;0;8;6;0;0
2016-09-19 07:00:00;358,484191894531;350,333333333;2,32660092146689;;;;;;;;;;;;;;
2016-09-19 08:00:00;434,147171020508;407,5;6,53918307251725;;;;;;;;;;;;;;
2016-09-19 09:00:00;509,443420410156;476,166666667;6,98846770944339;"September";"South";"Monday";15,7;1023,1;93;14,6;19;14,4;;8;9;0;0
2016-09-19 10:00:00;537,709411621094;529,166666667;1,61437699919781;;;;;;;;;;;;;;
2016-09-19 11:00:00;530,639778137207;561,5;5,49603238874318;;;;;;;;;;;;;;
2016-09-19 12:00:00;552,032836914062;581,833333333;5,1218269410979;"September";"West";"Monday";16,2;1022,8;92;14,9;6;14,4;0;8;12;0;0
2016-09-19 13:00:00;531,489929199219;579,166666667;8,2319546706913;;;;;;;;;;;;;;
2016-09-19 14:00:00;507,881908416748;567,166666667;10,4527931090597;;;;;;;;;;;;;;
2016-09-19 15:00:00;508,726318359375;564,5;9,8801916103853;"September";"North";"Monday";17;1022;86;14,6;40;21,6;0;8;15;0;0
2016-09-19 16:00:00;450,693244934082;485,833333333;7,23295129995377;;;;;;;;;;;;;;
2016-09-19 17:00:00;393,530090332031;393;0,134883036140267;;;;;;;;;;;;;;
2016-09-19 18:00:00;463,384460449219;457,5;1,28622086321721;"September";"North";"Monday";15,2;1021,9;91;13,7;18;21,6;0;8;18;1;0
2016-09-19 19:00:00;501,204807281494;499,666666667;0,307833345128706;;;;;;;;;;;;;;
2016-09-19 20:00:00;498,268745422363;473,666666667;5,19396455074158;;;;;;;;;;;;;;
2016-09-19 21:00:00;511,957824707031;470;8,92719674617686;"September";"West";"Monday";14,3;1021,8;96;13,7;7;21,6;0;8;21;1;0
2016-09-19 22:00:00;637,969123840332;583,166666667;9,39739191311245;;;;;;;;;;;;;;
2016-09-19 23:00:00;640,640075683594;527,833333333;21,3716594286072;;;;;;;;;;;;;;
2016-09-20 00:00:00;464,592681884766;440,166666667;5,54926510058624;"September";"North";"Tuesday";14,2;1021;97;13,7;4,8;7,2;0;8;0;0;0
2016-09-20 01:00:00;399,05680847168;404,333333333;1,3049937826854;;;;;;;;;;;;;;
2016-09-20 02:00:00;365,652641296387;379,666666667;3,6911392547676;;;;;;;;;;;;;;
2016-09-20 03:00:00;370,632629394531;399,833333333;7,30321899253683;"September";"East";"Tuesday";13,3;1020,1;98;13;0,3;3,6;0;7;3;0;0
2016-09-20 04:00:00;368,03302359581;412,166666667;10,7077176881086;;;;;;;;;;;;;;
2016-09-20 05:00:00;299,125862121582;330;9,35579935709636;;;;;;;;;;;;;;
2016-09-20 06:00:00;303,834930419922;313,833333333;3,18589577687373;"September";"North";"Tuesday";13,5;1020;99;13,3;7;10,8;0;8;6;0;0
2016-09-20 07:00:00;364,237663269043;372,833333333;2,30549934661548;;;;;;;;;;;;;;
2016-09-20 08:00:00;440,643447875977;469,833333333;6,21281705364543;;;;;;;;;;;;;;
2016-09-20 09:00:00;495,90966796875;491,666666667;0,862983315609581;"September";"North";"Tuesday";14,5;1020,5;97;14;4,9;14,4;0;8;9;0;0
2016-09-20 10:00:00;505,164347648621;533,5;5,31127504243288;;;;;;;;;;;;;;
2016-09-20 11:00:00;534,120254516602;541,833333333;1,42351500764132;;;;;;;;;;;;;;
2016-09-20 12:00:00;542,218627929688;589,833333333;8,07256943826043;"September";"North";"Tuesday";17;1019,9;86;14,6;50;14,4;0;8;12;0;0
2016-09-20 13:00:00;521,576000213623;614,166666667;15,0758208607859;;;;;;;;;;;;;;
2016-09-20 14:00:00;511,390554428101;608,666666667;15,9818366219353;;;;;;;;;;;;;;
2016-09-20 15:00:00;480,745819091797;568;15,3616515683456;"September";"North";"Tuesday";18,1;1018,5;81;14,8;19;25,2;0;7;15;0;0
2016-09-20 16:00:00;413,082122802734;482,5;14,3871248077234;;;;;;;;;;;;;;
2016-09-20 17:00:00;353,215057373047;412,333333333;14,3374961907844;;;;;;;;;;;;;;
2016-09-20 18:00:00;467,773101806641;445,333333333;5,03887016624044;"September";"North";"Tuesday";15,6;1018,6;91;14,1;12;21,6;0;8;18;1;0
2016-09-20 19:00:00;509,662441253662;494,5;3,06621663370316;;;;;;;;;;;;;;
2016-09-20 20:00:00;508,692333221436;507,666666667;0,202035434228797;;;;;;;;;;;;;;
2016-09-20 21:00:00;495,147796630859;500,666666667;1,10230426820312;"September";"North";"Tuesday";14,3;1018,9;98;14;1,6;10,8;;8;21;1;0
2016-09-20 22:00:00;632,810501098633;601;5,29292863537984;;;;;;;;;;;;;;
2016-09-20 23:00:00;531,96170425415;536,333333333;0,815095539873033;;;;;;;;;;;;;;
